time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_fraction,train/entropy_loss,train/n_updates,train/clip_range,train/loss,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,eval/mean_reward,eval/mean_ep_length
289,591872,127.61,4.46,4027,146,0.0234375,-0.43477020412683487,1152,0.2,0.05997735261917114,0.13823128351941705,0.9308657646179199,-0.0003641426010290161,0.0032232716,0.00025,,
290,593920,127.97,4.47,4028,147,0.0042724609375,-0.46740033105015755,1156,0.2,0.07588717341423035,0.1505126692354679,0.9176466464996338,-0.0006134011782705784,0.0012671959,0.00025,,
291,595968,128.08,4.52,4029,147,0.0179443359375,-0.45314897038042545,1160,0.2,0.0614226758480072,0.13828876428306103,0.918764054775238,-0.0007101497612893581,0.001824666,0.00025,,
292,598016,127.9,4.48,4030,148,0.0245361328125,-0.42954055592417717,1164,0.2,0.07015346735715866,0.15021487046033144,0.9187476634979248,-0.0016517988697160035,0.0038957363,0.00025,,
,600000,,,,,0.0137939453125,-0.47774630412459373,1168,0.2,0.05608750879764557,0.12935832422226667,0.9344586133956909,-0.0009015191171783954,0.002614277,0.00025,4.65,131.4
293,600064,125.82,4.46,3976,150,,,,,,,,,,,,
294,602112,127.46,4.5,3976,151,0.029296875,-0.40366168692708015,1172,0.2,0.07211799174547195,0.1416442603804171,0.9310285449028015,-0.0012870390200987458,0.0028160694,0.00025,,
295,604160,127.65,4.47,3977,151,0.0146484375,-0.5113089717924595,1176,0.2,0.05464296042919159,0.12668558862060308,0.9374804496765137,-0.0014375046303030103,0.0017552134,0.00025,,
296,606208,128.82,4.49,3978,152,0.0159912109375,-0.535077415406704,1180,0.2,0.07802147418260574,0.18913251161575317,0.8829079270362854,-0.0006118925521150231,0.003165872,0.00025,,
297,608256,129.63,4.53,3979,152,0.025634765625,-0.48703395016491413,1184,0.2,0.06199510022997856,0.13572634337469935,0.9204856753349304,-0.0015266690461430699,0.001854755,0.00025,,
298,610304,131.05,4.58,3980,153,0.016357421875,-0.48104569502174854,1188,0.2,0.06374486535787582,0.13050074456259608,0.9301793575286865,-0.0010378752194810659,0.0026258067,0.00025,,
299,612352,131.18,4.54,3981,153,0.014892578125,-0.5934829600155354,1192,0.2,0.05776842311024666,0.1377994203940034,0.9248013496398926,-0.0009738809603732079,0.001280591,0.00025,,
300,614400,129.74,4.48,3982,154,0.011962890625,-0.46095637418329716,1196,0.2,0.06853868067264557,0.14973811618983746,0.9165398478507996,-0.001697937783319503,0.0025336745,0.00025,,
301,616448,130.0,4.55,3983,154,0.033203125,-0.41644854471087456,1200,0.2,0.05595714598894119,0.13110315054655075,0.9320909380912781,-0.0010267629113513976,0.001891591,0.00025,,
302,618496,129.85,4.52,3984,155,0.0572509765625,-0.5176653973758221,1204,0.2,0.041312191635370255,0.11607361817732453,0.9410987496376038,-0.002055327408015728,0.004889246,0.00025,,
303,620544,130.69,4.63,3985,155,0.04345703125,-0.5435914546251297,1208,0.2,0.07413880527019501,0.15671430062502623,0.9224514961242676,-0.00131464924197644,0.008210504,0.00025,,
304,622592,130.95,4.65,3986,156,0.033203125,-0.5536376051604748,1212,0.2,0.05802805349230766,0.1428343467414379,0.9266800284385681,-0.0008498896495439112,0.0019572407,0.00025,,
305,624640,130.25,4.62,3987,156,0.0211181640625,-0.5533541180193424,1216,0.2,0.05783453583717346,0.14032320538535714,0.9271525740623474,-0.0011137030087411404,0.0035621386,0.00025,,
306,626688,130.98,4.61,3988,157,0.02685546875,-0.5336654093116522,1220,0.2,0.0567275807261467,0.14281556801870465,0.9194279909133911,-0.0010442357452120632,0.001873838,0.00025,,
307,628736,132.51,4.59,3989,157,0.036865234375,-0.5108120311051607,1224,0.2,0.04444781690835953,0.1141544715501368,0.9314805269241333,-0.0013069774868199602,0.0034443403,0.00025,,
308,630784,131.67,4.52,3990,158,0.02978515625,-0.6122805662453175,1228,0.2,0.03900113329291344,0.11082648718729615,0.9299424290657043,-0.0025553019950166345,0.0032011368,0.00025,,
309,632832,132.03,4.57,3991,158,0.10400390625,-0.5164851564913988,1232,0.2,0.07631790637969971,0.1657889923080802,0.9039610624313354,-0.0007607991865370423,0.009252492,0.00025,,
310,634880,131.62,4.47,3992,159,0.01611328125,-0.4983404316008091,1236,0.2,0.04577687010169029,0.11384555418044329,0.9288325309753418,-0.0002680848119780421,0.0028666975,0.00025,,
311,636928,132.77,4.57,3993,159,0.0198974609375,-0.5433948673307896,1240,0.2,0.0360257551074028,0.10726823518052697,0.9360015988349915,-0.0015852438227739185,0.0027989415,0.00025,,
312,638976,131.99,4.51,3994,159,0.0086669921875,-0.5693065151572227,1244,0.2,0.046406447887420654,0.12494969228282571,0.9316357970237732,-0.0010712592920754105,0.0019002655,0.00025,,
313,641024,133.46,4.62,3994,160,0.0172119140625,-0.5032037701457739,1248,0.2,0.04537055268883705,0.12688293494284153,0.9305865168571472,-0.002036373771261424,0.0021926404,0.00025,,
314,643072,132.26,4.64,3995,160,0.0123291015625,-0.50877963937819,1252,0.2,0.03909188508987427,0.08761538565158844,0.9563771486282349,-0.0006719629454892129,0.0026458525,0.00025,,
315,645120,131.43,4.59,3996,161,0.021240234375,-0.4526148643344641,1256,0.2,0.040291447192430496,0.10718433745205402,0.9355472326278687,-0.0020691186655312777,0.0034505823,0.00025,,
316,647168,130.76,4.52,3997,161,0.0125732421875,-0.470224067568779,1260,0.2,0.05092618986964226,0.12130565894767642,0.9317879676818848,-0.0007660286355530843,0.0044325734,0.00025,,
317,649216,131.27,4.54,3998,162,0.0106201171875,-0.4734102264046669,1264,0.2,0.04317169636487961,0.10576988197863102,0.9418274760246277,-0.0009942051547113806,0.002735449,0.00025,,
318,651264,131.14,4.56,3999,162,0.039306640625,-0.5216439235955477,1268,0.2,0.051628001034259796,0.11720820562914014,0.9276179671287537,-0.0014802392688579857,0.0038482146,0.00025,,
319,653312,131.27,4.52,4000,163,0.0133056640625,-0.5007848665118217,1272,0.2,0.06773507595062256,0.1460457183420658,0.9092780351638794,-0.0005392562597990036,0.0010414392,0.00025,,
320,655360,130.88,4.61,4001,163,0.0093994140625,-0.5063881631940603,1276,0.2,0.059945594519376755,0.147026052698493,0.9258236289024353,-0.0008703305356903002,0.0023193504,0.00025,,
321,657408,131.37,4.66,4002,164,0.0172119140625,-0.5118690077215433,1280,0.2,0.05630510300397873,0.13431720668449998,0.9362984299659729,-0.00032691264641471207,0.0026439885,0.00025,,
322,659456,131.08,4.63,4003,164,0.0133056640625,-0.4473212994635105,1284,0.2,0.046435270458459854,0.12573605170473456,0.9364161491394043,-0.0016407401417382061,0.0007314893,0.00025,,
323,661504,129.19,4.59,4004,165,0.010986328125,-0.45195040106773376,1288,0.2,0.05900365859270096,0.1372329145669937,0.9301112294197083,-0.0009209663840010762,0.002244799,0.00025,,
324,663552,130.16,4.63,4005,165,0.0045166015625,-0.43763321451842785,1292,0.2,0.051938556134700775,0.13698449730873108,0.9349021911621094,-0.0006890477379783988,0.0019458767,0.00025,,
325,665600,130.24,4.61,4006,166,0.006103515625,-0.5282091945409775,1296,0.2,0.051186081022024155,0.11741561908274889,0.9372421503067017,-0.0011586963664740324,0.001856209,0.00025,,
326,667648,130.02,4.55,4007,166,0.012451171875,-0.5015427973121405,1300,0.2,0.05913828685879707,0.13310628291219473,0.93513023853302,-0.0007392018451355398,0.0012407895,0.00025,,
327,669696,129.05,4.49,4008,167,0.006103515625,-0.5284135341644287,1304,0.2,0.049629081040620804,0.11330993846058846,0.9465131163597107,-0.0007519869250245392,0.0016274512,0.00025,,
328,671744,130.06,4.57,4009,167,0.0076904296875,-0.3974868357181549,1308,0.2,0.04739031940698624,0.12388235051184893,0.932642936706543,-0.0007004027429502457,0.0014326121,0.00025,,
329,673792,130.14,4.57,4010,167,0.0179443359375,-0.4999442435801029,1312,0.2,0.04860224574804306,0.10265648132190108,0.9461153149604797,-0.0009155657899100333,0.0022561904,0.00025,,
330,675840,129.87,4.53,4011,168,0.0015869140625,-0.46069497615098953,1316,0.2,0.033559851348400116,0.092471394687891,0.9424896836280823,-0.0008102201099973172,0.0014049918,0.00025,,
331,677888,129.61,4.53,4012,168,0.0113525390625,-0.4689290504902601,1320,0.2,0.04418832063674927,0.10663383221253753,0.9381814002990723,-0.0006632402073591948,0.0021540471,0.00025,,
332,679936,129.71,4.52,4013,169,0.01953125,-0.5377671886235476,1324,0.2,0.055953383445739746,0.1565737882629037,0.932374894618988,0.0002941890270449221,0.0013132952,0.00025,,
333,681984,129.88,4.48,4014,169,0.0294189453125,-0.5682990066707134,1328,0.2,0.03658498451113701,0.10687006870284677,0.9383807182312012,-0.0015959428856149316,0.0026534013,0.00025,,
334,684032,129.36,4.48,4015,170,0.0137939453125,-0.49583165906369686,1332,0.2,0.04076694697141647,0.09636291675269604,0.9401336908340454,-0.0013453744468279183,0.0023727422,0.00025,,
335,686080,130.0,4.48,4016,170,0.023193359375,-0.5189916789531708,1336,0.2,0.03495502471923828,0.09915850264951587,0.942127525806427,-0.001177769445348531,0.00082689145,0.00025,,
336,688128,130.75,4.54,4017,171,0.0079345703125,-0.5615306459367275,1340,0.2,0.04624089598655701,0.11704702489078045,0.9391671419143677,-0.0008236686408054084,0.0020049054,0.00025,,
337,690176,130.85,4.56,4018,171,0.0262451171875,-0.5493909772485495,1344,0.2,0.05807966738939285,0.13059339998289943,0.9328261613845825,-0.0009743409464135766,0.0014045729,0.00025,,
338,692224,129.34,4.48,4019,172,0.0081787109375,-0.461156252771616,1348,0.2,0.0434337817132473,0.10461037373170257,0.9420703649520874,-0.000668755208607763,0.0015755367,0.00025,,
339,694272,130.51,4.56,4020,172,0.0145263671875,-0.502816716209054,1352,0.2,0.049731235951185226,0.11838443530723453,0.9387252330780029,-0.0006692074530292302,0.0016441504,0.00025,,
340,696320,130.69,4.64,4020,173,0.0072021484375,-0.5575448386371136,1356,0.2,0.0834447368979454,0.17113687936216593,0.9010807275772095,-0.001300354051636532,0.0015562323,0.00025,,
341,698368,129.75,4.61,4021,173,0.0213623046875,-0.5548448078334332,1360,0.2,0.05877423286437988,0.1330674677155912,0.9272167682647705,-0.0013750800862908363,0.0031400146,0.00025,,
,700000,,,,,0.017578125,-0.4775000289082527,1364,0.2,0.06717180460691452,0.13376177893951535,0.9279530048370361,-0.0013501379289664328,0.0024208382,0.00025,5.05,135.5
342,700416,129.31,4.59,3974,176,,,,,,,,,,,,
343,702464,129.11,4.61,3974,176,0.0205078125,-0.5572087913751602,1368,0.2,0.0540965236723423,0.10935889882966876,0.9474068880081177,-0.0006066706264391541,0.001328857,0.00025,,
344,704512,130.84,4.7,3975,177,0.005859375,-0.5352384056895971,1372,0.2,0.05487414449453354,0.10167525429278612,0.9415349960327148,-0.0009317199583165348,0.0012957533,0.00025,,
345,706560,131.49,4.7,3975,177,0.0452880859375,-0.6144994795322418,1376,0.2,0.03984534367918968,0.11129897832870483,0.9430825710296631,-0.0009592558199074119,0.0012099652,0.00025,,
346,708608,132.4,4.69,3975,178,0.0142822265625,-0.5987146720290184,1380,0.2,0.040900155901908875,0.11634191079065204,0.9398317933082581,-0.0010913374717347324,0.0021185596,0.00025,,
347,710656,131.68,4.63,3976,178,0.014892578125,-0.604287751019001,1384,0.2,0.05255685746669769,0.11930854013189673,0.9415849447250366,-3.850989742204547e-05,0.0011865795,0.00025,,
348,712704,133.47,4.73,3977,179,0.0230712890625,-0.5317618642002344,1388,0.2,0.05786070600152016,0.11607035016641021,0.9390661716461182,-0.0015800963738001883,0.0033440813,0.00025,,
349,714752,133.7,4.76,3978,179,0.017333984375,-0.5691242516040802,1392,0.2,0.03233712166547775,0.0783956004306674,0.9620131254196167,-0.0013840934552717954,0.0028501996,0.00025,,
350,716800,131.31,4.64,3979,180,0.031005859375,-0.6218853071331978,1396,0.2,0.055599480867385864,0.12306754570454359,0.9413775205612183,-0.001529163564555347,0.0035452263,0.00025,,
351,718848,129.38,4.56,3979,180,0.0274658203125,-0.44565773755311966,1400,0.2,0.05430781468749046,0.12902289535850286,0.9330875277519226,-0.0008589837816543877,0.0014914469,0.00025,,
352,720896,129.69,4.57,3980,181,0.0172119140625,-0.5378757119178772,1404,0.2,0.0352056585252285,0.10432708263397217,0.946140468120575,-0.0007332548266276717,0.0018428173,0.00025,,
353,722944,129.48,4.54,3981,181,0.0167236328125,-0.5613304786384106,1408,0.2,0.05138266459107399,0.11991135589778423,0.934697687625885,-0.0008461482066195458,0.0008540538,0.00025,,
354,724992,128.58,4.49,3982,182,0.00927734375,-0.4793892726302147,1412,0.2,0.022858373820781708,0.08163089561276138,0.9572893977165222,-0.0007150518940761685,0.001432928,0.00025,,
355,727040,128.51,4.45,3983,182,0.0048828125,-0.5530207026749849,1416,0.2,0.04701926186680794,0.10158013459295034,0.9394081830978394,-0.0004946074332110584,0.0009197058,0.00025,,
356,729088,130.15,4.43,3984,182,0.037841796875,-0.5927320681512356,1420,0.2,0.045595794916152954,0.11179213225841522,0.9313185214996338,-0.0014447630383074284,0.0030949994,0.00025,,
357,731136,132.02,4.48,3985,183,0.01416015625,-0.5881959013640881,1424,0.2,0.05445186048746109,0.12894641794264317,0.9287375211715698,-0.0009540168975945562,0.0019743675,0.00025,,
358,733184,132.46,4.49,3986,183,0.0185546875,-0.608689084649086,1428,0.2,0.036300309002399445,0.08930754894390702,0.9530290961265564,-0.0007063330558594316,0.0024668346,0.00025,,
359,735232,132.14,4.54,3987,184,0.01611328125,-0.6023873835802078,1432,0.2,0.04491980001330376,0.09669599868357182,0.9479793906211853,-0.0011891532340086997,0.0010910324,0.00025,,
360,737280,132.75,4.55,3989,184,0.0213623046875,-0.5655307546257973,1436,0.2,0.033889032900333405,0.08758585061877966,0.9546665549278259,-0.0015453026280738413,0.0043724366,0.00025,,
361,739328,132.38,4.51,3990,185,0.0203857421875,-0.589513473212719,1440,0.2,0.049658723175525665,0.12130750576034188,0.9269532561302185,-0.0011565187596715987,0.0023640832,0.00025,,
362,741376,131.73,4.53,3991,185,0.025390625,-0.5219074822962284,1444,0.2,0.05280885472893715,0.12330110417678952,0.9301676154136658,-0.0016225308936554939,0.0024340292,0.00025,,
363,743424,130.55,4.53,3992,186,0.016845703125,-0.6328185796737671,1448,0.2,0.03557226061820984,0.09124522842466831,0.9508666396141052,-0.0013778434076812118,0.002838898,0.00025,,
364,745472,131.57,4.55,3993,186,0.020751953125,-0.5646566227078438,1452,0.2,0.048967499285936356,0.1151050184853375,0.9316675662994385,-0.0019269111508037895,0.0021876874,0.00025,,
365,747520,129.8,4.51,3994,187,0.0517578125,-0.7028335407376289,1456,0.2,0.027657849714159966,0.07771756290458143,0.9516434669494629,-0.0017673801921773702,0.005324737,0.00025,,
366,749568,130.68,4.5,3995,187,0.03662109375,-0.5802101418375969,1460,0.2,0.052520737051963806,0.11711242981255054,0.9229677319526672,-0.0038055912300478667,0.004080145,0.00025,,
367,751616,129.42,4.56,3996,188,0.0416259765625,-0.6890968419611454,1464,0.2,0.03951855003833771,0.09758528508245945,0.9434893131256104,-0.0028130347200203687,0.005800835,0.00025,,
368,753664,130.31,4.59,3997,188,0.0162353515625,-0.6117903925478458,1468,0.2,0.049866192042827606,0.12264238996431231,0.9374512434005737,-0.0014980753185227513,0.0035786442,0.00025,,
369,755712,131.9,4.69,3998,188,0.050537109375,-0.7537653222680092,1472,0.2,0.046608053147792816,0.12124069826677442,0.9364224076271057,-0.0033976353879552335,0.0051968102,0.00025,,
370,757760,130.93,4.67,3999,189,0.0208740234375,-0.6774516738951206,1476,0.2,0.0680619329214096,0.14778916258364916,0.9235337972640991,-0.0013429060054477304,0.0035923116,0.00025,,
371,759808,130.74,4.69,4000,189,0.0296630859375,-0.6339282542467117,1480,0.2,0.06150398775935173,0.14432973368093371,0.9243625402450562,-0.0013963878736831248,0.0033758236,0.00025,,
372,761856,130.98,4.71,4001,190,0.0201416015625,-0.6460050083696842,1484,0.2,0.03313064202666283,0.09463116293773055,0.9503539204597473,-0.0016793313843663782,0.003746536,0.00025,,
373,763904,130.41,4.73,4003,190,0.0216064453125,-0.5887735038995743,1488,0.2,0.04033053666353226,0.10737374844029546,0.9416512846946716,-0.0013058092154096812,0.0027076239,0.00025,,
374,765952,129.24,4.67,4004,191,0.0367431640625,-0.6205221004784107,1492,0.2,0.04067017138004303,0.12023434089496732,0.9353914856910706,-0.0025947989197447896,0.0042115045,0.00025,,
375,768000,128.26,4.61,4005,191,0.0257568359375,-0.6081475578248501,1496,0.2,0.04709311202168465,0.10737950820475817,0.9480717778205872,-0.0013572627503890544,0.004779121,0.00025,,
376,770048,128.8,4.63,4006,192,0.0274658203125,-0.5987175442278385,1500,0.2,0.07222697138786316,0.13526647444814444,0.9368177652359009,0.0006651439325651154,0.0029240511,0.00025,,
377,772096,128.51,4.6,4007,192,0.034912109375,-0.7010866366326809,1504,0.2,0.05560258403420448,0.12287367274984717,0.9344775080680847,-0.0003480160958133638,0.006332766,0.00025,,
378,774144,129.27,4.6,4008,193,0.0576171875,-0.6078716479241848,1508,0.2,0.050695426762104034,0.10742175206542015,0.9395661950111389,-0.001738793624099344,0.005639135,0.00025,,
379,776192,129.89,4.62,4009,193,0.033203125,-0.7248030304908752,1512,0.2,0.049982935190200806,0.1297761774621904,0.9289042353630066,-0.002244687086204067,0.004816394,0.00025,,
380,778240,130.48,4.64,4010,194,0.0335693359375,-0.635405708104372,1516,0.2,0.034330688416957855,0.11085367435589433,0.9380220770835876,-0.001130427059251815,0.0032996952,0.00025,,
381,780288,130.22,4.61,4010,194,0.0391845703125,-0.7002815678715706,1520,0.2,0.027330007404088974,0.09377061435952783,0.951727032661438,-0.003452207165537402,0.0045443755,0.00025,,
382,782336,130.84,4.59,4011,195,0.0538330078125,-0.6007710471749306,1524,0.2,0.05671169236302376,0.1436014911159873,0.9263004064559937,-0.002584442379884422,0.0049564126,0.00025,,
383,784384,131.2,4.68,4012,195,0.0572509765625,-0.6751323007047176,1528,0.2,0.03167932853102684,0.09264841862022877,0.9512432217597961,-0.0024871837231330574,0.0043362454,0.00025,,
384,786432,130.83,4.65,4013,195,0.0408935546875,-0.610575471073389,1532,0.2,0.06652520596981049,0.1383865885436535,0.9282898902893066,-0.001927638571942225,0.003217,0.00025,,
385,788480,129.67,4.63,4013,196,0.0361328125,-0.6336608454585075,1536,0.2,0.05018855258822441,0.11624991381540895,0.9261683821678162,-0.0033410532923880965,0.004896838,0.00025,,
386,790528,129.67,4.58,4014,196,0.039794921875,-0.5671063773334026,1540,0.2,0.04868049547076225,0.10591088747605681,0.9296526908874512,-0.0007430547993863001,0.005319973,0.00025,,
387,792576,128.76,4.56,4015,197,0.042724609375,-0.685713991522789,1544,0.2,0.0457482635974884,0.09991379408165812,0.939206063747406,-0.0021952003007754683,0.005493056,0.00025,,
388,794624,128.51,4.62,4015,197,0.0184326171875,-0.6151395626366138,1548,0.2,0.049765244126319885,0.11477756686508656,0.9325257539749146,-0.0016973694728221744,0.0030463757,0.00025,,
389,796672,128.47,4.58,4016,198,0.0372314453125,-0.5866584777832031,1552,0.2,0.046880874782800674,0.1149704190902412,0.9305074214935303,-0.001871979984571226,0.0056969267,0.00025,,
390,798720,127.95,4.5,4017,198,0.014892578125,-0.668166920542717,1556,0.2,0.05005470663309097,0.12131395563483238,0.9356974959373474,-0.0028140777139924467,0.0034022254,0.00025,,
,800000,,,,,0.0291748046875,-0.6207120530307293,1560,0.2,0.04961717128753662,0.10088897263631225,0.9478484392166138,0.0009596534364391118,0.0024422938,0.00025,4.75,133.85
391,800768,128.41,4.53,3976,201,,,,,,,,,,,,
392,802816,127.69,4.54,3977,201,0.0262451171875,-0.6316428445279598,1564,0.2,0.06198694556951523,0.12407716223970056,0.9331176280975342,-0.0016891877457965165,0.0036820609,0.00025,,
393,804864,128.61,4.62,3978,202,0.073486328125,-0.5987321361899376,1568,0.2,0.05006057769060135,0.11320026917383075,0.9378340840339661,-0.0004876229359069839,0.01078045,0.00025,,
394,806912,129.53,4.59,3979,202,0.0609130859375,-0.7451736964285374,1572,0.2,0.05990659445524216,0.1258860258385539,0.9369485378265381,-0.0012799023243132979,0.007015975,0.00025,,
395,808960,130.26,4.65,3980,203,0.0318603515625,-0.7068401761353016,1576,0.2,0.055013999342918396,0.13234004145488143,0.9296063184738159,-0.0023395869648084044,0.004633932,0.00025,,
396,811008,130.18,4.7,3981,203,0.0628662109375,-0.7041564136743546,1580,0.2,0.04661181569099426,0.11339214909821749,0.9437432289123535,-0.0030272587609943002,0.0051903874,0.00025,,
397,813056,131.17,4.69,3982,204,0.0462646484375,-0.7216933146119118,1584,0.2,0.050241634249687195,0.13220092235133052,0.9322136044502258,-0.0014896850916557014,0.00169072,0.00025,,
398,815104,131.57,4.74,3983,204,0.0390625,-0.7220671102404594,1588,0.2,0.03981097787618637,0.09902277356013656,0.9478135108947754,-0.0019991848384961486,0.0034933847,0.00025,,
399,817152,130.64,4.67,3984,205,0.0458984375,-0.6952912732958794,1592,0.2,0.04207780212163925,0.12915355805307627,0.9292386770248413,-0.004019252373836935,0.0060105976,0.00025,,
400,819200,130.95,4.7,3985,205,0.066162109375,-0.6206742525100708,1596,0.2,0.04765670746564865,0.14244071207940578,0.9191276431083679,-0.002701973950024694,0.005813768,0.00025,,
401,821248,131.51,4.68,3986,206,0.036376953125,-0.7753576263785362,1600,0.2,0.03323615342378616,0.11075496627017856,0.9314760565757751,-0.0025129906280199066,0.0050177285,0.00025,,
402,823296,131.93,4.71,3986,206,0.030517578125,-0.7172688394784927,1604,0.2,0.03755994886159897,0.10371800465509295,0.9404852986335754,-0.001759907929226756,0.0046836985,0.00025,,
403,825344,131.69,4.64,3987,206,0.03369140625,-0.673052154481411,1608,0.2,0.0447588749229908,0.11078825313597918,0.9390038251876831,-0.0012785155849996954,0.003676896,0.00025,,
404,827392,131.9,4.65,3988,207,0.027099609375,-0.6366050988435745,1612,0.2,0.04039900749921799,0.11238382058218122,0.9380754828453064,-0.001140361389843747,0.0043219645,0.00025,,
405,829440,132.98,4.67,3988,207,0.047607421875,-0.7594072185456753,1616,0.2,0.0389772392809391,0.11471126554533839,0.9301095008850098,-0.0020347454701550305,0.00448201,0.00025,,
406,831488,134.34,4.75,3989,208,0.0086669921875,-0.6183312125504017,1620,0.2,0.06267967820167542,0.14117656042799354,0.9224780201911926,-0.001522465085145086,0.0020015924,0.00025,,
407,833536,132.95,4.68,3990,208,0.0401611328125,-0.6185472421348095,1624,0.2,0.0489300936460495,0.13022155640646815,0.9219183921813965,-0.004010971286334097,0.008509754,0.00025,,
408,835584,133.54,4.69,3990,209,0.0543212890625,-0.6135751493275166,1628,0.2,0.04413431137800217,0.10695421975106001,0.9384655356407166,-0.0032100618118420243,0.0047750543,0.00025,,
409,837632,134.7,4.71,3991,209,0.041259765625,-0.6867364943027496,1632,0.2,0.035390112549066544,0.12293777661398053,0.9347820281982422,-0.0015447515179403126,0.005160554,0.00025,,
410,839680,135.07,4.74,3992,210,0.0140380859375,-0.7204331904649734,1636,0.2,0.03326166421175003,0.08396910969167948,0.9560696482658386,-0.0018906553741544485,0.002845061,0.00025,,
411,841728,133.7,4.66,3993,210,0.0404052734375,-0.6920532360672951,1640,0.2,0.017458483576774597,0.06891600438393652,0.9585967659950256,-0.002157938259188086,0.0028401348,0.00025,,
412,843776,133.28,4.64,3994,211,0.0245361328125,-0.6079525537788868,1644,0.2,0.04896479845046997,0.1249605305492878,0.930263102054596,-0.001967369462363422,0.0029172483,0.00025,,
413,845824,133.75,4.59,3994,211,0.0413818359375,-0.6327503621578217,1648,0.2,0.03508229926228523,0.10652466071769595,0.9370648860931396,-0.0035443143569864333,0.004323574,0.00025,,
414,847872,132.45,4.58,3995,212,0.0465087890625,-0.6349176652729511,1652,0.2,0.05399520322680473,0.10030751256272197,0.9452197551727295,-0.0012329858145676553,0.003964367,0.00025,,
415,849920,131.06,4.57,3996,212,0.0284423828125,-0.6220444925129414,1656,0.2,0.03041538968682289,0.08804442128166556,0.9455583095550537,-0.0007041250646580011,0.0030990352,0.00025,,
416,851968,129.11,4.56,3996,213,0.026611328125,-0.5352471638470888,1660,0.2,0.046699490398168564,0.11309059243649244,0.9374158978462219,-0.0017254172707907856,0.004995741,0.00025,,
417,854016,129.47,4.56,3997,213,0.011962890625,-0.578755721449852,1664,0.2,0.04223638027906418,0.11624854663386941,0.9367743730545044,-0.0014449369045905769,0.0016016375,0.00025,,
418,856064,130.91,4.63,3997,214,0.03173828125,-0.7386441007256508,1668,0.2,0.055827803909778595,0.14092805981636047,0.9255556464195251,-0.0007780289452057332,0.001715297,0.00025,,
419,858112,132.08,4.71,3998,214,0.010498046875,-0.6513980068266392,1672,0.2,0.04156610369682312,0.10596727207303047,0.9460664391517639,-0.0019717603572644293,0.0011948949,0.00025,,
420,860160,131.87,4.72,3999,215,0.02197265625,-0.6566680930554867,1676,0.2,0.02593371644616127,0.08780752960592508,0.9516801238059998,-0.0029730746464338154,0.005109747,0.00025,,
421,862208,132.03,4.62,3999,215,0.0382080078125,-0.626131284981966,1680,0.2,0.06072034686803818,0.12819727091118693,0.9319755434989929,-0.0015352685586549342,0.0055565564,0.00025,,
422,864256,133.87,4.66,4000,216,0.01806640625,-0.6187596842646599,1684,0.2,0.033950455486774445,0.09359699254855514,0.9544259905815125,-0.0014044234121683985,0.0027778419,0.00025,,
423,866304,134.42,4.72,4000,216,0.0579833984375,-0.6888880208134651,1688,0.2,0.03008454106748104,0.09805042715743184,0.952954888343811,-0.0013281817082315683,0.0047484245,0.00025,,
424,868352,133.28,4.68,4001,216,0.0250244140625,-0.6770625784993172,1692,0.2,0.035730645060539246,0.10374044254422188,0.9471480846405029,-0.0013965711405035108,0.0022087796,0.00025,,
425,870400,132.6,4.66,4002,217,0.0662841796875,-0.6475433483719826,1696,0.2,0.04100116342306137,0.10782131692394614,0.945730447769165,0.0042941897991113365,0.003248362,0.00025,,
426,872448,131.44,4.64,4003,217,0.0579833984375,-0.6461445912718773,1700,0.2,0.06271731108427048,0.11753363534808159,0.9385675191879272,0.000998739618808031,0.0073549044,0.00025,,
427,874496,130.73,4.69,4003,218,0.0179443359375,-0.6645792461931705,1704,0.2,0.05710562318563461,0.12305252905935049,0.9400114417076111,-0.0024915855610743165,0.0033032075,0.00025,,
428,876544,131.24,4.75,4004,218,0.03662109375,-0.7020361572504044,1708,0.2,0.03600369393825531,0.10285415034741163,0.9468472003936768,-0.00454395217821002,0.0043343613,0.00025,,
429,878592,130.31,4.72,4005,219,0.05517578125,-0.7643586322665215,1712,0.2,0.036508671939373016,0.11175459157675505,0.9400424361228943,-0.0033538178831804544,0.0072681587,0.00025,,
430,880640,130.36,4.76,4006,219,0.02880859375,-0.6497942619025707,1716,0.2,0.04327014833688736,0.13212187821045518,0.9240252375602722,-0.003720125154359266,0.0022176153,0.00025,,
431,882688,130.28,4.76,4006,220,0.0582275390625,-0.7278528064489365,1720,0.2,0.02713785693049431,0.10814241785556078,0.940411388874054,-0.004593365389155224,0.0043395916,0.00025,,
432,884736,131.42,4.78,4007,220,0.059326171875,-0.6496540047228336,1724,0.2,0.03930017352104187,0.11100916378200054,0.9382549524307251,-0.0045560884464066476,0.005393089,0.00025,,
433,886784,130.77,4.71,4008,221,0.0645751953125,-0.7207696512341499,1728,0.2,0.03428574651479721,0.1093383776023984,0.945510745048523,-0.0032377128081861883,0.005663899,0.00025,,
434,888832,130.45,4.68,4009,221,0.0322265625,-0.6475126408040524,1732,0.2,0.0397578701376915,0.09739749878644943,0.9439720511436462,-0.0007209827308543026,0.0033149342,0.00025,,
