time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,rollout/ep_len_mean,train/clip_fraction,train/n_updates,train/entropy_loss,train/clip_range,rollout/ep_rew_mean,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
3790,818,3102720,1515,0.0022840865,0.5829199552536011,4390.92,0.1986083984375,6056,-0.9646435864269733,0.05570468571428571,-11.66,0.035652339458465576,-0.00606842982233502,0.00013926171428571427,0.1515774643048644,,
3792,818,3104768,1516,0.0033482471,0.5500332713127136,4406.91,0.2193603515625,6060,-0.9403196834027767,0.05567542857142858,-11.6,0.0529496893286705,-0.0050750378286466,0.00013918857142857145,0.18126660399138927,,
3795,818,3106816,1517,0.0026575432,0.5839459300041199,4406.91,0.22705078125,6064,-0.9492502138018608,0.05564617142857142,-11.6,0.03933341056108475,-0.0036494504602160305,0.00013911542857142855,0.1674597749952227,,
3797,818,3108864,1518,0.0028727166,0.5299838185310364,4390.72,0.2060546875,6068,-0.955234469845891,0.055616914285714296,-11.69,0.08763328194618225,-0.00453428526816424,0.00013904228571428573,0.21166337188333273,,
3799,818,3110912,1519,0.0024442025,0.5398176908493042,4396.23,0.211669921875,6072,-0.9564463160932064,0.05558765714285714,-11.68,0.0680091604590416,-0.006072152857086621,0.00013896914285714285,0.17922984110191464,,
3801,818,3112960,1520,0.0029816423,0.5426571369171143,4417.13,0.199462890625,6076,-0.9522008262574673,0.05555840000000001,-11.61,0.04231923446059227,-0.004734126618131995,0.00013889600000000003,0.16611413611099124,,
3803,818,3115008,1521,0.0027646353,0.5146990418434143,4431.88,0.24755859375,6080,-0.9686653725802898,0.05552914285714286,-11.61,0.06350738555192947,-0.003999972221208736,0.00013882285714285713,0.1840910380706191,,
3805,818,3117056,1522,0.0029535196,0.5727615356445312,4427.65,0.2069091796875,6084,-0.9471490196883678,0.05549988571428571,-11.6,0.040923938155174255,-0.005687174285412766,0.00013874971428571429,0.14853536942973733,,
3808,819,3119104,1523,0.0025834888,0.587250292301178,4447.68,0.213623046875,6088,-0.9159906879067421,0.05547062857142857,-11.46,0.05764711648225784,-0.005364998141885735,0.00013867657142857144,0.1400529993698001,,
3810,819,3121152,1524,0.0026286957,0.590303361415863,4453.35,0.216552734375,6092,-0.9261574130505323,0.05544137142857143,-11.38,0.05551043525338173,-0.004625292291166261,0.00013860342857142856,0.15369044849649072,,
3812,819,3123200,1525,0.0026666392,0.7238487005233765,4452.66,0.207763671875,6096,-0.9369113221764565,0.05541211428571429,-11.41,0.03524331748485565,-0.0046550678089261055,0.00013853028571428572,0.1432572256308049,,
3814,819,3125248,1526,0.0026657064,0.5232589244842529,4495.11,0.2021484375,6100,-0.9281380604952574,0.05538285714285715,-11.3,0.07687757164239883,-0.0046567138051614165,0.00013845714285714287,0.2302070241421461,,
3816,819,3127296,1527,0.002779993,0.5827357769012451,4474.33,0.20263671875,6104,-0.9469765219837427,0.0553536,-11.35,0.06275523453950882,-0.004719165648566559,0.00013838400000000002,0.1979211219586432,,
3819,819,3129344,1528,0.0029620212,0.5091091394424438,4462.9,0.2105712890625,6108,-0.9453844912350178,0.055324342857142855,-11.42,0.062468819320201874,-0.00459406700974796,0.00013831085714285712,0.19373176572844386,,
3821,819,3131392,1529,0.0023825844,0.3774718642234802,4462.9,0.221435546875,6112,-0.9581458549946547,0.05529508571428572,-11.42,0.056281425058841705,-0.003197109544998966,0.0001382377142857143,0.1715331976301968,,
3823,819,3133440,1530,0.0026544333,0.618620753288269,4474.0,0.234375,6116,-0.9498794078826904,0.05526582857142857,-11.44,0.042660873383283615,-0.005171047669136897,0.00013816457142857143,0.15592109318822622,,
3825,819,3135488,1531,0.0032136599,0.5635712146759033,4485.58,0.209716796875,6120,-0.9213858116418123,0.05523657142857144,-11.35,0.07155883312225342,-0.0052668277494376525,0.00013809142857142858,0.22121361177414656,,
3827,819,3137536,1532,0.003070536,0.6153197884559631,4476.1,0.2049560546875,6124,-0.96002815105021,0.055207314285714286,-11.32,0.04123401269316673,-0.0048864590644370764,0.0001380182857142857,0.1464677401818335,,
3830,819,3139584,1533,0.0023819918,0.5206636190414429,4478.13,0.2021484375,6128,-0.945016011595726,0.05517805714285715,-11.28,0.06165526807308197,-0.005508607340743765,0.00013794514285714289,0.1659074481576681,,
3832,819,3141632,1534,0.002398878,0.6063352823257446,4478.13,0.1904296875,6132,-0.9428822137415409,0.0551488,-11.28,0.04648686200380325,-0.005092466686619446,0.000137872,0.15857035107910633,,
3834,819,3143680,1535,0.003888306,0.4808545708656311,4499.71,0.251953125,6136,-0.9613284505903721,0.05511954285714286,-11.24,0.07154414057731628,-0.0038643891020910814,0.00013779885714285714,0.18772044172510505,,
3836,819,3145728,1536,0.0028236238,0.6679555177688599,4507.15,0.2266845703125,6140,-0.9489008579403162,0.05509028571428572,-11.21,0.027448277920484543,-0.005326332611730322,0.0001377257142857143,0.13677912787534297,,
3838,819,3147776,1537,0.0028303592,0.5298348665237427,4514.32,0.21875,6144,-0.9549886416643858,0.055061028571428576,-11.19,0.05613141506910324,-0.004614514473360032,0.00013765257142857144,0.15889960620552301,,
3841,820,3149824,1538,0.0030007632,0.6595375537872314,4495.11,0.2373046875,6148,-0.9518276359885931,0.055031771428571435,-11.27,0.030661500990390778,-0.003928069927496836,0.00013757942857142857,0.1489249209407717,,
3843,820,3151872,1539,0.0034429722,0.6365711688995361,4531.03,0.232421875,6152,-0.9679216388612986,0.05500251428571429,-11.16,0.06660084426403046,-0.004753580782562494,0.00013750628571428572,0.16108207637444139,,
3845,820,3153920,1540,0.0024911987,0.48199260234832764,4531.03,0.20654296875,6156,-0.9708593543618917,0.05497325714285715,-11.16,0.05491014942526817,-0.004178949166089296,0.00013743314285714287,0.17260070703923702,,
3847,820,3155968,1541,0.0031507085,0.6142771244049072,4508.54,0.2249755859375,6160,-0.9474587049335241,0.05494399999999999,-11.21,0.039197199046611786,-0.003693756560096517,0.00013735999999999997,0.12425470957532525,,
3849,820,3158016,1542,0.0033275476,0.47603338956832886,4526.1,0.2470703125,6164,-0.9497897457331419,0.054914742857142866,-11.1,0.07359500229358673,-0.0035670675279106945,0.00013728685714285715,0.19723595958203077,,
3851,820,3160064,1543,0.0031280974,0.48008716106414795,4522.49,0.2476806640625,6168,-0.9771389178931713,0.05488548571428571,-11.06,0.04284485802054405,-0.004358899052022025,0.00013721371428571428,0.150627039372921,,
3854,820,3162112,1544,0.0025917941,0.5609880089759827,4513.16,0.2291259765625,6172,-0.9706455711275339,0.05485622857142858,-11.12,0.05888831615447998,-0.004832909035030752,0.00013714057142857146,0.16922784550115466,,
3856,820,3164160,1545,0.0023292839,0.5827584266662598,4523.21,0.205078125,6176,-0.948512177914381,0.05482697142857143,-11.14,0.07712908089160919,-0.003642330935690552,0.00013706742857142856,0.20621855556964874,,
3858,820,3166208,1546,0.0029105528,0.5862548351287842,4520.76,0.1993408203125,6180,-0.975148405879736,0.0547977142857143,-11.19,0.06890355795621872,-0.004895893405773677,0.00013699428571428574,0.1934318132698536,,
3860,820,3168256,1547,0.003845198,0.5651817917823792,4522.3,0.2470703125,6184,-0.9596889019012451,0.05476845714285714,-11.21,0.03917651250958443,-0.00438595304149203,0.00013692114285714286,0.14878530544228852,,
3862,820,3170304,1548,0.0035653166,0.42186081409454346,4522.3,0.2479248046875,6188,-0.950974041596055,0.0547392,-11.21,0.06077972427010536,-0.003922499861801043,0.000136848,0.17990285716950893,,
3865,820,3172352,1549,0.0035938802,0.5157995223999023,4551.73,0.250244140625,6192,-0.9277168698608875,0.05470994285714286,-11.2,0.05591244995594025,-0.0036396036157384515,0.00013677485714285714,0.195298720151186,,
3867,820,3174400,1550,0.0026826272,0.532759428024292,4555.47,0.194580078125,6196,-0.9156647957861423,0.05468068571428572,-11.19,0.08205457031726837,-0.002723850790061988,0.0001367017142857143,0.20730335777625442,,
3869,820,3176448,1551,0.0034716707,0.6820613145828247,4542.07,0.2470703125,6200,-0.951348464936018,0.05465142857142857,-11.25,0.043204840272665024,-0.004075202872627415,0.00013662857142857145,0.15096040279604495,,
3871,820,3178496,1552,0.0033932622,0.5032832026481628,4537.67,0.2489013671875,6204,-0.9439478497952223,0.05462217142857143,-11.28,0.06814205646514893,-0.0033086063049267977,0.00013655542857142857,0.2169119124300778,,
3873,821,3180544,1553,0.0028640083,0.5114904642105103,4542.74,0.2174072265625,6208,-0.9528958331793547,0.05459291428571429,-11.23,0.05374271422624588,-0.004606220842106268,0.00013648228571428573,0.16367526911199093,,
3876,821,3182592,1554,0.0025134613,0.5526112914085388,4538.28,0.20458984375,6212,-0.9837460964918137,0.05456365714285714,-11.25,0.05269484966993332,-0.005357812362490222,0.00013640914285714285,0.1586252129636705,,
3878,821,3184640,1555,0.0029233198,0.5302428007125854,4556.61,0.225830078125,6216,-0.9472927562892437,0.05453440000000001,-11.22,0.04837380349636078,-0.004806024837307632,0.000136336,0.18739347672089934,,
3880,821,3186688,1556,0.0026999793,0.47574150562286377,4532.8,0.22705078125,6220,-0.9569801110774279,0.054505142857142856,-11.26,0.05875076353549957,-0.00439150990860071,0.00013626285714285713,0.15935676381923258,,
3882,821,3188736,1557,0.0034940736,0.517437219619751,4532.8,0.2628173828125,6224,-0.9635459315031767,0.05447588571428572,-11.26,0.06264320015907288,-0.003124215145362541,0.0001361897142857143,0.17892466159537435,,
3884,821,3190784,1558,0.0023040175,0.5094611644744873,4532.8,0.210693359375,6228,-0.955475352704525,0.05444662857142857,-11.26,0.0566117949783802,-0.004198538546916097,0.00013611657142857144,0.15970801701769233,,
3887,821,3192832,1559,0.0026179017,0.5567265748977661,4529.89,0.231201171875,6232,-0.9377963598817587,0.05441737142857143,-11.26,0.07608410716056824,-0.004502230338403024,0.00013604342857142856,0.21422601537778974,,
3889,821,3194880,1560,0.002532903,0.5472952127456665,4501.15,0.1944580078125,6236,-0.9368223622441292,0.05438811428571429,-11.4,0.05603557825088501,-0.0050526129198260605,0.00013597028571428571,0.1732145962305367,,
3891,821,3196928,1561,0.0025732815,0.564816415309906,4525.03,0.2152099609375,6240,-0.9741083700209856,0.054358857142857146,-11.29,0.05452380329370499,-0.004825114257982932,0.00013589714285714287,0.17450693459250033,,
3893,821,3198976,1562,0.0025538378,0.5979576110839844,4518.13,0.19677734375,6244,-0.9869663640856743,0.054329600000000006,-11.32,0.04835162311792374,-0.005561126221437007,0.000135824,0.1430709131527692,,
3895,821,3201024,1563,0.0029678897,0.5136505365371704,4506.19,0.2274169921875,6248,-0.9622933436185122,0.05430034285714286,-11.35,0.06021547317504883,-0.0035233816888649017,0.00013575085714285715,0.20253196079283953,,
3897,821,3203072,1564,0.0029971604,0.3667525053024292,4498.65,0.248046875,6252,-0.9501847755163908,0.05427108571428572,-11.33,0.07478316128253937,-0.004019630927359685,0.0001356777142857143,0.21606807550415397,,
3900,821,3205120,1565,0.0034594566,0.5332802534103394,4498.65,0.2220458984375,6256,-0.9499456025660038,0.05424182857142858,-11.33,0.08414141833782196,-0.003763924236409366,0.00013560457142857145,0.26129866810515523,,
3902,821,3207168,1566,0.0024550173,0.6101946830749512,4504.9,0.2049560546875,6260,-0.9595685079693794,0.054212571428571436,-11.25,0.05239156633615494,-0.0044080870429752395,0.00013553142857142858,0.1895904205739498,,
3904,821,3209216,1567,0.002521197,0.660423755645752,4547.88,0.21533203125,6264,-1.0007427111268044,0.05418331428571428,-11.14,0.046395838260650635,-0.005463380628498271,0.0001354582857142857,0.1704967685509473,,
3906,821,3211264,1568,0.0037022163,0.5553879737854004,4545.08,0.2718505859375,6268,-0.9907258953899145,0.05415405714285715,-11.17,0.05117153376340866,-0.005031064370996319,0.00013538514285714288,0.18436580384150147,,
3908,822,3213312,1569,0.0030410485,0.5938338041305542,4547.04,0.2274169921875,6272,-0.9729734398424625,0.0541248,-11.05,0.037904366850852966,-0.005325947655364871,0.00013531199999999998,0.13520040339790285,,
3911,822,3215360,1570,0.0030533536,0.6581013202667236,4525.36,0.242919921875,6276,-0.9910145998001099,0.05409554285714287,-11.1,0.028093621134757996,-0.004880004373262636,0.00013523885714285716,0.144475307315588,,
3913,822,3217408,1571,0.002959262,0.5233314037322998,4527.55,0.2236328125,6280,-1.00312446244061,0.05406628571428571,-11.11,0.05421943590044975,-0.005461408174596727,0.0001351657142857143,0.15375589486211538,,
3915,822,3219456,1572,0.003242804,0.6343012452125549,4516.12,0.2479248046875,6284,-0.9855780154466629,0.05403702857142857,-11.19,0.05914078652858734,-0.0025354966201120988,0.0001350925714285714,0.18266177969053388,,
3917,822,3221504,1573,0.0039335727,0.5588129758834839,4540.16,0.2735595703125,6288,-0.9609737358987331,0.05400777142857143,-11.07,0.053199298679828644,-0.003056850779103115,0.00013501942857142857,0.18453865079209208,,
3919,822,3223552,1574,0.0032420699,0.5531471967697144,4546.1,0.2252197265625,6292,-0.9892208650708199,0.05397851428571429,-11.01,0.04388018324971199,-0.00451577717467444,0.00013494628571428572,0.16955091687850654,,
3922,822,3225600,1575,0.0027390057,0.6669086217880249,4544.89,0.24560546875,6296,-1.0033747982233763,0.05394925714285714,-11.03,0.04047972708940506,-0.006136094147223048,0.00013487314285714287,0.1512104789726436,,
3924,822,3227648,1576,0.0025411188,0.6466355323791504,4533.31,0.240478515625,6300,-0.9955876730382442,0.05392,-11.1,0.035106539726257324,-0.0058386992604937404,0.0001348,0.14732579491101205,,
3926,822,3229696,1577,0.003216366,0.5400285720825195,4504.1,0.224853515625,6304,-1.0073776561766863,0.05389074285714286,-11.22,0.03035779483616352,-0.005760135798482224,0.00013472685714285715,0.1290547566022724,,
3928,822,3231744,1578,0.0031311978,0.5446058511734009,4510.81,0.23193359375,6308,-0.9888881742954254,0.05386148571428571,-11.25,0.03587420657277107,-0.005142969952430576,0.00013465371428571428,0.15745046734809875,,
3930,822,3233792,1579,0.0029753393,0.5843889713287354,4510.81,0.23974609375,6312,-1.0008564554154873,0.05383222857142858,-11.25,0.061308473348617554,-0.0050402104534441605,0.00013458057142857143,0.17892680410295725,,
3933,822,3235840,1580,0.0032035857,0.629001259803772,4510.81,0.2528076171875,6316,-0.9746027737855911,0.053802971428571426,-11.25,0.032906461507081985,-0.004629865230526775,0.00013450742857142855,0.1451831036247313,,
3935,822,3237888,1581,0.002187815,0.6205187439918518,4464.09,0.21630859375,6320,-0.9820312391966581,0.05377371428571429,-11.43,0.06371119618415833,-0.005385668002418242,0.00013443428571428573,0.16879548551514745,,
3937,822,3239936,1582,0.0028118526,0.730503261089325,4472.28,0.2318115234375,6324,-0.9797058962285519,0.05374445714285714,-11.4,0.0370851494371891,-0.004825335839996114,0.00013436114285714286,0.13532940880395472,,
3939,822,3241984,1583,0.002456127,0.6834292411804199,4476.05,0.2142333984375,6328,-0.9947366081178188,0.05371520000000001,-11.39,0.04007011279463768,-0.006004955270327628,0.000134288,0.15223242458887398,,
3941,822,3244032,1584,0.0026496586,0.5973928570747375,4451.69,0.2188720703125,6332,-1.0038610231131315,0.05368594285714286,-11.51,0.04479582607746124,-0.004507436038693413,0.00013421485714285714,0.15999236004427075,,
3944,823,3246080,1585,0.0028403795,0.534812331199646,4466.26,0.2333984375,6336,-1.007795000448823,0.053656685714285716,-11.46,0.05826853588223457,-0.004364961278042756,0.0001341417142857143,0.17244031373411417,,
3946,823,3248128,1586,0.0024122884,0.5571666955947876,4469.14,0.2337646484375,6340,-1.0027919318526983,0.053627428571428576,-11.46,0.033807069063186646,-0.004394435498397797,0.00013406857142857142,0.1389582883566618,,
,,3250000,,0.002418892,0.609714925289154,,0.218017578125,6344,-0.9771350845694542,0.05359817142857143,,0.04745090380311012,-0.005182815584703349,0.00013399542857142857,0.1624098843894899,-10.25,4946.85
3983,815,3250176,1587,,,4456.78,,,,,-11.51,,,,,,
3985,816,3252224,1588,0.0027107978,0.5225964784622192,4462.03,0.2220458984375,6348,-0.9839769676327705,0.05356891428571429,-11.54,0.06030585989356041,-0.004629308270523325,0.00013392228571428572,0.19817767571657896,,
3987,816,3254272,1589,0.0024625394,0.5849944353103638,4438.98,0.2354736328125,6352,-1.0086026918143034,0.05353965714285715,-11.59,0.04329027980566025,-0.005555553041631356,0.00013384914285714288,0.151482957880944,,
3989,816,3256320,1590,0.002938755,0.5953576564788818,4438.94,0.2410888671875,6356,-1.022268759086728,0.05351040000000001,-11.55,0.04327942803502083,-0.005027373539633118,0.000133776,0.16388880391605198,,
3991,816,3258368,1591,0.0028909794,0.5286120176315308,4422.64,0.21044921875,6360,-1.0236785262823105,0.05348114285714285,-11.63,0.055561359971761703,-0.005883239573449828,0.00013370285714285713,0.17671698285266757,,
3994,816,3260416,1592,0.003307484,0.40410733222961426,4428.18,0.255126953125,6364,-1.0178237594664097,0.05345188571428572,-11.62,0.041376449167728424,-0.004570485703879967,0.0001336297142857143,0.16443208744749427,,
3996,816,3262464,1593,0.002489904,0.515282392501831,4432.74,0.2396240234375,6368,-1.0149923786520958,0.05342262857142857,-11.65,0.03998342156410217,-0.005459396343212575,0.0001335565714285714,0.15744631947018206,,
3998,816,3264512,1594,0.0026661106,0.5653415322303772,4400.13,0.236572265625,6372,-1.0338060911744833,0.05339337142857144,-11.76,0.06533520668745041,-0.005492559866979718,0.00013348342857142859,0.18440736224874854,,
4000,816,3266560,1595,0.0023245104,0.6189988255500793,4405.66,0.2052001953125,6376,-1.019522551447153,0.05336411428571428,-11.76,0.04171011224389076,-0.006097241828683764,0.0001334102857142857,0.1620500679127872,,
4002,816,3268608,1596,0.0028101155,0.46409255266189575,4405.66,0.248291015625,6380,-1.0311785712838173,0.053334857142857156,-11.76,0.06546024233102798,-0.005537198478123173,0.0001333371428571429,0.20153335621580482,,
4005,816,3270656,1597,0.0024515013,0.4226555824279785,4410.7,0.2181396484375,6384,-1.0504947304725647,0.0533056,-11.77,0.06410820782184601,-0.005326054262695834,0.000133264,0.2069368059746921,,
4007,816,3272704,1598,0.002634146,0.6123110055923462,4397.87,0.22119140625,6388,-1.04314374178648,0.05327634285714286,-11.78,0.037269704043865204,-0.005806092172861099,0.00013319085714285714,0.16149486345238984,,
4009,816,3274752,1599,0.0025742778,0.5076457262039185,4410.84,0.2413330078125,6392,-1.044518742710352,0.05324708571428571,-11.78,0.06257952004671097,-0.0054619834263576195,0.0001331177142857143,0.18447820004075766,,
4011,816,3276800,1600,0.0024681794,0.6575383543968201,4414.12,0.21826171875,6396,-1.022030534222722,0.05321782857142857,-11.73,0.03833744674921036,-0.006150445755338296,0.00013304457142857142,0.14838390657678246,,
4013,816,3278848,1601,0.0022216015,0.4373013973236084,4418.84,0.213623046875,6400,-1.0049816723912954,0.05318857142857143,-11.68,0.06981001049280167,-0.004147346684476361,0.00013297142857142857,0.1982702105306089,,
4016,816,3280896,1602,0.0031677815,0.4554479122161865,4418.84,0.24658203125,6404,-0.9881319589912891,0.05315931428571429,-11.68,0.08986184000968933,-0.0036599672748707235,0.00013289828571428573,0.24574147257953882,,
4018,817,3282944,1603,0.002414077,0.6534605026245117,4444.81,0.22802734375,6408,-1.0300982743501663,0.05313005714285715,-11.58,0.044375620782375336,-0.005415896303020418,0.00013282514285714288,0.1467059317510575,,
4020,817,3284992,1604,0.0034649724,0.6968857645988464,4456.35,0.267578125,6412,-1.0439808126538992,0.0531008,-11.56,0.041530366986989975,-0.0056760682637104765,0.00013275199999999998,0.15508651197887957,,
4022,817,3287040,1605,0.0026622433,0.5145959258079529,4444.1,0.2572021484375,6416,-1.0684752613306046,0.05307154285714286,-11.62,0.03918103873729706,-0.0052906182972947136,0.00013267885714285716,0.15199967729859054,,
4024,817,3289088,1606,0.003053878,0.6301552057266235,4451.06,0.2652587890625,6420,-1.0477167703211308,0.05304228571428571,-11.65,0.0451793409883976,-0.004542875802144408,0.00013260571428571428,0.13856271374970675,,
4027,817,3291136,1607,0.002477634,0.6458389163017273,4442.89,0.236083984375,6424,-1.0365868359804153,0.05301302857142858,-11.7,0.02646121382713318,-0.0055231525911949575,0.00013253257142857144,0.1393575700931251,,
4029,817,3293184,1608,0.0022920596,0.4856899380683899,4457.23,0.1917724609375,6428,-1.0395130291581154,0.05298377142857143,-11.59,0.05753028392791748,-0.005171095283003524,0.00013245942857142856,0.16920069931074977,,
4031,817,3295232,1609,0.0023753634,0.6214393377304077,4469.83,0.224853515625,6432,-1.0477995350956917,0.052954514285714294,-11.53,0.03584803640842438,-0.003938323527108878,0.00013238628571428574,0.15648292121477425,,
4033,817,3297280,1610,0.0025434992,0.5706470012664795,4445.81,0.2406005859375,6436,-1.0715773925185204,0.052925257142857146,-11.63,0.06411556899547577,-0.004904712870484218,0.00013231314285714284,0.2004561717621982,,
4035,817,3299328,1611,0.002583438,0.5520464181900024,4435.12,0.2664794921875,6440,-1.0968012735247612,0.052896,-11.64,0.04614287614822388,-0.0030320164369186386,0.00013224,0.15883885300718248,,
4038,817,3301376,1612,0.0029596887,0.5849341154098511,4453.5,0.2388916015625,6444,-1.0602211691439152,0.05286674285714286,-11.56,0.026619024574756622,-0.004075800767168403,0.00013216685714285715,0.13285811292007565,,
4040,817,3303424,1613,0.0029047928,0.5109480619430542,4456.26,0.2662353515625,6448,-1.0533157400786877,0.05283748571428572,-11.6,0.08638854324817657,-0.00419027081807144,0.0001320937142857143,0.19360996969044209,,
4042,817,3305472,1614,0.0026965335,0.598682701587677,4450.45,0.230712890625,6452,-1.0184693448245525,0.05280822857142858,-11.64,0.037373825907707214,-0.005129176206537522,0.00013202057142857143,0.14486826653592288,,
4044,817,3307520,1615,0.002681958,0.4701767563819885,4480.2,0.2626953125,6456,-1.0365823097527027,0.052778971428571436,-11.5,0.059788160026073456,-0.005062937605543993,0.00013194742857142858,0.19154962711036205,,
4046,817,3309568,1616,0.0029926314,0.5314707159996033,4491.35,0.2408447265625,6460,-1.0433726869523525,0.05274971428571429,-11.49,0.05162039026618004,-0.004512700688792393,0.00013187428571428573,0.18892414565198123,,
4049,817,3311616,1617,0.0027291798,0.6791757345199585,4519.89,0.2518310546875,6464,-1.0590605605393648,0.05272045714285714,-11.42,0.04931260272860527,-0.006015674181981012,0.00013180114285714283,0.14035131153650582,,
4051,817,3313664,1618,0.0033028778,0.599737286567688,4519.89,0.2279052734375,6468,-1.047209195792675,0.05269120000000001,-11.42,0.04741651192307472,-0.006232371219084598,0.000131728,0.15714720962569118,,
4053,817,3315712,1619,0.0030632156,0.6144773960113525,4530.45,0.272705078125,6472,-1.0273433774709702,0.05266194285714285,-11.39,0.05404471606016159,-0.0037557703035417944,0.00013165485714285714,0.15149729372933507,,
4055,818,3317760,1620,0.002347623,0.49384069442749023,4531.53,0.254638671875,6476,-1.0419224947690964,0.052632685714285726,-11.47,0.07350998371839523,-0.004219192371238023,0.00013158171428571432,0.20489982422441244,,
4057,818,3319808,1621,0.00231392,0.5764216184616089,4471.67,0.219482421875,6480,-1.062574863433838,0.05260342857142857,-11.68,0.03647596389055252,-0.005406852636951953,0.00013150857142857141,0.14281558920629323,,
4060,818,3321856,1622,0.0023675598,0.6396224498748779,4518.83,0.2218017578125,6484,-1.0249148085713387,0.05257417142857144,-11.5,0.04119507968425751,-0.005715227962355129,0.0001314354285714286,0.14670486166141927,,
4062,818,3323904,1623,0.0024304017,0.5290278792381287,4514.84,0.2340087890625,6488,-1.031854635104537,0.052544914285714284,-11.51,0.04387287795543671,-0.004404275619890541,0.00013136228571428572,0.15631060302257538,,
4064,818,3325952,1624,0.0028442047,0.5294457674026489,4501.22,0.2498779296875,6492,-1.0294508524239063,0.05251565714285714,-11.66,0.06518958508968353,-0.00511313283641357,0.00013128914285714285,0.2124809566885233,,
4066,818,3328000,1625,0.0027180593,0.5361777544021606,4501.82,0.2374267578125,6496,-1.0542489681392908,0.0524864,-11.67,0.03823307901620865,-0.004930960276396945,0.000131216,0.17446374148130417,,
4068,818,3330048,1626,0.0025259282,0.5614533424377441,4506.15,0.24169921875,6500,-1.054318867623806,0.05245714285714286,-11.65,0.03912290930747986,-0.005269600485917181,0.00013114285714285715,0.15946951392106712,,
4071,818,3332096,1627,0.0025787316,0.5585472583770752,4485.23,0.2161865234375,6504,-1.038242682814598,0.05242788571428572,-11.74,0.03037281706929207,-0.005934536049608141,0.0001310697142857143,0.16187796159647405,,
4073,818,3334144,1628,0.0032596244,0.5561296343803406,4489.48,0.2601318359375,6508,-1.0529547780752182,0.052398628571428574,-11.72,0.05434757471084595,-0.0029544703429564834,0.00013099657142857143,0.19461745209991932,,
4075,818,3336192,1629,0.002555543,0.5983140468597412,4484.85,0.21875,6512,-1.0575905032455921,0.05236937142857143,-11.72,0.045056600123643875,-0.004688566332333721,0.00013092342857142858,0.16125145484693348,,
4077,818,3338240,1630,0.0025968938,0.5739712715148926,4448.9,0.2333984375,6516,-1.0467923674732447,0.05234011428571428,-11.82,0.03117942065000534,-0.005449951073387638,0.0001308502857142857,0.14884705981239676,,
4079,818,3340288,1631,0.0026479485,0.5666916370391846,4459.02,0.221435546875,6520,-1.0684601869434118,0.05231085714285715,-11.74,0.07900804281234741,-0.005468212941195816,0.00013077714285714286,0.20436570839956403,,
4081,818,3342336,1632,0.0023912115,0.6185111403465271,4440.89,0.2410888671875,6524,-1.0300504080951214,0.0522816,-11.79,0.05303915590047836,-0.005194572207983583,0.000130704,0.1883182250894606,,
4084,818,3344384,1633,0.0025023376,0.7204316854476929,4425.55,0.2298583984375,6528,-1.0214632470160723,0.052252342857142864,-11.83,0.056404583156108856,-0.006330604184768163,0.00013063085714285717,0.15360386134125292,,
4086,818,3346432,1634,0.0026014028,0.5296814441680908,4425.55,0.248779296875,6532,-1.0340192932635546,0.052223085714285716,-11.83,0.07917559891939163,-0.0046011692902538925,0.0001305577142857143,0.19252727227285504,,
4088,818,3348480,1635,0.0025779838,0.6333560943603516,4425.55,0.228759765625,6536,-0.9988401476293802,0.05219382857142857,-11.83,0.05059447139501572,-0.005339669645763934,0.00013048457142857142,0.17352378275245428,,
4090,819,3350528,1636,0.0026610103,0.4401359558105469,4424.45,0.2427978515625,6540,-1.0219575576484203,0.05216457142857143,-11.84,0.058596741408109665,-0.0050180597172584385,0.00013041142857142857,0.20514193316921592,,
4092,819,3352576,1637,0.0030209145,0.52605140209198,4427.35,0.25244140625,6544,-1.007291179150343,0.05213531428571429,-11.86,0.04774102568626404,-0.004846809068112634,0.00013033828571428572,0.21781449345871806,,
4095,819,3354624,1638,0.002203654,0.7228871583938599,4455.15,0.2366943359375,6548,-1.0307835564017296,0.05210605714285715,-11.79,0.02351164072751999,-0.004267927433829755,0.00013026514285714285,0.12568442267365754,,
4097,819,3356672,1639,0.003342836,0.640426516532898,4426.1,0.2537841796875,6552,-1.05131078325212,0.052076800000000006,-11.86,0.048134736716747284,-0.0057596663100412115,0.000130192,0.16174071421846747,,
4099,819,3358720,1640,0.0028940933,0.546565055847168,4438.19,0.2667236328125,6556,-1.060973135754466,0.05204754285714286,-11.91,0.04501765966415405,-0.0041721329325810075,0.00013011885714285716,0.1917194607667625,,
4101,819,3360768,1641,0.0028972921,0.5114211440086365,4446.43,0.2552490234375,6560,-1.048106536269188,0.05201828571428572,-11.83,0.05245814844965935,-0.005341442098142579,0.00013004571428571428,0.18245373736135662,,
4103,819,3362816,1642,0.0023159315,0.6855244040489197,4438.84,0.223388671875,6564,-1.0623893588781357,0.05198902857142858,-11.9,0.05005469173192978,-0.00502756962669082,0.00012997257142857143,0.14319846429862082,,
4106,819,3364864,1643,0.0021486077,0.6716295480728149,4449.48,0.2283935546875,6568,-1.0527876671403646,0.05195977142857142,-11.9,0.0499289333820343,-0.005563286758842878,0.00012989942857142856,0.1614684322848916,,
