time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
591872,220.81,289,3947,11.71,149,0.8181511163711548,0.3035511374473572,-0.0017939221288543195,-0.25039526261389256,0.2,0.005314692,0.029052734375,0.00025,1152,0.6352534256875515,,
593920,217.09,290,3948,11.53,150,0.7797436714172363,0.37180691957473755,-0.00021630252012982965,-0.22920765541493893,0.2,0.004576383,0.021484375,0.00025,1156,0.8923240415751934,,
595968,212.47,291,3951,11.33,150,0.8177863955497742,0.3487178683280945,-0.0012121023028157651,-0.22441567480564117,0.2,0.0021805458,0.0289306640625,0.00025,1160,0.7471423000097275,,
598016,210.89,292,3952,11.29,151,0.7826606631278992,0.3841569721698761,-0.0003362399584148079,-0.24330426380038261,0.2,0.0029708666,0.027587890625,0.00025,1164,0.797462273389101,,
600000,,,,,,0.7059171199798584,0.37605029344558716,-0.001173088065115735,-0.24076568987220526,0.2,0.0020559889,0.0267333984375,0.00025,1168,0.8311217352747917,13.15,227.95
600064,209.36,293,3849,11.14,155,,,,,,,,,,,,
602112,210.19,294,3850,11.29,156,0.7793980240821838,0.35563284158706665,-0.00100857435609214,-0.2733161048963666,0.2,0.0059383856,0.0411376953125,0.00025,1172,0.7750779837369919,,
604160,213.18,295,3853,11.44,156,0.7289965152740479,0.39737585186958313,-0.0003676066698972136,-0.2723659994080663,0.2,0.0021307126,0.03271484375,0.00025,1176,0.7415748834609985,,
606208,211.43,296,3855,11.42,157,0.7787398099899292,0.28895264863967896,-0.0008968450129032135,-0.2285744296386838,0.2,0.0051024323,0.034912109375,0.00025,1180,0.7011572495102882,,
608256,212.1,297,3857,11.54,157,0.791654646396637,0.3578444719314575,-0.0019732780929189175,-0.2220742953941226,0.2,0.0053076074,0.03662109375,0.00025,1184,0.7128684483468533,,
610304,209.86,298,3860,11.45,158,0.7930130958557129,0.3924080729484558,-0.000177298323251307,-0.2393411211669445,0.2,0.0039200285,0.0374755859375,0.00025,1188,0.9515671469271183,,
612352,209.96,299,3862,11.4,158,0.7743565440177917,0.4061211347579956,0.0028027206426486373,-0.22975773364305496,0.2,0.0054135537,0.05078125,0.00025,1192,0.7400956153869629,,
614400,209.43,300,3863,11.35,159,0.8393758535385132,0.3385784924030304,-0.0008792381267994642,-0.2152430433779955,0.2,0.0031065214,0.0382080078125,0.00025,1196,0.6801157407462597,,
616448,213.12,301,3864,11.56,159,0.7488268613815308,0.5390651822090149,0.000207862482056953,-0.23552521225064993,0.2,0.008322153,0.0340576171875,0.00025,1200,1.044671256095171,,
618496,213.48,302,3867,11.55,159,0.79716557264328,0.38995853066444397,5.363486707210541e-05,-0.2451754342764616,0.2,0.0016791701,0.023193359375,0.00025,1204,0.8654942214488983,,
620544,213.63,303,3869,11.6,160,0.7899203300476074,0.4688604176044464,0.0003293764020781964,-0.18628140911459923,0.2,0.005772495,0.03076171875,0.00025,1208,1.004805639386177,,
622592,216.48,304,3871,11.65,160,0.6820933818817139,0.3672623634338379,0.00015669982531107962,-0.18492251448333263,0.2,0.0021711546,0.0196533203125,0.00025,1212,0.8160960264503956,,
624640,215.81,305,3872,11.57,161,0.8435864448547363,0.2878361642360687,0.0013117065536789596,-0.1916297236457467,0.2,0.0026759591,0.0302734375,0.00025,1216,0.6742926836013794,,
626688,218.98,306,3873,11.87,161,0.7292779684066772,0.527004599571228,0.001357891655061394,-0.17676908243447542,0.2,0.0027115138,0.0301513671875,0.00025,1220,0.9967954978346825,,
628736,220.42,307,3874,11.96,162,0.7841247320175171,0.39673805236816406,-0.0008481125696562231,-0.20132048055529594,0.2,0.0038160793,0.0323486328125,0.00025,1224,0.8959590569138527,,
630784,223.85,308,3876,12.27,162,0.7241979837417603,0.3506603538990021,-0.00026047168648801744,-0.20420056022703648,0.2,0.0047155125,0.0404052734375,0.00025,1228,0.8254610486328602,,
632832,226.44,309,3877,12.46,163,0.8356441259384155,0.30052247643470764,7.10278982296586e-07,-0.23906469624489546,0.2,0.0064016785,0.0538330078125,0.00025,1232,0.5916407108306885,,
634880,230.33,310,3879,12.72,163,0.7062417268753052,0.4873308539390564,0.0017823409580159932,-0.26151698362082243,0.2,0.005124784,0.034423828125,0.00025,1236,1.057551771402359,,
636928,232.38,311,3882,12.79,164,0.8313329815864563,0.2909504771232605,-0.0013638836680911481,-0.27715982869267464,0.2,0.0058551356,0.04248046875,0.00025,1240,0.6206046007573605,,
638976,231.9,312,3885,12.8,164,0.7377219200134277,0.3884309232234955,-0.0013654061476700008,-0.25374191999435425,0.2,0.004755672,0.0263671875,0.00025,1244,0.9029888100922108,,
641024,234.09,313,3886,12.89,164,0.7830550670623779,0.37231963872909546,-0.00045340185170061886,-0.224685650318861,0.2,0.0023268077,0.0401611328125,0.00025,1248,0.8152002468705177,,
643072,237.6,314,3888,13.09,165,0.7191771268844604,0.45933014154434204,-0.000836354389321059,-0.2390308165922761,0.2,0.0035716724,0.0291748046875,0.00025,1252,0.8198780938982964,,
645120,240.37,315,3891,13.37,165,0.7137046456336975,0.5395633578300476,0.0006592513236682862,-0.23897246271371841,0.2,0.0034808144,0.04541015625,0.00025,1256,1.0059165805578232,,
647168,241.89,316,3894,13.56,166,0.6478298902511597,0.4891860783100128,-0.0014098715619184077,-0.2667970946058631,0.2,0.0070131053,0.0399169921875,0.00025,1260,0.9769001789391041,,
649216,243.73,317,3897,13.72,166,0.7211793065071106,0.34550046920776367,0.0022727128816768527,-0.3268196675926447,0.2,0.005442505,0.0870361328125,0.00025,1264,0.7114992961287498,,
651264,242.16,318,3899,13.62,166,0.8018697500228882,0.3549112379550934,-0.001145192320109345,-0.3103675954043865,0.2,0.0069442894,0.0611572265625,0.00025,1268,0.8066448494791985,,
653312,242.03,319,3901,13.61,167,0.7014003992080688,0.506251335144043,-0.0016544393147341907,-0.28812164440751076,0.2,0.0061641317,0.055908203125,0.00025,1272,1.1497259140014648,,
655360,241.25,320,3903,13.58,167,0.716862142086029,0.44777244329452515,-0.001791584538295865,-0.2407362200319767,0.2,0.0040769246,0.0325927734375,0.00025,1276,1.059338767081499,,
657408,243.01,321,3906,13.72,168,0.7223737835884094,0.40981000661849976,-0.002329890674445778,-0.24235803168267012,0.2,0.0036904376,0.037109375,0.00025,1280,0.9268517978489399,,
659456,242.3,322,3907,13.64,168,0.8101625442504883,0.3273571729660034,0.0008425732376053929,-0.2728213397786021,0.2,0.0074863145,0.05322265625,0.00025,1284,0.6526912376284599,,
661504,241.71,323,3909,13.68,169,0.6987520456314087,0.4556579291820526,0.0039635790744796395,-0.27737399470061064,0.2,0.008590851,0.06298828125,0.00025,1288,1.044254519045353,,
663552,240.01,324,3910,13.6,169,0.7155476212501526,0.3623402416706085,-1.612826599739492e-05,-0.2662674691528082,0.2,0.014580285,0.048095703125,0.00025,1292,0.8593700416386127,,
665600,240.45,325,3912,13.61,170,0.7264502048492432,0.3519190549850464,-0.0007500255305785686,-0.3242876622825861,0.2,0.0052210363,0.0411376953125,0.00025,1296,0.8146719187498093,,
667648,236.99,326,3913,13.43,170,0.7689563632011414,0.3273521065711975,-0.0009533782431390136,-0.3658630531281233,0.2,0.0027889481,0.0406494140625,0.00025,1300,0.777306966483593,,
669696,235.6,327,3915,13.27,171,0.7945876121520996,0.4766079783439636,-6.113521521911025e-05,-0.386358056217432,0.2,0.006722342,0.04443359375,0.00025,1304,0.9947694763541222,,
671744,233.33,328,3918,13.11,171,0.7234903573989868,0.41960999369621277,-0.002039784099906683,-0.3295619450509548,0.2,0.0077485954,0.0518798828125,0.00025,1308,0.9410769380629063,,
673792,233.75,329,3920,13.03,171,0.8141047954559326,0.29335981607437134,-0.0005313062138156965,-0.317321864888072,0.2,0.004851562,0.04833984375,0.00025,1312,0.668937673792243,,
675840,234.24,330,3922,12.98,172,0.8146080374717712,0.5248621702194214,-0.002761800162261352,-0.3336079306900501,0.2,0.006903737,0.0421142578125,0.00025,1316,0.8682932481169701,,
677888,232.36,331,3925,12.89,172,0.80109703540802,0.41207605600357056,0.0003929763624910265,-0.34712635166943073,0.2,0.003956812,0.0634765625,0.00025,1320,0.9369757249951363,,
679936,230.61,332,3927,12.83,173,0.7884925007820129,0.4067138433456421,-0.001970734680071473,-0.3408860396593809,0.2,0.0035442044,0.0467529296875,0.00025,1324,0.8808863870799541,,
681984,227.36,333,3930,12.72,173,0.7515942454338074,0.49086081981658936,-0.0014545369194820523,-0.3377812411636114,0.2,0.0050011007,0.043701171875,0.00025,1328,1.1383031755685806,,
684032,227.52,334,3931,12.71,173,0.7794252038002014,0.4173787832260132,0.0011180144210811704,-0.2895982265472412,0.2,0.0108338725,0.08251953125,0.00025,1332,1.0287746489048004,,
686080,229.71,335,3933,12.79,174,0.7187942862510681,0.38024041056632996,-0.0011102893040515482,-0.30958501622080803,0.2,0.014269044,0.0364990234375,0.00025,1336,0.9128230474889278,,
688128,226.71,336,3935,12.67,174,0.7936751842498779,0.41174811124801636,0.0010517933405935764,-0.33402501605451107,0.2,0.008085326,0.0615234375,0.00025,1340,0.89345483481884,,
690176,229.3,337,3938,12.88,175,0.737249493598938,0.5183641910552979,-0.0010808301158249378,-0.30110430158674717,0.2,0.006000285,0.0355224609375,0.00025,1344,0.9598224982619286,,
692224,231.93,338,3939,13.05,175,0.7632180452346802,0.41424691677093506,-0.0008145425235852599,-0.27485889196395874,0.2,0.003952238,0.042236328125,0.00025,1348,1.0022454336285591,,
694272,235.02,339,3941,13.22,176,0.7073640823364258,0.4749324321746826,-0.0029660323343705386,-0.26334720477461815,0.2,0.00393089,0.04638671875,0.00025,1352,1.027643259614706,,
696320,234.71,340,3944,13.29,176,0.7654186487197876,0.42817673087120056,-0.0009948447986971587,-0.2467901324853301,0.2,0.0034194584,0.029052734375,0.00025,1356,0.8284775391221046,,
698368,237.76,341,3944,13.49,177,0.6606519222259521,0.5115383863449097,-0.0027297599299345165,-0.24824125692248344,0.2,0.005059179,0.0350341796875,0.00025,1360,0.9829001016914845,,
700000,,,,,,0.725077748298645,0.4954278767108917,-0.00012035935651510954,-0.25353712402284145,0.2,0.0043001357,0.0333251953125,0.00025,1364,0.9746251739561558,16.4,271.4
700416,239.24,342,3846,13.59,182,,,,,,,,,,,,
702464,243.09,343,3849,13.88,182,0.7026007175445557,0.4048375189304352,-0.0015827520983293653,-0.25210500322282314,0.2,0.0085815545,0.0345458984375,0.00025,1368,0.9612309150397778,,
704512,245.5,344,3850,14.04,182,0.7285416126251221,0.41020846366882324,-0.0009494005353190005,-0.2965029049664736,0.2,0.009030927,0.072265625,0.00025,1372,0.9436029680073261,,
706560,251.76,345,3853,14.42,183,0.7119921445846558,0.4186524450778961,-0.0005472383636515588,-0.23618518747389317,0.2,0.0027939233,0.028564453125,0.00025,1376,0.7957734875380993,,
708608,255.14,346,3856,14.66,183,0.643125057220459,0.45530539751052856,-0.001973599282791838,-0.24270461034029722,0.2,0.0043896907,0.0372314453125,0.00025,1380,0.9837039411067963,,
710656,258.16,347,3858,14.79,184,0.5961397290229797,0.42416810989379883,-0.0030159706657286733,-0.22323183994740248,0.2,0.005117061,0.0494384765625,0.00025,1384,0.8676978163421154,,
712704,258.91,348,3861,14.84,184,0.7405041456222534,0.3484428822994232,0.001189331233035773,-0.27557440381497145,0.2,0.003181084,0.037109375,0.00025,1388,0.806857168674469,,
714752,258.36,349,3863,14.69,185,0.7980571985244751,0.2929362952709198,-0.0018733092001639307,-0.25122220255434513,0.2,0.011411688,0.0545654296875,0.00025,1392,0.6137356981635094,,
716800,257.9,350,3866,14.62,185,0.7767720222473145,0.4317111074924469,-6.557381129823625e-05,-0.25563853047788143,0.2,0.0044654584,0.0386962890625,0.00025,1396,0.8945215456187725,,
718848,257.49,351,3868,14.58,185,0.7724472284317017,0.2972773611545563,-0.00031128193950280547,-0.20423807203769684,0.2,0.0035018942,0.0382080078125,0.00025,1400,0.7177882380783558,,
720896,254.05,352,3870,14.35,186,0.7743059396743774,0.40606698393821716,0.0007620196556672454,-0.23076405748724937,0.2,0.0067069596,0.068359375,0.00025,1404,1.0418934896588326,,
722944,249.16,353,3872,14.1,186,0.7747875452041626,0.5136429071426392,-0.0001987938303500414,-0.24059365410357714,0.2,0.0063676992,0.0272216796875,0.00025,1408,1.0979435481131077,,
724992,247.4,354,3874,14.02,187,0.819206953048706,0.35945525765419006,-0.0028480644105002284,-0.2179048852995038,0.2,0.012609422,0.075439453125,0.00025,1412,0.8123942986130714,,
727040,244.44,355,3876,13.7,187,0.8201282024383545,0.3277539908885956,1.6904639778658748e-05,-0.17380586452782154,0.2,0.0068321605,0.0509033203125,0.00025,1416,0.7539376690983772,,
729088,238.41,356,3878,13.39,187,0.8327770233154297,0.3582618236541748,-8.111150236800313e-06,-0.17226051818579435,0.2,0.0037501543,0.048583984375,0.00025,1420,0.7991531044244766,,
731136,234.91,357,3880,13.16,188,0.7805674076080322,0.44466742873191833,-0.0002638306759763509,-0.17885548993945122,0.2,0.005605554,0.0289306640625,0.00025,1424,0.9824797734618187,,
733184,231.21,358,3882,12.87,188,0.7325962781906128,0.46830102801322937,0.0014312338316813111,-0.18830802757292986,0.2,0.007844263,0.041015625,0.00025,1428,1.0793836787343025,,
735232,228.59,359,3884,12.79,189,0.8180248141288757,0.39223575592041016,-0.0015287644637282938,-0.1949128434062004,0.2,0.0029798213,0.0364990234375,0.00025,1432,0.8306817412376404,,
737280,229.81,360,3886,12.86,189,0.8614333271980286,0.3436306118965149,-0.0010024915973190218,-0.19584459718316793,0.2,0.0022072748,0.0206298828125,0.00025,1436,0.678688757121563,,
739328,228.53,361,3888,12.82,190,0.761104941368103,0.4733947217464447,5.4730247939005494e-05,-0.20847795251756907,0.2,0.0076355957,0.0301513671875,0.00025,1440,1.1258858107030392,,
741376,227.24,362,3890,12.78,190,0.8677135705947876,0.3376471996307373,-0.0008870058809407055,-0.2163320565596223,0.2,0.0059208013,0.030517578125,0.00025,1444,0.6352387368679047,,
743424,228.28,363,3892,12.84,190,0.7765395641326904,0.4577312767505646,0.00023819992202334106,-0.26184287667274475,0.2,0.0037147377,0.0513916015625,0.00025,1448,1.0596616454422474,,
745472,227.83,364,3894,12.89,191,0.7771324515342712,0.3274884521961212,0.0016178741352632642,-0.23780667874962091,0.2,0.005801824,0.0570068359375,0.00025,1452,0.7054571583867073,,
747520,230.75,365,3896,13.03,191,0.7675637602806091,0.37866947054862976,2.6325666112825274e-05,-0.26133253425359726,0.2,0.009631685,0.0662841796875,0.00025,1456,0.9163594841957092,,
749568,230.61,366,3898,13.12,192,0.7108217477798462,0.5257772207260132,-0.0010853459243662655,-0.22538035921752453,0.2,0.003799795,0.029541015625,0.00025,1460,0.9995073489844799,,
751616,231.77,367,3900,13.13,192,0.7989884614944458,0.36980268359184265,-0.0012801571283489466,-0.27650328911840916,0.2,0.0022218253,0.0379638671875,0.00025,1464,0.8612978309392929,,
753664,231.51,368,3902,13.05,193,0.6648669242858887,0.4617674946784973,-0.001003031589789316,-0.22979371063411236,0.2,0.005611968,0.0589599609375,0.00025,1468,0.9319877773523331,,
755712,231.22,369,3904,13.13,193,0.7837097644805908,0.3665972054004669,-0.00015443487791344523,-0.26187848672270775,0.2,0.0052909963,0.044189453125,0.00025,1472,0.8525572866201401,,
757760,229.5,370,3907,13.03,193,0.7884747385978699,0.40156543254852295,0.0007926889229565859,-0.2538461312651634,0.2,0.0048627774,0.044677734375,0.00025,1476,0.9583167769014835,,
759808,229.75,371,3908,13.08,194,0.771253228187561,0.3679623603820801,-0.0009889390203170478,-0.22495068609714508,0.2,0.0024383687,0.0223388671875,0.00025,1480,0.8501292690634727,,
761856,230.63,372,3910,13.12,194,0.8072755336761475,0.45542478561401367,-0.0015352957998402417,-0.1961127631366253,0.2,0.0051685013,0.037841796875,0.00025,1484,1.0761260390281677,,
763904,230.75,373,3912,13.16,195,0.8422771692276001,0.33132943511009216,0.0003258517535869032,-0.21136397030204535,0.2,0.009738295,0.0421142578125,0.00025,1488,0.7757688462734222,,
765952,228.56,374,3914,13.02,195,0.8094395399093628,0.39517781138420105,0.0017968651372939348,-0.19759683683514595,0.2,0.01989546,0.0670166015625,0.00025,1492,0.9113498032093048,,
768000,229.3,375,3916,13.01,196,0.810103178024292,0.4499509930610657,-0.00013528583804145455,-0.19750008545815945,0.2,0.004236674,0.0345458984375,0.00025,1496,0.9114549830555916,,
770048,227.95,376,3918,12.89,196,0.8206632137298584,0.36994248628616333,-0.0013274896191433072,-0.17565467488020658,0.2,0.004306592,0.0341796875,0.00025,1500,0.9228228442370892,,
772096,227.67,377,3920,12.88,196,0.7973862886428833,0.4416714906692505,0.0005300563061609864,-0.18403782323002815,0.2,0.0037125614,0.033447265625,0.00025,1504,0.9862760193645954,,
774144,228.97,378,3922,12.92,197,0.8129562735557556,0.4532281458377838,-0.0003602878132369369,-0.19388995878398418,0.2,0.013444862,0.0731201171875,0.00025,1508,0.9833449497818947,,
776192,228.89,379,3924,12.97,197,0.7213238477706909,0.5401340126991272,0.0013130579027347267,-0.1841478543356061,0.2,0.004105394,0.0472412109375,0.00025,1512,1.1998718827962875,,
778240,227.25,380,3927,12.83,198,0.7554386258125305,0.49892744421958923,-0.00016234238864853978,-0.2049392992630601,0.2,0.0015378579,0.033447265625,0.00025,1516,0.9697262160480022,,
780288,226.64,381,3928,12.79,198,0.7773289680480957,0.4111429452896118,0.0010206165607087314,-0.21080042608082294,0.2,0.0048425067,0.049072265625,0.00025,1520,0.9453217461705208,,
782336,225.39,382,3930,12.68,199,0.8049730658531189,0.34246861934661865,0.0008495332585880533,-0.2233007149770856,0.2,0.004299192,0.03271484375,0.00025,1524,0.7237611822783947,,
784384,224.21,383,3933,12.62,199,0.806490421295166,0.3739180862903595,0.00021489319624379277,-0.20072190836071968,0.2,0.006366345,0.0406494140625,0.00025,1528,0.8450643420219421,,
786432,221.72,384,3935,12.43,199,0.7912883162498474,0.34776607155799866,-0.0005706808296963573,-0.17736163828521967,0.2,0.0034477767,0.0374755859375,0.00025,1532,0.7856134623289108,,
788480,223.38,385,3937,12.51,200,0.8213290572166443,0.36239638924598694,-0.0011715285654645413,-0.19292288273572922,0.2,0.0022192397,0.0357666015625,0.00025,1536,0.8073230162262917,,
790528,222.68,386,3939,12.33,200,0.7708524465560913,0.42840704321861267,0.00035569025203585625,-0.24164862278848886,0.2,0.0042175353,0.02880859375,0.00025,1540,0.9393028281629086,,
792576,221.02,387,3940,12.24,201,0.8179365992546082,0.3506665527820587,-0.0003612466680351645,-0.210592208430171,0.2,0.0028784913,0.0321044921875,0.00025,1544,0.7714003138244152,,
794624,219.67,388,3942,12.12,201,0.7658680081367493,0.39030128717422485,-0.0006102166807977483,-0.26263356301933527,0.2,0.0025559035,0.0428466796875,0.00025,1548,0.881259385496378,,
796672,217.99,389,3943,12.07,201,0.7767533659934998,0.31390270590782166,-6.983787170611322e-05,-0.26854008808732033,0.2,0.0045708274,0.043212890625,0.00025,1552,0.7667732089757919,,
798720,217.15,390,3946,12.0,202,0.8030957579612732,0.35995912551879883,-0.0003121490008197725,-0.2703695110976696,0.2,0.0040849694,0.03759765625,0.00025,1556,0.7922719195485115,,
800000,,,,,,0.7788377404212952,0.3848778307437897,-0.001586977014085278,-0.2263739537447691,0.2,0.0026620952,0.01708984375,0.00025,1560,0.8064748197793961,12.45,216.9
800768,218.41,391,3874,12.13,206,,,,,,,,,,,,
802816,218.32,392,3875,12.11,207,0.7800909280776978,0.405058354139328,-0.0021568542870227247,-0.22071990929543972,0.2,0.003733651,0.0272216796875,0.00025,1564,0.8967333398759365,,
804864,219.51,393,3877,12.13,207,0.8538901209831238,0.3310256600379944,-0.0017328054091194645,-0.22079765424132347,0.2,0.0035265274,0.0283203125,0.00025,1568,0.6882007643580437,,
806912,220.83,394,3878,12.2,208,0.806588351726532,0.35951152443885803,0.0008656479039927945,-0.20041382778435946,0.2,0.004948834,0.0328369140625,0.00025,1572,0.8203415498137474,,
808960,221.86,395,3880,12.3,208,0.8606976270675659,0.2938956916332245,0.0005520973354578018,-0.2421860434114933,0.2,0.003261351,0.0379638671875,0.00025,1576,0.6745679825544357,,
811008,223.15,396,3881,12.41,208,0.8047701120376587,0.4154937267303467,-0.0004235424567013979,-0.21042769774794579,0.2,0.0080182105,0.0386962890625,0.00025,1580,0.9484589882194996,,
813056,223.18,397,3882,12.51,209,0.8042154312133789,0.2870701849460602,0.00048304401570931077,-0.17956741247326136,0.2,0.0048330426,0.0341796875,0.00025,1584,0.7062714397907257,,
815104,225.26,398,3884,12.71,209,0.7745832204818726,0.3780023157596588,0.00031785565079189837,-0.20847795717418194,0.2,0.0029088464,0.0277099609375,0.00025,1588,0.9305094815790653,,
817152,223.99,399,3885,12.64,210,0.7549907565116882,0.5055862665176392,-0.0012343876587692648,-0.18663705233484507,0.2,0.0042449897,0.0234375,0.00025,1592,1.0341051071882248,,
819200,226.01,400,3886,12.8,210,0.7628850340843201,0.30556681752204895,0.00039718838525004685,-0.1739905048161745,0.2,0.0034406441,0.0333251953125,0.00025,1596,0.653064951300621,,
821248,226.71,401,3887,12.72,211,0.8370631337165833,0.28861555457115173,-0.0007227010501082987,-0.16543604899197817,0.2,0.003887826,0.0426025390625,0.00025,1600,0.6503304075449705,,
823296,227.06,402,3888,12.61,211,0.7688765525817871,0.3570733070373535,0.0007154604245442897,-0.20345864351838827,0.2,0.006050922,0.0457763671875,0.00025,1604,0.8659382127225399,,
825344,226.37,403,3891,12.61,212,0.812633752822876,0.36791935563087463,-0.0008423124672845006,-0.20631621591746807,0.2,0.0024429252,0.029296875,0.00025,1608,0.8183595985174179,,
827392,224.83,404,3893,12.57,212,0.7000107169151306,0.3873622417449951,0.00027575899730436504,-0.21509222965687513,0.2,0.009444303,0.04541015625,0.00025,1612,0.8779037036001682,,
829440,223.1,405,3894,12.47,212,0.7960273623466492,0.3477666676044464,-0.0010955908801406622,-0.20772360544651747,0.2,0.005820504,0.025634765625,0.00025,1616,0.7839764915406704,,
831488,223.09,406,3896,12.52,213,0.811443030834198,0.41119882464408875,-0.0006045982299838215,-0.24442882742732763,0.2,0.0024027398,0.02490234375,0.00025,1620,0.8168483562767506,,
833536,223.37,407,3897,12.61,213,0.8066206574440002,0.3034401535987854,7.874472066760063e-05,-0.1924667740240693,0.2,0.004230609,0.02880859375,0.00025,1624,0.6679373420774937,,
835584,224.48,408,3899,12.74,214,0.7159308195114136,0.46404916048049927,0.0003911872045136988,-0.16963923070579767,0.2,0.0044028983,0.05224609375,0.00025,1628,1.0319169163703918,,
837632,223.56,409,3902,12.67,214,0.7358711361885071,0.36644530296325684,-0.0018539370212238282,-0.1822983669117093,0.2,0.0027980043,0.0355224609375,0.00025,1632,0.7593835219740868,,
839680,225.11,410,3902,12.75,215,0.7678879499435425,0.263200581073761,-0.0028761935245711356,-0.20194791350513697,0.2,0.005735101,0.03564453125,0.00025,1636,0.6865557134151459,,
841728,225.07,411,3904,12.69,215,0.8215240240097046,0.384615957736969,-0.0011837224883493036,-0.2147336844354868,0.2,0.003149257,0.0277099609375,0.00025,1640,0.814505759626627,,
843776,224.37,412,3906,12.8,216,0.7431550621986389,0.379666805267334,-0.0008606289920862764,-0.21970051247626543,0.2,0.003779199,0.036376953125,0.00025,1644,0.8172592669725418,,
845824,222.94,413,3908,12.73,216,0.8161475658416748,0.35720571875572205,-0.001820093864807859,-0.21542261075228453,0.2,0.0048540607,0.0252685546875,0.00025,1648,0.8185739926993847,,
847872,223.17,414,3910,12.83,216,0.7566311955451965,0.5220040082931519,-0.0022019433381501585,-0.3078653123229742,0.2,0.0060424446,0.046142578125,0.00025,1652,1.069022674113512,,
849920,221.93,415,3911,12.78,217,0.825962483882904,0.37499096989631653,0.002622270316351205,-0.32085191272199154,0.2,0.008806291,0.063232421875,0.00025,1656,0.8778011538088322,,
851968,222.28,416,3912,12.73,217,0.7963646054267883,0.34530121088027954,0.0008768008556216955,-0.3121573217213154,0.2,0.0030190675,0.05810546875,0.00025,1660,0.7257525585591793,,
854016,221.97,417,3913,12.74,218,0.7414960861206055,0.3844473958015442,-0.0009574522264301777,-0.33813609555363655,0.2,0.004894237,0.0372314453125,0.00025,1664,0.945806872099638,,
856064,221.15,418,3914,12.56,218,0.7206219434738159,0.4195680320262909,0.0015898605925031006,-0.34901718609035015,0.2,0.006651285,0.0518798828125,0.00025,1668,0.8519455976784229,,
858112,221.8,419,3914,12.52,219,0.8272876739501953,0.3249801695346832,0.0031895341526251286,-0.4267558306455612,0.2,0.013057549,0.0833740234375,0.00025,1672,0.7690274603664875,,
860160,218.97,420,3916,12.32,219,0.7245997190475464,0.34977319836616516,0.0021125064231455326,-0.3679605070501566,0.2,0.0049402555,0.048095703125,0.00025,1676,0.6946355029940605,,
862208,218.92,421,3918,12.34,220,0.7560192942619324,0.37704527378082275,-0.0020505600550677627,-0.37058476358652115,0.2,0.0067423386,0.0621337890625,0.00025,1680,0.7976848147809505,,
864256,217.47,422,3920,12.25,220,0.7530858516693115,0.3649807870388031,7.570843445137143e-05,-0.43564433231949806,0.2,0.002909218,0.0435791015625,0.00025,1684,0.8140508905053139,,
866304,216.77,423,3922,12.2,220,0.7934384346008301,0.32930469512939453,0.001183104992378503,-0.42685501649975777,0.2,0.017456003,0.0438232421875,0.00025,1688,0.7339440099895,,
868352,215.31,424,3923,12.04,221,0.7802305221557617,0.3441111445426941,-0.0007688302721362561,-0.3994793388992548,0.2,0.005521467,0.0399169921875,0.00025,1692,0.8154313638806343,,
870400,218.3,425,3924,12.14,221,0.7721533179283142,0.3842816650867462,-0.0026008078712038696,-0.46621473506093025,0.2,0.01433504,0.0677490234375,0.00025,1696,0.7855903692543507,,
872448,218.31,426,3927,12.19,222,0.7368500232696533,0.4171251952648163,-0.00020697168656624854,-0.47988379187881947,0.2,0.004750926,0.03662109375,0.00025,1700,0.879138208925724,,
874496,217.95,427,3929,12.19,222,0.7292914390563965,0.2807449996471405,-0.0012017131375614554,-0.4523761533200741,0.2,0.0064154593,0.0523681640625,0.00025,1704,0.6932009644806385,,
876544,218.07,428,3932,12.24,222,0.8213175535202026,0.25299742817878723,-0.0005109573830850422,-0.5008290242403746,0.2,0.006184723,0.0579833984375,0.00025,1708,0.6423076018691063,,
878592,218.61,429,3934,12.34,223,0.7959341406822205,0.36474594473838806,-0.0005626549827866256,-0.415208637714386,0.2,0.0048186765,0.0694580078125,0.00025,1712,0.7138075679540634,,
880640,218.12,430,3935,12.33,223,0.7705721855163574,0.39595919847488403,-0.0002593716490082443,-0.3919034581631422,0.2,0.0075734933,0.0494384765625,0.00025,1716,0.9302666746079922,,
882688,218.01,431,3938,12.28,224,0.7021642923355103,0.3739014267921448,-0.004125895327888429,-0.4511796496808529,0.2,0.010208323,0.0714111328125,0.00025,1720,0.8647175543010235,,
884736,222.23,432,3939,12.47,224,0.7708880305290222,0.28762462735176086,-0.0035104852577205747,-0.40185635909438133,0.2,0.009187188,0.0615234375,0.00025,1724,0.7119063138961792,,
886784,225.5,433,3940,12.73,225,0.7703418731689453,0.40069130063056946,-0.0015907333581708372,-0.3996982164680958,0.2,0.007728494,0.054443359375,0.00025,1728,0.9125233516097069,,
888832,227.41,434,3942,12.83,225,0.7914663553237915,0.44238999485969543,0.0004040052299387753,-0.42593046836555004,0.2,0.007881759,0.0660400390625,0.00025,1732,0.8963719680905342,,
890880,228.63,435,3945,12.85,225,0.7713087797164917,0.4591614902019501,-0.0005839935911353678,-0.3889141734689474,0.2,0.005595089,0.04248046875,0.00025,1736,1.0349011719226837,,
