time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate,eval/mean_reward,eval/mean_ep_length
2269,833647,5864,181.69,367,0.05,9.86,0.11627523601055145,195911,0.0001,,
2272,834409,5868,182.09,367,0.05,9.93,0.10290557146072388,196102,0.0001,,
2274,835255,5872,184.69,367,0.05,10.1,0.037259817123413086,196313,0.0001,,
2276,836000,5876,186.18,367,0.05,10.29,0.031714294105768204,196499,0.0001,,
2279,836806,5880,186.56,367,0.05,10.34,0.01503316406160593,196701,0.0001,,
2281,837675,5884,188.5,367,0.05,10.49,0.04939195513725281,196918,0.0001,,
2283,838391,5888,188.53,367,0.05,10.52,0.07624110579490662,197097,0.0001,,
2285,839132,5892,188.96,367,0.05,10.55,0.07071945816278458,197282,0.0001,,
2288,839890,5896,188.31,367,0.05,10.51,0.024430830031633377,197472,0.0001,,
2290,840742,5900,190.7,367,0.05,10.7,0.10297466069459915,197685,0.0001,,
2292,841368,5904,191.2,367,0.05,10.71,0.024130068719387054,197841,0.0001,,
2294,841917,5908,189.0,366,0.05,10.54,0.024026766419410706,197979,0.0001,,
2296,842536,5912,187.25,366,0.05,10.35,0.03434799611568451,198133,0.0001,,
2298,843288,5916,187.49,366,0.05,10.4,0.20553742349147797,198321,0.0001,,
2300,844011,5920,187.94,366,0.05,10.39,0.013382134959101677,198502,0.0001,,
2302,844601,5924,185.39,366,0.05,10.19,0.019423507153987885,198650,0.0001,,
2304,845263,5928,184.54,366,0.05,10.08,0.02734176069498062,198815,0.0001,,
2306,845890,5932,181.35,366,0.05,9.83,0.17195327579975128,198972,0.0001,,
2308,846612,5936,182.95,366,0.05,9.94,0.059242743998765945,199152,0.0001,,
2311,847354,5940,181.66,366,0.05,9.77,0.05695173889398575,199338,0.0001,,
2313,848043,5944,181.28,366,0.05,9.7,0.1563662588596344,199510,0.0001,,
2315,848809,5948,180.67,366,0.05,9.71,0.020223695784807205,199702,0.0001,,
2318,849554,5952,182.27,366,0.05,9.84,0.05125270038843155,199888,0.0001,,
2320,850158,5956,180.0,366,0.05,9.72,0.18260453641414642,200039,0.0001,,
2322,850849,5960,179.31,366,0.05,9.71,0.02318141795694828,200212,0.0001,,
2324,851680,5964,180.33,366,0.05,9.82,0.07411348074674606,200419,0.0001,,
2326,852413,5968,180.04,366,0.05,9.76,0.03683856502175331,200603,0.0001,,
2328,853052,5972,177.97,366,0.05,9.65,0.014668532647192478,200762,0.0001,,
2330,853819,5976,178.19,366,0.05,9.59,0.06885603070259094,200954,0.0001,,
2333,854533,5980,177.27,366,0.05,9.54,0.1459246575832367,201133,0.0001,,
2335,855392,5984,177.17,366,0.05,9.48,0.16604818403720856,201347,0.0001,,
2337,856130,5988,177.39,366,0.05,9.52,0.09113417565822601,201532,0.0001,,
2340,856852,5992,177.2,366,0.05,9.5,0.05150926485657692,201712,0.0001,,
2341,857414,5996,175.24,366,0.05,9.43,0.03193096071481705,201853,0.0001,,
2343,857956,6000,172.14,366,0.05,9.18,0.11715410649776459,201988,0.0001,,
2345,858575,6004,172.07,366,0.05,9.26,0.06324196606874466,202143,0.0001,,
2347,859361,6008,174.44,366,0.05,9.39,0.07239709794521332,202340,0.0001,,
2349,860154,6012,176.18,366,0.05,9.5,0.023851584643125534,202538,0.0001,,
2351,860773,6016,174.85,366,0.05,9.37,0.06083131581544876,202693,0.0001,,
2353,861442,6020,174.31,366,0.05,9.37,0.024632353335618973,202860,0.0001,,
2355,862086,6024,174.85,365,0.05,9.37,0.02505544200539589,203021,0.0001,,
2357,862836,6028,175.73,365,0.05,9.4,0.15535783767700195,203208,0.0001,,
2360,863593,6032,177.03,365,0.05,9.55,0.06003275513648987,203398,0.0001,,
2362,864331,6036,177.19,365,0.05,9.56,0.2547704577445984,203582,0.0001,,
2364,865116,6040,177.62,365,0.05,9.64,0.11245971918106079,203778,0.0001,,
2366,865837,6044,177.94,365,0.05,9.64,0.06399139761924744,203959,0.0001,,
2368,866469,6048,176.6,365,0.05,9.56,0.046329133212566376,204117,0.0001,,
2370,867070,6052,175.16,365,0.05,9.42,0.04352995380759239,204267,0.0001,,
2372,867580,6056,174.22,365,0.05,9.26,0.09276477992534637,204394,0.0001,,
2374,868168,6060,173.19,365,0.05,9.16,0.09302899241447449,204541,0.0001,,
2376,868809,6064,171.29,365,0.05,8.97,0.08394057303667068,204702,0.0001,,
2378,869377,6068,169.64,365,0.05,8.88,0.03333382308483124,204844,0.0001,,
2379,869883,6072,168.31,365,0.05,8.77,0.03972325474023819,204970,0.0001,,
2381,870408,6076,165.89,365,0.05,8.56,0.03572008013725281,205101,0.0001,,
2382,870940,6080,164.07,365,0.05,8.37,0.1302030235528946,205234,0.0001,,
2385,871618,6084,162.26,365,0.05,8.24,0.1345774382352829,205404,0.0001,,
2386,872145,6088,160.15,365,0.05,8.06,0.07499663531780243,205536,0.0001,,
2388,872674,6092,158.22,365,0.05,7.9,0.03180713951587677,205668,0.0001,,
2389,873136,6096,157.22,365,0.05,7.75,0.09733274579048157,205783,0.0001,,
2391,873656,6100,157.0,365,0.05,7.71,0.09297836571931839,205913,0.0001,,
2392,874168,6104,155.93,365,0.05,7.54,0.0537741519510746,206041,0.0001,,
2395,874865,6108,155.04,365,0.05,7.5,0.020339515060186386,206216,0.0001,,
2396,875475,6112,153.21,365,0.05,7.38,0.04115939512848854,206368,0.0001,,
2398,876051,6116,152.78,365,0.05,7.43,0.04537912830710411,206512,0.0001,,
2400,876665,6120,152.23,365,0.05,7.39,0.02123516984283924,206666,0.0001,,
2402,877428,6124,153.42,365,0.05,7.47,0.08540945500135422,206856,0.0001,,
2404,878050,6128,152.14,365,0.05,7.38,0.11241608113050461,207012,0.0001,,
2406,878618,6132,150.25,365,0.05,7.21,0.22584226727485657,207154,0.0001,,
2408,879232,6136,149.01,365,0.05,7.18,0.027472030371427536,207307,0.0001,,
2410,879890,6140,147.74,365,0.05,7.04,0.05607609078288078,207472,0.0001,,
2412,880547,6144,147.1,365,0.05,6.99,0.08116266131401062,207636,0.0001,,
2414,881151,6148,146.82,364,0.05,6.91,0.03722725063562393,207787,0.0001,,
2415,881686,6152,146.16,364,0.05,6.89,0.038142260164022446,207921,0.0001,,
2417,882246,6156,146.66,364,0.05,6.95,0.03796041011810303,208061,0.0001,,
2419,882851,6160,146.83,364,0.05,6.92,0.02987894043326378,208212,0.0001,,
2421,883490,6164,146.81,364,0.05,6.91,0.05071714520454407,208372,0.0001,,
2423,884147,6168,147.7,364,0.05,6.93,0.10746859759092331,208536,0.0001,,
2425,884667,6172,147.84,364,0.05,6.89,0.05672904849052429,208666,0.0001,,
2427,885285,6176,148.77,364,0.05,6.97,0.10116354376077652,208821,0.0001,,
2429,886016,6180,150.76,364,0.05,7.13,0.09250663220882416,209003,0.0001,,
2431,886642,6184,150.24,364,0.05,7.15,0.057389844208955765,209160,0.0001,,
2433,887333,6188,151.88,364,0.05,7.26,0.036382995545864105,209333,0.0001,,
2435,888043,6192,153.69,364,0.05,7.44,0.06263607740402222,209510,0.0001,,
2438,888828,6196,156.92,364,0.05,7.69,0.027964038774371147,209706,0.0001,,
2440,889628,6200,159.72,364,0.05,7.89,0.19287827610969543,209906,0.0001,,
2442,890405,6204,162.37,364,0.05,8.1,0.10991959273815155,210101,0.0001,,
2444,891031,6208,161.66,364,0.05,8.07,0.0527459941804409,210257,0.0001,,
2446,891693,6212,162.18,364,0.05,8.11,0.029213953763246536,210423,0.0001,,
2448,892414,6216,163.63,364,0.05,8.15,0.08437133580446243,210603,0.0001,,
2451,893093,6220,164.28,364,0.05,8.17,0.06696809083223343,210773,0.0001,,
2453,893807,6224,163.79,364,0.05,8.16,0.02774222195148468,210951,0.0001,,
2455,894465,6228,164.15,364,0.05,8.24,0.055560097098350525,211116,0.0001,,
2456,895099,6232,164.81,364,0.05,8.35,0.05053210258483887,211274,0.0001,,
2458,895733,6236,165.01,364,0.05,8.32,0.06944003701210022,211433,0.0001,,
2461,896456,6240,165.66,364,0.05,8.44,0.13655084371566772,211613,0.0001,,
2463,897200,6244,166.53,364,0.05,8.51,0.08031686395406723,211799,0.0001,,
2465,897833,6248,166.82,364,0.05,8.59,0.02937925234436989,211958,0.0001,,
2467,898510,6252,168.24,364,0.05,8.67,0.02223880961537361,212127,0.0001,,
2469,899168,6256,169.22,364,0.05,8.76,0.06681927293539047,212291,0.0001,,
2471,899939,6260,170.88,364,0.05,8.86,0.07774987816810608,212484,0.0001,,
,900000,,,,0.05,,0.0516185462474823,212499,0.0001,10.5,184.55
2480,900660,6264,171.7,363,0.05,8.92,0.02520091086626053,212664,0.0001,,
2482,901544,6268,173.97,363,0.05,9.09,0.027621205896139145,212885,0.0001,,
2484,902270,6272,176.03,363,0.05,9.33,0.04628104344010353,213067,0.0001,,
2486,903003,6276,177.18,363,0.05,9.45,0.02352999337017536,213250,0.0001,,
2488,903635,6280,176.19,363,0.05,9.42,0.03724357485771179,213408,0.0001,,
2490,904303,6284,176.61,363,0.05,9.43,0.0590229406952858,213575,0.0001,,
2493,905101,6288,177.68,363,0.05,9.51,0.05016160011291504,213775,0.0001,,
2495,905768,6292,177.25,363,0.05,9.44,0.10217079520225525,213941,0.0001,,
2496,906425,6296,175.97,363,0.05,9.42,0.05731102079153061,214106,0.0001,,
2499,907161,6300,175.33,362,0.05,9.42,0.16188505291938782,214290,0.0001,,
2501,907959,6304,175.54,362,0.05,9.43,0.03012404404580593,214489,0.0001,,
2503,908525,6308,174.94,362,0.05,9.4,0.04226004332304001,214631,0.0001,,
2506,909250,6312,175.57,362,0.05,9.49,0.04051610082387924,214812,0.0001,,
2508,909967,6316,175.53,362,0.05,9.49,0.07512324303388596,214991,0.0001,,
2510,910527,6320,174.34,362,0.05,9.42,0.030814925208687782,215131,0.0001,,
2512,911226,6324,174.19,362,0.05,9.43,0.2055509388446808,215306,0.0001,,
2514,911976,6328,175.11,362,0.05,9.42,0.1692342758178711,215493,0.0001,,
2516,912753,6332,176.54,362,0.05,9.48,0.18313086032867432,215688,0.0001,,
2518,913441,6336,177.08,362,0.05,9.51,0.24956730008125305,215860,0.0001,,
2520,914038,6340,175.82,362,0.05,9.35,0.045664604753255844,216009,0.0001,,
2522,914679,6344,174.79,362,0.05,9.27,0.05028151348233223,216169,0.0001,,
2524,915371,6348,175.38,362,0.05,9.3,0.05135585367679596,216342,0.0001,,
2527,916171,6352,176.61,362,0.05,9.4,0.03434841334819794,216542,0.0001,,
2529,916970,6356,178.02,362,0.05,9.54,0.03390296921133995,216742,0.0001,,
2532,917712,6360,177.73,362,0.05,9.63,0.04546402022242546,216927,0.0001,,
2534,918423,6364,177.63,362,0.05,9.62,0.0248639527708292,217105,0.0001,,
2536,919142,6368,175.98,362,0.05,9.53,0.10798215121030807,217285,0.0001,,
2538,919834,6372,175.64,362,0.05,9.47,0.0513511523604393,217458,0.0001,,
2540,920514,6376,175.11,362,0.05,9.42,0.0720478743314743,217628,0.0001,,
2542,921124,6380,174.89,362,0.05,9.39,0.08974026143550873,217780,0.0001,,
2544,921779,6384,174.76,362,0.05,9.33,0.041893888264894485,217944,0.0001,,
2546,922380,6388,172.79,362,0.05,9.18,0.024311469867825508,218094,0.0001,,
2548,923039,6392,172.71,362,0.05,9.16,0.058236654847860336,218259,0.0001,,
2550,923691,6396,172.66,362,0.05,9.05,0.05577282980084419,218422,0.0001,,
2552,924333,6400,171.72,362,0.05,8.95,0.04253150895237923,218583,0.0001,,
2555,925205,6404,172.46,362,0.05,9.0,0.18838876485824585,218801,0.0001,,
2557,925908,6408,173.83,362,0.05,9.06,0.05042455345392227,218976,0.0001,,
2559,926591,6412,173.41,361,0.05,9.0,0.025717860087752342,219147,0.0001,,
2561,927204,6416,172.37,361,0.05,8.95,0.028833327814936638,219300,0.0001,,
2564,928024,6420,174.97,361,0.05,9.15,0.1725156307220459,219505,0.0001,,
2566,928830,6424,176.04,361,0.05,9.26,0.04759196937084198,219707,0.0001,,
2569,929591,6428,176.15,361,0.05,9.28,0.05555710196495056,219897,0.0001,,
2571,930272,6432,175.19,361,0.05,9.19,0.014354248531162739,220067,0.0001,,
2574,931159,6436,177.18,361,0.05,9.35,0.11055807024240494,220289,0.0001,,
2576,931965,6440,179.27,361,0.05,9.55,0.1053493544459343,220491,0.0001,,
2579,932698,6444,180.19,361,0.05,9.63,0.17073842883110046,220674,0.0001,,
2581,933559,6448,181.88,361,0.05,9.68,0.170479878783226,220889,0.0001,,
2584,934367,6452,181.96,361,0.05,9.67,0.04165797680616379,221091,0.0001,,
2587,935133,6456,181.63,361,0.05,9.6,0.07188759744167328,221283,0.0001,,
2588,935736,6460,180.24,361,0.05,9.47,0.03963024169206619,221433,0.0001,,
2591,936466,6464,180.43,361,0.05,9.48,0.03399816155433655,221616,0.0001,,
2593,937222,6468,180.8,361,0.05,9.45,0.0677143782377243,221805,0.0001,,
2595,937753,6472,179.19,361,0.05,9.33,0.07496131956577301,221938,0.0001,,
2597,938511,6476,179.97,361,0.05,9.38,0.06012459471821785,222127,0.0001,,
2599,939290,6480,181.66,361,0.05,9.47,0.04373237490653992,222322,0.0001,,
2602,940064,6484,182.85,361,0.05,9.57,0.04356224834918976,222515,0.0001,,
2604,940917,6488,185.37,361,0.05,9.73,0.06555380672216415,222729,0.0001,,
2607,941685,6492,186.46,361,0.05,9.91,0.058014217764139175,222921,0.0001,,
2609,942470,6496,187.79,361,0.05,10.0,0.04623008146882057,223117,0.0001,,
2612,943222,6500,188.89,361,0.05,10.08,0.11698322743177414,223305,0.0001,,
2614,943901,6504,186.96,361,0.05,9.95,0.033677347004413605,223475,0.0001,,
2616,944595,6508,186.87,361,0.05,9.96,0.07064467668533325,223648,0.0001,,
2619,945417,6512,188.26,360,0.05,9.96,0.019691212102770805,223854,0.0001,,
2621,946004,6516,188.0,360,0.05,9.94,0.25433436036109924,224000,0.0001,,
2623,946728,6520,187.04,360,0.05,9.85,0.036123812198638916,224181,0.0001,,
2625,947393,6524,185.63,360,0.05,9.7,0.02743086963891983,224348,0.0001,,
2627,948031,6528,184.4,360,0.05,9.68,0.08197687566280365,224507,0.0001,,
2629,948631,6532,183.59,360,0.05,9.61,0.053103793412446976,224657,0.0001,,
2631,949301,6536,181.42,360,0.05,9.44,0.20479188859462738,224825,0.0001,,
2633,949995,6540,180.3,360,0.05,9.35,0.04934971407055855,224998,0.0001,,
2635,950784,6544,180.86,360,0.05,9.35,0.033578209578990936,225195,0.0001,,
2638,951539,6548,179.8,360,0.05,9.34,0.051880843937397,225384,0.0001,,
2640,952342,6552,179.75,360,0.05,9.33,0.029365766793489456,225585,0.0001,,
2643,953059,6556,179.26,360,0.05,9.28,0.0786464661359787,225764,0.0001,,
2645,953742,6560,180.06,360,0.05,9.28,0.10189993679523468,225935,0.0001,,
2646,954276,6564,178.1,360,0.05,9.17,0.03452768921852112,226068,0.0001,,
2648,954968,6568,177.46,360,0.05,9.19,0.06701241433620453,226241,0.0001,,
2651,955801,6572,180.48,360,0.05,9.38,0.04475613683462143,226450,0.0001,,
2654,956697,6576,181.86,360,0.05,9.46,0.02317003533244133,226674,0.0001,,
2656,957414,6580,181.24,360,0.05,9.46,0.05114538222551346,226853,0.0001,,
2658,958151,6584,180.87,360,0.05,9.43,0.018733443692326546,227037,0.0001,,
2660,958744,6588,178.27,360,0.05,9.27,0.046943601220846176,227185,0.0001,,
2662,959403,6592,177.18,360,0.05,9.11,0.08148118853569031,227350,0.0001,,
2664,960077,6596,176.07,360,0.05,9.07,0.03284241259098053,227519,0.0001,,
2666,960723,6600,175.01,360,0.05,9.02,0.07197241485118866,227680,0.0001,,
2668,961381,6604,174.8,360,0.05,8.99,0.04508071020245552,227845,0.0001,,
2670,962078,6608,174.83,360,0.05,8.99,0.27399376034736633,228019,0.0001,,
2672,962726,6612,173.09,360,0.05,8.9,0.03500673174858093,228181,0.0001,,
2674,963503,6616,174.99,360,0.05,9.06,0.03082728385925293,228375,0.0001,,
2676,964127,6620,173.99,360,0.05,8.97,0.023112960159778595,228531,0.0001,,
2679,964851,6624,174.58,360,0.05,9.0,0.025502894073724747,228712,0.0001,,
2681,965544,6628,175.13,360,0.05,8.98,0.0733998715877533,228885,0.0001,,
2683,966209,6632,175.78,360,0.05,9.1,0.01204310730099678,229052,0.0001,,
2685,966872,6636,175.71,360,0.05,9.18,0.08477140963077545,229217,0.0001,,
2687,967594,6640,175.99,359,0.05,9.19,0.014567888341844082,229398,0.0001,,
2690,968275,6644,174.91,359,0.05,9.14,0.058740466833114624,229568,0.0001,,
2692,969046,6648,175.07,359,0.05,9.16,0.21798107028007507,229761,0.0001,,
2694,969761,6652,174.19,359,0.05,9.12,0.030292076990008354,229940,0.0001,,
2697,970494,6656,174.35,359,0.05,9.11,0.05587152764201164,230123,0.0001,,
2699,971269,6660,175.27,359,0.05,9.22,0.03404218330979347,230317,0.0001,,
2702,972115,6664,178.39,359,0.05,9.45,0.08091326802968979,230528,0.0001,,
2704,972849,6668,178.81,359,0.05,9.46,0.02647051028907299,230712,0.0001,,
2707,973716,6672,179.15,359,0.05,9.46,0.03857981041073799,230928,0.0001,,
2709,974399,6676,177.02,359,0.05,9.34,0.07929687201976776,231099,0.0001,,
2712,975256,6680,178.42,359,0.05,9.36,0.0511680506169796,231313,0.0001,,
2714,976019,6684,178.68,359,0.05,9.42,0.162195086479187,231504,0.0001,,
2716,976679,6688,179.35,359,0.05,9.48,0.058403823524713516,231669,0.0001,,
2718,977368,6692,179.65,359,0.05,9.59,0.10260045528411865,231841,0.0001,,
2720,978064,6696,179.87,359,0.05,9.55,0.026223070919513702,232015,0.0001,,
2722,978560,6700,178.37,359,0.05,9.44,0.23747694492340088,232139,0.0001,,
2724,979346,6704,179.65,359,0.05,9.54,0.04177834838628769,232336,0.0001,,
2727,980197,6708,181.19,359,0.05,9.69,0.03629082813858986,232549,0.0001,,
2729,980976,6712,182.5,359,0.05,9.8,0.04102076590061188,232743,0.0001,,
2731,981540,6716,180.37,359,0.05,9.63,0.08788366615772247,232884,0.0001,,
2733,982302,6720,181.75,359,0.05,9.72,0.16313841938972473,233075,0.0001,,
2735,982924,6724,180.73,359,0.05,9.64,0.0837254673242569,233230,0.0001,,
2737,983652,6728,181.08,359,0.05,9.67,0.047201551496982574,233412,0.0001,,
2739,984331,6732,181.22,359,0.05,9.62,0.12761008739471436,233582,0.0001,,
2741,985017,6736,181.45,359,0.05,9.59,0.046546660363674164,233754,0.0001,,
2743,985781,6740,181.87,359,0.05,9.61,0.020475786179304123,233945,0.0001,,
2746,986518,6744,182.43,359,0.05,9.7,0.228666290640831,234129,0.0001,,
2748,987275,6748,182.29,359,0.05,9.66,0.16388586163520813,234318,0.0001,,
2750,987970,6752,182.09,359,0.05,9.63,0.06460913270711899,234492,0.0001,,
2752,988625,6756,181.31,359,0.05,9.61,0.25459957122802734,234656,0.0001,,
2754,989334,6760,180.65,359,0.05,9.54,0.10242022573947906,234833,0.0001,,
2756,990106,6764,179.91,359,0.05,9.44,0.022479696199297905,235026,0.0001,,
2758,990813,6768,179.64,359,0.05,9.37,0.10023050010204315,235203,0.0001,,
2760,991504,6772,177.88,359,0.05,9.29,0.29456955194473267,235375,0.0001,,
2762,992126,6776,177.27,359,0.05,9.25,0.21156512200832367,235531,0.0001,,
2764,992703,6780,174.47,359,0.05,9.06,0.049380168318748474,235675,0.0001,,
2766,993338,6784,173.19,359,0.05,8.97,0.03871619328856468,235834,0.0001,,
2768,994089,6788,174.1,359,0.05,9.1,0.02461126074194908,236022,0.0001,,
2770,994763,6792,173.95,359,0.05,9.01,0.02961115911602974,236190,0.0001,,
2772,995409,6796,173.45,359,0.05,9.02,0.06281842291355133,236352,0.0001,,
2774,996168,6800,176.08,359,0.05,9.25,0.13815951347351074,236541,0.0001,,
2776,996753,6804,174.07,358,0.05,9.11,0.05727088823914528,236688,0.0001,,
2778,997399,6808,172.02,358,0.05,8.95,0.03861889988183975,236849,0.0001,,
2780,998163,6812,171.87,358,0.05,8.93,0.018457423895597458,237040,0.0001,,
2782,998832,6816,172.92,358,0.05,9.02,0.04184943437576294,237207,0.0001,,
2785,999530,6820,172.28,358,0.05,9.01,0.22080805897712708,237382,0.0001,,
,1000000,,,,0.05,,0.09775841236114502,237499,0.0001,6.15,145.25
2791,1000045,6824,171.21,358,0.05,9.0,0.01725957915186882,237511,0.0001,,
2793,1000813,6828,171.61,358,0.05,9.01,0.013419856317341328,237703,0.0001,,
2796,1001547,6832,172.16,358,0.05,9.11,0.08466613292694092,237886,0.0001,,
2798,1002183,6836,171.66,358,0.05,9.0,0.0642559602856636,238045,0.0001,,
2800,1002884,6840,171.03,358,0.05,8.97,0.09358959645032883,238220,0.0001,,
2802,1003601,6844,170.83,358,0.05,8.95,0.1035410612821579,238400,0.0001,,
2804,1004249,6848,169.74,358,0.05,8.85,0.06581588089466095,238562,0.0001,,
2806,1005024,6852,170.54,358,0.05,8.89,0.030898796394467354,238755,0.0001,,
2809,1005849,6856,172.24,358,0.05,9.02,0.028259962797164917,238962,0.0001,,
2811,1006543,6860,172.09,357,0.05,9.02,0.02478547766804695,239135,0.0001,,
2813,1007262,6864,171.56,357,0.05,9.07,0.03469821810722351,239315,0.0001,,
2816,1008012,6868,171.99,357,0.05,9.07,0.18876807391643524,239502,0.0001,,
2818,1008688,6872,171.84,357,0.05,9.08,0.07413806766271591,239671,0.0001,,
2820,1009361,6876,172.35,357,0.05,9.14,0.031026914715766907,239840,0.0001,,
2822,1009955,6880,172.52,357,0.05,9.18,0.03087945282459259,239988,0.0001,,
2823,1010558,6884,172.2,357,0.05,9.13,0.04027253016829491,240139,0.0001,,
2825,1011082,6888,169.93,357,0.05,8.9,0.02989070862531662,240270,0.0001,,
2827,1011756,6892,169.93,357,0.05,8.88,0.02344827726483345,240438,0.0001,,
2829,1012437,6896,170.28,357,0.05,8.93,0.04428444057703018,240609,0.0001,,
2831,1013062,6900,168.94,357,0.05,8.77,0.031850431114435196,240765,0.0001,,
2833,1013676,6904,169.23,357,0.05,8.8,0.026340344920754433,240918,0.0001,,
2835,1014422,6908,170.23,357,0.05,8.8,0.07079801708459854,241105,0.0001,,
2838,1015236,6912,170.73,357,0.05,8.85,0.049916502088308334,241308,0.0001,,
2840,1015884,6916,170.52,357,0.05,8.83,0.04991742968559265,241470,0.0001,,
2841,1016550,6920,170.2,357,0.05,8.8,0.07915815711021423,241637,0.0001,,
2844,1017311,6924,172.66,357,0.05,8.91,0.036785196512937546,241827,0.0001,,
2846,1017997,6928,171.84,357,0.05,8.89,0.12353702634572983,241999,0.0001,,
2848,1018669,6932,171.22,357,0.05,8.83,0.026082772761583328,242167,0.0001,,
2850,1019454,6936,172.71,357,0.05,8.94,0.17076566815376282,242363,0.0001,,
2852,1020137,6940,172.53,357,0.05,8.93,0.026798361912369728,242534,0.0001,,
2854,1020800,6944,171.99,357,0.05,8.86,0.11180490255355835,242699,0.0001,,
2856,1021377,6948,171.28,357,0.05,8.83,0.03222410008311272,242844,0.0001,,
2858,1022031,6952,170.07,357,0.05,8.73,0.04489452391862869,243007,0.0001,,
2860,1022727,6956,168.78,357,0.05,8.64,0.08630840480327606,243181,0.0001,,
2862,1023374,6960,168.31,357,0.05,8.62,0.038550909608602524,243343,0.0001,,
2864,1024078,6964,168.16,357,0.05,8.57,0.022997695952653885,243519,0.0001,,
2866,1024608,6968,165.96,357,0.05,8.45,0.02890525572001934,243651,0.0001,,
2868,1025283,6972,165.95,357,0.05,8.41,0.09722331166267395,243820,0.0001,,
2870,1025973,6976,166.12,357,0.05,8.4,0.08324946463108063,243993,0.0001,,
2872,1026638,6980,166.83,357,0.05,8.44,0.20032669603824615,244159,0.0001,,
2874,1027401,6984,168.43,357,0.05,8.55,0.09473778307437897,244350,0.0001,,
2876,1028057,6988,169.75,357,0.05,8.67,0.19218552112579346,244514,0.0001,,
2879,1028812,6992,170.56,357,0.05,8.78,0.3402083218097687,244702,0.0001,,
2881,1029423,6996,169.86,357,0.05,8.7,0.09989447891712189,244855,0.0001,,
2883,1030047,7000,169.85,357,0.05,8.69,0.03225827217102051,245011,0.0001,,
2885,1030771,7004,170.95,357,0.05,8.79,0.3334323763847351,245192,0.0001,,
2888,1031669,7008,172.47,357,0.05,9.01,0.041605815291404724,245417,0.0001,,
2889,1032230,7012,169.94,357,0.05,8.83,0.049596600234508514,245557,0.0001,,
2892,1032977,7016,170.93,357,0.05,8.9,0.12356501817703247,245744,0.0001,,
2894,1033726,7020,171.76,357,0.05,8.92,0.1058148741722107,245931,0.0001,,
2895,1034360,7024,170.49,357,0.05,8.85,0.06708987802267075,246089,0.0001,,
2898,1035042,7028,170.45,357,0.05,8.83,0.07465557754039764,246260,0.0001,,
2900,1035855,7032,171.86,357,0.05,8.9,0.04116090387105942,246463,0.0001,,
2902,1036519,7036,170.65,357,0.05,8.86,0.027763836085796356,246629,0.0001,,
2904,1037253,7040,171.16,357,0.05,8.87,0.009089820086956024,246813,0.0001,,
2906,1037916,7044,171.16,357,0.05,8.92,0.02015414461493492,246978,0.0001,,
2908,1038556,7048,171.79,357,0.05,8.97,0.0646531879901886,247138,0.0001,,
2910,1039301,7052,172.7,357,0.05,9.02,0.08843519538640976,247325,0.0001,,
2912,1040083,7056,173.56,357,0.05,9.05,0.04316739737987518,247520,0.0001,,
2914,1040825,7060,174.51,357,0.05,9.11,0.07376207411289215,247706,0.0001,,
2916,1041484,7064,174.06,357,0.05,9.09,0.04352843016386032,247870,0.0001,,
2918,1042149,7068,175.41,357,0.05,9.21,0.18077793717384338,248037,0.0001,,
2920,1042825,7072,175.42,357,0.05,9.22,0.03586418554186821,248206,0.0001,,
2923,1043564,7076,175.91,357,0.05,9.25,0.21509435772895813,248390,0.0001,,
2924,1044243,7080,176.05,357,0.05,9.29,0.022556524723768234,248560,0.0001,,
2927,1045042,7084,176.41,356,0.05,9.29,0.1009446233510971,248760,0.0001,,
2929,1045655,7088,175.98,356,0.05,9.21,0.02979656308889389,248913,0.0001,,
2930,1046218,7092,174.06,356,0.05,9.07,0.018040800467133522,249054,0.0001,,
2932,1046849,7096,174.26,356,0.05,9.08,0.04396343231201172,249212,0.0001,,
2934,1047633,7100,175.86,356,0.05,9.21,0.06274034082889557,249408,0.0001,,
2937,1048335,7104,175.64,356,0.05,9.17,0.0362929105758667,249583,0.0001,,
2939,1048873,7108,172.04,356,0.05,8.82,0.11883485317230225,249718,0.0001,,
2940,1049425,7112,171.95,356,0.05,8.83,0.2059091329574585,249856,0.0001,,
2942,1050130,7116,171.53,356,0.05,8.79,0.1982204169034958,250032,0.0001,,
2945,1050932,7120,172.06,356,0.05,8.84,0.05300784111022949,250232,0.0001,,
2947,1051587,7124,172.27,356,0.05,8.82,0.06524427980184555,250396,0.0001,,
2949,1052259,7128,172.17,356,0.05,8.84,0.030419928953051567,250564,0.0001,,
2951,1053022,7132,171.67,356,0.05,8.78,0.06273992359638214,250755,0.0001,,
2953,1053714,7136,171.95,356,0.05,8.81,0.029855499044060707,250928,0.0001,,
2956,1054401,7140,171.48,356,0.05,8.85,0.03594003617763519,251100,0.0001,,
2958,1055046,7144,171.3,356,0.05,8.74,0.12626929581165314,251261,0.0001,,
2960,1055857,7148,173.01,356,0.05,8.92,0.052742183208465576,251464,0.0001,,
2963,1056693,7152,173.92,356,0.05,9.05,0.023811951279640198,251673,0.0001,,
2965,1057379,7156,172.96,356,0.05,9.02,0.05240168049931526,251844,0.0001,,
2967,1058094,7160,172.69,356,0.05,9.0,0.07340991497039795,252023,0.0001,,
2969,1058693,7164,172.09,356,0.05,8.99,0.07425858080387115,252173,0.0001,,
2971,1059340,7168,171.91,356,0.05,9.02,0.0753549113869667,252334,0.0001,,
