rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/n_updates,train/loss
3996.83,1477116,500,3824,-14.62,2948,0.01,,,0.0001,344278,0.014814468100667
3991.67,1480928,501,3828,-14.76,2955,0.01,,,0.0001,345231,0.005452659446746111
4009.9,1485254,501,3832,-14.75,2964,0.01,,,0.0001,346313,0.008396206423640251
4007.03,1489023,501,3836,-14.78,2971,0.01,,,0.0001,347255,0.01108392421156168
4012.03,1493383,501,3840,-14.72,2979,0.01,,,0.0001,348345,0.0035725836642086506
3990.44,1497332,501,3844,-14.86,2987,0.01,,,0.0001,349332,0.010774735361337662
,1500000,,,,,0.01,-14.7,4160.55,0.0001,349999,0.006302110385149717
4019.06,1501830,496,3848,-14.72,3021,0.01,,,0.0001,350457,0.01095004566013813
3989.56,1505217,497,3852,-14.84,3028,0.01,,,0.0001,351304,0.010554064996540546
3998.49,1509252,497,3856,-14.85,3036,0.01,,,0.0001,352312,0.004302311223000288
3981.26,1512624,497,3860,-14.88,3042,0.01,,,0.0001,353155,0.005491127260029316
4005.19,1516915,497,3864,-14.79,3050,0.01,,,0.0001,354228,0.008417941629886627
4026.91,1520996,497,3868,-14.78,3058,0.01,,,0.0001,355248,0.025582602247595787
4031.44,1525138,497,3872,-14.77,3066,0.01,,,0.0001,356284,0.007984400726854801
4032.72,1529092,497,3876,-14.8,3073,0.01,,,0.0001,357272,0.0066277384757995605
4054.33,1533383,497,3880,-14.73,3081,0.01,,,0.0001,358345,0.0026729851961135864
4043.86,1537346,497,3884,-14.74,3089,0.01,,,0.0001,359336,0.014391009695827961
4058.03,1541592,497,3888,-14.72,3097,0.01,,,0.0001,360397,0.02180381864309311
4055.28,1546060,497,3892,-14.8,3105,0.01,,,0.0001,361514,0.010054617188870907
4033.84,1549983,497,3896,-14.85,3113,0.01,,,0.0001,362495,0.020910188555717468
4026.83,1554339,497,3900,-14.86,3121,0.01,,,0.0001,363584,0.016771014779806137
4045.01,1558476,497,3904,-14.83,3129,0.01,,,0.0001,364618,0.008790265768766403
4069.65,1562868,498,3908,-14.84,3137,0.01,,,0.0001,365716,0.022578302770853043
4082.46,1566752,498,3912,-14.86,3145,0.01,,,0.0001,366687,0.0057933637872338295
4117.71,1571510,498,3916,-14.71,3154,0.01,,,0.0001,367877,0.009259579703211784
4121.91,1576082,498,3920,-14.7,3163,0.01,,,0.0001,369020,0.02911868691444397
4139.98,1580078,498,3924,-14.65,3170,0.01,,,0.0001,370019,0.007326618768274784
4162.1,1584443,498,3928,-14.48,3178,0.01,,,0.0001,371110,0.0055171772837638855
4184.02,1589319,498,3932,-14.46,3188,0.01,,,0.0001,372329,0.027216967195272446
4232.36,1594303,498,3936,-14.29,3197,0.01,,,0.0001,373575,0.007967423647642136
4222.02,1598403,498,3940,-14.36,3205,0.01,,,0.0001,374600,0.014379482716321945
,1600000,,,,,0.01,-10.85,5025.45,0.0001,374999,0.004378936253488064
4235.98,1602696,493,3944,-14.26,3245,0.01,,,0.0001,375673,0.003239871235564351
4210.79,1606573,493,3948,-14.35,3253,0.01,,,0.0001,376643,0.006174198351800442
4260.6,1611216,493,3952,-14.13,3261,0.01,,,0.0001,377803,0.005243469029664993
4276.55,1615634,494,3956,-14.08,3270,0.01,,,0.0001,378908,0.005839510355144739
4317.04,1620026,494,3960,-13.88,3278,0.01,,,0.0001,380006,0.00455491803586483
4330.9,1624658,494,3964,-13.83,3287,0.01,,,0.0001,381164,0.01785471849143505
4329.14,1628690,494,3968,-13.83,3295,0.01,,,0.0001,382172,0.017545608803629875
4330.0,1632853,494,3972,-13.88,3303,0.01,,,0.0001,383213,0.005913624539971352
4314.15,1636401,494,3976,-13.9,3309,0.01,,,0.0001,384100,0.011286802589893341
4322.12,1640881,494,3980,-13.81,3318,0.01,,,0.0001,385220,0.003123826812952757
4335.05,1645168,494,3984,-13.74,3326,0.01,,,0.0001,386291,0.021448533982038498
4305.08,1648662,494,3988,-13.77,3333,0.01,,,0.0001,387165,0.014783112332224846
4307.5,1653190,494,3992,-13.65,3341,0.01,,,0.0001,388297,0.008893672376871109
4311.74,1657206,494,3996,-13.68,3349,0.01,,,0.0001,389301,0.0073274583555758
4295.85,1661158,494,4000,-13.67,3356,0.01,,,0.0001,390289,0.013198329135775566
4294.35,1665253,494,4004,-13.68,3364,0.01,,,0.0001,391313,0.009858828037977219
4308.46,1670009,494,4008,-13.55,3373,0.01,,,0.0001,392502,0.010678017511963844
4343.75,1674773,495,4012,-13.39,3382,0.01,,,0.0001,393693,0.005990518722683191
4316.78,1678859,495,4016,-13.56,3390,0.01,,,0.0001,394714,0.02136566862463951
4309.64,1683251,495,4020,-13.66,3399,0.01,,,0.0001,395812,0.008013780228793621
4346.74,1688176,495,4024,-13.46,3408,0.01,,,0.0001,397043,0.006411206908524036
4349.78,1692613,495,4028,-13.53,3416,0.01,,,0.0001,398153,0.004840881563723087
4311.98,1696544,495,4032,-13.6,3424,0.01,,,0.0001,399135,0.014647319912910461
,1700000,,,,,0.01,-12.45,4949.65,0.0001,399999,0.009523590095341206
4291.37,1701013,491,4036,-13.73,3464,0.01,,,0.0001,400253,0.0066698770970106125
4307.37,1705509,491,4040,-13.68,3472,0.01,,,0.0001,401377,0.009338689967989922
4321.06,1710148,491,4044,-13.71,3481,0.01,,,0.0001,402536,0.004216089844703674
4385.31,1715624,491,4048,-13.51,3491,0.01,,,0.0001,403905,0.0053995209746062756
4399.63,1720619,491,4052,-13.63,3501,0.01,,,0.0001,405154,0.0030165507923811674
4434.02,1725908,491,4056,-13.58,3511,0.01,,,0.0001,406476,0.006568577140569687
4471.01,1731223,491,4060,-13.5,3521,0.01,,,0.0001,407805,0.011014938354492188
4491.04,1736356,491,4064,-13.44,3531,0.01,,,0.0001,409088,0.006003544665873051
4526.35,1741263,491,4068,-13.41,3540,0.01,,,0.0001,410315,0.008964015170931816
4543.61,1745851,491,4072,-13.35,3549,0.01,,,0.0001,411462,0.00474435742944479
4592.34,1750626,491,4076,-13.16,3558,0.01,,,0.0001,412656,0.008461478166282177
4583.86,1754897,492,4080,-13.27,3566,0.01,,,0.0001,413724,0.006941518746316433
4589.37,1759329,492,4084,-13.25,3574,0.01,,,0.0001,414832,0.0074356794357299805
4642.33,1764148,492,4088,-13.16,3584,0.01,,,0.0001,416036,0.003994505852460861
4663.84,1769208,492,4092,-13.15,3593,0.01,,,0.0001,417301,0.009185858070850372
4698.85,1774104,492,4096,-13.16,3602,0.01,,,0.0001,418525,0.00541033037006855
4749.73,1779328,492,4100,-13.11,3612,0.01,,,0.0001,419831,0.026440007612109184
4770.85,1783950,492,4104,-13.13,3621,0.01,,,0.0001,420987,0.0074029467068612576
4763.85,1788533,492,4108,-13.11,3630,0.01,,,0.0001,422133,0.008316324092447758
4752.07,1792999,492,4112,-13.16,3638,0.01,,,0.0001,423249,0.006072282791137695
4769.91,1797524,492,4116,-13.13,3647,0.01,,,0.0001,424380,0.008033890277147293
,1800000,,,,,0.01,-12.2,5335.35,0.0001,424999,0.006135372910648584
4788.3,1802378,488,4120,-13.11,3690,0.01,,,0.0001,425594,0.004090117756277323
4795.96,1807490,488,4124,-13.08,3700,0.01,,,0.0001,426872,0.0030330789741128683
4824.03,1812629,488,4128,-13.04,3710,0.01,,,0.0001,428157,0.004555824212729931
4864.99,1817585,488,4132,-12.85,3719,0.01,,,0.0001,429396,0.01042492687702179
4894.03,1822774,488,4136,-12.78,3729,0.01,,,0.0001,430693,0.018898360431194305
4891.59,1827213,488,4140,-12.88,3737,0.01,,,0.0001,431803,0.01442756224423647
4907.65,1832253,488,4144,-12.81,3747,0.01,,,0.0001,433063,0.013688895851373672
4893.42,1837388,489,4148,-12.9,3757,0.01,,,0.0001,434346,0.02098299376666546
4891.83,1842344,489,4152,-12.76,3766,0.01,,,0.0001,435585,0.005584697239100933
4841.96,1846388,489,4156,-12.83,3774,0.01,,,0.0001,436596,0.007179318927228451
4817.16,1851088,489,4160,-12.93,3783,0.01,,,0.0001,437771,0.015771323814988136
4825.9,1856446,489,4164,-12.97,3793,0.01,,,0.0001,439111,0.002852712757885456
4823.84,1861316,489,4168,-12.83,3802,0.01,,,0.0001,440328,0.004224343225359917
4834.57,1866175,489,4172,-12.76,3811,0.01,,,0.0001,441543,0.0055253952741622925
4849.23,1871319,489,4176,-12.85,3821,0.01,,,0.0001,442829,0.009428567253053188
4863.66,1875953,489,4180,-12.84,3830,0.01,,,0.0001,443988,0.0062804799526929855
4912.14,1881598,489,4184,-12.84,3841,0.01,,,0.0001,445399,0.009115757420659065
4925.05,1886735,489,4188,-12.75,3850,0.01,,,0.0001,446683,0.013765603303909302
4914.82,1891542,490,4192,-12.77,3859,0.01,,,0.0001,447885,0.013145971111953259
4903.12,1896154,490,4196,-12.82,3868,0.01,,,0.0001,449038,0.004901178181171417
,1900000,,,,,0.01,-11.15,5205.6,0.0001,449999,0.0036756040062755346
4899.02,1901275,486,4200,-12.77,3911,0.01,,,0.0001,450318,0.0030427901074290276
4886.49,1905592,486,4204,-12.8,3919,0.01,,,0.0001,451397,0.002995624439790845
4906.03,1910646,486,4208,-12.76,3929,0.01,,,0.0001,452661,0.004411380738019943
4919.61,1915456,486,4212,-12.81,3938,0.01,,,0.0001,453863,0.011416696943342686
4922.84,1920066,486,4216,-12.8,3947,0.01,,,0.0001,455016,0.01896810159087181
4928.97,1925076,486,4220,-12.72,3956,0.01,,,0.0001,456268,0.00466133700683713
4879.7,1928961,486,4224,-12.98,3963,0.01,,,0.0001,457240,0.006810011342167854
4899.17,1934587,486,4228,-12.89,3974,0.01,,,0.0001,458646,0.039975136518478394
4917.57,1940000,486,4232,-12.98,3984,0.01,,,0.0001,459999,0.0058608329854905605
4944.43,1945866,486,4236,-12.92,3996,0.01,,,0.0001,461466,0.003995258826762438
4973.34,1951032,487,4240,-12.83,4005,0.01,,,0.0001,462757,0.010945620946586132
4971.96,1956029,487,4244,-12.81,4015,0.01,,,0.0001,464007,0.008338836021721363
4971.42,1961137,487,4248,-12.81,4025,0.01,,,0.0001,465284,0.00829597469419241
4964.36,1965924,487,4252,-12.86,4034,0.01,,,0.0001,466480,0.008034896105527878
4952.83,1969682,487,4256,-12.95,4041,0.01,,,0.0001,467420,0.006430376321077347
4952.08,1974358,487,4260,-12.91,4050,0.01,,,0.0001,468589,0.007454826030880213
4966.76,1980082,487,4264,-12.83,4060,0.01,,,0.0001,470020,0.022660261020064354
4961.24,1984807,487,4268,-12.91,4069,0.01,,,0.0001,471201,0.008944004774093628
4974.32,1989991,487,4272,-12.89,4079,0.01,,,0.0001,472497,0.0032371997367590666
4970.67,1995038,487,4276,-12.81,4089,0.01,,,0.0001,473759,0.004615442827343941
,2000000,,,,,0.01,-10.25,5707.6,0.0001,474999,0.006285034120082855
