time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,rollout/ep_rew_mean,train/learning_rate,train/n_updates,rollout/ep_len_mean,train/clip_range,train/value_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
3762176,4384,1837,858,-0.005764314453699626,0.7445956468582153,-1.0292776431888342,0.233642578125,0.05696842819452286,-12.1,0.00011570971428571428,7344,3567.04,0.04628388571428571,0.1958556897006929,0.0021010663,,
3764224,4387,1838,858,-0.004586872106301598,0.6642550230026245,-1.0028174109756947,0.2464599609375,0.0913582295179367,-11.89,0.00011563657142857143,7348,3595.86,0.04625462857142857,0.21159043349325657,0.0023952627,,
3766272,4389,1839,858,-0.0033724248787621036,0.6571438908576965,-0.9996927659958601,0.2725830078125,0.05379186198115349,-11.93,0.00011556342857142857,7352,3593.31,0.04622537142857143,0.1734157116152346,0.002225739,,
3768320,4391,1840,858,-0.0042735678143799305,0.557700514793396,-1.0047488398849964,0.234619140625,0.09328779578208923,-12.04,0.00011549028571428572,7356,3570.57,0.04619611428571429,0.23350297333672643,0.0021268907,,
3770368,4393,1841,858,-0.003120807814411819,0.6212303042411804,-0.9932065308094025,0.2847900390625,0.061934784054756165,-12.04,0.00011541714285714286,7360,3566.37,0.04616685714285715,0.1956158303655684,0.0032442198,,
3772416,4395,1842,858,-0.003524177926010452,0.6118891835212708,-1.023729121312499,0.2694091796875,0.052813079208135605,-11.99,0.000115344,7364,3575.21,0.0461376,0.18642144883051515,0.0026550847,,
3774464,4397,1843,858,-0.0018818172975443304,0.5374841094017029,-1.0059714410454035,0.2872314453125,0.08735647797584534,-11.99,0.00011527085714285715,7368,3576.3,0.04610834285714286,0.23891135165467858,0.0028440235,,
3776512,4400,1844,858,-0.002982605539727956,0.5221073627471924,-0.9814524929970503,0.26416015625,0.08085377514362335,-11.8,0.00011519771428571429,7372,3594.17,0.04607908571428572,0.21521229716017842,0.0019668667,,
3778560,4402,1845,858,-0.003611646592617035,0.4912581443786621,-0.983560411259532,0.26611328125,0.10565618425607681,-11.74,0.00011512457142857144,7376,3609.37,0.04604982857142858,0.2522510252892971,0.0023935838,,
3780608,4404,1846,858,-0.004897170147160068,0.6123006343841553,-1.0000915583223104,0.25927734375,0.0646502748131752,-11.72,0.00011505142857142858,7380,3610.95,0.04602057142857144,0.18577907187864184,0.0025486974,,
3782656,4406,1847,858,-0.003855922186630778,0.5945875644683838,-0.9976972788572311,0.2467041015625,0.09667478501796722,-11.73,0.00011497828571428574,7384,3615.47,0.04599131428571429,0.22133585391566157,0.002153846,,
3784704,4408,1848,858,-0.0048416113131679595,0.5571470856666565,-1.0011300034821033,0.244384765625,0.07205945998430252,-11.52,0.00011490514285714285,7388,3625.31,0.04596205714285714,0.22162919584661722,0.002098951,,
3786752,4410,1849,858,-0.005150004886672832,0.7428213357925415,-0.9947828557342291,0.2618408203125,0.04936200752854347,-11.51,0.00011483199999999999,7392,3650.21,0.045932799999999996,0.1613205261528492,0.002664187,,
3788800,4413,1850,858,-0.0030973833199823275,0.6375764608383179,-0.9674777686595917,0.3028564453125,0.05121316760778427,-11.44,0.00011475885714285714,7396,3652.75,0.045903542857142855,0.18884413596242666,0.0031193807,,
3790848,4415,1851,858,-0.0033562590688234195,0.6545947194099426,-0.9815097972750664,0.256103515625,0.07172201573848724,-11.49,0.00011468571428571428,7400,3650.31,0.045874285714285715,0.21273382334038615,0.0025332156,,
3792896,4417,1852,858,-0.004360824168543331,0.51321941614151,-0.9753474947065115,0.2684326171875,0.11104743927717209,-11.47,0.00011461257142857143,7404,3660.08,0.045845028571428574,0.2410167776979506,0.0024350756,,
3794944,4419,1853,858,-0.004208764512441121,0.6361765265464783,-0.9589120708405972,0.2449951171875,0.048129767179489136,-11.51,0.00011453942857142857,7408,3650.42,0.045815771428571433,0.1566041074693203,0.0020971019,,
3796992,4421,1854,858,-0.004297631836379878,0.6464999914169312,-0.9831245578825474,0.2684326171875,0.08805735409259796,-11.43,0.00011446628571428571,7412,3658.26,0.045786514285714286,0.23746953206136823,0.0025442007,,
3799040,4424,1855,858,-0.003510135124088265,0.6343398094177246,-0.9690823350101709,0.278076171875,0.06419625878334045,-11.28,0.00011439314285714286,7416,3667.5,0.045757257142857145,0.20158525789156556,0.002911094,,
3801088,4426,1856,858,-0.0020789425616385415,0.38395869731903076,-0.9713352881371975,0.290771484375,0.0682387575507164,-11.11,0.00011432,7420,3695.89,0.045728000000000005,0.23025545245036483,0.0035520438,,
3803136,4428,1857,858,-0.003937870831578039,0.5643037557601929,-1.0114040654152632,0.2479248046875,0.07483430951833725,-11.19,0.00011424685714285716,7424,3690.04,0.045698742857142864,0.2056040079332888,0.0020741173,,
3805184,4430,1858,858,-0.003926425764802843,0.5340476632118225,-1.0090565960854292,0.2772216796875,0.09085407108068466,-11.19,0.0001141737142857143,7428,3690.04,0.045669485714285724,0.21614771941676736,0.0026582896,,
3807232,4432,1859,858,-0.004935020122502465,0.6154403686523438,-1.015527131035924,0.2623291015625,0.06419940292835236,-11.19,0.00011410057142857145,7432,3690.04,0.045640228571428576,0.18456869572401047,0.0022281026,,
3809280,4434,1860,858,-0.004208947910228744,0.6953775882720947,-0.9671752844005823,0.2457275390625,0.04529740288853645,-11.16,0.00011402742857142859,7436,3692.59,0.045610971428571435,0.16443996643647552,0.0020825574,,
3811328,4437,1861,858,-0.0038281054294202477,0.6207243204116821,-0.9780281558632851,0.24267578125,0.05217377841472626,-11.04,0.0001139542857142857,7440,3709.0,0.04558171428571428,0.16415780084207654,0.0028918742,,
3813376,4439,1862,859,-0.004586526731145568,0.6457231044769287,-0.9921755138784647,0.2706298828125,0.07936215400695801,-11.02,0.00011388114285714285,7444,3720.8,0.04555245714285714,0.22345802327618003,0.002348842,,
3815424,4441,1863,859,-0.003710838296683505,0.5949532985687256,-0.9645598139613867,0.2783203125,0.06660979241132736,-10.94,0.00011380799999999999,7448,3731.36,0.0455232,0.2081721257418394,0.0024403345,,
3817472,4443,1864,859,-0.004560328190564178,0.6184462308883667,-0.9520228318870068,0.2569580078125,0.04638972505927086,-10.96,0.00011373485714285714,7452,3726.64,0.04549394285714286,0.22336897905915976,0.002534372,,
3819520,4445,1865,859,-0.004623281871317886,0.6382701396942139,-0.9457420520484447,0.24072265625,0.0781589150428772,-10.91,0.00011366171428571428,7456,3734.47,0.04546468571428572,0.21554345218464732,0.0023976602,,
3821568,4448,1866,859,-0.002651515111210756,0.5390000343322754,-0.9644644949585199,0.283203125,0.06807804852724075,-10.98,0.00011358857142857142,7460,3720.17,0.04543542857142857,0.21028896002098918,0.0032021268,,
3823616,4450,1867,859,-0.004218262896756642,0.6267349123954773,-0.9708119407296181,0.2255859375,0.053069233894348145,-11.06,0.00011351542857142858,7464,3714.64,0.04540617142857143,0.20805089408531785,0.0019291546,,
3825664,4452,1868,859,-0.00384646950988099,0.6209510564804077,-0.9391114171594381,0.2406005859375,0.05443372204899788,-11.06,0.00011344228571428572,7468,3714.64,0.04537691428571429,0.1853476744145155,0.0023176598,,
3827712,4454,1869,859,-0.0029794599395245314,0.5833747386932373,-0.9882180336862803,0.28076171875,0.07360133528709412,-10.92,0.00011336914285714287,7472,3730.1,0.04534765714285715,0.23194410232827067,0.0026199766,,
3829760,4456,1870,859,-0.004620087711373344,0.6551157236099243,-0.9536438602954149,0.250732421875,0.08134986460208893,-10.8,0.00011329600000000001,7476,3747.64,0.04531840000000001,0.18429158627986908,0.0022672075,,
3831808,4458,1871,859,-0.004633711418136954,0.6801531314849854,-0.9658844266086817,0.2645263671875,0.07033301889896393,-10.69,0.00011322285714285716,7480,3759.26,0.04528914285714286,0.18521175859495997,0.0027235858,,
3833856,4461,1872,859,-0.002891639291192405,0.5722941756248474,-0.9784213081002235,0.2786865234375,0.08689191937446594,-10.69,0.0001131497142857143,7484,3750.78,0.04525988571428572,0.2637956109829247,0.0027236152,,
3835904,4463,1873,859,-0.002455922440276481,0.4806002974510193,-0.9652140364050865,0.2789306640625,0.10406887531280518,-10.69,0.00011307657142857141,7488,3750.78,0.045230628571428566,0.2855882151052356,0.0028418638,,
3837952,4465,1874,859,-0.004031862132251263,0.6024355888366699,-0.9528103172779083,0.2406005859375,0.062357090413570404,-10.71,0.00011300342857142856,7492,3754.55,0.045201371428571425,0.19331476837396622,0.0026680024,,
3840000,4467,1875,859,-0.003365602038684301,0.6362358331680298,-0.9651931803673506,0.277587890625,0.07589572668075562,-10.71,0.0001129302857142857,7496,3754.55,0.045172114285714285,0.22458800580352545,0.0022520798,,
3842048,4469,1876,859,-0.0048087740142364055,0.5601354241371155,-0.9699743930250406,0.2552490234375,0.07438170909881592,-10.6,0.00011285714285714286,7500,3758.05,0.045142857142857144,0.22133205737918615,0.0024820487,,
3844096,4471,1877,859,-0.0029900694935349748,0.5467175245285034,-0.9851548038423061,0.276611328125,0.10701820254325867,-10.5,0.000112784,7504,3767.05,0.045113600000000004,0.25693825306370854,0.002760766,,
3846144,4474,1878,859,-0.0034716237205429934,0.6669996976852417,-0.9497859589755535,0.265869140625,0.08853521943092346,-10.45,0.00011271085714285715,7508,3776.11,0.045084342857142856,0.2384905177168548,0.0026457463,,
3848192,4476,1879,859,-0.003825720021268353,0.6699902415275574,-0.9612267147749662,0.2777099609375,0.07804602384567261,-10.3,0.00011263771428571429,7512,3797.85,0.045055085714285716,0.19709670171141624,0.0034427254,,
3850240,4478,1880,859,-0.004075169505085796,0.5513783097267151,-0.9534795843064785,0.2801513671875,0.05930181220173836,-10.5,0.00011256457142857143,7516,3761.15,0.045025828571428575,0.20792866870760918,0.0025086738,,
3852288,4480,1881,859,-0.0036240038098185323,0.561495840549469,-0.9580426774919033,0.2733154296875,0.06873845309019089,-10.5,0.00011249142857142858,7520,3761.15,0.044996571428571434,0.22409417713060975,0.0026539143,,
3854336,4482,1882,859,-0.00387712218798697,0.6296499967575073,-0.9325630813837051,0.2584228515625,0.03563729301095009,-10.34,0.00011241828571428572,7524,3784.71,0.044967314285714294,0.1606537471525371,0.0025365308,,
3856384,4484,1883,859,-0.004529748533968814,0.5478301048278809,-0.9908347073942423,0.2418212890625,0.06527144461870193,-10.19,0.00011234514285714287,7528,3805.9,0.044938057142857146,0.1978929857723415,0.0024748398,,
3858432,4487,1884,859,-0.004111240879865363,0.5594708919525146,-0.9683216661214828,0.2701416015625,0.0967116504907608,-10.42,0.00011227200000000001,7532,3790.13,0.044908800000000006,0.24868069496005774,0.0025290777,,
3860480,4489,1885,859,-0.003145317896269262,0.6000621318817139,-0.9286065064370632,0.2691650390625,0.07730747759342194,-10.42,0.00011219885714285716,7536,3790.13,0.044879542857142865,0.21671047620475292,0.002385491,,
3862528,4491,1886,859,-0.004432401852682233,0.526557207107544,-0.9511398337781429,0.2325439453125,0.09141089022159576,-10.48,0.00011212571428571428,7540,3776.29,0.04485028571428571,0.23689843621104956,0.0024437604,,
3864576,4493,1887,860,-0.003252158494433388,0.5217521786689758,-0.9554487857967615,0.2591552734375,0.07855963706970215,-10.48,0.00011205257142857142,7544,3782.34,0.04482102857142857,0.21595954801887274,0.0028172839,,
3866624,4495,1888,860,-0.0026590976922307163,0.5679171085357666,-0.9711706396192312,0.270751953125,0.07395216077566147,-10.31,0.00011197942857142857,7548,3802.59,0.04479177142857143,0.2301086550578475,0.00224201,,
3868672,4497,1889,860,-0.0043056927679572254,0.5769448280334473,-0.9748686626553535,0.259521484375,0.06321476399898529,-10.18,0.00011190628571428571,7552,3814.46,0.04476251428571429,0.192710826639086,0.0024541114,,
3870720,4500,1890,860,-0.003206349618267268,0.5503593683242798,-0.9727786015719175,0.251220703125,0.07929594069719315,-10.18,0.00011183314285714286,7556,3814.46,0.04473325714285714,0.23430504836142063,0.0020988535,,
3872768,4502,1891,860,-0.00426964636426419,0.5671319961547852,-0.9671412538737059,0.2462158203125,0.06061771512031555,-10.16,0.00011176,7560,3830.1,0.044704,0.18403672380372882,0.0024576706,,
3874816,4504,1892,860,-0.0036617550649680197,0.5459631681442261,-0.9790200404822826,0.2530517578125,0.10282696038484573,-10.25,0.00011168685714285714,7564,3817.27,0.04467474285714286,0.24651609966531396,0.0025395942,,
3876864,4506,1893,860,-0.00431431936158333,0.4381365180015564,-0.9791052266955376,0.2406005859375,0.06928105652332306,-10.15,0.00011161371428571429,7568,3832.23,0.04464548571428572,0.22971092350780964,0.0025066514,,
3878912,4508,1894,860,-0.0035037863854086027,0.46835756301879883,-1.0049686934798956,0.2803955078125,0.06571060419082642,-10.27,0.00011154057142857143,7572,3827.28,0.04461622857142858,0.2156535154208541,0.0025003683,,
3880960,4511,1895,860,-0.0034118925395887345,0.4918781518936157,-0.965616948902607,0.273681640625,0.09304274618625641,-10.32,0.00011146742857142858,7576,3807.06,0.04458697142857143,0.23144917795434594,0.0026493974,,
3883008,4513,1896,860,-0.0023036751881591044,0.5722532272338867,-0.9860956184566021,0.2816162109375,0.051015324890613556,-10.21,0.00011139428571428572,7580,3827.42,0.04455771428571429,0.2232872862368822,0.002752841,,
3885056,4515,1897,860,-0.0030719968781340867,0.6539819240570068,-0.9552424363791943,0.269287109375,0.044272761791944504,-10.1,0.00011132114285714288,7584,3838.55,0.04452845714285715,0.17879166547209024,0.0025636186,,
3887104,4517,1898,860,-0.0034961161436513066,0.54180508852005,-0.9541778676211834,0.2501220703125,0.10492192953824997,-10.12,0.00011124800000000002,7588,3838.86,0.04449920000000001,0.2736512888222933,0.0020126281,,
3889152,4519,1899,860,-0.004111860384000465,0.6250908374786377,-0.9541057590395212,0.249755859375,0.07585279643535614,-10.15,0.00011117485714285713,7592,3820.75,0.044469942857142855,0.20588443567976356,0.0020429064,,
3891200,4521,1900,860,-0.0036484974261838943,0.7111077308654785,-0.9699113797396421,0.2562255859375,0.055019207298755646,-10.04,0.00011110171428571428,7596,3834.59,0.044440685714285715,0.18488233210518956,0.0019623768,,
3893248,4524,1901,860,-0.003690701400046237,0.5575026273727417,-0.9479907210916281,0.2373046875,0.05531465262174606,-10.04,0.00011102857142857142,7600,3846.35,0.044411428571428574,0.1944198403507471,0.0020470554,,
3895296,4526,1902,860,-0.0051793179009109735,0.7066540718078613,-0.9858958683907986,0.234130859375,0.045598745346069336,-10.04,0.00011095542857142857,7604,3857.35,0.044382171428571426,0.16970120649784803,0.0017249372,,
3897344,4528,1903,860,-0.004803883741260506,0.6564146280288696,-0.9536940455436707,0.242431640625,0.08010376244783401,-10.12,0.00011088228571428571,7608,3846.3,0.044352914285714286,0.2291358490474522,0.0025212616,,
3899392,4530,1904,860,-0.0038000272907083854,0.6165201663970947,-0.9712854884564877,0.268310546875,0.07262960076332092,-10.1,0.00011080914285714285,7612,3846.08,0.044323657142857145,0.2087593488395214,0.002658187,,
3901440,4532,1905,860,-0.0029357902822084725,0.5581521987915039,-0.9724142961204052,0.2574462890625,0.08782249689102173,-10.02,0.000110736,7616,3856.27,0.044294400000000005,0.22410501446574926,0.0023097994,,
3903488,4534,1906,860,-0.0036093363451072946,0.49854952096939087,-0.9613888114690781,0.240478515625,0.10796625912189484,-10.02,0.00011066285714285714,7620,3856.27,0.044265142857142864,0.2698537786491215,0.0021487898,,
3905536,4537,1907,860,-0.003305691876448691,0.6032076478004456,-0.9674999974668026,0.261962890625,0.10051599889993668,-9.94,0.0001105897142857143,7624,3853.78,0.044235885714285716,0.2490946869365871,0.0027106283,,
3907584,4539,1908,860,-0.0046989065303932875,0.6228362917900085,-0.9690159987658262,0.251220703125,0.057798292487859726,-10.04,0.00011051657142857144,7628,3833.77,0.044206628571428576,0.176832411903888,0.0022211652,,
3909632,4541,1909,860,-0.00358213231083937,0.6529445052146912,-0.9709205739200115,0.2777099609375,0.06407709419727325,-10.0,0.00011044342857142859,7632,3833.46,0.044177371428571435,0.19145093811675906,0.002389092,,
3911680,4543,1910,860,-0.003307266772026196,0.6373945474624634,-0.9643542822450399,0.2451171875,0.08373702317476273,-10.02,0.00011037028571428573,7636,3829.16,0.044148114285714295,0.2268099575303495,0.002032123,,
3913728,4545,1911,860,-0.002935236116172746,0.552628755569458,-0.9514456633478403,0.265380859375,0.11386017501354218,-10.02,0.00011029714285714284,7640,3829.16,0.04411885714285714,0.25576076889410615,0.0024509407,,
3915776,4548,1912,860,-0.003364816220710054,0.5690915584564209,-0.9768582955002785,0.2825927734375,0.101114422082901,-9.99,0.000110224,7644,3832.84,0.0440896,0.2755383560433984,0.0028299827,,
3917824,4550,1913,861,-0.003164027919410728,0.547182559967041,-0.9510414190590382,0.283203125,0.06399138271808624,-9.88,0.00011015085714285713,7648,3836.2,0.04406034285714286,0.19932159734889865,0.0025403823,,
3919872,4552,1914,861,-0.0035360259498702362,0.5784651041030884,-0.9616072494536638,0.2554931640625,0.09092162549495697,-10.06,0.00011007771428571429,7652,3805.22,0.04403108571428571,0.23885810794308782,0.0023309556,,
3921920,4554,1915,861,-0.003769776987610385,0.6320074796676636,-1.000042412430048,0.26708984375,0.0880761444568634,-10.23,0.00011000457142857143,7656,3765.54,0.04400182857142857,0.2102544978260994,0.0025470606,,
3923968,4556,1916,861,-0.004291812962037511,0.6213811635971069,-0.9489191733300686,0.2696533203125,0.07038320600986481,-10.46,0.00010993142857142856,7660,3739.59,0.04397257142857143,0.22889868589118123,0.0028963715,,
3926016,4558,1917,861,-0.004944743210216984,0.6032201647758484,-0.9553269315510988,0.2470703125,0.07552669197320938,-10.39,0.00010985828571428572,7664,3758.74,0.04394331428571429,0.2069652695208788,0.0024133334,,
3928064,4561,1918,861,-0.003102911723544821,0.5581827163696289,-0.9243677891790867,0.225830078125,0.07589739561080933,-10.51,0.00010978514285714286,7668,3739.05,0.04391405714285715,0.25042051216587424,0.0020519616,,
3930112,4563,1919,861,-0.0025243134587071836,0.644140362739563,-0.932026544585824,0.2705078125,0.0931069552898407,-10.58,0.00010971200000000001,7672,3719.64,0.0438848,0.26899894746020436,0.0024199653,,
3932160,4565,1920,861,-0.003543804312357679,0.6432437300682068,-0.9669102746993303,0.2757568359375,0.06537462025880814,-10.76,0.00010963885714285715,7676,3695.34,0.04385554285714286,0.20779198734089732,0.0017951338,,
3934208,4567,1921,861,-0.004697673284681514,0.6436296105384827,-0.9559938739985228,0.217529296875,0.09327452629804611,-10.91,0.0001095657142857143,7680,3676.7,0.04382628571428572,0.22739508980885148,0.0022197473,,
3936256,4569,1922,861,-0.004128270142246038,0.6750491857528687,-0.979787964373827,0.2550048828125,0.08165574073791504,-10.95,0.00010949257142857144,7684,3664.08,0.04379702857142858,0.20793791161850095,0.0026083114,,
3938304,4571,1923,861,-0.0034689807580434717,0.63470858335495,-0.9306555092334747,0.26025390625,0.08076222240924835,-10.8,0.00010941942857142858,7688,3687.77,0.04376777142857144,0.2147357971407473,0.0025431397,,
3940352,4574,1924,861,-0.004541830843663774,0.6687574982643127,-0.9731271676719189,0.2431640625,0.08473359048366547,-10.81,0.0001093462857142857,7692,3687.07,0.043738514285714285,0.207016637083143,0.0021569259,,
3942400,4576,1925,861,-0.0027815062640001997,0.557033896446228,-0.9473934695124626,0.2447509765625,0.058358363807201385,-10.78,0.00010927314285714285,7696,3699.04,0.043709257142857144,0.1949339099228382,0.0017769568,,
3944448,4578,1926,861,-0.004404046529089101,0.5878071784973145,-0.9725766126066446,0.244873046875,0.06371879577636719,-10.88,0.0001092,7700,3685.62,0.04368,0.1818466717377305,0.0024284362,,
3946496,4580,1927,861,-0.0034147795813623816,0.6033135056495667,-0.9632111508399248,0.2354736328125,0.07153168320655823,-10.93,0.00010912685714285714,7704,3677.49,0.043650742857142856,0.21325084660202265,0.0019340576,,
3948544,4582,1928,861,-0.0032198169210460037,0.6623866558074951,-0.9298045001924038,0.24462890625,0.053671956062316895,-10.97,0.00010905371428571429,7708,3669.58,0.043621485714285715,0.17517869104631245,0.0019826517,,
3950592,4584,1929,861,-0.004104050531168468,0.5974760055541992,-0.9471809230744839,0.2723388671875,0.06863537430763245,-10.97,0.00010898057142857143,7712,3674.5,0.043592228571428575,0.2029860420152545,0.002155273,,
3952640,4587,1930,861,-0.0028846069471910596,0.6571645736694336,-0.9731875862926245,0.266357421875,0.07870987057685852,-10.63,0.00010890742857142857,7716,3732.35,0.043562971428571434,0.204701981972903,0.002494458,,
3954688,4589,1931,861,-0.0051348885463085026,0.6557834148406982,-0.9753290731459856,0.258544921875,0.0502564013004303,-10.53,0.00010883428571428572,7720,3739.63,0.04353371428571429,0.17388440994545817,0.002087959,,
3956736,4591,1932,861,-0.0032749766251072288,0.5845690965652466,-0.9915427342057228,0.265380859375,0.10866717249155045,-10.69,0.00010876114285714286,7724,3723.66,0.043504457142857146,0.2598149455152452,0.002487408,,
3958784,4593,1933,861,-0.004229060650686733,0.5499244928359985,-0.9704332686960697,0.2783203125,0.04875374585390091,-10.62,0.00010868800000000001,7728,3736.27,0.043475200000000006,0.1940380702726543,0.0027428304,,
3960832,4595,1934,861,-0.0034035753196803853,0.6706190705299377,-0.955554774031043,0.25390625,0.06695909053087234,-10.86,0.00010861485714285715,7732,3704.86,0.043445942857142865,0.20368115650489926,0.0020733173,,
3962880,4597,1935,861,-0.005518896970897913,0.6650403738021851,-0.9769000001251698,0.2523193359375,0.05897364765405655,-11.03,0.0001085417142857143,7736,3668.71,0.043416685714285724,0.19375271163880825,0.0024315668,,
3964928,4600,1936,861,-0.0052510750538203865,0.6925417184829712,-0.9558437671512365,0.257080078125,0.04181106388568878,-11.03,0.00010846857142857145,7740,3668.71,0.04338742857142858,0.16854470083490014,0.0023810226,,
3966976,4602,1937,861,-0.00206778576830402,0.54986572265625,-0.9475850183516741,0.2738037109375,0.09028226137161255,-11.11,0.00010839542857142856,7744,3644.6,0.04335817142857143,0.26389116747304797,0.0018325327,,
3969024,4604,1938,861,-0.0036480118724284694,0.65960693359375,-0.9640752244740725,0.2576904296875,0.07263132929801941,-11.17,0.00010832228571428571,7748,3637.77,0.04332891428571428,0.1998668177984655,0.0023303102,,
3971072,4606,1939,862,-0.004776939429575577,0.6637463569641113,-0.9508275631815195,0.245361328125,0.06157180666923523,-11.03,0.00010824914285714285,7752,3663.53,0.04329965714285714,0.17265235586091876,0.0020068854,,
3973120,4608,1940,862,-0.0038808602694189176,0.6526985168457031,-0.9583408236503601,0.2401123046875,0.07574357092380524,-11.11,0.000108176,7756,3654.98,0.0432704,0.20366959366947412,0.0020434957,,
3975168,4610,1941,862,-0.0031085188529687002,0.43562519550323486,-0.966369180008769,0.254638671875,0.0770919919013977,-11.21,0.00010810285714285714,7760,3646.29,0.04324114285714286,0.24229388730600476,0.0023790905,,
3977216,4613,1942,862,-0.0016463216888951138,0.5764933824539185,-0.9852539729326963,0.309814453125,0.05303516983985901,-11.18,0.00010802971428571428,7764,3656.05,0.04321188571428572,0.17857547057792544,0.0033288319,,
3979264,4615,1943,862,-0.004881955246673897,0.5743312835693359,-0.975885696709156,0.2476806640625,0.07456852495670319,-11.11,0.00010795657142857143,7768,3690.98,0.04318262857142857,0.18014670256525278,0.0017205335,,
3981312,4617,1944,862,-0.004747099272208288,0.6396142244338989,-0.9640906639397144,0.2401123046875,0.05917709320783615,-11.18,0.00010788342857142857,7772,3675.65,0.04315337142857143,0.17293067509308457,0.0020110563,,
3983360,4619,1945,862,-0.00513802410569042,0.6409669518470764,-0.9801755547523499,0.25146484375,0.04507073014974594,-11.23,0.00010781028571428573,7776,3664.36,0.04312411428571429,0.17355425329878926,0.0021937506,,
3985408,4621,1946,862,-0.0022369995422195643,0.48973047733306885,-0.9714289605617523,0.296630859375,0.07524995505809784,-11.24,0.00010773714285714287,7780,3660.84,0.04309485714285715,0.24756669392809272,0.0032870425,,
3987456,4624,1947,862,-0.005354040244128555,0.5676248073577881,-0.9739023465663195,0.2432861328125,0.08914370834827423,-11.11,0.00010766400000000002,7784,3670.71,0.04306560000000001,0.2521610273979604,0.0017696661,,
3989504,4626,1948,862,-0.0020627948688343167,0.620650589466095,-0.9875376280397177,0.2938232421875,0.05367965251207352,-11.19,0.00010759085714285716,7788,3659.58,0.04303634285714286,0.20814975770190358,0.0026304158,,
3991552,4628,1949,862,-0.0021929552167421207,0.6105624437332153,-0.9686482269316912,0.2620849609375,0.07505176961421967,-11.08,0.00010751771428571427,7792,3673.01,0.043007085714285714,0.21158787608146667,0.0028804224,,
3993600,4630,1950,862,-0.0025599274376872927,0.459303617477417,-0.9799148384481668,0.2874755859375,0.07311145961284637,-11.08,0.00010744457142857142,7796,3673.01,0.04297782857142857,0.239459915086627,0.002745206,,
3995648,4632,1951,862,-0.004136563555221073,0.6224902868270874,-0.9805620387196541,0.2767333984375,0.059975843876600266,-11.04,0.00010737142857142856,7800,3690.98,0.042948571428571426,0.18822139874100685,0.0025061988,,
3997696,4634,1952,862,-0.0026206003094557673,0.649569034576416,-0.989298140630126,0.2984619140625,0.08557027578353882,-11.08,0.00010729828571428571,7804,3684.5,0.042919314285714286,0.22369547886773944,0.0029147144,,
3999744,4637,1953,862,-0.0020789719274034724,0.4253075122833252,-0.9782348033040762,0.2933349609375,0.09406614303588867,-11.03,0.00010722514285714285,7808,3699.22,0.042890057142857145,0.24648307636380196,0.002519429,,
4000000,,,,-0.0031905359646771103,0.603672981262207,-0.976670403033495,0.30322265625,0.03794630244374275,,0.000107152,7812,,0.042860800000000004,0.18630079040303826,0.0027210186,3966.4,-8.9
4001792,4667,1954,857,,,,,,-11.04,,,3703.04,,,,,
4003840,4669,1955,857,-0.004687360255047679,0.6625270843505859,-0.977936303243041,0.2474365234375,0.06920021027326584,-11.03,0.00010707885714285715,7816,3701.13,0.04283154285714286,0.19908636203035712,0.0019707696,,
4005888,4671,1956,857,-0.00412283421610482,0.656338095664978,-0.9836129955947399,0.2618408203125,0.07165548950433731,-11.05,0.00010700571428571429,7820,3698.21,0.042802285714285716,0.20510019874200225,0.0021285166,,
4007936,4673,1957,857,-0.0026948734594043344,0.5520179271697998,-0.9974980689585209,0.3021240234375,0.061921022832393646,-11.04,0.00010693257142857144,7824,3707.4,0.042773028571428576,0.21319476561620831,0.0031784885,,
4009984,4675,1958,857,-0.003840922159724869,0.6864889860153198,-0.9692723453044891,0.2806396484375,0.06977072358131409,-10.97,0.00010685942857142858,7828,3721.32,0.042743771428571435,0.19352758210152388,0.0025797794,,
4012032,4677,1959,857,-0.004500228853430599,0.6283354759216309,-0.9670818671584129,0.291748046875,0.04767167568206787,-10.99,0.00010678628571428573,7832,3729.31,0.042714514285714295,0.1716522015631199,0.0021430505,,
4014080,4680,1960,857,-0.004307824798161164,0.6809171438217163,-0.9993619080632925,0.267578125,0.05878530442714691,-10.99,0.00010671314285714287,7836,3731.42,0.04268525714285715,0.1821956359781325,0.0021126028,,
4016128,4682,1961,857,-0.002670212008524686,0.6993217468261719,-1.0066220834851265,0.305908203125,0.07112910598516464,-10.96,0.00010664000000000001,7840,3735.45,0.042656000000000006,0.2164865448139608,0.0023197886,,
4018176,4684,1962,857,-0.004505055519985035,0.6915408968925476,-0.9877210818231106,0.256103515625,0.06790244579315186,-10.97,0.00010656685714285713,7844,3729.94,0.04262674285714285,0.1945327513385564,0.0026773005,,
4020224,4686,1963,857,-0.0034854548139264807,0.6154520511627197,-0.9740987662225962,0.263916015625,0.073762446641922,-10.94,0.00010649371428571427,7848,3737.06,0.04259748571428571,0.2084401696920395,0.0022327653,,
4022272,4688,1964,857,-0.005314748690580018,0.7659045457839966,-0.9948352873325348,0.257080078125,0.055276256054639816,-10.74,0.00010642057142857143,7852,3768.7,0.04256822857142857,0.16385561414062977,0.002177293,,
4024320,4691,1965,857,-0.00438309638411738,0.6849201917648315,-0.9813211057335138,0.2313232421875,0.08118591457605362,-10.76,0.00010634742857142857,7856,3763.9,0.04253897142857143,0.2420242135412991,0.0017198252,,
