time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/value_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/learning_rate,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
4046,3.44,113.14,153600,75,37,0.11137750744819641,0.28795686922967434,296,0.2,-0.002239984431071207,0.0059027867,-1.2059356123209,0.7772077322006226,0.00025,0.024658203125,,
4050,3.4,113.32,155648,76,38,0.09698202461004257,0.22498376108705997,300,0.2,-0.0012665270769502968,0.0057906453,-1.1776895001530647,0.7838354110717773,0.00025,0.031494140625,,
4054,3.42,113.9,157696,77,38,0.12340336292982101,0.27716523967683315,304,0.2,-0.0007412554405163974,0.0055685807,-1.1344427466392517,0.7765007019042969,0.00025,0.02587890625,,
4058,3.36,113.92,159744,78,39,0.15522338449954987,0.32800350710749626,308,0.2,-0.0016838889569044113,0.0077414094,-1.0985355973243713,0.7606598734855652,0.00025,0.0240478515625,,
4060,3.43,114.11,161792,79,39,0.08156459033489227,0.204627457074821,312,0.2,-0.0007279539131559432,0.007181312,-1.048158686608076,0.7996417880058289,0.00025,0.0355224609375,,
4064,3.39,114.68,163840,80,40,0.11492393910884857,0.2734559467062354,316,0.2,-0.0003769718750845641,0.0024224347,-1.0631680339574814,0.7588158249855042,0.00025,0.019775390625,,
4065,3.33,115.29,165888,81,40,0.11131073534488678,0.2872959654778242,320,0.2,-0.0015157206798903644,0.0070627676,-1.0084927827119827,0.7853962779045105,0.00025,0.0321044921875,,
4067,3.37,115.51,167936,82,41,0.13575667142868042,0.274516268633306,324,0.2,-0.0011872891627717763,0.0015169984,-1.0243741907179356,0.7924118041992188,0.00025,0.037353515625,,
4069,3.42,116.59,169984,83,41,0.11532903462648392,0.2572845760732889,328,0.2,-0.0028292130155023187,0.0054249545,-1.0609435588121414,0.8150719404220581,0.00025,0.0286865234375,,
4071,3.55,117.64,172032,84,42,0.09951236099004745,0.278862121514976,332,0.2,-0.0014963690773583949,0.0017028113,-1.1035370975732803,0.8041907548904419,0.00025,0.0220947265625,,
4073,3.53,115.9,174080,85,42,0.13070231676101685,0.28707130905240774,336,0.2,-0.000421617878600955,0.00078680605,-1.0951920300722122,0.7506399154663086,0.00025,0.0472412109375,,
4076,3.64,116.21,176128,86,43,0.1315109133720398,0.2853365410119295,340,0.2,0.00017418884090147913,0.00262114,-1.0918383225798607,0.7731792330741882,0.00025,0.028076171875,,
4077,3.72,116.7,178176,87,43,0.0965643972158432,0.256122381426394,344,0.2,-0.0013733705272898078,0.00452004,-1.1361421197652817,0.8203967213630676,0.00025,0.0252685546875,,
4080,3.62,114.99,180224,88,44,0.11025667935609818,0.27110117208212614,348,0.2,-0.003192960226442665,0.0039944267,-1.0968857631087303,0.7835156917572021,0.00025,0.0439453125,,
4082,3.66,115.47,182272,89,44,0.11156801879405975,0.26093325205147266,352,0.2,-0.0008437551441602409,0.0012941278,-1.1322590932250023,0.8181076645851135,0.00025,0.0037841796875,,
4083,3.63,116.36,184320,90,45,0.13956432044506073,0.31441554240882397,356,0.2,-0.000850710115628317,0.00846301,-1.0766909718513489,0.7596083879470825,0.00025,0.0230712890625,,
4085,3.62,116.32,186368,91,45,0.12373125553131104,0.2808939050883055,360,0.2,0.0002699289470911026,0.0014219524,-1.0597570464015007,0.7905162572860718,0.00025,0.018798828125,,
4088,3.52,115.63,188416,92,46,0.112803153693676,0.28353468887507915,364,0.2,-0.0022563314996659756,0.004587701,-0.9798802919685841,0.7904960513114929,0.00025,0.035888671875,,
4089,3.57,116.24,190464,93,46,0.15120026469230652,0.3090124577283859,368,0.2,-0.0026681035524234176,0.0066349204,-0.9737666435539722,0.749358057975769,0.00025,0.039794921875,,
4090,3.65,117.96,192512,94,47,0.15096178650856018,0.3373317178338766,372,0.2,-0.0011203065514564514,0.001970491,-0.9948247708380222,0.7582994699478149,0.00025,0.0364990234375,,
4092,3.64,117.67,194560,95,47,0.12012307345867157,0.2605809988453984,376,0.2,-0.0004922109073959291,0.0030773394,-1.0102746523916721,0.8373958468437195,0.00025,0.01611328125,,
4094,3.71,116.76,196608,96,48,0.12528030574321747,0.3206054735928774,380,0.2,-0.0008895922510419041,0.0048026354,-1.0110425241291523,0.7754145860671997,0.00025,0.01611328125,,
4095,3.82,118.84,198656,97,48,0.16291570663452148,0.38329464569687843,384,0.2,4.9076363211497664e-05,0.0036152145,-1.086105689406395,0.7416583299636841,0.00025,0.0447998046875,,
,,,200000,,,0.13346312940120697,0.26759718265384436,388,0.2,-0.0021289631258696318,0.0019812232,-1.0223430693149567,0.8159562349319458,0.00025,0.028564453125,119.5,3.5
3951,3.79,118.17,200704,98,50,,,,,,,,,,,,
3954,3.72,118.03,202752,99,51,0.12366542220115662,0.3455348275601864,392,0.2,-0.001732112024910748,0.0013444549,-0.9074505046010017,0.7783281803131104,0.00025,0.0408935546875,,
3957,3.69,117.46,204800,100,51,0.18610027432441711,0.3546389006078243,396,0.2,-0.0014092774945311248,0.0046940115,-0.925484299659729,0.7647457122802734,0.00025,0.0455322265625,,
3961,3.73,119.5,206848,101,52,0.1568365842103958,0.32831280305981636,400,0.2,-0.002461616473738104,0.002330347,-0.8289405591785908,0.7832322120666504,0.00025,0.0328369140625,,
3964,3.64,119.38,208896,102,52,0.12106768041849136,0.2788692507892847,404,0.2,-0.002541736961575225,0.0046318085,-0.837560623884201,0.8403803110122681,0.00025,0.031005859375,,
3968,3.64,119.4,210944,103,53,0.1507253348827362,0.31370515190064907,408,0.2,-0.0017311418196186423,0.0035644632,-0.6969750113785267,0.7945026159286499,0.00025,0.04638671875,,
3971,3.65,120.7,212992,104,53,0.13181385397911072,0.3195689618587494,412,0.2,0.000461321760667488,0.000659387,-0.7079756632447243,0.8022173643112183,0.00025,0.0098876953125,,
3975,3.71,121.26,215040,105,54,0.11846832931041718,0.2829315038397908,416,0.2,-0.002260886976728216,0.0018766414,-0.7658558860421181,0.8176261782646179,0.00025,0.0322265625,,
3979,3.57,120.21,217088,106,54,0.1368032842874527,0.3077769186347723,420,0.2,-0.00247427134308964,0.0018949616,-0.7043318562209606,0.8184286952018738,0.00025,0.0235595703125,,
3984,3.56,118.71,219136,107,54,0.10605202615261078,0.2473823158070445,424,0.2,0.00020218518329784274,0.00047497812,-0.7909308522939682,0.8240941166877747,0.00025,0.013427734375,,
3986,3.65,119.4,221184,108,55,0.20198708772659302,0.34263412840664387,428,0.2,-0.0007209983887150884,0.000880352,-0.7493897564709187,0.8036593794822693,0.00025,0.001708984375,,
3990,3.46,119.28,223232,109,55,0.09045398235321045,0.20452017523348331,432,0.2,-0.0010880938789341599,0.0038984306,-0.7095825336873531,0.8452982306480408,0.00025,0.036376953125,,
3993,3.54,119.1,225280,110,56,0.10932978242635727,0.22126615419983864,436,0.2,-0.0005955431261099875,0.0009229536,-0.7189295068383217,0.838127851486206,0.00025,0.0283203125,,
3996,3.44,118.61,227328,111,56,0.0771716982126236,0.18962105177342892,440,0.2,-0.0009538658196106553,0.003131878,-0.6876286938786507,0.8502856492996216,0.00025,0.0174560546875,,
3999,3.46,118.64,229376,112,57,0.1068815365433693,0.21631922014057636,444,0.2,-0.0002983556769322604,0.0006915865,-0.6168033927679062,0.8212236762046814,0.00025,0.011474609375,,
4002,3.46,119.39,231424,113,57,0.13645020127296448,0.2760001849383116,448,0.2,-0.000339252786943689,0.0008744659,-0.5738042518496513,0.7706088423728943,0.00025,0.0003662109375,,
4005,3.49,119.65,233472,114,58,0.09468616545200348,0.2070571668446064,452,0.2,-0.0011665218626148999,0.0017528944,-0.5372094511985779,0.8476021885871887,0.00025,0.01025390625,,
4007,3.61,119.79,235520,115,58,0.10386519879102707,0.2908944860100746,456,0.2,-0.0013311441434780136,0.0024025412,-0.4919206965714693,0.8045257329940796,0.00025,0.016357421875,,
4010,3.69,120.44,237568,116,59,0.14751708507537842,0.3240202087908983,460,0.2,0.00014738284517079592,0.0012133477,-0.48805754631757736,0.788922131061554,0.00025,0.0126953125,,
4013,3.73,121.28,239616,117,59,0.1607659012079239,0.3087139558047056,464,0.2,-0.0009220233769156039,0.001835041,-0.5766799300909042,0.797504186630249,0.00025,0.0277099609375,,
4015,3.83,122.36,241664,118,60,0.11469078809022903,0.30018611531704664,468,0.2,0.0005545304156839848,0.0029347888,-0.6350285597145557,0.8067700862884521,0.00025,0.044921875,,
4018,3.8,122.46,243712,119,60,0.11483645439147949,0.2590475995093584,472,0.2,0.0009238264174200594,0.0028199179,-0.5947933718562126,0.8365048766136169,0.00025,0.0445556640625,,
4021,3.74,122.72,245760,120,61,0.12562958896160126,0.25591824296861887,476,0.2,-0.0015072445967234671,0.0010114866,-0.5711097419261932,0.8476759195327759,0.00025,0.0185546875,,
4023,3.76,122.58,247808,121,61,0.1924252212047577,0.37870183773338795,480,0.2,-0.0007983724208315834,0.003967451,-0.5396044515073299,0.7570739388465881,0.00025,0.0323486328125,,
4026,3.7,122.07,249856,122,62,0.12038677930831909,0.24981434363871813,484,0.2,-0.0002641407772898674,0.0011341956,-0.5314707532525063,0.828705906867981,0.00025,0.0098876953125,,
4028,3.67,120.36,251904,123,62,0.13628509640693665,0.2885950282216072,488,0.2,-0.00040626784902997315,0.004367776,-0.5257880501449108,0.8012444972991943,0.00025,0.0244140625,,
4030,3.65,120.86,253952,124,63,0.10826479643583298,0.24585133139044046,492,0.2,-0.00017293717246502638,0.0010659137,-0.553008820861578,0.8260125517845154,0.00025,0.0264892578125,,
4033,3.65,119.73,256000,125,63,0.11355866491794586,0.21934419590979815,496,0.2,-9.824481094256043e-05,0.00198094,-0.5053160469979048,0.8477855324745178,0.00025,0.0196533203125,,
4036,3.66,120.6,258048,126,63,0.14975899457931519,0.2810263680294156,500,0.2,-0.000494062463985756,0.0035864466,-0.5864097960293293,0.8078657388687134,0.00025,0.034912109375,,
4039,3.62,120.39,260096,127,64,0.08322353661060333,0.20186733826994896,504,0.2,-0.0019869180978275836,0.0036464909,-0.5977465026080608,0.842308759689331,0.00025,0.0272216796875,,
4040,3.62,120.5,262144,128,64,0.10857957601547241,0.2606640597805381,508,0.2,0.00016782566672191024,0.0012255848,-0.5447997339069843,0.8135202527046204,0.00025,0.0096435546875,,
4043,3.65,120.83,264192,129,65,0.07717052102088928,0.20667732506990433,512,0.2,-0.002337544836336747,0.0021642314,-0.5442769043147564,0.8557150363922119,0.00025,0.0164794921875,,
4046,3.79,121.6,266240,130,65,0.12963782250881195,0.3334459364414215,516,0.2,0.00013968889834359288,0.0030318755,-0.556063462048769,0.8122679591178894,0.00025,0.0167236328125,,
4048,3.79,121.25,268288,131,66,0.1298232078552246,0.26893292274326086,520,0.2,-0.0006934421835467219,0.0022068548,-0.5549848545342684,0.8317137956619263,0.00025,0.0458984375,,
4051,3.79,119.8,270336,132,66,0.14815354347229004,0.3234730791300535,524,0.2,0.00024916713300626725,0.016081378,-0.6729529723525047,0.799875795841217,0.00025,0.049560546875,,
4053,3.8,119.36,272384,133,67,0.0989862009882927,0.242353574372828,528,0.2,0.001676682528341189,0.010195715,-0.5934162326157093,0.8602262139320374,0.00025,0.0740966796875,,
4054,3.86,120.17,274432,134,67,0.1551281362771988,0.28612943924963474,532,0.2,0.003378609399078414,0.005960749,-0.6639221459627151,0.814074695110321,0.00025,0.07568359375,,
4056,3.7,118.54,276480,135,68,0.11235690861940384,0.23807846941053867,536,0.2,-0.001267392566660419,0.005691928,-0.7315785922110081,0.8072326183319092,0.00025,0.0360107421875,,
4058,3.66,118.88,278528,136,68,0.07738538086414337,0.19432297348976135,540,0.2,0.001559985161293298,0.0047122305,-0.7260073684155941,0.8477934002876282,0.00025,0.082763671875,,
4060,3.57,116.65,280576,137,69,0.09426864236593246,0.2367205722257495,544,0.2,-0.0007789143710397184,0.0025332351,-0.7795754261314869,0.7992359399795532,0.00025,0.023193359375,,
4062,3.61,117.72,282624,138,69,0.1357831358909607,0.31339007429778576,548,0.2,-0.002472942549502477,0.00445383,-0.7823716551065445,0.754801332950592,0.00025,0.041748046875,,
4064,3.58,117.86,284672,139,70,0.09664013236761093,0.2503088042140007,552,0.2,-0.004626235138857737,0.005628979,-0.7760326862335205,0.8021090030670166,0.00025,0.0679931640625,,
4065,3.61,117.37,286720,140,70,0.08764109015464783,0.20988068263977766,556,0.2,-0.002055494667729363,0.0023913486,-0.7684731893241405,0.8265715837478638,0.00025,0.008056640625,,
4067,3.64,116.95,288768,141,70,0.09048184752464294,0.2440899247303605,560,0.2,-0.001607570651685819,0.003448985,-0.7524764612317085,0.8123614192008972,0.00025,0.020263671875,,
4069,3.63,117.48,290816,142,71,0.13099578022956848,0.2810524795204401,564,0.2,-0.0010523709643166512,0.003032545,-0.7775883302092552,0.8066597580909729,0.00025,0.0252685546875,,
4071,3.64,118.08,292864,143,71,0.10710428655147552,0.24023704137653112,568,0.2,-0.0003747869632206857,0.0028648681,-0.7781818173825741,0.8309513330459595,0.00025,0.021484375,,
4072,3.52,117.36,294912,144,72,0.1152515709400177,0.2763382149860263,572,0.2,-0.001419015898136422,0.0034574564,-0.8086267225444317,0.7740081548690796,0.00025,0.0087890625,,
4074,3.48,116.4,296960,145,72,0.12047574669122696,0.23833039123564959,576,0.2,-0.0017168134509120136,0.0030059959,-0.7845749333500862,0.8017030954360962,0.00025,0.0234375,,
4075,3.48,116.72,299008,146,73,0.09118270874023438,0.20957441069185734,580,0.2,0.0005239612073637545,0.004939429,-0.7995539493858814,0.8214889168739319,0.00025,0.041015625,,
,,,300000,,,0.13333088159561157,0.25956370681524277,584,0.2,-0.0011504302674438804,0.0026831334,-0.8159132748842239,0.8007532358169556,0.00025,0.0567626953125,120.2,3.8
3977,3.45,117.27,301056,147,75,,,,,,,,,,,,
3979,3.38,116.18,303104,148,76,0.10580496490001678,0.2817485509440303,588,0.2,-0.0022959507477935404,0.0031183297,-0.8493270799517632,0.8011539578437805,0.00025,0.0291748046875,,
3980,3.45,116.78,305152,149,76,0.09889190644025803,0.25550078973174095,592,0.2,-0.003488068003207445,0.002760652,-0.7631444707512856,0.8062887191772461,0.00025,0.0499267578125,,
3982,3.47,116.82,307200,150,77,0.10387767106294632,0.2577572735026479,596,0.2,-0.002205480879638344,0.003914377,-0.811389047652483,0.7831242680549622,0.00025,0.0377197265625,,
3983,3.51,117.26,309248,151,77,0.12293527275323868,0.2879051361232996,600,0.2,-0.0009858479897957295,0.0035186885,-0.8451344445347786,0.7631655931472778,0.00025,0.01318359375,,
3985,3.47,115.74,311296,152,78,0.12461469322443008,0.28283507749438286,604,0.2,-0.0029512177570722997,0.0019501447,-0.7566443607211113,0.7883132696151733,0.00025,0.0191650390625,,
3987,3.52,115.29,313344,153,78,0.1098751574754715,0.26260550413280725,608,0.2,-0.0005328919214662164,0.0035956665,-0.7845717370510101,0.7927067279815674,0.00025,0.0665283203125,,
3989,3.61,115.4,315392,154,79,0.12840799987316132,0.2917518727481365,612,0.2,-0.000746451667509973,0.0045014345,-0.9058230258524418,0.7608343362808228,0.00025,0.0518798828125,,
3990,3.57,115.26,317440,155,79,0.10218282043933868,0.2631040783599019,616,0.2,-0.002707143285078928,0.002570064,-0.8521400280296803,0.7840451002120972,0.00025,0.03857421875,,
3992,3.53,114.36,319488,156,80,0.11163396388292313,0.22862138785421848,620,0.2,-0.0033424741704948246,0.0019558684,-0.8343013003468513,0.8208562731742859,0.00025,0.0438232421875,,
3993,3.54,115.17,321536,157,80,0.09198740124702454,0.19927336554974318,624,0.2,-0.002625618682941422,0.0033383374,-0.8636019043624401,0.8189911246299744,0.00025,0.0526123046875,,
3995,3.55,115.56,323584,158,80,0.09024928510189056,0.2240022448822856,628,0.2,-0.0027759801887441427,0.0033717556,-0.8335315361618996,0.808387279510498,0.00025,0.038818359375,,
3996,3.48,116.81,325632,159,81,0.12655727565288544,0.2730518477037549,632,0.2,-0.0006878702552057803,0.0020661862,-0.8605080060660839,0.7756242752075195,0.00025,0.029541015625,,
3998,3.42,116.25,327680,160,81,0.09383884072303772,0.23159362375736237,636,0.2,-0.0030810172902420163,0.003336914,-0.8240722306072712,0.831784725189209,0.00025,0.04248046875,,
3999,3.42,117.27,329728,161,82,0.09692464768886566,0.22745164949446917,640,0.2,-0.0012485363986343145,0.0034575826,-0.7323849983513355,0.8150647878646851,0.00025,0.01904296875,,
4000,3.46,118.04,331776,162,82,0.08776411414146423,0.2364012822508812,644,0.2,-0.00244698379538022,0.004421933,-0.754366472363472,0.8075276613235474,0.00025,0.0458984375,,
4002,3.44,119.26,333824,163,83,0.08727601170539856,0.2238423964008689,648,0.2,-0.0008351276046596467,0.0032604402,-0.7765486016869545,0.8208857774734497,0.00025,0.036865234375,,
4003,3.42,119.07,335872,164,83,0.08948852866888046,0.2091760616749525,652,0.2,-0.000542223802767694,0.0022019595,-0.7286290563642979,0.8409374356269836,0.00025,0.0234375,,
4004,3.4,117.86,337920,165,84,0.14030936360359192,0.30213044583797455,656,0.2,-0.0011864336702274159,0.005316469,-0.7628085166215897,0.7893062829971313,0.00025,0.0482177734375,,
4006,3.48,117.91,339968,166,84,0.14908654987812042,0.32369487546384335,660,0.2,0.00015522746252827346,0.0043838606,-0.7575512155890465,0.7856501936912537,0.00025,0.0247802734375,,
4008,3.53,118.99,342016,167,85,0.0816626250743866,0.2581844897940755,664,0.2,-0.003260689409216866,0.0046876883,-0.7247385457158089,0.8329761624336243,0.00025,0.0487060546875,,
4009,3.59,119.63,344064,168,85,0.12548717856407166,0.2656417666003108,668,0.2,-0.0023609806085005403,0.003772918,-0.7399369291961193,0.8378424644470215,0.00025,0.0328369140625,,
4011,3.66,120.12,346112,169,86,0.1360096037387848,0.2856251047924161,672,0.2,-0.00018033930973615497,0.0013307575,-0.8076400235295296,0.8274831175804138,0.00025,0.01025390625,,
4012,3.74,120.9,348160,170,86,0.12765204906463623,0.2761160722002387,676,0.2,-0.0013414960994850844,0.0035452833,-0.9013016149401665,0.8235515356063843,0.00025,0.033447265625,,
4015,3.8,121.59,350208,171,87,0.09472814947366714,0.23426920920610428,680,0.2,-0.001866865117335692,0.0037095556,-0.9293077364563942,0.8354189395904541,0.00025,0.03564453125,,
4017,3.71,120.74,352256,172,87,0.13304460048675537,0.287297947332263,684,0.2,-0.0007597254880238324,0.0036200578,-0.9228929094970226,0.800408661365509,0.00025,0.0157470703125,,
4018,3.77,119.92,354304,173,88,0.13707754015922546,0.31052024103701115,688,0.2,-0.0006056205602362752,0.0033095581,-1.0024063661694527,0.7998101115226746,0.00025,0.035400390625,,
4020,3.67,118.19,356352,174,88,0.12944258749485016,0.2990707140415907,692,0.2,-0.0032514881168026477,0.003608989,-0.9905058927834034,0.7941793203353882,0.00025,0.046630859375,,
4022,3.73,117.38,358400,175,89,0.15297572314739227,0.3247383441776037,696,0.2,-0.004321885004173964,0.0023161734,-1.0248397067189217,0.7812955379486084,0.00025,0.0501708984375,,
4024,3.64,116.15,360448,176,89,0.1324337124824524,0.2949343267828226,700,0.2,-0.0027199900650884956,0.0044190516,-1.0546401143074036,0.8123680353164673,0.00025,0.0406494140625,,
4026,3.68,116.13,362496,177,90,0.15809141099452972,0.32650491036474705,704,0.2,-0.0023385002423310652,0.0020803574,-1.0651278793811798,0.7905277013778687,0.00025,0.0155029296875,,
4027,3.64,115.64,364544,178,90,0.12141663581132889,0.2803322784602642,708,0.2,-0.0015099459851626307,0.0028411625,-1.0244303867220879,0.8140795230865479,0.00025,0.0103759765625,,
4029,3.75,116.57,366592,179,90,0.10864506661891937,0.27731608878821135,712,0.2,-0.0014622366288676858,0.0035754193,-1.038516752421856,0.8088780045509338,0.00025,0.0311279296875,,
4031,3.7,117.42,368640,180,91,0.10501962900161743,0.2695194138213992,716,0.2,-0.0007348085637204349,0.004217469,-1.0369047671556473,0.7979390621185303,0.00025,0.031982421875,,
4033,3.61,116.95,370688,181,91,0.15505710244178772,0.33285659551620483,720,0.2,-0.001338479109108448,0.004999348,-1.0982813015580177,0.7769971489906311,0.00025,0.030517578125,,
4035,3.64,116.88,372736,182,92,0.08067473769187927,0.23052156995981932,724,0.2,-0.0036459959228523076,0.0049272384,-1.1688519939780235,0.8342490792274475,0.00025,0.057373046875,,
4036,3.71,118.23,374784,183,92,0.10279735177755356,0.2415673118084669,728,0.2,-0.0035206477623432875,0.00313241,-1.1452416703104973,0.8270105719566345,0.00025,0.04052734375,,
4038,3.82,119.61,376832,184,93,0.1371442675590515,0.30516202934086323,732,0.2,-0.001546499930555001,0.0031074442,-1.0730973184108734,0.8123056888580322,0.00025,0.0428466796875,,
4039,3.91,120.21,378880,185,93,0.1375798135995865,0.3227108158171177,736,0.2,-0.0014679146115668118,0.005064294,-1.0459375195205212,0.8030827641487122,0.00025,0.024169921875,,
4041,3.97,119.88,380928,186,94,0.14745134115219116,0.2742536040022969,740,0.2,-0.001817090465920046,0.0036180075,-0.9947780519723892,0.8274082541465759,0.00025,0.024658203125,,
4042,4.02,120.22,382976,187,94,0.09894253313541412,0.23438530694693327,744,0.2,-0.0033423909917473793,0.0030738348,-0.9742363318800926,0.8342535495758057,0.00025,0.046142578125,,
4044,3.96,119.54,385024,188,95,0.1157195121049881,0.26677338499575853,748,0.2,-0.0036736455222126096,0.0061111804,-0.991023313254118,0.8228344321250916,0.00025,0.058349609375,,
4046,3.85,118.72,387072,189,95,0.10169360041618347,0.24274569656699896,752,0.2,-0.0013767219497822225,0.005600279,-1.0260165818035603,0.8312225341796875,0.00025,0.0452880859375,,
4047,3.86,118.76,389120,190,96,0.14212124049663544,0.32440461590886116,756,0.2,-0.0023208024504128844,0.005367514,-0.968579787760973,0.7781745791435242,0.00025,0.0537109375,,
4048,3.73,118.49,391168,191,96,0.12280984222888947,0.2721474086865783,760,0.2,-0.0010874377330765128,0.0031754915,-1.0780414082109928,0.8059303760528564,0.00025,0.0208740234375,,
4049,3.71,118.57,393216,192,97,0.14550721645355225,0.3547709137201309,764,0.2,-0.0030910721980035305,0.0034852827,-1.094096802175045,0.7532356977462769,0.00025,0.04345703125,,
4051,3.81,119.44,395264,193,97,0.08545217663049698,0.24923210684210062,768,0.2,-0.0015428470214828849,0.0044775666,-1.1542320773005486,0.7744037508964539,0.00025,0.04150390625,,
4052,3.81,118.14,397312,194,98,0.11479464918375015,0.25650625862181187,772,0.2,-0.00028897245647385716,0.003858618,-1.261584684252739,0.7956423759460449,0.00025,0.0360107421875,,
4053,4.0,119.97,399360,195,98,0.10937851667404175,0.2795159528031945,776,0.2,-0.0010200753749813884,0.0037370634,-1.1941158846020699,0.7882512807846069,0.00025,0.0418701171875,,
,,,400000,,,0.1256362497806549,0.2975332960486412,780,0.2,-0.004560340516036376,0.0051547447,-1.2833297103643417,0.811423659324646,0.00025,0.0439453125,130.1,4.6
3974,3.89,118.75,401408,196,100,,,,,,,,,,,,
3975,3.92,118.51,403456,197,101,0.09114880114793777,0.25253736414015293,784,0.2,-0.003522132756188512,0.0058344454,-1.1882997155189514,0.8236625790596008,0.00025,0.0731201171875,,
3977,3.91,118.53,405504,198,101,0.11796282231807709,0.2931985780596733,788,0.2,-0.004511676437687129,0.0038535176,-1.1737182289361954,0.7980386018753052,0.00025,0.047607421875,,
3978,3.72,117.74,407552,199,102,0.13601328432559967,0.2848163330927491,792,0.2,-0.0011834669567178935,0.0031773844,-1.217468574643135,0.8141801953315735,0.00025,0.0247802734375,,
3979,3.79,120.41,409600,200,102,0.12050741165876389,0.27414300199598074,796,0.2,-0.002559967804700136,0.003418012,-1.1711987107992172,0.8131653070449829,0.00025,0.0452880859375,,
3981,3.77,119.08,411648,201,103,0.13203592598438263,0.2835495360195637,800,0.2,-0.0017435311456210911,0.0057262927,-1.2599698305130005,0.8218859434127808,0.00025,0.0526123046875,,
3982,3.77,119.39,413696,202,103,0.10006524622440338,0.26169469207525253,804,0.2,-0.0017870122392196208,0.007871154,-1.2030340507626534,0.8159660696983337,0.00025,0.0592041015625,,
3984,3.79,119.25,415744,203,104,0.10782589018344879,0.230882465839386,808,0.2,-0.0017347477260045707,0.0026139212,-1.2075871676206589,0.8279554843902588,0.00025,0.0189208984375,,
3985,3.88,120.05,417792,204,104,0.13975785672664642,0.3418564610183239,812,0.2,-0.004801105445949361,0.0034784637,-1.1799586787819862,0.7705934047698975,0.00025,0.0374755859375,,
3987,3.96,120.7,419840,205,105,0.11430729925632477,0.28899775724858046,816,0.2,-0.0025690692418720573,0.0045983056,-1.242050163447857,0.796927809715271,0.00025,0.05322265625,,
3988,3.91,119.47,421888,206,105,0.17954429984092712,0.31230664253234863,820,0.2,-0.0021310307784006,0.005008353,-1.2642074823379517,0.7890146970748901,0.00025,0.045166015625,,
3990,3.88,119.0,423936,207,106,0.1418287605047226,0.31829250790178776,824,0.2,-0.003220818121917546,0.005429844,-1.2159639820456505,0.784471869468689,0.00025,0.056884765625,,
3991,3.95,119.72,425984,208,106,0.12130842357873917,0.26494175754487514,828,0.2,-0.0052717019425472245,0.004701648,-1.1632321923971176,0.7879126667976379,0.00025,0.084716796875,,
3993,3.99,120.55,428032,209,107,0.09772385656833649,0.2849766258150339,832,0.2,-0.003175341757014394,0.005627913,-1.227108120918274,0.7844046950340271,0.00025,0.0457763671875,,
3995,4.0,120.57,430080,210,107,0.11110341548919678,0.2664522910490632,836,0.2,-0.003126793948467821,0.0061734812,-1.2378347739577293,0.8068105578422546,0.00025,0.0592041015625,,
3997,3.95,120.78,432128,211,108,0.08876826614141464,0.2438298286870122,840,0.2,-0.0032970535685308278,0.0070558083,-1.1475972309708595,0.8276292085647583,0.00025,0.0628662109375,,
3999,4.11,121.5,434176,212,108,0.1713659167289734,0.3341086320579052,844,0.2,-0.002031090174568817,0.005858908,-1.1488342955708504,0.7754881381988525,0.00025,0.0487060546875,,
4001,4.06,122.44,436224,213,109,0.11699824780225754,0.29294311441481113,848,0.2,-0.003102216840488836,0.006741011,-1.2175606414675713,0.8029186725616455,0.00025,0.0498046875,,
4002,4.06,122.24,438272,214,109,0.09338640421628952,0.23229704331606627,852,0.2,-0.004271704470738769,0.0073770033,-1.1690250560641289,0.8240306973457336,0.00025,0.0550537109375,,
4004,4.07,122.39,440320,215,109,0.12582525610923767,0.30073229409754276,856,0.2,-0.0027763342950493097,0.0048326124,-1.1972945183515549,0.8055036067962646,0.00025,0.054931640625,,
4006,4.06,123.2,442368,216,110,0.07407709211111069,0.21467364858835936,860,0.2,-0.0024165624345187098,0.0070130867,-1.193220503628254,0.8483749032020569,0.00025,0.0706787109375,,
4007,4.1,122.17,444416,217,110,0.09432397782802582,0.2607830660417676,864,0.2,-0.004418421420268714,0.0071076965,-1.2418273761868477,0.8380259275436401,0.00025,0.04736328125,,
4009,4.08,121.84,446464,218,111,0.13334137201309204,0.2907952331006527,868,0.2,-0.0005761054053436965,0.0026330985,-1.1885152831673622,0.8227801322937012,0.00025,0.0325927734375,,
4011,4.14,121.59,448512,219,111,0.11713181436061859,0.23288379609584808,872,0.2,-0.0034048276720568538,0.0024988893,-1.234489567577839,0.8523905277252197,0.00025,0.0435791015625,,
4012,4.23,122.87,450560,220,112,0.11104217171669006,0.29318786039948463,876,0.2,-0.0032625993189867586,0.004671596,-1.2499626129865646,0.8147628307342529,0.00025,0.079833984375,,
4014,4.22,122.26,452608,221,112,0.09414723515510559,0.2619589529931545,880,0.2,-0.007101974566467106,0.013789283,-1.151815041899681,0.8123205900192261,0.00025,0.1180419921875,,
4016,4.15,121.66,454656,222,113,0.13305722177028656,0.32993236370384693,884,0.2,-0.0026215374819003046,0.004470292,-1.1528591588139534,0.7867048978805542,0.00025,0.041748046875,,
4017,4.21,122.52,456704,223,113,0.12771254777908325,0.3156967908143997,888,0.2,-0.005424746865173802,0.007124573,-1.0401867143809795,0.7875956892967224,0.00025,0.052001953125,,
