time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
305152,284.96,74,4106,149,96.24,1636.8841552734375,0.00025,0.6572461128234863,0.002197265625,0.2,-0.016733064549043775,592,0.0002969621,0.0002481703268131241,2769.4991302490234,,
307200,284.96,74,4106,150,96.24,1151.059326171875,0.00025,0.6980105638504028,0.002197265625,0.2,-0.020450971846003085,596,0.0004800722,0.001198197714984417,2602.1319732666016,,
309248,284.96,75,4107,151,96.24,1247.7745361328125,0.00025,0.7339309453964233,0.0035400390625,0.2,-0.019365946762263775,600,0.0004981777,0.0010388748196419328,2357.09236907959,,
311296,284.96,75,4108,152,96.24,1314.722900390625,0.00025,0.720859169960022,0.001953125,0.2,-0.016145369270816445,604,0.00025408808,7.45026336517185e-05,2347.561378479004,,
313344,284.96,76,4108,153,96.24,1194.3055419921875,0.00025,0.7451168298721313,0.0006103515625,0.2,-0.01609053590800613,608,9.775153e-05,-0.0002949257759610191,2304.431106567383,,
315392,284.96,76,4109,154,96.24,1409.376220703125,0.00025,0.7357632517814636,0.00048828125,0.2,-0.014732762647327036,612,1.9710715e-05,-0.0002751915599219501,2433.089942932129,,
317440,284.0,77,4110,155,96.0,1219.37744140625,0.00025,0.729864239692688,0.0015869140625,0.2,-0.014932867547031492,616,0.00013379817,-0.0005164980830159038,2376.9368743896484,,
319488,284.96,77,4110,156,96.24,1445.254638671875,0.00025,0.7455602884292603,0.0008544921875,0.2,-0.018609155784361064,620,8.5341046e-05,-0.0003520693280734122,2361.6914978027344,,
321536,287.84,78,4111,157,96.96,1021.061279296875,0.00025,0.7275214195251465,0.0013427734375,0.2,-0.022162554727401584,624,0.00047374362,-0.0007916083850432187,2528.0087661743164,,
323584,293.6,78,4112,158,98.4,904.7581176757812,0.00025,0.7066302299499512,0.0040283203125,0.2,-0.028307655244134367,628,0.0019204273,0.00025189536972902715,1726.9913864135742,,
325632,293.6,79,4112,159,98.4,1277.654052734375,0.00025,0.7105391025543213,0.004638671875,0.2,-0.039566372986882925,632,0.00077686145,3.778768586926162e-05,2345.9324951171875,,
327680,294.56,79,4113,160,98.64,892.322998046875,0.00025,0.7740567922592163,0.0025634765625,0.2,-0.03033525007776916,636,0.00018960744,0.00024104162002913654,2128.378952026367,,
329728,293.6,80,4114,161,98.4,873.3128662109375,0.00025,0.7394576072692871,0.00244140625,0.2,-0.02252513059647754,640,0.0001060199,0.0003812657087109983,2142.1036529541016,,
331776,289.76,80,4114,162,97.44,712.0982055664062,0.00025,0.7923529148101807,0.0029296875,0.2,-0.03487444203346968,644,0.00036599085,-0.0005758064216934144,1648.0526580810547,,
333824,288.8,81,4115,163,97.2,707.7378540039062,0.00025,0.8016660809516907,0.0028076171875,0.2,-0.03566387319006026,648,0.00086981326,-0.00044041636283509433,2018.601821899414,,
335872,288.8,81,4115,164,97.2,667.3447875976562,0.00025,0.7920411229133606,0.005615234375,0.2,-0.05838488554582,652,0.0047661625,-0.0005334931483957916,2404.185905456543,,
337920,290.72,82,4116,165,97.68,815.0728149414062,0.00025,0.8130694031715393,0.0032958984375,0.2,-0.04535757564008236,656,0.00040834773,0.0008221969183068722,1615.238410949707,,
339968,292.64,82,4117,166,98.16,680.6110229492188,0.00025,0.7648919820785522,0.0048828125,0.2,-0.07924131443724036,660,0.0021894078,0.00013638759264722466,1499.2996063232422,,
342016,294.56,83,4117,167,98.64,1000.7437133789062,0.00025,0.7921056747436523,0.005615234375,0.2,-0.07324778707697988,664,0.001092399,0.0011171116784680635,1673.953727722168,,
344064,293.6,83,4118,168,98.4,541.592041015625,0.00025,0.7213608026504517,0.0133056640625,0.2,-0.11536078434437513,668,0.0014484698,0.0008430379675701261,1407.1596450805664,,
346112,296.48,84,4119,169,99.12,782.6844482421875,0.00025,0.7120280861854553,0.01025390625,0.2,-0.09046785905957222,672,0.0010312353,-0.0017032056202879176,1387.5488815307617,,
348160,295.52,84,4119,170,98.88,588.1668090820312,0.00025,0.7201132774353027,0.0062255859375,0.2,-0.10413212515413761,676,0.0003594795,-4.799422458745539e-05,1386.4812850952148,,
350208,301.28,84,4120,171,100.32,720.5955810546875,0.00025,0.7167378664016724,0.012939453125,0.2,-0.11105086328461766,680,0.00050796126,-0.000425499165430665,1424.5868225097656,,
352256,300.0,85,4121,172,100.0,794.0738525390625,0.00025,0.6962487101554871,0.0111083984375,0.2,-0.11549590434879065,684,0.0010275064,0.00025373854441568255,1592.9962310791016,,
354304,300.0,85,4121,173,100.0,517.7457275390625,0.00025,0.7299171686172485,0.0113525390625,0.2,-0.11891593970358372,688,0.00070043525,-0.0005572719383053482,1429.6967239379883,,
356352,302.88,86,4122,174,100.72,768.3038940429688,0.00025,0.730599045753479,0.011474609375,0.2,-0.08763065375387669,692,0.0010794944,0.0011039887322112918,1695.458267211914,,
358400,300.96,86,4122,175,100.24,638.9838256835938,0.00025,0.7605106830596924,0.0189208984375,0.2,-0.06415775860659778,696,0.0030610722,0.0012511673266999424,1651.2952880859375,,
360448,298.08,87,4123,176,99.52,473.1325988769531,0.00025,0.8479714393615723,0.005859375,0.2,-0.05240933340974152,700,0.0025177733,0.0013864760112483054,1176.3616943359375,,
362496,301.28,87,4124,177,100.32,664.3045043945312,0.00025,0.8083417415618896,0.0113525390625,0.2,-0.08944041677750647,704,0.00024361437,0.0014782154757995158,1553.5894317626953,,
364544,302.24,88,4124,178,100.56,807.97314453125,0.00025,0.7584657669067383,0.0313720703125,0.2,-0.17643075063824654,708,0.0047979522,0.005090437305625528,1533.828125,,
366592,313.12,88,4125,179,103.28,680.242919921875,0.00025,0.6616291999816895,0.0499267578125,0.2,-0.27049060072749853,712,0.005410024,0.005463870707899332,1424.5150909423828,,
368640,319.84,89,4125,180,104.96,637.4899291992188,0.00025,0.5767823457717896,0.08837890625,0.2,-0.34893604181706905,716,0.006950886,0.0046494594134856015,1608.4452056884766,,
370688,342.88,89,4126,181,110.72,794.32470703125,0.00025,0.43995821475982666,0.131591796875,0.2,-0.537309555336833,720,0.018403944,0.007509815681260079,1891.22412109375,,
372736,370.4,90,4127,182,117.6,933.1967163085938,0.00025,0.4756056070327759,0.0755615234375,0.2,-0.5407571829855442,724,0.0144338505,0.006591856537852436,2174.3117065429688,,
374784,369.44,90,4127,183,117.36,1230.8087158203125,0.00025,0.5055433511734009,0.085693359375,0.2,-0.3049823213368654,728,0.020456444,0.00957280455622822,2344.364616394043,,
376832,357.6,91,4128,184,114.4,1176.2440185546875,0.00025,0.5454501509666443,0.0128173828125,0.2,-0.1695005614310503,732,0.00315064,0.0010108531278092414,2186.981430053711,,
378880,348.0,91,4128,185,112.0,1176.3634033203125,0.00025,0.6237024068832397,0.0166015625,0.2,-0.16763999965041876,736,0.0016716046,0.0017003730463329703,2650.1380004882812,,
380928,326.88,92,4129,186,106.72,985.6602172851562,0.00025,0.7165558338165283,0.0118408203125,0.2,-0.16623128205537796,740,0.0012351208,0.0002952929644379765,1950.4832763671875,,
382976,295.52,92,4130,187,98.88,1107.3167724609375,0.00025,0.6819815635681152,0.0274658203125,0.2,-0.24657967127859592,744,0.001928833,0.0024557382275816053,1978.6407165527344,,
385024,292.64,93,4130,188,98.16,1075.0614013671875,0.00025,0.6624109148979187,0.0155029296875,0.2,-0.22226623632013798,748,0.0016238794,0.002753128035692498,2354.1303100585938,,
387072,291.68,93,4131,189,97.92,1069.832275390625,0.00025,0.707136869430542,0.014404296875,0.2,-0.22958863899111748,752,0.0006277375,-0.0002595492987893522,2188.843460083008,,
389120,298.4,94,4131,190,99.6,807.5955810546875,0.00025,0.7067068219184875,0.0157470703125,0.2,-0.2711472427472472,756,0.006091076,0.0007024662481853738,1759.979248046875,,
391168,299.36,94,4132,191,99.84,925.020751953125,0.00025,0.727098822593689,0.009765625,0.2,-0.29753393679857254,760,0.0013085147,0.0015031200018711388,1762.638786315918,,
393216,300.32,95,4132,192,100.08,903.2241821289062,0.00025,0.662339448928833,0.021484375,0.2,-0.22049119975417852,764,0.0036364116,-0.0008707440574653447,2003.8965454101562,,
395264,299.36,95,4133,193,99.84,854.9334716796875,0.00025,0.7477244138717651,0.0380859375,0.2,-0.19264801125973463,768,0.012471048,0.008468627755064517,1556.8883209228516,,
397312,302.88,96,4134,194,100.72,817.3145751953125,0.00025,0.7242588996887207,0.0234375,0.2,-0.2946582892909646,772,0.0013002055,0.001831748173572123,1842.5332260131836,,
399360,299.04,96,4134,195,99.76,667.0894165039062,0.00025,0.7446020841598511,0.0169677734375,0.2,-0.29679698683321476,776,0.0014851748,0.00022897642338648438,1637.451889038086,,
401408,298.08,97,4135,196,99.52,641.8524169921875,0.00025,0.7810794115066528,0.019775390625,0.2,-0.2553763836622238,780,0.0018063324,0.0005781007057521492,1407.9115753173828,,
403456,300.96,97,4135,197,100.24,641.3291015625,0.00025,0.7673289775848389,0.0145263671875,0.2,-0.32251667976379395,784,0.001123303,0.0007090064464136958,1416.4300842285156,,
405504,298.4,98,4136,198,99.6,801.203857421875,0.00025,0.7701982259750366,0.015625,0.2,-0.2860601283609867,788,0.0026759915,0.0009210247226292267,1604.0259246826172,,
407552,298.4,98,4137,199,99.6,595.4315185546875,0.00025,0.7653975486755371,0.0389404296875,0.2,-0.3848561402410269,792,0.0043542655,0.006404878571629524,1347.4090728759766,,
409600,302.24,98,4137,200,100.56,531.3599243164062,0.00025,0.7717188596725464,0.045166015625,0.2,-0.4165973737835884,796,0.0112268925,0.002850275079254061,1208.8102264404297,,
411648,307.04,99,4138,201,101.76,693.9631958007812,0.00025,0.7344822287559509,0.0455322265625,0.2,-0.4305756650865078,800,0.006243651,0.00021025535534135997,1279.5255508422852,,
413696,306.08,99,4138,202,101.52,628.6303100585938,0.00025,0.6942808032035828,0.043701171875,0.2,-0.3594394400715828,804,0.010361262,0.0054315406596288085,1575.1642379760742,,
415744,311.84,100,4139,203,102.96,662.6525268554688,0.00025,0.7684017419815063,0.019287109375,0.2,-0.2571004908531904,808,0.0016696588,0.000147096230648458,1423.7007675170898,,
417792,307.04,100,4139,204,101.76,561.3603515625,0.00025,0.7944052219390869,0.0247802734375,0.2,-0.2668639272451401,812,0.0045556054,0.001071378035703674,1226.7763481140137,,
419840,299.36,101,4140,205,99.84,689.5819702148438,0.00025,0.8306385278701782,0.0198974609375,0.2,-0.2886605830863118,816,0.0023944569,0.0010736046824604273,1290.2327346801758,,
421888,300.32,101,4141,206,100.08,668.576171875,0.00025,0.8209327459335327,0.0169677734375,0.2,-0.3923578094691038,820,0.0013999299,0.0001880648487713188,1431.3030014038086,,
423936,307.04,102,4141,207,101.76,741.0882568359375,0.00025,0.8290430903434753,0.0162353515625,0.2,-0.31087810546159744,824,0.0019702262,0.00014846038538962603,1361.5130081176758,,
425984,303.2,102,4142,208,100.8,621.4224853515625,0.00025,0.8237425684928894,0.0533447265625,0.2,-0.3261734414845705,828,0.010344298,-0.0005085263983346522,1131.7856712341309,,
428032,303.2,103,4142,209,100.8,635.8547973632812,0.00025,0.827553391456604,0.0484619140625,0.2,-0.23590495344251394,832,0.016574988,0.0005088475882075727,1275.9597396850586,,
430080,309.28,103,4143,210,102.32,579.6049194335938,0.00025,0.8376391530036926,0.0147705078125,0.2,-0.2859809687361121,836,0.0027337475,0.0016686292656231672,1259.5990829467773,,
432128,310.24,104,4143,211,102.56,435.903564453125,0.00025,0.8326506018638611,0.024658203125,0.2,-0.27093321923166513,840,0.003739877,9.540119208395481e-05,1120.499111175537,,
434176,304.48,104,4144,212,101.12,588.3821411132812,0.00025,0.8250858187675476,0.0269775390625,0.2,-0.24678482674062252,844,0.0029782546,0.0024447182659059763,1333.5868377685547,,
436224,309.28,105,4145,213,102.32,530.0308837890625,0.00025,0.8146339058876038,0.0133056640625,0.2,-0.326416801661253,848,0.0029164478,-0.0008984768646769226,1159.3778686523438,,
438272,312.16,105,4145,214,103.04,1116.0626220703125,0.00025,0.7734812498092651,0.025390625,0.2,-0.37537901662290096,852,0.007493693,0.0034027330693788826,1531.0646591186523,,
440320,301.28,106,4146,215,100.32,671.9850463867188,0.00025,0.7930399179458618,0.034912109375,0.2,-0.28943583462387323,856,0.0074361004,0.004715876857517287,1558.2052764892578,,
442368,306.08,106,4146,216,101.52,863.801025390625,0.00025,0.8006476163864136,0.01025390625,0.2,-0.2367681385949254,860,0.0013378984,0.0014780319470446557,1714.6790084838867,,
444416,312.8,63,7054,217,103.2,447.1864929199219,0.00025,0.8271504640579224,0.0535888671875,0.2,-0.32572093792259693,864,0.004340819,4.833730054087937e-05,1014.6635665893555,,
446464,316.64,63,7055,218,104.16,541.774658203125,0.00025,0.7900485992431641,0.015625,0.2,-0.42858978547155857,868,0.0040824777,0.00019637838704511523,1254.8578338623047,,
448512,319.84,63,7055,219,104.96,828.7674560546875,0.00025,0.7735655307769775,0.029052734375,0.2,-0.4316443055868149,872,0.0048035323,0.0014591880899388343,1557.4568634033203,,
450000,,,,,,548.44287109375,0.00025,0.8103024959564209,0.0218505859375,0.2,-0.3663437832146883,876,0.0074109593,-0.0008624452457297593,1087.7912406921387,284.0,96.0
450560,325.6,63,7058,220,106.4,,,,,,,,,,,,
452608,332.96,64,7059,221,108.24,588.9138793945312,0.00025,0.7382577657699585,0.1810302734375,0.2,-0.421769043430686,880,0.01486305,0.0034036244032904506,1252.7087707519531,,
454656,334.24,64,7059,222,108.56,872.7277221679688,0.00025,0.705916166305542,0.2197265625,0.2,-0.6456980258226395,884,0.004307597,0.013159455033019185,1627.547721862793,,
456704,333.28,64,7060,223,108.32,838.56396484375,0.00025,0.7164780497550964,0.0185546875,0.2,-0.5025615319609642,888,0.002104655,-0.00014535087393596768,1599.7119369506836,,
458752,334.56,64,7061,224,108.64,783.7573852539062,0.00025,0.7055367231369019,0.0841064453125,0.2,-0.44798602536320686,892,0.0106500285,0.0024458464176859707,1609.7895278930664,,
460800,327.52,65,7062,225,106.88,862.8860473632812,0.00025,0.7229676246643066,0.1678466796875,0.2,-0.41496182419359684,896,0.022205994,-0.004215176973957568,1595.5724411010742,,
462848,342.24,65,7062,226,110.56,662.2088623046875,0.00025,0.6669833660125732,0.1298828125,0.2,-0.691977821290493,900,0.021416008,0.0054053271596785635,1567.0833892822266,,
464896,347.04,65,7063,227,111.76,904.0265502929688,0.00025,0.5715841054916382,0.22314453125,0.2,-0.8209139183163643,904,0.013782963,0.009018561686389148,1816.4646606445312,,
466944,369.44,66,7064,228,117.36,856.8320922851562,0.00025,0.18597525358200073,0.582763671875,0.2,-1.1288814768195152,908,0.6287532,0.10550189355853945,2030.3579330444336,,
468992,383.2,66,7064,229,120.8,1090.8062744140625,0.00025,0.10184478759765625,0.369140625,0.2,-1.052216049283743,912,0.16568494,0.02892343429266475,2540.9445037841797,,
471040,392.8,66,7065,230,123.2,935.19287109375,0.00025,0.18985795974731445,0.3509521484375,0.2,-0.6199303716421127,916,0.09491407,0.018338449823204428,2363.862648010254,,
473088,396.64,66,7066,231,124.16,1213.81396484375,0.00025,0.2061200737953186,0.5081787109375,0.2,-0.40505766961723566,920,0.2892186,0.045840873615816236,2938.5877838134766,,
475136,376.48,67,7067,232,119.12,2176.398193359375,0.00025,0.08615690469741821,0.0089111328125,0.2,-0.02251853619236499,924,0.008863252,0.0008526138262823224,4097.563903808594,,
477184,350.56,67,7067,233,112.64,1703.4805908203125,0.00025,0.1351119875907898,0.000732421875,0.2,-0.006721771802403964,928,0.000110185676,4.5302469516173005e-05,3654.0802001953125,,
479232,330.4,67,7068,234,107.6,1745.151611328125,0.00025,0.1566321849822998,0.0003662109375,0.2,-0.0031063406058819965,932,6.758672e-05,-0.00011043876293115318,3483.233154296875,,
481280,316.96,68,7069,235,104.24,1884.5985107421875,0.00025,0.17846345901489258,0.0,0.2,-0.0030963539611548185,936,2.4709152e-08,-3.7740974221378565e-06,3564.7014923095703,,
483328,317.6,68,7070,236,104.4,1845.1571044921875,0.00025,0.2556994557380676,0.0001220703125,0.2,-0.009887691849144176,940,2.7745322e-05,-2.1145388018339872e-06,3489.015594482422,,
485376,316.64,68,7070,237,104.16,1223.5445556640625,0.00025,0.22678309679031372,0.0,0.2,-0.0066167158365715295,944,7.325434e-08,-4.5117049012333155e-06,2694.6961822509766,,
487424,308.96,68,7071,238,102.24,1641.6595458984375,0.00025,0.1978309154510498,0.000244140625,0.2,-0.0076558892033062875,948,2.3911125e-06,5.622330354526639e-05,3076.2181701660156,,
489472,312.16,69,7072,239,103.04,1896.269287109375,0.00025,0.23778122663497925,0.000244140625,0.2,-0.010118808917468414,952,5.2658987e-05,7.43399141356349e-07,3055.9228515625,,
491520,316.32,69,7072,240,104.08,1544.9503173828125,0.00025,0.2205149531364441,0.0008544921875,0.2,-0.006887821655254811,956,0.00028505755,0.00011455270578153431,3356.120101928711,,
493568,316.0,69,7073,241,104.0,1886.8583984375,0.00025,0.2036800980567932,0.0,0.2,-0.00283894100721227,960,2.5320332e-08,-4.2092869989573956e-07,3192.9141998291016,,
495616,312.8,70,7074,242,103.2,1605.6416015625,0.00025,0.19135499000549316,0.0,0.2,-0.0019658037781482562,964,1.9208528e-08,-4.943576641380787e-07,3327.220504760742,,
497664,316.32,70,7074,243,104.08,2242.1591796875,0.00025,0.2235695719718933,0.0,0.2,-0.0015458382913493551,968,2.1012966e-08,-3.0905066523700953e-06,4007.435287475586,,
499712,318.24,70,7075,244,104.56,1786.16748046875,0.00025,0.24213063716888428,0.0,0.2,-0.0022225191423785873,972,2.2846507e-08,-9.190698619931936e-07,3717.7447204589844,,
501760,314.08,70,7076,245,103.52,1731.0360107421875,0.00025,0.23710519075393677,0.0,0.2,-0.002312702599738259,976,4.0745363e-09,6.147311069071293e-07,3258.478790283203,,
503808,314.4,71,7077,246,103.6,1391.2005615234375,0.00025,0.21725207567214966,0.0,0.2,-0.002100063124089502,980,3.0966476e-08,3.403110895305872e-07,3169.8575439453125,,
505856,316.96,71,7077,247,104.24,1944.577392578125,0.00025,0.22187334299087524,0.0,0.2,-0.0026382580253994092,984,1.952867e-08,-1.7097627278417349e-06,3815.9285736083984,,
507904,318.24,71,7078,248,104.56,1700.9608154296875,0.00025,0.24648559093475342,0.0,0.2,-0.0032781185873318464,988,4.7613867e-08,1.7908751033246517e-06,3231.146026611328,,
509952,319.52,72,7079,249,104.88,1423.2000732421875,0.00025,0.20127463340759277,0.0003662109375,0.2,-0.004179920666501857,992,4.0197512e-05,-0.00020082354603800923,2972.607223510742,,
512000,317.28,72,7080,250,104.32,1307.6856689453125,0.00025,0.23721617460250854,0.0,0.2,-0.009778344421647489,996,1.801236e-07,2.417073119431734e-07,2983.787353515625,,
514048,315.68,72,7081,251,103.92,1437.8475341796875,0.00025,0.22865760326385498,0.000732421875,0.2,-0.006135863804956898,1000,3.4344062e-05,0.0001901853538583964,2823.695343017578,,
516096,315.68,72,7082,252,103.92,1400.734130859375,0.00025,0.22733557224273682,0.0003662109375,0.2,-0.014526738610584289,1004,0.00028545785,-9.93735739029944e-06,2982.215866088867,,
518144,312.8,63,8214,253,103.2,1576.0438232421875,0.00025,0.22314190864562988,0.001708984375,0.2,-0.02217839565128088,1008,0.00043634983,-0.000131572422105819,2878.9080200195312,,
520192,311.2,63,8215,254,102.8,1437.97216796875,0.00025,0.21905744075775146,0.001708984375,0.2,-0.02422140957787633,1012,0.001476411,0.00017651941743679345,3303.500961303711,,
522240,313.76,63,8216,255,103.44,1807.0086669921875,0.00025,0.2253980040550232,0.000244140625,0.2,-0.013164412172045559,1016,4.141478e-05,-1.270874054171145e-05,3100.8269805908203,,
