time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/approx_kl,train/n_updates,train/clip_fraction,train/entropy_loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/loss,rollout/ep_rew_mean,train/value_loss,eval/mean_ep_length,eval/mean_reward
3907584,889,1908,4391,4374.01,0.0047397036,7628,0.15283203125,-0.7969397380948067,0.1,0.00025,-0.005294288159348071,0.509501576423645,0.07861704379320145,-10.1,0.18754107784479856,,
3909632,889,1909,4393,4380.18,0.0071038688,7632,0.151611328125,-0.8182905092835426,0.1,0.00025,-0.007299553137272596,0.4190133810043335,0.0435522198677063,-10.1,0.16403035167604685,,
3911680,889,1910,4395,4382.35,0.0052487794,7636,0.14599609375,-0.8073078617453575,0.1,0.00025,-0.005571916699409485,0.4839169383049011,0.06636251509189606,-10.08,0.19471756741404533,,
3913728,889,1911,4397,4382.35,0.005034211,7640,0.1273193359375,-0.7915541641414165,0.1,0.00025,-0.0064609176479279995,0.417352557182312,0.08087143301963806,-10.08,0.2130847331136465,,
3915776,890,1912,4399,4342.73,0.006985099,7644,0.1845703125,-0.7738752216100693,0.1,0.00025,-0.007034071604721248,0.45875251293182373,0.12036740034818649,-10.28,0.2860761471092701,,
3917824,890,1913,4401,4353.63,0.0051105847,7648,0.1348876953125,-0.781367652118206,0.1,0.00025,-0.00499705207766965,0.5672869682312012,0.0586153082549572,-10.24,0.18097323458641768,,
3919872,890,1914,4403,4374.17,0.0064550936,7652,0.1717529296875,-0.7767348662018776,0.1,0.00025,-0.006122813385445625,0.5826327204704285,0.03865498676896095,-10.13,0.15895497892051935,,
3921920,890,1915,4406,4377.14,0.006477165,7656,0.1651611328125,-0.7502995245158672,0.1,0.00025,-0.005456193990539759,0.6265270709991455,0.05186396464705467,-10.17,0.17939786426723003,,
3923968,890,1916,4408,4378.82,0.0056294985,7660,0.157470703125,-0.7616993524134159,0.1,0.00025,-0.005182198103284463,0.5374113321304321,0.0725167915225029,-10.08,0.19795143511146307,,
3926016,890,1917,4410,4361.18,0.004883874,7664,0.1463623046875,-0.7812965176999569,0.1,0.00025,-0.006768851075321436,0.4902028441429138,0.04822254553437233,-10.13,0.15543910674750805,,
3928064,890,1918,4412,4361.18,0.0054378295,7668,0.1580810546875,-0.7687765397131443,0.1,0.00025,-0.0066462503164075315,0.49502813816070557,0.059075236320495605,-10.13,0.19828639831393957,,
3930112,890,1919,4414,4365.3,0.0049826633,7672,0.1536865234375,-0.7824213542044163,0.1,0.00025,-0.005243435327429324,0.599351167678833,0.04222894459962845,-10.12,0.14159304462373257,,
3932160,890,1920,4416,4365.3,0.0076257233,7676,0.16357421875,-0.8002949804067612,0.1,0.00025,-0.006331739365123212,0.59526526927948,0.04638594761490822,-10.12,0.16163631808012724,,
3934208,890,1921,4418,4359.69,0.005354905,7680,0.1337890625,-0.7842785678803921,0.1,0.00025,-0.006456476432504132,0.5000259280204773,0.07014872133731842,-10.19,0.21847324166446924,,
3936256,890,1922,4420,4382.34,0.0055582384,7684,0.1593017578125,-0.7795209959149361,0.1,0.00025,-0.005212396645219997,0.5119205713272095,0.06635166704654694,-10.02,0.1867632418870926,,
3938304,890,1923,4422,4405.53,0.0060588894,7688,0.1395263671875,-0.7782331667840481,0.1,0.00025,-0.004845248768106103,0.5886875987052917,0.07436503469944,-9.93,0.194266764447093,,
3940352,890,1924,4425,4419.61,0.0065183584,7692,0.1815185546875,-0.8176621459424496,0.1,0.00025,-0.006232622603420168,0.42616820335388184,0.06991862505674362,-9.82,0.19268593192100525,,
3942400,890,1925,4427,4437.29,0.0055339322,7696,0.1348876953125,-0.8081800267100334,0.1,0.00025,-0.007019368524197489,0.5432780981063843,0.06131339445710182,-9.67,0.19525716919451952,,
3944448,890,1926,4429,4443.95,0.0055906666,7700,0.1409912109375,-0.7636044919490814,0.1,0.00025,-0.005502956279087812,0.6110967397689819,0.07582324743270874,-9.64,0.222356041893363,,
3946496,890,1927,4431,4445.15,0.0067538572,7704,0.1602783203125,-0.7835592813789845,0.1,0.00025,-0.007233652577269822,0.556498646736145,0.06644612550735474,-9.61,0.19759946782141924,,
3948544,890,1928,4433,4436.73,0.0043667415,7708,0.1287841796875,-0.7495026290416718,0.1,0.00025,-0.006701615697238594,0.588300883769989,0.04592572897672653,-9.67,0.16966703534126282,,
3950592,890,1929,4435,4402.82,0.006000157,7712,0.159912109375,-0.7827276103198528,0.1,0.00025,-0.006842874950962141,0.5261812210083008,0.04456222802400589,-9.85,0.17109639570116997,,
3952640,890,1930,4437,4390.39,0.0054176226,7716,0.1702880859375,-0.7722756378352642,0.1,0.00025,-0.0068985252000857145,0.569659948348999,0.06930193305015564,-9.88,0.1953650200739503,,
3954688,890,1931,4439,4386.75,0.006761332,7720,0.177978515625,-0.7735158987343311,0.1,0.00025,-0.00573523054481484,0.6031248569488525,0.05272437632083893,-9.91,0.16111556068062782,,
3956736,890,1932,4441,4374.88,0.0059643905,7724,0.1529541015625,-0.7729226239025593,0.1,0.00025,-0.007271826441865414,0.5251882076263428,0.06572820246219635,-9.95,0.18870061729103327,,
3958784,890,1933,4444,4384.21,0.005431235,7728,0.1689453125,-0.8038383089005947,0.1,0.00025,-0.006693881616229191,0.4749881625175476,0.06343627721071243,-9.91,0.19789025094360113,,
3960832,890,1934,4446,4384.21,0.006611597,7732,0.1627197265625,-0.7797940224409103,0.1,0.00025,-0.006477715796791017,0.5487441420555115,0.06665506958961487,-9.91,0.20854097791016102,,
3962880,890,1935,4448,4378.23,0.007134576,7736,0.1484375,-0.7764548100531101,0.1,0.00025,-0.0064850109338294715,0.5070663690567017,0.08222584426403046,-9.92,0.2420024024322629,,
3964928,890,1936,4450,4383.36,0.0050906427,7740,0.1356201171875,-0.7945443466305733,0.1,0.00025,-0.005314311740221456,0.6496720910072327,0.05947042629122734,-9.93,0.1718965945765376,,
3966976,890,1937,4452,4370.61,0.0073569994,7744,0.1544189453125,-0.8004302233457565,0.1,0.00025,-0.006247473356779665,0.5421934723854065,0.06004542112350464,-9.99,0.19081225246191025,,
3969024,891,1938,4454,4359.47,0.0068641603,7748,0.16845703125,-0.7890161983668804,0.1,0.00025,-0.00543327271589078,0.5304898023605347,0.07582693547010422,-10.04,0.1969483159482479,,
3971072,891,1939,4456,4339.52,0.004554716,7752,0.1448974609375,-0.7745162583887577,0.1,0.00025,-0.005895390000659972,0.575239896774292,0.04605582356452942,-10.19,0.1700982740148902,,
3973120,891,1940,4458,4378.37,0.0068164053,7756,0.17919921875,-0.7978350035846233,0.1,0.00025,-0.006613544246647507,0.51888108253479,0.09282099455595016,-9.94,0.22981838881969452,,
3975168,891,1941,4460,4404.38,0.006350738,7760,0.1468505859375,-0.8016183897852898,0.1,0.00025,-0.00666687628836371,0.5537431240081787,0.07587171345949173,-9.85,0.19720074068754911,,
3977216,891,1942,4463,4395.58,0.0059503596,7764,0.158447265625,-0.7754896469414234,0.1,0.00025,-0.005546209024032578,0.583051323890686,0.0971280112862587,-10.02,0.227338002063334,,
3979264,891,1943,4465,4395.58,0.006506949,7768,0.1697998046875,-0.7858991771936417,0.1,0.00025,-0.006263244431465864,0.5090006589889526,0.07161650061607361,-10.02,0.1963561223819852,,
3981312,891,1944,4467,4395.78,0.0050251884,7772,0.15087890625,-0.8001457303762436,0.1,0.00025,-0.006090149225201458,0.6471441984176636,0.06364162266254425,-9.93,0.19699808210134506,,
3983360,891,1945,4469,4395.78,0.0054111397,7776,0.1353759765625,-0.8069651685655117,0.1,0.00025,-0.00727430809638463,0.6424659490585327,0.05790393054485321,-9.93,0.17848996631801128,,
3985408,891,1946,4471,4353.08,0.0056535597,7780,0.150390625,-0.8116694763302803,0.1,0.00025,-0.007221004867460579,0.5290718078613281,0.07747894525527954,-10.12,0.21481513138860464,,
3987456,891,1947,4473,4353.08,0.007230254,7784,0.164306640625,-0.7710741013288498,0.1,0.00025,-0.00671830540522933,0.6467695236206055,0.048367660492658615,-10.12,0.16630529519170523,,
3989504,891,1948,4475,4355.57,0.0053995023,7788,0.127197265625,-0.7859345488250256,0.1,0.00025,-0.007298202515812591,0.6045048236846924,0.0747937262058258,-10.07,0.2054619574919343,,
3991552,891,1949,4477,4352.91,0.0045489613,7792,0.1370849609375,-0.8125582747161388,0.1,0.00025,-0.006521842762595043,0.5162302255630493,0.06172071397304535,-10.11,0.2108198208734393,,
3993600,891,1950,4479,4364.0,0.0057737427,7796,0.1353759765625,-0.8162736371159554,0.1,0.00025,-0.007091189792845398,0.5763790011405945,0.06365223973989487,-10.13,0.196371553465724,,
3995648,891,1951,4481,4357.85,0.0049647326,7800,0.15283203125,-0.8249108158051968,0.1,0.00025,-0.0051760655478574336,0.6388525366783142,0.05779876559972763,-10.08,0.16986822616308928,,
3997696,891,1952,4484,4354.69,0.004082986,7804,0.142578125,-0.824618261307478,0.1,0.00025,-0.005162672896403819,0.5806686878204346,0.05603177845478058,-10.15,0.19254089705646038,,
3999744,891,1953,4486,4357.51,0.0046448465,7808,0.1351318359375,-0.8371814303100109,0.1,0.00025,-0.0059121999074704945,0.29004621505737305,0.0759662538766861,-10.14,0.21620976738631725,,
4000000,,,,,0.0050763115,7812,0.1419677734375,-0.8487432412803173,0.1,0.00025,-0.008004360483027995,0.4298713803291321,0.06333029270172119,,0.2079223459586501,5236.75,-5.05
4001792,884,1954,4524,4362.0,,,,,,,,,,-10.1,,,
4003840,884,1955,4526,4355.22,0.0054975227,7816,0.133056640625,-0.8381251133978367,0.1,0.00025,-0.008065463014645502,0.4685449004173279,0.058132823556661606,-10.1,0.1808656007051468,,
4005888,884,1956,4528,4342.4,0.005501248,7820,0.1414794921875,-0.8299496918916702,0.1,0.00025,-0.0042579928995110095,0.37378954887390137,0.08278286457061768,-10.15,0.21117202006280422,,
4007936,884,1957,4530,4335.29,0.007219011,7824,0.1429443359375,-0.8261700496077538,0.1,0.00025,-0.0054745766101405025,0.5509668588638306,0.056543223559856415,-10.28,0.18706910777837038,,
4009984,884,1958,4532,4334.9,0.0056395903,7828,0.1480712890625,-0.8133622854948044,0.1,0.00025,-0.007366674253717065,0.5126333236694336,0.06929652392864227,-10.31,0.19315558951348066,,
4012032,884,1959,4535,4313.2,0.0065559642,7832,0.1651611328125,-0.8229556754231453,0.1,0.00025,-0.007695617561694235,0.46512436866760254,0.0646817535161972,-10.41,0.20423938147723675,,
4014080,884,1960,4537,4351.59,0.0050921272,7836,0.133056640625,-0.8276986964046955,0.1,0.00025,-0.008106793800834566,0.5411880612373352,0.061724208295345306,-10.17,0.1944702873006463,,
4016128,884,1961,4539,4377.38,0.0047139437,7840,0.1280517578125,-0.8260269798338413,0.1,0.00025,-0.0071436287253163755,0.5730001926422119,0.052577439695596695,-10.07,0.18066997174173594,,
4018176,884,1962,4541,4387.0,0.004019152,7844,0.1307373046875,-0.8051034808158875,0.1,0.00025,-0.006076781282899901,0.4756821393966675,0.06244787946343422,-10.0,0.20068181492388248,,
4020224,884,1963,4543,4400.64,0.004755696,7848,0.139404296875,-0.8006264828145504,0.1,0.00025,-0.007823543739505112,0.6130465865135193,0.048822082579135895,-9.93,0.15071530919522047,,
4022272,884,1964,4545,4406.5,0.005990628,7852,0.1297607421875,-0.8397786021232605,0.1,0.00025,-0.008360307780094445,0.6575711965560913,0.04212331399321556,-9.84,0.1651317086070776,,
4024320,884,1965,4547,4417.64,0.005822449,7856,0.1727294921875,-0.8363759070634842,0.1,0.00025,-0.004801524308277294,0.6312721371650696,0.05663074553012848,-9.86,0.16836133040487766,,
4026368,884,1966,4549,4413.66,0.0074246917,7860,0.1519775390625,-0.8108754642307758,0.1,0.00025,-0.007317992043681443,0.49813735485076904,0.061708252876996994,-9.82,0.20130166225135326,,
4028416,884,1967,4551,4395.94,0.005958398,7864,0.1524658203125,-0.7973611429333687,0.1,0.00025,-0.0062186550931073725,0.5128747224807739,0.08595430105924606,-9.89,0.2350666206330061,,
4030464,885,1968,4554,4395.94,0.006049102,7868,0.14453125,-0.7699032872915268,0.1,0.00025,-0.006008155003655702,0.5808334946632385,0.062192369252443314,-9.89,0.19514173455536366,,
4032512,885,1969,4556,4391.98,0.0078118867,7872,0.194580078125,-0.7943773716688156,0.1,0.00025,-0.0073339720838703215,0.6466873288154602,0.04679993912577629,-9.88,0.18859959114342928,,
4034560,885,1970,4558,4385.58,0.004436271,7876,0.1429443359375,-0.8082779534161091,0.1,0.00025,-0.006760004325769842,0.6371773481369019,0.06547290831804276,-9.92,0.19416235573589802,,
4036608,885,1971,4560,4411.73,0.006551097,7880,0.1513671875,-0.7926821485161781,0.1,0.00025,-0.007615824579261243,0.6027659177780151,0.056139715015888214,-9.78,0.17589105665683746,,
4038656,885,1972,4562,4399.8,0.00644024,7884,0.1651611328125,-0.7806591279804707,0.1,0.00025,-0.0070770407328382134,0.4456052780151367,0.07341213524341583,-9.85,0.22367454413324594,,
4040704,885,1973,4564,4398.34,0.005543192,7888,0.1385498046875,-0.814171839505434,0.1,0.00025,-0.007204286870546639,0.4816296100616455,0.04899195581674576,-9.81,0.16994543839246035,,
4042752,885,1974,4566,4405.62,0.006041947,7892,0.1422119140625,-0.7840151600539684,0.1,0.00025,-0.007452204416040331,0.5056750774383545,0.05359753221273422,-9.79,0.18518229480832815,,
4044800,885,1975,4568,4404.68,0.005139618,7896,0.155029296875,-0.7758702114224434,0.1,0.00025,-0.005292638321407139,0.6241945028305054,0.03991969674825668,-9.75,0.14521583262830973,,
4046848,885,1976,4570,4405.04,0.006735351,7900,0.17236328125,-0.7892906330525875,0.1,0.00025,-0.006286725751124322,0.48569172620773315,0.07536982744932175,-9.73,0.19185962434858084,,
4048896,885,1977,4573,4405.04,0.007085451,7904,0.175048828125,-0.7813052758574486,0.1,0.00025,-0.006749100488377735,0.4751393795013428,0.08201337605714798,-9.73,0.2108085099607706,,
4050944,885,1978,4575,4365.72,0.0041648354,7908,0.1229248046875,-0.788366362452507,0.1,0.00025,-0.0067767118162009865,0.4556850790977478,0.0668361634016037,-9.97,0.2042894959449768,,
4052992,885,1979,4577,4357.74,0.00488923,7912,0.1259765625,-0.7800555005669594,0.1,0.00025,-0.004748640058096498,0.5678555965423584,0.07183073461055756,-9.98,0.23339889384806156,,
4055040,885,1980,4579,4332.84,0.005571425,7916,0.1251220703125,-0.7663642577826977,0.1,0.00025,-0.006861769681563601,0.527944028377533,0.07817856222391129,-10.05,0.2006434602662921,,
4057088,885,1981,4581,4331.43,0.0057699815,7920,0.16162109375,-0.7842598892748356,0.1,0.00025,-0.0054662167094647884,0.5443266034126282,0.05991321802139282,-10.06,0.180177828297019,,
4059136,885,1982,4583,4346.75,0.005380066,7924,0.13916015625,-0.8051265478134155,0.1,0.00025,-0.007259970181621611,0.5551844239234924,0.06808343529701233,-9.97,0.18814604822546244,,
4061184,885,1983,4585,4365.94,0.005979363,7928,0.1343994140625,-0.8323367573320866,0.1,0.00025,-0.0060493897763080895,0.42470765113830566,0.04131476581096649,-9.82,0.17284697573632002,,
4063232,885,1984,4587,4365.94,0.005734636,7932,0.14599609375,-0.7804144993424416,0.1,0.00025,-0.007632525550434366,0.5308758020401001,0.05356264486908913,-9.82,0.17719238437712193,,
4065280,885,1985,4589,4370.86,0.005358759,7936,0.14697265625,-0.7954168170690536,0.1,0.00025,-0.00591569923562929,0.480140745639801,0.07071177661418915,-9.8,0.20244745165109634,,
4067328,885,1986,4592,4376.5,0.0065896865,7940,0.151611328125,-0.801921159029007,0.1,0.00025,-0.007684650074224919,0.48629361391067505,0.06256139278411865,-9.78,0.19090650882571936,,
4069376,885,1987,4594,4369.86,0.0064175003,7944,0.1328125,-0.8137083612382412,0.1,0.00025,-0.007071812025969848,0.48179924488067627,0.049577828496694565,-9.78,0.16403530351817608,,
4071424,885,1988,4596,4356.79,0.0059056496,7948,0.14501953125,-0.8287471160292625,0.1,0.00025,-0.007749870215775445,0.5253336429595947,0.0453919917345047,-9.86,0.15194153040647507,,
4073472,885,1989,4598,4332.5,0.005663992,7952,0.1474609375,-0.8038080707192421,0.1,0.00025,-0.006032825069269165,0.3492674231529236,0.08815965801477432,-10.02,0.227260316722095,,
4075520,885,1990,4600,4361.49,0.005732415,7956,0.14599609375,-0.8059026040136814,0.1,0.00025,-0.007664572622161359,0.42648518085479736,0.0622858852148056,-9.91,0.18431458435952663,,
4077568,885,1991,4602,4336.23,0.0040996657,7960,0.1107177734375,-0.7901976183056831,0.1,0.00025,-0.006935536133823916,0.4827561378479004,0.06112178787589073,-10.01,0.18306618928909302,,
4079616,885,1992,4604,4336.23,0.004259742,7964,0.1236572265625,-0.796008724719286,0.1,0.00025,-0.006370738730765879,0.3642382025718689,0.08028567582368851,-10.01,0.19246723223477602,,
4081664,885,1993,4606,4315.4,0.0054843742,7968,0.1571044921875,-0.7880386263132095,0.1,0.00025,-0.004644763917895034,0.5344443321228027,0.048585325479507446,-10.16,0.1679931478574872,,
4083712,886,1994,4608,4290.83,0.005219021,7972,0.1351318359375,-0.7963699400424957,0.1,0.00025,-0.007777998398523778,0.5387589335441589,0.07536076754331589,-10.24,0.21790802758187056,,
4085760,886,1995,4611,4278.03,0.0044206595,7976,0.1378173828125,-0.779304563999176,0.1,0.00025,-0.0050564064586069435,0.566918134689331,0.04720183461904526,-10.29,0.16986175160855055,,
4087808,886,1996,4613,4274.74,0.0035421452,7980,0.1318359375,-0.7744022570550442,0.1,0.00025,-0.00565533697954379,0.5426852703094482,0.08346925675868988,-10.24,0.21551320143043995,,
4089856,886,1997,4615,4297.17,0.005134513,7984,0.150390625,-0.7751304656267166,0.1,0.00025,-0.00831108062993735,0.501031219959259,0.08034199476242065,-10.19,0.22389875166118145,,
4091904,886,1998,4617,4293.01,0.0069987327,7988,0.176513671875,-0.7783323004841805,0.1,0.00025,-0.004921373561955988,0.5540538430213928,0.07858964055776596,-10.29,0.2140170820057392,,
4093952,886,1999,4619,4310.22,0.0064632273,7992,0.1492919921875,-0.7834830544888973,0.1,0.00025,-0.006316920596873388,0.44004005193710327,0.07676736265420914,-10.2,0.23065567202866077,,
4096000,886,2000,4621,4314.34,0.0049796794,7996,0.150390625,-0.7769309803843498,0.1,0.00025,-0.007019730983301997,0.6141788959503174,0.05027763918042183,-10.24,0.17832912225276232,,
4098048,886,2001,4623,4295.78,0.0059292656,8000,0.1490478515625,-0.7790531478822231,0.1,0.00025,-0.008141807513311505,0.5363278388977051,0.052621398121118546,-10.29,0.18689024168998003,,
4100096,886,2002,4625,4311.88,0.0070973104,8004,0.158935546875,-0.7813027575612068,0.1,0.00025,-0.0074320123239886016,0.5804314017295837,0.06307421624660492,-10.14,0.19281151425093412,,
4102144,886,2003,4627,4311.88,0.004980161,8008,0.14453125,-0.7926254943013191,0.1,0.00025,-0.005363084870623425,0.6472005844116211,0.05591246485710144,-10.14,0.16939964424818754,,
4104192,886,2004,4630,4293.49,0.0061428826,8012,0.1448974609375,-0.7914463430643082,0.1,0.00025,-0.006615206657443196,0.43189936876296997,0.08451475203037262,-10.32,0.24026334192603827,,
4106240,886,2005,4632,4283.71,0.0052323155,8016,0.1173095703125,-0.7907872870564461,0.1,0.00025,-0.00726083543850109,0.5670299530029297,0.06483857333660126,-10.38,0.18760608602315187,,
4108288,886,2006,4634,4308.15,0.0055555846,8020,0.1412353515625,-0.7791305854916573,0.1,0.00025,-0.007293956761714071,0.4874669909477234,0.05691685527563095,-10.34,0.1846371917054057,,
4110336,886,2007,4636,4328.06,0.0056205094,8024,0.1549072265625,-0.7642712257802486,0.1,0.00025,-0.007043617661111057,0.5031074285507202,0.05111764371395111,-10.24,0.19720473792403936,,
4112384,886,2008,4638,4325.62,0.005324316,8028,0.14111328125,-0.7612106204032898,0.1,0.00025,-0.005341711745131761,0.40927654504776,0.07829564809799194,-10.25,0.22626200877130032,,
4114432,886,2009,4640,4315.42,0.005313149,8032,0.132080078125,-0.7406635098159313,0.1,0.00025,-0.0051272564742248505,0.5307459831237793,0.08399733901023865,-10.26,0.2303108386695385,,
4116480,886,2010,4642,4345.46,0.0056933346,8036,0.1312255859375,-0.7849878408014774,0.1,0.00025,-0.008161556790582836,0.5669020414352417,0.07471610605716705,-10.09,0.20860797725617886,,
4118528,886,2011,4644,4369.83,0.0056555057,8040,0.1279296875,-0.7464039511978626,0.1,0.00025,-0.006382841209415346,0.5953395366668701,0.07477966696023941,-10.0,0.21771614905446768,,
4120576,886,2012,4646,4369.83,0.005660762,8044,0.1605224609375,-0.7760144732892513,0.1,0.00025,-0.007024469043244608,0.43340712785720825,0.06421688199043274,-10.0,0.21732904948294163,,
4122624,886,2013,4649,4339.09,0.00549148,8048,0.15283203125,-0.7575423754751682,0.1,0.00025,-0.005088852165499702,0.5093674659729004,0.08581755310297012,-10.2,0.22229072637856007,,
4124672,886,2014,4651,4332.24,0.0076012104,8052,0.179443359375,-0.7443253956735134,0.1,0.00025,-0.008476358081679791,0.5328898429870605,0.07916519045829773,-10.25,0.20350682456046343,,
4126720,886,2015,4653,4315.29,0.0063254545,8056,0.1510009765625,-0.7544093132019043,0.1,0.00025,-0.006891839962918311,0.5512977838516235,0.08671940863132477,-10.36,0.25673733837902546,,
4128768,886,2016,4655,4336.94,0.0050668917,8060,0.1368408203125,-0.7313907146453857,0.1,0.00025,-0.0056375701242359355,0.5354632139205933,0.061087824404239655,-10.27,0.18642879091203213,,
4130816,886,2017,4657,4336.94,0.00730649,8064,0.15771484375,-0.742801446467638,0.1,0.00025,-0.006802194693591446,0.5740655660629272,0.07399490475654602,-10.27,0.21084054466336966,,
4132864,886,2018,4659,4343.14,0.006442814,8068,0.1571044921875,-0.748342227190733,0.1,0.00025,-0.004743992874864489,0.49773645401000977,0.06320768594741821,-10.21,0.1908786678686738,,
4134912,886,2019,4661,4347.45,0.005647194,8072,0.1513671875,-0.7421683259308338,0.1,0.00025,-0.006577500142157078,0.5574141144752502,0.053535960614681244,-10.16,0.1871879417449236,,
4136960,887,2020,4663,4343.32,0.0052934936,8076,0.1363525390625,-0.7277643606066704,0.1,0.00025,-0.00531493712333031,0.49848562479019165,0.07259535789489746,-10.14,0.1923764180392027,,
4139008,887,2021,4665,4326.87,0.0067504453,8080,0.15966796875,-0.7249393872916698,0.1,0.00025,-0.005630592757370323,0.5769041776657104,0.0738433226943016,-10.19,0.21106956619769335,,
4141056,887,2022,4668,4330.94,0.0072799586,8084,0.1636962890625,-0.7181244194507599,0.1,0.00025,-0.004507425401243381,0.49899476766586304,0.09359516203403473,-10.22,0.23783056437969208,,
4143104,887,2023,4670,4328.61,0.0051358147,8088,0.150146484375,-0.7207948751747608,0.1,0.00025,-0.0052073160477448255,0.4944169521331787,0.06803766638040543,-10.24,0.2127024931833148,,
4145152,887,2024,4672,4322.6,0.006164839,8092,0.1461181640625,-0.7040547244250774,0.1,0.00025,-0.006068765767849982,0.6215757727622986,0.06453834474086761,-10.26,0.2006058031693101,,
4147200,887,2025,4674,4336.85,0.0054978253,8096,0.1614990234375,-0.7224682122468948,0.1,0.00025,-0.0062500771309714764,0.5695759057998657,0.05211497098207474,-10.16,0.16332293767482042,,
4149248,887,2026,4676,4349.87,0.00670182,8100,0.1490478515625,-0.6996622085571289,0.1,0.00025,-0.005251275928458199,0.5749520063400269,0.053584985435009,-10.08,0.1813428858295083,,
4151296,887,2027,4678,4367.28,0.006547001,8104,0.1617431640625,-0.6999378502368927,0.1,0.00025,-0.0032312029507011175,0.604213535785675,0.0811912789940834,-9.91,0.19014475028961897,,
4153344,887,2028,4680,4387.52,0.0059993165,8108,0.1663818359375,-0.7113566510379314,0.1,0.00025,-0.0050061178335454315,0.5736278891563416,0.07755112648010254,-9.83,0.22427850496023893,,
4155392,887,2029,4682,4376.14,0.0074139345,8112,0.1507568359375,-0.7457533739507198,0.1,0.00025,-0.0059366715722717345,0.3796994686126709,0.08316334336996078,-9.93,0.23803840391337872,,
4157440,887,2030,4684,4374.19,0.006969966,8116,0.1646728515625,-0.7025020532310009,0.1,0.00025,-0.004903910332359374,0.4739820957183838,0.06716597080230713,-9.94,0.21272092498838902,,
4159488,887,2031,4687,4396.98,0.0061889617,8120,0.149658203125,-0.725991990417242,0.1,0.00025,-0.005822705046739429,0.6314574480056763,0.07424663007259369,-9.87,0.18863814510405064,,
4161536,887,2032,4689,4396.98,0.00803452,8124,0.1728515625,-0.728541798889637,0.1,0.00025,-0.006958925572689623,0.4581311345100403,0.07458378374576569,-9.87,0.22029803600162268,,
4163584,887,2033,4691,4403.33,0.0062668244,8128,0.146728515625,-0.7082896381616592,0.1,0.00025,-0.006851971847936511,0.5320764780044556,0.059887275099754333,-9.86,0.1879772525280714,,
4165632,887,2034,4693,4396.27,0.0068115196,8132,0.155029296875,-0.6973077915608883,0.1,0.00025,-0.006421260681236163,0.5234329700469971,0.07409431040287018,-9.89,0.22038727719336748,,
4167680,887,2035,4695,4401.55,0.00644731,8136,0.1279296875,-0.6979948878288269,0.1,0.00025,-0.007019447279162705,0.5743836760520935,0.06335999816656113,-9.82,0.17110430635511875,,
4169728,887,2036,4697,4409.78,0.0060580317,8140,0.1336669921875,-0.7172190509736538,0.1,0.00025,-0.005809942667838186,0.5413408875465393,0.08136194944381714,-9.81,0.22803860157728195,,
4171776,887,2037,4699,4427.29,0.0049923575,8144,0.123779296875,-0.700627289712429,0.1,0.00025,-0.006752902641892433,0.596941351890564,0.07602210342884064,-9.86,0.2084660790860653,,
4173824,887,2038,4701,4415.55,0.0072629065,8148,0.1510009765625,-0.7023279257118702,0.1,0.00025,-0.005489980947459117,0.5032515525817871,0.06118565797805786,-9.93,0.17464173212647438,,
4175872,887,2039,4703,4415.55,0.006763055,8152,0.1448974609375,-0.7011257745325565,0.1,0.00025,-0.00546916329767555,0.5795421600341797,0.0679272711277008,-9.93,0.1897181561216712,,
4177920,887,2040,4706,4445.7,0.005037996,8156,0.12255859375,-0.7005506493151188,0.1,0.00025,-0.006132001843070611,0.5882409811019897,0.06287705153226852,-9.78,0.18063420709222555,,
4179968,887,2041,4708,4438.91,0.0062939026,8160,0.1435546875,-0.7256470769643784,0.1,0.00025,-0.006860857974970713,0.5307173728942871,0.07726211845874786,-9.73,0.21403391286730766,,
4182016,887,2042,4710,4464.03,0.0056858296,8164,0.1236572265625,-0.7085319347679615,0.1,0.00025,-0.006353365024551749,0.5899076461791992,0.06339064240455627,-9.53,0.20094300154596567,,
4184064,887,2043,4712,4464.03,0.0048688264,8168,0.142578125,-0.7214167043566704,0.1,0.00025,-0.004966329084709287,0.45261985063552856,0.08524982631206512,-9.53,0.23177624959498644,,
4186112,887,2044,4714,4470.61,0.005936193,8172,0.1356201171875,-0.6847337000072002,0.1,0.00025,-0.006596089820959605,0.5268553495407104,0.07661707699298859,-9.5,0.20528939552605152,,
4188160,887,2045,4716,4470.61,0.0051933574,8176,0.14306640625,-0.6992896795272827,0.1,0.00025,-0.0057380701473448426,0.5139243602752686,0.08392893522977829,-9.5,0.22144327126443386,,
4190208,888,2046,4718,4470.61,0.0059683984,8180,0.1484375,-0.6667380630970001,0.1,0.00025,-0.0059934763121418655,0.631781816482544,0.06367537379264832,-9.5,0.20563641469925642,,
4192256,888,2047,4720,4473.41,0.0057063596,8184,0.1339111328125,-0.7047038376331329,0.1,0.00025,-0.005995945306494832,0.5659455060958862,0.06230752542614937,-9.42,0.1903082551434636,,
4194304,888,2048,4722,4476.63,0.0090847425,8188,0.143310546875,-0.679337739944458,0.1,0.00025,-0.007200321590062231,0.6528415679931641,0.07200144231319427,-9.42,0.17451099678874016,,
4196352,888,2049,4725,4476.63,0.005706013,8192,0.1488037109375,-0.6925506815314293,0.1,0.00025,-0.006956860364880413,0.5019583702087402,0.06883955746889114,-9.42,0.18849430326372385,,
