time/episodes,time/fps,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
2484,645,592190,917,0.41373190000000004,1181.54,-19.87,,,0.0001,123047,0.0114982258528471
2488,645,593339,919,0.4125943900000002,1181.89,-19.88,,,0.0001,123334,0.0054690223187208176
2492,645,594512,921,0.4114331200000001,1187.69,-19.86,,,0.0001,123627,0.004567279946058989
2496,645,595827,923,0.41013127000000016,1191.88,-19.84,,,0.0001,123956,0.007399882189929485
2500,645,597071,925,0.4088997099999999,1192.03,-19.84,,,0.0001,124267,0.0025216606445610523
2504,644,598434,927,0.4075503399999999,1198.83,-19.79,,,0.0001,124608,0.01023370772600174
2508,644,599667,929,0.4063296700000001,1197.68,-19.8,,,0.0001,124916,0.009880983270704746
,,600000,,0.40600099,,,1804.35,-18.55,0.0001,124999,0.006386089138686657
2512,636,600852,943,0.4051565199999998,1199.86,-19.81,,,0.0001,125212,0.006564787123352289
2516,636,602021,945,0.40399920999999983,1201.76,-19.79,,,0.0001,125505,0.00881923083215952
2520,636,603196,947,0.40283596,1204.67,-19.75,,,0.0001,125798,0.012375183403491974
2524,636,604441,949,0.40160341,1203.03,-19.75,,,0.0001,126110,0.007976747117936611
2528,636,605655,951,0.40040155,1205.82,-19.72,,,0.0001,126413,0.013158189132809639
2532,636,606942,953,0.3991274199999999,1205.05,-19.72,,,0.0001,126735,0.010565731674432755
2536,636,608210,955,0.39787209999999984,1212.05,-19.74,,,0.0001,127052,0.019584309309720993
2540,636,609304,957,0.39678904000000015,1212.15,-19.76,,,0.0001,127325,0.00785323977470398
2544,636,610589,959,0.39551689,1216.5,-19.79,,,0.0001,127647,0.003980507608503103
2548,636,611840,961,0.39427840000000003,1220.68,-19.73,,,0.0001,127959,0.014067176729440689
2552,636,613205,963,0.39292705000000006,1229.78,-19.72,,,0.0001,128301,0.006392526440322399
2556,636,614536,966,0.39160936,1234.51,-19.68,,,0.0001,128633,0.0033517195843160152
2560,636,615823,968,0.39033523000000003,1239.24,-19.66,,,0.0001,128955,0.0077868858352303505
2564,635,617303,970,0.38887002999999987,1252.11,-19.57,,,0.0001,129325,0.007914467714726925
2568,635,618631,972,0.3875553099999999,1255.01,-19.58,,,0.0001,129657,0.009011219255626202
2572,635,619913,975,0.3862861300000001,1259.85,-19.5,,,0.0001,129978,0.004407520871609449
2576,635,621241,977,0.3849714100000001,1271.09,-19.53,,,0.0001,130310,0.006938466336578131
2580,635,622561,979,0.38366460999999985,1281.36,-19.45,,,0.0001,130640,0.006993614137172699
2584,635,623860,981,0.3823785999999999,1288.67,-19.43,,,0.0001,130964,0.009323852136731148
2588,635,625192,983,0.38105992,1296.02,-19.36,,,0.0001,131297,0.011637365445494652
2592,635,626547,986,0.37971847000000003,1303.0,-19.32,,,0.0001,131636,0.0050278035923838615
2596,635,627860,988,0.37841859999999994,1302.79,-19.34,,,0.0001,131964,0.008670173585414886
2600,635,629088,990,0.37720288000000013,1302.12,-19.35,,,0.0001,132271,0.01908961683511734
2604,635,630526,992,0.37577925999999984,1305.2,-19.33,,,0.0001,132631,0.013922569341957569
2608,635,631742,994,0.37457542,1304.59,-19.33,,,0.0001,132935,0.006964097730815411
2612,634,632913,996,0.3734161300000002,1304.01,-19.32,,,0.0001,133228,0.003360345494002104
2616,634,634164,998,0.3721776400000001,1307.41,-19.35,,,0.0001,133540,0.011329803615808487
2620,634,635456,1000,0.37089856,1311.9,-19.37,,,0.0001,133863,0.010077828541398048
2624,634,636657,1003,0.36970956999999993,1310.55,-19.39,,,0.0001,134164,0.007479803636670113
2628,634,637860,1005,0.36851860000000014,1310.32,-19.4,,,0.0001,134464,0.00802093930542469
2632,634,638982,1006,0.36740782000000005,1303.52,-19.46,,,0.0001,134745,0.008497316390275955
2636,634,640201,1008,0.36620100999999994,1301.88,-19.45,,,0.0001,135050,0.013061774894595146
2640,634,641385,1010,0.36502884999999996,1305.62,-19.41,,,0.0001,135346,0.006724772974848747
2644,634,642648,1013,0.3637784800000001,1304.87,-19.35,,,0.0001,135661,0.011826418340206146
2648,634,644105,1015,0.3623360499999999,1312.94,-19.37,,,0.0001,136026,0.008748083375394344
2652,634,645496,1017,0.36095895999999994,1314.33,-19.38,,,0.0001,136373,0.011403800919651985
2656,634,646737,1019,0.3597303700000001,1310.55,-19.4,,,0.0001,136684,0.0124126598238945
2660,634,647989,1022,0.3584908900000001,1309.08,-19.4,,,0.0001,136997,0.009878233075141907
2664,633,649218,1024,0.3572741800000001,1298.94,-19.42,,,0.0001,137304,0.0057426197454333305
2668,633,650589,1026,0.35591688999999993,1300.55,-19.37,,,0.0001,137647,0.008208220824599266
2672,633,652017,1028,0.3545031700000002,1306.46,-19.47,,,0.0001,138004,0.01783227175474167
2676,633,653202,1030,0.35333002000000013,1300.85,-19.46,,,0.0001,138300,0.018093839287757874
2680,633,654621,1033,0.3519252099999999,1304.45,-19.5,,,0.0001,138655,0.007846644148230553
2684,633,656067,1035,0.3504936700000001,1310.7,-19.48,,,0.0001,139016,0.006633454002439976
2688,633,657268,1037,0.34930468000000003,1305.69,-19.55,,,0.0001,139316,0.00900991540402174
2692,633,658481,1039,0.3481038099999999,1300.35,-19.61,,,0.0001,139620,0.006956083234399557
2696,633,659742,1041,0.3468554199999999,1298.19,-19.61,,,0.0001,139935,0.008930756710469723
2700,633,661003,1043,0.34560703000000004,1299.98,-19.62,,,0.0001,140250,0.012336485087871552
2704,633,662343,1046,0.3442804300000001,1295.83,-19.65,,,0.0001,140585,0.01092892698943615
2708,632,663821,1048,0.34281721,1306.1,-19.57,,,0.0001,140955,0.006545257288962603
2712,632,665289,1051,0.34136389,1318.53,-19.51,,,0.0001,141322,0.005531485192477703
2716,632,666636,1053,0.34003036,1322.13,-19.49,,,0.0001,141658,0.007011770270764828
2720,632,667984,1055,0.33869583999999986,1324.34,-19.49,,,0.0001,141995,0.007736146450042725
2724,632,669292,1057,0.33740092,1328.7,-19.51,,,0.0001,142322,0.008884226903319359
2728,632,670766,1060,0.33594166000000003,1339.13,-19.48,,,0.0001,142691,0.009149068966507912
2732,632,672039,1062,0.33468138999999997,1344.77,-19.46,,,0.0001,143009,0.00885572750121355
2736,632,673315,1064,0.33341814999999986,1346.85,-19.47,,,0.0001,143328,0.012152183800935745
2740,632,674625,1066,0.3321212499999999,1352.26,-19.48,,,0.0001,143656,0.003940812312066555
2744,632,675994,1069,0.33076594000000004,1356.8,-19.52,,,0.0001,143998,0.009212627075612545
2748,632,677398,1071,0.32937598,1354.72,-19.52,,,0.0001,144349,0.01692405343055725
2752,632,678919,1074,0.32787018999999995,1359.86,-19.47,,,0.0001,144729,0.009212473407387733
2756,632,680313,1076,0.32649013000000005,1366.21,-19.45,,,0.0001,145078,0.020928973332047462
2760,631,681771,1078,0.32504671000000007,1374.85,-19.36,,,0.0001,145442,0.005288233980536461
2764,631,682997,1080,0.3238329700000001,1374.64,-19.42,,,0.0001,145749,0.010749893262982368
2768,631,684430,1083,0.32241430000000015,1376.84,-19.43,,,0.0001,146107,0.009270742535591125
2772,631,686055,1086,0.3208055499999999,1384.71,-19.31,,,0.0001,146513,0.007547564804553986
2776,631,687626,1088,0.3192502600000001,1399.94,-19.26,,,0.0001,146906,0.006840468849986792
2780,631,689052,1091,0.31783852,1400.36,-19.24,,,0.0001,147262,0.02024521492421627
2784,631,690670,1093,0.31623670000000015,1407.11,-19.27,,,0.0001,147667,0.006240149028599262
2788,631,692355,1096,0.31456854999999995,1426.12,-19.27,,,0.0001,148088,0.005900991149246693
2792,631,693815,1099,0.31312315000000013,1436.03,-19.24,,,0.0001,148453,0.005177213344722986
2796,631,695135,1101,0.31181634999999996,1438.52,-19.26,,,0.0001,148783,0.02324433997273445
2800,631,696646,1103,0.31032046000000013,1448.28,-19.24,,,0.0001,149161,0.006809538695961237
2804,630,698191,1106,0.30879091000000003,1456.35,-19.27,,,0.0001,149547,0.004427719861268997
2808,630,699676,1108,0.3073207600000001,1456.88,-19.29,,,0.0001,149918,0.004394748248159885
,,700000,,0.3070009899999999,,,1927.45,-17.45,0.0001,149999,0.012644036673009396
2812,623,701240,1123,0.30577240000000017,1460.84,-19.34,,,0.0001,150309,0.010565543547272682
2816,623,702536,1126,0.30448935999999993,1458.42,-19.35,,,0.0001,150633,0.005439567845314741
2820,623,703964,1128,0.30307564,1461.94,-19.35,,,0.0001,150990,0.013705476187169552
2824,623,705416,1130,0.30163816,1467.52,-19.29,,,0.0001,151353,0.019446101039648056
2828,623,706632,1133,0.30043432000000003,1457.47,-19.37,,,0.0001,151657,0.007924659177660942
2832,623,708088,1135,0.2989928799999999,1465.0,-19.32,,,0.0001,152021,0.011403635144233704
2836,623,709558,1137,0.2975375800000001,1473.1,-19.32,,,0.0001,152389,0.005772794131189585
2840,623,711149,1140,0.29596248999999997,1484.48,-19.25,,,0.0001,152787,0.011350413784384727
2844,623,712387,1142,0.29473686999999993,1478.93,-19.25,,,0.0001,153096,0.005875378847122192
2848,623,714094,1145,0.29304694,1491.01,-19.19,,,0.0001,153523,0.004910216201096773
2852,623,715519,1148,0.29163618999999996,1486.84,-19.22,,,0.0001,153879,0.011381790041923523
2856,623,717187,1150,0.28998486999999995,1497.71,-19.22,,,0.0001,154296,0.007169326301664114
2860,623,718508,1153,0.28867708000000003,1492.24,-19.34,,,0.0001,154626,0.007675654720515013
2864,623,719976,1155,0.28722376000000005,1502.04,-19.31,,,0.0001,154993,0.010207375511527061
2868,622,721446,1158,0.28576846,1503.62,-19.31,,,0.0001,155361,0.006775995716452599
2872,622,722941,1160,0.28428840999999994,1498.36,-19.31,,,0.0001,155735,0.010450189933180809
2876,622,724569,1163,0.28267668999999995,1501.11,-19.28,,,0.0001,156142,0.0067056030966341496
2880,622,726069,1165,0.2811916900000001,1504.23,-19.22,,,0.0001,156517,0.007880758494138718
2884,622,727570,1168,0.27970569999999995,1499.21,-19.26,,,0.0001,156892,0.0129474438726902
2888,622,728979,1170,0.2783107899999999,1488.55,-19.25,,,0.0001,157244,0.008961519226431847
2892,622,730513,1173,0.27679213,1491.32,-19.2,,,0.0001,157628,0.007133400533348322
2896,622,732072,1176,0.27524872,1500.74,-19.14,,,0.0001,158017,0.006969053763896227
2900,622,733487,1178,0.27384787,1497.24,-19.12,,,0.0001,158371,0.007216585800051689
2904,622,734773,1180,0.2725747299999999,1486.99,-19.1,,,0.0001,158693,0.007614082656800747
2908,622,736199,1183,0.27116299,1484.75,-19.15,,,0.0001,159049,0.017455045133829117
2912,622,737743,1185,0.26963443,1483.24,-19.14,,,0.0001,159435,0.005446507595479488
2916,622,739327,1188,0.26806627000000016,1495.4,-19.13,,,0.0001,159831,0.0091207604855299
2920,622,741092,1191,0.2663189199999999,1508.79,-19.05,,,0.0001,160272,0.006945062894374132
2924,621,742691,1194,0.26473590999999996,1514.76,-19.03,,,0.0001,160672,0.010137706995010376
2928,621,744315,1196,0.2631281500000001,1530.75,-18.94,,,0.0001,161078,0.004506293684244156
2932,621,745848,1199,0.26161048,1533.89,-18.98,,,0.0001,161461,0.017949912697076797
2936,621,747366,1202,0.2601076600000001,1536.07,-18.97,,,0.0001,161841,0.013644050806760788
2940,621,748863,1204,0.25862562999999994,1532.07,-19.0,,,0.0001,162215,0.038076676428318024
2944,621,750340,1207,0.25716340000000004,1541.35,-18.97,,,0.0001,162584,0.00521107017993927
2948,621,751907,1209,0.25561206999999986,1535.87,-19.04,,,0.0001,162976,0.0038658000994473696
2952,621,753472,1212,0.2540627200000001,1541.63,-18.99,,,0.0001,163367,0.01011747308075428
2956,621,754959,1214,0.25259059000000006,1534.68,-18.99,,,0.0001,163739,0.001898501766845584
2960,621,756533,1217,0.2510323299999999,1544.44,-18.92,,,0.0001,164133,0.006128938868641853
2964,621,758357,1220,0.24922657000000004,1558.49,-18.84,,,0.0001,164589,0.009700106456875801
2968,621,759810,1223,0.24778810000000018,1557.87,-18.85,,,0.0001,164952,0.010561932809650898
2972,621,761465,1226,0.24614965000000022,1564.53,-18.91,,,0.0001,165366,0.008676167577505112
2976,621,763305,1229,0.24432805000000013,1572.42,-18.9,,,0.0001,165826,0.009548783302307129
2980,620,764968,1232,0.2426816799999999,1578.99,-18.92,,,0.0001,166241,0.003366067074239254
2984,620,766563,1234,0.24110262999999987,1582.87,-18.89,,,0.0001,166640,0.004705064930021763
2988,620,768101,1237,0.23958000999999984,1587.83,-18.85,,,0.0001,167025,0.0045782532542943954
2992,620,769937,1240,0.2377623699999999,1599.99,-18.88,,,0.0001,167484,0.00765701150521636
2996,620,771684,1243,0.23603284000000002,1607.95,-18.87,,,0.0001,167920,0.00879853405058384
3000,620,773516,1246,0.2342191600000001,1624.1,-18.83,,,0.0001,168378,0.005752435885369778
3004,620,775119,1249,0.2326321899999999,1636.77,-18.82,,,0.0001,168779,0.0077467625960707664
3008,620,776605,1251,0.23116104999999998,1639.04,-18.77,,,0.0001,169151,0.008405053988099098
3012,620,778284,1254,0.22949883999999998,1644.52,-18.74,,,0.0001,169570,0.006415731739252806
3016,620,780049,1257,0.22775149000000006,1651.53,-18.67,,,0.0001,170012,0.014014746062457561
3020,620,781469,1260,0.22634569000000004,1637.74,-18.73,,,0.0001,170367,0.006608557887375355
3024,619,783027,1263,0.2248032699999999,1636.06,-18.79,,,0.0001,170756,0.014240190386772156
3028,619,785122,1266,0.22272922000000017,1655.08,-18.72,,,0.0001,171280,0.0040606665425002575
3032,619,786674,1269,0.2211927399999999,1655.63,-18.71,,,0.0001,171668,0.014407144859433174
3036,619,788435,1272,0.21944935,1664.59,-18.66,,,0.0001,172108,0.005140182562172413
3040,619,789986,1275,0.21791386000000013,1666.87,-18.67,,,0.0001,172496,0.015599941834807396
3044,619,791823,1278,0.21609523000000008,1681.12,-18.59,,,0.0001,172955,0.026149921119213104
3048,619,793586,1281,0.21434986000000011,1688.93,-18.54,,,0.0001,173396,0.005826793611049652
3052,619,795394,1284,0.2125599400000001,1698.62,-18.51,,,0.0001,173848,0.015476932749152184
3056,619,797150,1287,0.2108215,1709.17,-18.45,,,0.0001,174287,0.006645639427006245
3060,619,799032,1290,0.20895832000000003,1721.92,-18.37,,,0.0001,174757,0.007570318877696991
,,800000,,0.20800098999999983,,,2162.3,-16.25,0.0001,174999,0.012511798180639744
3064,612,800866,1307,0.20714265999999992,1722.66,-18.42,,,0.0001,175216,0.00912745576351881
3068,612,802485,1310,0.20553985000000008,1729.2,-18.4,,,0.0001,175621,0.009215710684657097
3072,612,804059,1312,0.20398158999999993,1725.7,-18.4,,,0.0001,176014,0.008429394103586674
3076,612,805916,1315,0.2021431600000001,1726.88,-18.42,,,0.0001,176478,0.006582018919289112
3080,612,807550,1318,0.20052550000000002,1725.88,-18.46,,,0.0001,176887,0.006710642948746681
3084,612,809264,1321,0.19882864,1730.77,-18.46,,,0.0001,177315,0.011078407056629658
3088,612,811047,1324,0.19706347000000013,1740.42,-18.45,,,0.0001,177761,0.012047527357935905
3092,612,812805,1327,0.19532305000000005,1737.15,-18.47,,,0.0001,178201,0.01448722556233406
3096,612,814631,1331,0.1935153100000001,1739.84,-18.45,,,0.0001,178657,0.00500462856143713
3100,611,816218,1333,0.1919441799999999,1730.24,-18.49,,,0.0001,179054,0.006431926041841507
3104,611,818058,1337,0.19012258000000004,1739.33,-18.44,,,0.0001,179514,0.007848290726542473
3108,611,819970,1340,0.18822969999999994,1756.18,-18.43,,,0.0001,179992,0.005266406573355198
3112,611,821670,1343,0.18654669999999984,1757.26,-18.46,,,0.0001,180417,0.008241694420576096
3116,611,823473,1346,0.18476173000000007,1759.08,-18.49,,,0.0001,180868,0.006817064713686705
3120,611,825436,1349,0.18281836000000018,1780.7,-18.45,,,0.0001,181358,0.009312529116868973
3124,611,827156,1352,0.18111555999999995,1786.91,-18.43,,,0.0001,181788,0.012766682542860508
3128,611,828824,1355,0.17946424000000005,1769.64,-18.5,,,0.0001,182205,0.01290220394730568
3132,611,830457,1358,0.17784756999999995,1773.18,-18.48,,,0.0001,182614,0.02390451170504093
3136,611,832447,1361,0.17587746999999987,1782.73,-18.43,,,0.0001,183111,0.015111913904547691
3140,611,834405,1365,0.1739390500000002,1798.76,-18.32,,,0.0001,183601,0.02931671403348446
3144,611,836223,1368,0.1721392300000001,1798.31,-18.34,,,0.0001,184055,0.0073259868659079075
3148,610,838075,1371,0.17030575000000014,1802.02,-18.31,,,0.0001,184518,0.015183327719569206
3152,610,840007,1374,0.16839307000000003,1807.16,-18.29,,,0.0001,185001,0.007539456710219383
3156,610,841839,1378,0.16657939,1810.64,-18.25,,,0.0001,185459,0.0067948512732982635
3160,610,843625,1381,0.1648112500000002,1806.47,-18.31,,,0.0001,185906,0.013463602401316166
3164,610,845286,1384,0.16316686000000002,1799.65,-18.34,,,0.0001,186321,0.007333212066441774
3168,610,847108,1387,0.16136308,1808.08,-18.31,,,0.0001,186776,0.0075728376396000385
3172,610,848615,1389,0.15987114999999985,1805.47,-18.3,,,0.0001,187153,0.012099827639758587
3176,610,850425,1393,0.15807925,1802.93,-18.24,,,0.0001,187606,0.00846786703914404
3180,610,852331,1396,0.1561923100000001,1813.73,-18.13,,,0.0001,188082,0.010465075261890888
3184,610,854233,1399,0.15430933000000002,1821.1,-18.1,,,0.0001,188558,0.03547171875834465
3188,610,856043,1402,0.15251742999999995,1822.29,-18.13,,,0.0001,189010,0.006134971976280212
3192,610,857909,1406,0.15067008999999998,1826.92,-18.07,,,0.0001,189477,0.010982275009155273
3196,610,859814,1409,0.14878413999999995,1830.39,-18.09,,,0.0001,189953,0.012506408616900444
3200,609,861641,1412,0.14697540999999992,1840.08,-18.07,,,0.0001,190410,0.004926200024783611
3204,609,863471,1415,0.14516370999999995,1839.88,-18.03,,,0.0001,190867,0.006466304417699575
3208,609,865291,1418,0.14336190999999998,1836.44,-18.02,,,0.0001,191322,0.008497385308146477
3212,609,867198,1422,0.1414739799999999,1844.33,-17.96,,,0.0001,191799,0.011091993190348148
3216,609,868969,1425,0.1397206900000001,1842.88,-17.91,,,0.0001,192242,0.0057718874886631966
3220,609,870838,1428,0.13787037999999996,1839.11,-17.82,,,0.0001,192709,0.00972185842692852
3224,609,872563,1431,0.13616263000000006,1839.82,-17.72,,,0.0001,193140,0.01263564545661211
3228,609,874509,1435,0.13423609000000003,1851.11,-17.67,,,0.0001,193627,0.007787452079355717
3232,609,876525,1438,0.13224025000000006,1866.12,-17.61,,,0.0001,194131,0.009385357610881329
3236,609,878500,1442,0.1302850000000002,1865.29,-17.66,,,0.0001,194624,0.008995451033115387
3240,609,880392,1445,0.1284119199999999,1862.89,-17.75,,,0.0001,195097,0.010979734361171722
3244,609,882333,1448,0.12649032999999998,1867.75,-17.75,,,0.0001,195583,0.010127594694495201
3248,608,884156,1451,0.12468556000000008,1866.45,-17.8,,,0.0001,196038,0.01465652696788311
3252,608,886032,1455,0.12282831999999988,1863.8,-17.82,,,0.0001,196507,0.005870191380381584
3256,608,888190,1458,0.12069189999999996,1876.37,-17.76,,,0.0001,197047,0.01542303990572691
3260,608,890039,1462,0.11886138999999996,1878.83,-17.68,,,0.0001,197509,0.010779187083244324
3264,608,891825,1465,0.11709325000000015,1883.81,-17.62,,,0.0001,197956,0.004594526719301939
3268,608,893638,1468,0.11529837999999981,1883.23,-17.67,,,0.0001,198409,0.009347806684672832
3272,608,895554,1471,0.11340154000000002,1899.34,-17.59,,,0.0001,198888,0.00688461447134614
3276,608,897732,1475,0.11124531999999998,1914.48,-17.57,,,0.0001,199432,0.008709024637937546
3280,608,899737,1479,0.10926037,1918.62,-17.61,,,0.0001,199934,0.0072392662987113
,,900000,,0.10900098999999996,,,2326.55,-15.75,0.0001,199999,0.009580406360328197
3284,602,901744,1497,0.10727344000000016,1922.8,-17.57,,,0.0001,200435,0.0035437631886452436
3288,602,903534,1500,0.10550134,1922.27,-17.52,,,0.0001,200883,0.011676711961627007
3292,602,905351,1503,0.10370250999999997,1920.15,-17.52,,,0.0001,201337,0.02052491158246994
3296,602,907332,1507,0.10174132000000002,1923.01,-17.46,,,0.0001,201832,0.004169068764895201
3300,601,909358,1510,0.09973557999999993,1930.71,-17.44,,,0.0001,202339,0.008219953626394272
3304,601,911231,1514,0.09788131000000011,1932.68,-17.44,,,0.0001,202807,0.0077157169580459595
3308,601,913390,1517,0.09574389999999988,1946.14,-17.32,,,0.0001,203347,0.011430305428802967
3312,601,915732,1521,0.09342532000000003,1963.95,-17.27,,,0.0001,203932,0.009048636071383953
3316,601,917782,1525,0.09139582000000013,1975.19,-17.27,,,0.0001,204445,0.006477302871644497
3320,601,920024,1529,0.08917624000000002,1990.18,-17.3,,,0.0001,205005,0.007585893385112286
3324,601,921965,1532,0.08725464999999988,1998.44,-17.34,,,0.0001,205491,0.007600572891533375
3328,601,924287,1537,0.08495586999999993,2013.35,-17.26,,,0.0001,206071,0.021895471960306168
3332,601,926454,1540,0.08281053999999988,2019.71,-17.23,,,0.0001,206613,0.011963954195380211
3336,601,928656,1544,0.0806305599999999,2029.3,-17.14,,,0.0001,207163,0.005766065791249275
3340,601,930958,1548,0.07835158000000009,2045.72,-17.06,,,0.0001,207739,0.011593488045036793
3344,601,933256,1552,0.07607655999999996,2059.82,-16.98,,,0.0001,208313,0.005974357016384602
3348,600,935571,1556,0.07378471000000009,2079.64,-16.88,,,0.0001,208892,0.01083027757704258
3352,600,937573,1560,0.07180273000000004,2084.9,-16.89,,,0.0001,209393,0.009069487452507019
3356,600,939861,1564,0.06953760999999992,2090.22,-16.97,,,0.0001,209965,0.014915593899786472
3360,600,942250,1568,0.06717249999999997,2112.08,-16.96,,,0.0001,210562,0.01018729992210865
3364,600,944574,1572,0.06487173999999996,2133.38,-16.98,,,0.0001,211143,0.006687282584607601
3368,600,946799,1576,0.06266899000000004,2150.27,-16.84,,,0.0001,211699,0.009641234762966633
3372,600,949691,1581,0.05980590999999991,2189.64,-16.72,,,0.0001,212422,0.010817689821124077
3376,600,952134,1585,0.05738734000000001,2200.18,-16.77,,,0.0001,213033,0.017935259267687798
3380,600,954242,1589,0.05530042000000002,2203.79,-16.78,,,0.0001,213560,0.010748317465186119
3384,600,956425,1593,0.05313925000000019,2210.6,-16.73,,,0.0001,214106,0.007012206129729748
3388,600,958498,1597,0.05108697999999989,2221.76,-16.72,,,0.0001,214624,0.008117247372865677
3392,600,960518,1600,0.04908718000000001,2229.71,-16.77,,,0.0001,215129,0.026438545435667038
3396,599,962786,1604,0.046841860000000124,2241.23,-16.76,,,0.0001,215696,0.008077972568571568
3400,599,965253,1609,0.044399529999999854,2259.05,-16.73,,,0.0001,216313,0.01593942753970623
3404,599,968470,1614,0.04121470000000005,2312.64,-16.6,,,0.0001,217117,0.009125802665948868
3408,599,970980,1619,0.038729800000000036,2326.51,-16.61,,,0.0001,217744,0.00808777753263712
3412,599,973398,1623,0.036335980000000045,2329.24,-16.63,,,0.0001,218349,0.00905103050172329
3416,599,976021,1628,0.03373921000000002,2351.93,-16.65,,,0.0001,219005,0.007065913174301386
3420,599,979027,1633,0.03076327000000012,2382.12,-16.55,,,0.0001,219756,0.007916193455457687
3424,599,981377,1637,0.02843676999999989,2398.76,-16.57,,,0.0001,220344,0.015678929165005684
3428,599,983840,1641,0.025998399999999977,2404.72,-16.62,,,0.0001,220959,0.02004307135939598
3432,599,986586,1646,0.02327986000000004,2427.57,-16.58,,,0.0001,221646,0.011123481206595898
3436,599,988985,1650,0.020904849999999975,2434.96,-16.67,,,0.0001,222246,0.00498734787106514
3440,598,991444,1655,0.018470439999999977,2441.22,-16.67,,,0.0001,222860,0.006996873766183853
3444,598,993837,1659,0.016101369999999893,2444.94,-16.77,,,0.0001,223459,0.004368471447378397
3448,598,996809,1664,0.013159090000000151,2471.03,-16.73,,,0.0001,224202,0.00829961709678173
3452,598,999635,1669,0.010361349999999936,2504.02,-16.66,,,0.0001,224908,0.023934725672006607
,,1000000,,0.010000990000000098,,,2677.8,-16.0,0.0001,224999,0.01745326817035675
3456,592,1002102,1691,0.01,2511.15,-16.64,,,0.0001,225525,0.011925159022212029
3460,592,1004752,1695,0.01,2521.45,-16.57,,,0.0001,226187,0.01497420109808445
3464,592,1007206,1700,0.01,2526.69,-16.55,,,0.0001,226801,0.018393488600850105
3468,592,1009994,1705,0.01,2548.9,-16.59,,,0.0001,227498,0.016426052898168564
3472,592,1013106,1710,0.01,2557.34,-16.54,,,0.0001,228276,0.007544208317995071
3476,592,1015584,1714,0.01,2558.54,-16.53,,,0.0001,228895,0.008256454952061176
3480,592,1018799,1720,0.01,2602.83,-16.39,,,0.0001,229699,0.005697170738130808
3484,592,1021623,1725,0.01,2628.69,-16.38,,,0.0001,230405,0.008520051836967468
3488,591,1024169,1730,0.01,2647.66,-16.39,,,0.0001,231042,0.009668119251728058
3492,591,1027098,1735,0.01,2684.41,-16.26,,,0.0001,231774,0.020150890573859215
3496,591,1030204,1740,0.01,2717.76,-16.19,,,0.0001,232550,0.012026317417621613
3500,591,1032980,1745,0.01,2729.95,-16.14,,,0.0001,233244,0.01376376673579216
3504,591,1035744,1750,0.01,2712.05,-16.26,,,0.0001,233935,0.006597076542675495
3508,591,1038626,1755,0.01,2726.89,-16.27,,,0.0001,234656,0.004064840730279684
3512,591,1041428,1760,0.01,2742.13,-16.25,,,0.0001,235356,0.021926652640104294
3516,591,1043856,1765,0.01,2734.48,-16.23,,,0.0001,235963,0.01055302657186985
3520,591,1046379,1769,0.01,2715.39,-16.37,,,0.0001,236594,0.014533153735101223
3524,591,1048865,1773,0.01,2720.62,-16.32,,,0.0001,237216,0.0069656274281442165
3528,591,1051699,1778,0.01,2735.35,-16.33,,,0.0001,237924,0.02955358289182186
3532,591,1054197,1783,0.01,2725.6,-16.36,,,0.0001,238549,0.010542021133005619
3536,591,1056910,1788,0.01,2738.17,-16.26,,,0.0001,239227,0.010715148411691189
3540,590,1059467,1792,0.01,2741.93,-16.24,,,0.0001,239866,0.01699189282953739
3544,590,1062674,1798,0.01,2775.05,-15.99,,,0.0001,240668,0.006985587999224663
3548,590,1065910,1804,0.01,2785.59,-15.94,,,0.0001,241477,0.020253920927643776
3552,590,1069104,1809,0.01,2799.96,-15.89,,,0.0001,242275,0.010511890985071659
3556,590,1071952,1814,0.01,2815.33,-15.78,,,0.0001,242987,0.02036159485578537
3560,590,1074840,1820,0.01,2824.92,-15.82,,,0.0001,243709,0.012564081698656082
3564,590,1078001,1825,0.01,2853.16,-15.7,,,0.0001,244500,0.008217600174248219
3568,590,1081013,1831,0.01,2862.11,-15.65,,,0.0001,245253,0.007286250591278076
3572,590,1083783,1835,0.01,2848.61,-15.76,,,0.0001,245945,0.027546212077140808
3576,590,1086284,1840,0.01,2849.65,-15.78,,,0.0001,246570,0.00978592224419117
3580,590,1089115,1845,0.01,2834.35,-15.89,,,0.0001,247278,0.013330990448594093
3584,590,1092152,1850,0.01,2842.9,-15.8,,,0.0001,248037,0.010365260764956474
3588,590,1094591,1855,0.01,2838.3,-15.76,,,0.0001,248647,0.004791422747075558
3592,589,1097600,1860,0.01,2841.61,-15.64,,,0.0001,249399,0.01393511425703764
,,1100000,,0.01,,,3135.5,-13.85,0.0001,249999,0.0067297290079295635
3596,583,1100900,1886,0.01,2849.7,-15.55,,,0.0001,250224,0.00643663527444005
3600,583,1103718,1891,0.01,2851.45,-15.56,,,0.0001,250929,0.022050775587558746
3604,583,1106908,1896,0.01,2868.25,-15.38,,,0.0001,251726,0.014249587431550026
3608,583,1109938,1902,0.01,2874.15,-15.33,,,0.0001,252484,0.009105417877435684
3612,583,1113070,1907,0.01,2887.48,-15.23,,,0.0001,253267,0.011381594464182854
