rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
213.38,45,297,11.4,608256,13258,0.2,0.00044936506310477853,0.8110021948814392,-0.38087806664407253,0.012332346,0.8292524293065071,0.35028699040412903,1184,0.00025,0.0732421875,,
213.47,46,298,11.42,610304,13258,0.2,0.0022701998241245747,0.7375906705856323,-0.35527173057198524,0.005036596,1.0333349034190178,0.43481341004371643,1188,0.00025,0.0604248046875,,
214.34,46,299,11.53,612352,13259,0.2,-0.00010062697401735932,0.7815893292427063,-0.36286095902323723,0.004345514,0.7319686599075794,0.3072310984134674,1192,0.00025,0.02880859375,,
213.91,46,300,11.53,614400,13259,0.2,-3.32095951307565e-05,0.7777858376502991,-0.2941459808498621,0.0049930015,0.9388940259814262,0.3922634422779083,1196,0.00025,0.049072265625,,
214.29,46,301,11.59,616448,13260,0.2,0.0017980519914999604,0.7312949895858765,-0.40726033225655556,0.015416179,0.8230291604995728,0.4102191627025604,1200,0.00025,0.095947265625,,
213.82,46,302,11.53,618496,13260,0.2,-0.0004312210949137807,0.7846069931983948,-0.37347676418721676,0.006001476,0.7362321615219116,0.33222872018814087,1204,0.00025,0.0401611328125,,
214.88,46,303,11.53,620544,13261,0.2,-0.0025471839180681854,0.8022831678390503,-0.37494768388569355,0.0063976534,0.7547189109027386,0.3133580982685089,1208,0.00025,0.06201171875,,
214.47,46,304,11.49,622592,13261,0.2,0.0031547301332466304,0.7648475766181946,-0.3151760548353195,0.0072169476,0.7474712580442429,0.3169030547142029,1212,0.00025,0.0843505859375,,
214.76,47,305,11.52,624640,13261,0.2,-0.0015158506575971842,0.7727715969085693,-0.3742862828075886,0.005699476,0.7889335043728352,0.38192018866539,1216,0.00025,0.0462646484375,,
213.63,47,306,11.39,626688,13262,0.2,-0.0024396981752943248,0.7858913540840149,-0.3790250141173601,0.0051613,0.7102387063205242,0.2801090180873871,1220,0.00025,0.0384521484375,,
213.17,47,307,11.26,628736,13262,0.2,-0.00027967593632638454,0.8051127195358276,-0.34425997361540794,0.010678412,0.822061188519001,0.35920268297195435,1224,0.00025,0.049560546875,,
213.25,47,308,11.19,630784,13263,0.2,-0.0011788157280534506,0.8365243077278137,-0.35540848039090633,0.005046778,0.7668980546295643,0.3234920799732208,1228,0.00025,0.033935546875,,
211.52,47,309,11.09,632832,13263,0.2,-0.0010377377620898187,0.7529623508453369,-0.3384506031870842,0.005335081,0.884815439581871,0.45009860396385193,1232,0.00025,0.0478515625,,
210.31,47,310,10.98,634880,13264,0.2,-0.0012624597875401378,0.8309911489486694,-0.35949098505079746,0.0051343553,0.7291775345802307,0.32732000946998596,1236,0.00025,0.05029296875,,
208.45,48,311,10.91,636928,13264,0.2,-0.0007158208463806659,0.847195029258728,-0.3081584870815277,0.005748185,0.7020928710699081,0.31448477506637573,1240,0.00025,0.039794921875,,
207.48,48,312,10.89,638976,13265,0.2,-0.002016870799707249,0.8197245597839355,-0.3641098942607641,0.0059173563,0.7077448666095734,0.31071165204048157,1244,0.00025,0.05419921875,,
205.17,48,313,10.82,641024,13265,0.2,0.0009941955795511603,0.8179598450660706,-0.314793998375535,0.0073128305,0.835612840950489,0.4021497070789337,1248,0.00025,0.0628662109375,,
203.88,48,314,10.71,643072,13265,0.2,0.0041029934654943645,0.7793090343475342,-0.3547281324863434,0.014403356,0.8585160709917545,0.34285399317741394,1252,0.00025,0.09326171875,,
202.86,48,315,10.61,645120,13266,0.2,-0.0026693883846746758,0.8051692843437195,-0.3023504614830017,0.0026210025,0.8417740352451801,0.3904765546321869,1256,0.00025,0.03857421875,,
204.12,48,316,10.73,647168,13266,0.2,0.0006035289552528411,0.6880579590797424,-0.3450557868927717,0.0051215882,0.9374981746077538,0.40035390853881836,1260,0.00025,0.051025390625,,
206.55,48,317,10.86,649216,13267,0.2,0.0008629152434878051,0.784396767616272,-0.31067848578095436,0.0029465822,0.8067714422941208,0.39431509375572205,1264,0.00025,0.0535888671875,,
204.74,49,318,10.8,651264,13267,0.2,-0.0005922761338297278,0.7719137668609619,-0.35026765614748,0.0035474766,1.0236191228032112,0.438477098941803,1268,0.00025,0.0374755859375,,
205.18,49,319,10.72,653312,13268,0.2,0.0024689907440915704,0.7804076671600342,-0.363836070522666,0.011005705,0.6975139193236828,0.29246655106544495,1272,0.00025,0.079833984375,,
205.83,49,320,10.86,655360,13268,0.2,-2.823509566951543e-05,0.8330821990966797,-0.33979286439716816,0.0053009987,0.699993722140789,0.30582568049430847,1276,0.00025,0.0419921875,,
206.61,49,321,10.87,657408,13269,0.2,-0.0017116092785727233,0.7315869331359863,-0.35864545963704586,0.0046065943,0.9558698087930679,0.4398796856403351,1280,0.00025,0.032958984375,,
206.61,49,322,10.89,659456,13269,0.2,-0.001608940219739452,0.7928403615951538,-0.35928588546812534,0.003447461,0.7361421957612038,0.3003308176994324,1284,0.00025,0.0343017578125,,
206.49,49,323,11.03,661504,13270,0.2,-0.0027010900084860623,0.7398786544799805,-0.30365655943751335,0.006609934,0.8544307090342045,0.3635188937187195,1288,0.00025,0.0386962890625,,
209.66,50,324,11.15,663552,13270,0.2,-0.0002913712814915925,0.6768792867660522,-0.35035099275410175,0.009512618,0.7614790014922619,0.32892876863479614,1292,0.00025,0.0594482421875,,
212.44,42,325,11.37,665600,15740,0.2,-5.215697456151247e-07,0.7469300031661987,-0.3279538080096245,0.004766438,0.7459396310150623,0.3098750710487366,1296,0.00025,0.044921875,,
215.0,42,326,11.64,667648,15741,0.2,-0.002158001472707838,0.6948601007461548,-0.3674041870981455,0.003451645,0.8471762612462044,0.42940306663513184,1300,0.00025,0.0308837890625,,
212.53,42,327,11.49,669696,15741,0.2,-0.0009048426582012326,0.7891032695770264,-0.3755282983183861,0.00483249,0.8727872148156166,0.45791274309158325,1304,0.00025,0.0489501953125,,
213.57,42,328,11.55,671744,15742,0.2,-0.0018801479309331626,0.7571072578430176,-0.3757470138370991,0.0054873163,0.8400715067982674,0.44018062949180603,1308,0.00025,0.0408935546875,,
214.45,42,329,11.72,673792,15742,0.2,-0.0018223109073005617,0.7766415476799011,-0.33990374207496643,0.007923021,0.7493407353758812,0.33909595012664795,1312,0.00025,0.0501708984375,,
215.21,42,330,11.8,675840,15743,0.2,0.000978693162323907,0.7925487160682678,-0.36455751582980156,0.0073596565,0.7314007207751274,0.36471107602119446,1316,0.00025,0.0758056640625,,
214.24,43,331,11.73,677888,15743,0.2,0.002717826166190207,0.7567055821418762,-0.37705920450389385,0.014389584,0.9472926557064056,0.4683578312397003,1320,0.00025,0.07080078125,,
215.3,43,332,11.8,679936,15744,0.2,0.0009665205434430391,0.7769123315811157,-0.3176259156316519,0.0065173022,0.8450987339019775,0.4168873429298401,1324,0.00025,0.043212890625,,
215.84,43,333,11.79,681984,15744,0.2,0.004040350409923121,0.7952356338500977,-0.3141408897936344,0.0058237016,0.8778630383312702,0.4187849462032318,1328,0.00025,0.0657958984375,,
218.31,43,334,11.82,684032,15745,0.2,-0.0005501059931702912,0.7495128512382507,-0.3146790321916342,0.0073544336,0.8105879575014114,0.3616589605808258,1332,0.00025,0.0396728515625,,
219.29,43,335,11.92,686080,15745,0.2,-0.00044405320659279823,0.8127202987670898,-0.2843506298959255,0.004808125,0.6917323395609856,0.3462027311325073,1336,0.00025,0.044189453125,,
217.18,43,336,11.77,688128,15745,0.2,-0.0015189075784292072,0.6993073225021362,-0.3486665952950716,0.003580349,0.920223992317915,0.4381445646286011,1340,0.00025,0.0252685546875,,
217.31,43,337,11.7,690176,15746,0.2,-0.0017348089604638517,0.7979294657707214,-0.3217683658003807,0.009043473,0.6550518088042736,0.28769779205322266,1344,0.00025,0.0540771484375,,
220.43,43,338,11.93,692224,15746,0.2,-0.0016831663087941706,0.7310981750488281,-0.25767491292208433,0.003711351,0.9417316429316998,0.4371083974838257,1348,0.00025,0.038330078125,,
221.14,44,339,11.98,694272,15747,0.2,0.00023718408192507923,0.7944254875183105,-0.2921938570216298,0.0050442205,0.7855875045061111,0.340724378824234,1352,0.00025,0.056396484375,,
222.84,44,340,12.03,696320,15747,0.2,-0.0020970886980649084,0.7559595108032227,-0.3082244452089071,0.0032239726,0.9297996088862419,0.40220868587493896,1356,0.00025,0.0296630859375,,
223.99,44,341,12.08,698368,15748,0.2,0.00011529136099852622,0.7559064030647278,-0.3103789631277323,0.0066107567,0.8500810749828815,0.44756701588630676,1360,0.00025,0.051513671875,,
,,,,700000,,0.2,-0.001891194930067286,0.7856967449188232,-0.32284609600901604,0.004007958,0.7781275808811188,0.382157564163208,1364,0.00025,0.0322265625,13.55,244.2
227.04,44,342,12.24,700416,15753,,,,,,,,,,,,
227.36,44,343,12.3,702464,15753,0.2,-0.0013006907684030011,0.8367536067962646,-0.3343519326299429,0.0058255317,0.670269887894392,0.2655033469200134,1368,0.00025,0.0338134765625,,
226.9,44,344,12.28,704512,15754,0.2,-0.00032986572477966547,0.7641831636428833,-0.38717892579734325,0.004520408,1.0438946783542633,0.45749998092651367,1372,0.00025,0.0379638671875,,
226.41,44,345,12.37,706560,15754,0.2,0.0007070845167618245,0.7574247717857361,-0.34845853224396706,0.004665713,0.7300020791590214,0.29780468344688416,1376,0.00025,0.064208984375,,
225.7,44,346,12.34,708608,15755,0.2,0.0006371265335474163,0.7657407522201538,-0.36120864003896713,0.0047317385,0.9518821015954018,0.43528756499290466,1380,0.00025,0.04345703125,,
226.99,45,347,12.46,710656,15755,0.2,4.341048770584166e-05,0.7051554322242737,-0.33039440959692,0.009843733,1.0074993669986725,0.4091908633708954,1384,0.00025,0.068115234375,,
225.84,45,348,12.47,712704,15755,0.2,-0.0008648878210806288,0.8009487986564636,-0.324525848031044,0.003982966,0.8337366618216038,0.37047484517097473,1388,0.00025,0.04541015625,,
226.04,45,349,12.49,714752,15756,0.2,0.0001412812271155417,0.8056747317314148,-0.3326049670577049,0.0072850455,0.7802607454359531,0.3096177279949188,1392,0.00025,0.051513671875,,
226.58,45,350,12.55,716800,15756,0.2,-0.0010382771724835038,0.8067194819450378,-0.31849832832813263,0.004975094,0.8247687257826328,0.3767540156841278,1396,0.00025,0.044921875,,
225.27,45,351,12.56,718848,15757,0.2,0.0002101652353303507,0.8132245540618896,-0.31672465428709984,0.015781406,0.8251794800162315,0.4590820074081421,1400,0.00025,0.054931640625,,
223.66,45,352,12.47,720896,15757,0.2,-0.0011806376569438726,0.7348980903625488,-0.39162780344486237,0.008031486,1.078381285071373,0.48582538962364197,1404,0.00025,0.058837890625,,
220.52,45,353,12.24,722944,15758,0.2,-0.001241708581801504,0.8372014760971069,-0.35581723041832447,0.005525425,0.665371760725975,0.27781179547309875,1408,0.00025,0.063720703125,,
220.32,46,354,12.17,724992,15758,0.2,0.0021809156169183552,0.775660514831543,-0.3356386888772249,0.00444401,0.8399353437125683,0.382272332906723,1412,0.00025,0.0672607421875,,
218.56,46,355,11.96,727040,15758,0.2,-0.0011522987915668637,0.8053244352340698,-0.3244123309850693,0.009712055,0.6682259738445282,0.30995842814445496,1416,0.00025,0.0400390625,,
217.38,46,356,11.91,729088,15759,0.2,-0.0013559291255660355,0.7913422584533691,-0.3437171224504709,0.0076392936,0.7894933223724365,0.38677307963371277,1420,0.00025,0.05322265625,,
213.23,46,357,11.62,731136,15759,0.2,0.0005009263404645026,0.7840148210525513,-0.3459694106131792,0.007197207,0.8272295780479908,0.35199281573295593,1424,0.00025,0.054443359375,,
210.84,46,358,11.44,733184,15760,0.2,-0.0024299986253026873,0.7718035578727722,-0.3612909521907568,0.0045101433,0.9033163376152515,0.41402024030685425,1428,0.00025,0.033935546875,,
208.36,46,359,11.24,735232,15760,0.2,0.00018641511269379407,0.7836523056030273,-0.3539821654558182,0.003598791,0.8452502340078354,0.39875316619873047,1432,0.00025,0.0653076171875,,
204.02,46,360,10.96,737280,15761,0.2,-0.0018404513830319047,0.7823987007141113,-0.3837611898779869,0.009477783,0.8365591913461685,0.37865400314331055,1436,0.00025,0.05859375,,
203.39,46,361,10.92,739328,15761,0.2,-0.0016474761359859258,0.7600573301315308,-0.3465579953044653,0.004732523,0.8551538586616516,0.3784378468990326,1440,0.00025,0.052001953125,,
203.2,47,362,10.89,741376,15762,0.2,-0.001548310392536223,0.8082509636878967,-0.3385334610939026,0.013607385,0.6751658096909523,0.29287824034690857,1444,0.00025,0.0650634765625,,
203.99,47,363,10.87,743424,15762,0.2,-0.0011780047498177737,0.8115548491477966,-0.31537261605262756,0.0039334134,0.6944933719933033,0.2954521179199219,1448,0.00025,0.046142578125,,
205.61,47,364,10.93,745472,15763,0.2,-0.0016917677858145908,0.777859628200531,-0.3119300063699484,0.005287775,0.6478247698396444,0.31932333111763,1452,0.00025,0.0411376953125,,
206.04,47,365,10.99,747520,15763,0.2,-0.000547902993275784,0.8371140956878662,-0.29071288742125034,0.005754133,0.7259857095777988,0.3029192388057709,1456,0.00025,0.04833984375,,
207.24,47,366,11.09,749568,15763,0.2,-0.0021112463291501626,0.7079547643661499,-0.31032881140708923,0.0057928585,0.8987286239862442,0.39310723543167114,1460,0.00025,0.0360107421875,,
208.29,47,367,11.13,751616,15764,0.2,-0.0026781097112689167,0.8068664073944092,-0.28294325061142445,0.0033587152,0.785684484988451,0.3762589395046234,1464,0.00025,0.0286865234375,,
212.68,47,368,11.36,753664,15764,0.2,0.000846216717036441,0.6990333795547485,-0.25844917725771666,0.00305577,1.0120845437049866,0.4091249704360962,1468,0.00025,0.0322265625,,
214.45,47,369,11.45,755712,15765,0.2,-0.0004540214140433818,0.7986266613006592,-0.2923938948661089,0.010683939,0.6435975767672062,0.27369070053100586,1472,0.00025,0.06103515625,,
216.19,48,370,11.54,757760,15765,0.2,0.0009814831719268113,0.7960870862007141,-0.31079929880797863,0.013049449,0.7304007560014725,0.2855686545372009,1476,0.00025,0.0703125,,
220.13,48,371,11.73,759808,15766,0.2,-0.0005555255047511309,0.7868639230728149,-0.3395284563302994,0.009556756,0.7073053009808064,0.33067235350608826,1480,0.00025,0.0506591796875,,
220.08,48,372,11.78,761856,15766,0.2,-0.0027703018276952207,0.8032175302505493,-0.35034705698490143,0.004589919,0.6780963465571404,0.26487264037132263,1484,0.00025,0.0308837890625,,
222.17,48,373,12.04,763904,15766,0.2,-0.002270520228194073,0.7924519777297974,-0.3553335815668106,0.004765705,0.739466767758131,0.29881614446640015,1488,0.00025,0.0352783203125,,
223.92,48,374,12.24,765952,15767,0.2,-0.000462228519609198,0.7485417127609253,-0.329780088737607,0.003764936,1.1043684966862202,0.5177775025367737,1492,0.00025,0.0198974609375,,
225.57,48,375,12.51,768000,15767,0.2,0.0005804717657156289,0.7776711583137512,-0.33881370164453983,0.006621084,0.861771322786808,0.403140127658844,1496,0.00025,0.04736328125,,
225.31,48,376,12.57,770048,15768,0.2,0.00096911407308653,0.7631568908691406,-0.3762706108391285,0.010582505,1.0308396741747856,0.4416615068912506,1500,0.00025,0.0594482421875,,
229.1,48,377,12.86,772096,15768,0.2,-0.000990126223769039,0.7068930268287659,-0.38655489310622215,0.008372724,0.9764857925474644,0.44819754362106323,1504,0.00025,0.041259765625,,
228.37,49,378,12.78,774144,15769,0.2,-0.0004964909749105573,0.8266438245773315,-0.33136249519884586,0.012814414,0.7540321908891201,0.35749801993370056,1508,0.00025,0.062255859375,,
227.37,49,379,12.78,776192,15769,0.2,0.0022347133490256965,0.6341961622238159,-0.3239409979432821,0.008926759,0.8905590884387493,0.39607784152030945,1512,0.00025,0.0439453125,,
228.37,49,380,12.82,778240,15770,0.2,-0.0011285262880846858,0.7841854691505432,-0.34682770259678364,0.0034490423,0.8499559760093689,0.39470699429512024,1516,0.00025,0.0360107421875,,
227.84,49,381,12.82,780288,15770,0.2,-0.0035044353280682117,0.7167072296142578,-0.3359656762331724,0.004549581,0.880809061229229,0.342358261346817,1520,0.00025,0.0291748046875,,
228.18,49,382,12.78,782336,15771,0.2,-0.002886673348257318,0.7655071020126343,-0.326484939083457,0.005047414,0.7149381674826145,0.32013654708862305,1524,0.00025,0.0341796875,,
229.9,49,383,12.77,784384,15771,0.2,-0.0017220995214302093,0.7548758387565613,-0.3293223287910223,0.0043544504,0.9409201890230179,0.3556256592273712,1528,0.00025,0.0274658203125,,
229.76,49,384,12.65,786432,15772,0.2,-0.0032148431637324393,0.7968990206718445,-0.2911265380680561,0.0029484152,0.676593903452158,0.28937461972236633,1532,0.00025,0.0238037109375,,
230.24,49,385,12.67,788480,15772,0.2,-0.0008022220863495022,0.7840257883071899,-0.26130395382642746,0.005459653,0.8998942077159882,0.41636258363723755,1536,0.00025,0.0364990234375,,
229.9,50,386,12.54,790528,15772,0.2,0.0001956024207174778,0.7959048748016357,-0.29308225587010384,0.005570603,0.653931736946106,0.285330593585968,1540,0.00025,0.03125,,
229.64,50,387,12.48,792576,15773,0.2,7.852024282328784e-05,0.8017875552177429,-0.29104010574519634,0.008844301,0.9625434055924416,0.4101495146751404,1544,0.00025,0.054443359375,,
228.58,50,388,12.47,794624,15773,0.2,-0.0007461076020263135,0.7134195566177368,-0.2939862497150898,0.009270031,0.9611293077468872,0.40955832600593567,1548,0.00025,0.038818359375,,
229.43,50,389,12.61,796672,15774,0.2,-0.0010163445840589702,0.8141855597496033,-0.2955700885504484,0.0038091259,0.7672708630561829,0.3298463225364685,1552,0.00025,0.0316162109375,,
228.91,50,390,12.53,798720,15774,0.2,-0.0014272278058342636,0.799810528755188,-0.3591425493359566,0.0035924683,0.8663113228976727,0.39413923025131226,1556,0.00025,0.025390625,,
,,,,800000,,0.2,-0.001439115178072825,0.8067080974578857,-0.3199230954051018,0.005771758,0.728269424289465,0.3036097288131714,1560,0.00025,0.0423583984375,13.15,227.9
227.65,45,391,12.5,800768,17698,,,,,,,,,,,,
225.32,45,392,12.39,802816,17699,0.2,-0.0005852124886587262,0.7909534573554993,-0.34294681437313557,0.004394805,0.9338958151638508,0.40589359402656555,1564,0.00025,0.02685546875,,
226.55,45,393,12.57,804864,17699,0.2,0.0012108400842407718,0.7747319936752319,-0.33875711262226105,0.0037434064,0.908728364855051,0.4128500521183014,1568,0.00025,0.0357666015625,,
228.42,45,394,12.72,806912,17700,0.2,0.0009761890396475792,0.6692724227905273,-0.3609092738479376,0.0112621095,0.9614765867590904,0.3902210593223572,1572,0.00025,0.048828125,,
228.73,45,395,12.72,808960,17700,0.2,-0.00405869037786033,0.8285508155822754,-0.36882511153817177,0.005906057,0.6422923430800438,0.30322980880737305,1576,0.00025,0.0618896484375,,
229.42,45,396,12.71,811008,17701,0.2,-0.0014506241423077881,0.7479056119918823,-0.3866944555193186,0.003429558,0.6787358932197094,0.2888492941856384,1580,0.00025,0.0389404296875,,
230.45,45,397,12.81,813056,17701,0.2,-0.00016737761325202882,0.7836002707481384,-0.38987153209745884,0.0073542167,0.8724283464252949,0.39165976643562317,1584,0.00025,0.046142578125,,
232.45,46,398,12.97,815104,17702,0.2,-0.0014862365205772221,0.6920762062072754,-0.44814277067780495,0.010568181,0.9646376371383667,0.4272199869155884,1588,0.00025,0.0606689453125,,
233.56,46,399,13.12,817152,17702,0.2,-0.001893673703307286,0.7623149156570435,-0.35008533857762814,0.0077862865,0.8115920536220074,0.35947495698928833,1592,0.00025,0.0711669921875,,
233.16,46,400,12.96,819200,17703,0.2,0.00011019835073966533,0.7033367156982422,-0.4049479067325592,0.006093737,0.8563866727054119,0.416507363319397,1596,0.00025,0.0479736328125,,
233.6,46,401,12.98,821248,17703,0.2,-0.0005225419881753623,0.8039487600326538,-0.3785036653280258,0.0142739,0.8433855585753918,0.3666762411594391,1600,0.00025,0.07763671875,,
237.18,46,402,13.15,823296,17704,0.2,0.0006322050176095217,0.7743036150932312,-0.3826823364943266,0.008900759,0.7547644674777985,0.3057122230529785,1604,0.00025,0.0625,,
235.89,46,403,13.1,825344,17704,0.2,-0.0002188253856729716,0.8070793151855469,-0.35463674552738667,0.009249901,0.7231206148862839,0.2931065261363983,1608,0.00025,0.07177734375,,
235.77,46,404,13.04,827392,17705,0.2,0.0012806645536329597,0.8048071265220642,-0.3570917695760727,0.004753959,0.6657396592199802,0.30291813611984253,1612,0.00025,0.0550537109375,,
231.75,46,405,12.81,829440,17705,0.2,-0.0006409263296518475,0.8039810061454773,-0.33821678161621094,0.004679098,0.7945576533675194,0.45315560698509216,1616,0.00025,0.0521240234375,,
229.2,46,406,12.68,831488,17706,0.2,-0.0009973863780032843,0.8129408955574036,-0.31603383272886276,0.0056999805,0.7305477932095528,0.381652295589447,1620,0.00025,0.0372314453125,,
225.97,47,407,12.59,833536,17706,0.2,-0.002155648311600089,0.794605553150177,-0.3683386668562889,0.0050567016,0.8748869486153126,0.34284383058547974,1624,0.00025,0.03759765625,,
224.04,47,408,12.48,835584,17707,0.2,-0.0006228992860997096,0.818621039390564,-0.37835346907377243,0.002911137,0.8984198570251465,0.365454763174057,1628,0.00025,0.0272216796875,,
218.58,47,409,12.04,837632,17707,0.2,-0.00037278805393725634,0.8030943274497986,-0.4267015289515257,0.0049621314,0.8960747122764587,0.4164183437824249,1632,0.00025,0.0352783203125,,
216.14,47,410,11.95,839680,17707,0.2,8.922949200496078e-05,0.7969790697097778,-0.3480606321245432,0.004994749,0.9450806677341461,0.4109296202659607,1636,0.00025,0.0352783203125,,
214.97,47,411,11.93,841728,17708,0.2,0.001678513828665018,0.7441956996917725,-0.3512475173920393,0.004232872,1.0136470757424831,0.450685054063797,1640,0.00025,0.05029296875,,
212.44,47,412,11.84,843776,17708,0.2,-0.00012481246085371822,0.7934055924415588,-0.3399383816868067,0.009192805,0.7215421497821808,0.28389325737953186,1644,0.00025,0.0421142578125,,
213.48,47,413,11.95,845824,17709,0.2,0.00017378793563693762,0.8243377804756165,-0.37783665396273136,0.0076772952,0.7544894926249981,0.31268665194511414,1648,0.00025,0.0445556640625,,
214.64,47,414,12.02,847872,17709,0.2,-0.002463113924022764,0.7849502563476562,-0.40503525733947754,0.004036028,0.8167944550514221,0.36589714884757996,1652,0.00025,0.0465087890625,,
217.74,47,415,12.14,849920,17710,0.2,-0.001540002500405535,0.8202868700027466,-0.4046543203294277,0.008817902,0.6715014427900314,0.3183284401893616,1656,0.00025,0.044921875,,
218.8,48,416,12.28,851968,17710,0.2,-0.0023313573328778148,0.7718315720558167,-0.37618875317275524,0.0050905654,0.9886870868504047,0.3876268267631531,1660,0.00025,0.0443115234375,,
219.9,48,417,12.34,854016,17711,0.2,-0.0008320557826664299,0.8081150650978088,-0.39232003316283226,0.004420973,0.7721751052886248,0.2455781251192093,1664,0.00025,0.023681640625,,
221.19,48,418,12.32,856064,17711,0.2,-0.00018070320948027074,0.7273584008216858,-0.3842987511307001,0.0048622238,1.2803433164954185,0.5292902588844299,1668,0.00025,0.0487060546875,,
222.58,48,419,12.38,858112,17712,0.2,-0.00049202935770154,0.8100155591964722,-0.3848617523908615,0.007538244,0.789243794977665,0.35065531730651855,1672,0.00025,0.069580078125,,
223.58,48,420,12.44,860160,17712,0.2,-0.0010292668885085732,0.848350465297699,-0.3817359637469053,0.004819667,0.7381208501756191,0.2805749177932739,1676,0.00025,0.035400390625,,
223.45,48,421,12.4,862208,17712,0.2,0.003171777934767306,0.7972396612167358,-0.3688396066427231,0.0056404443,0.8334061652421951,0.36984291672706604,1680,0.00025,0.0614013671875,,
222.11,48,422,12.22,864256,17713,0.2,0.0010393026750534773,0.8177824020385742,-0.37777339294552803,0.007220504,0.7459002248942852,0.3394354283809662,1684,0.00025,0.058837890625,,
219.2,48,423,11.96,866304,17713,0.2,-0.0023951479233801365,0.8088991641998291,-0.43870703876018524,0.005398126,0.9592470228672028,0.4452785849571228,1688,0.00025,0.0484619140625,,
214.64,49,424,11.61,868352,17714,0.2,-0.0008436967036686838,0.8121868371963501,-0.3821693640202284,0.007845753,0.588396705687046,0.2561628818511963,1692,0.00025,0.054443359375,,
211.65,49,425,11.46,870400,17714,0.2,0.0005528079345822334,0.8255795240402222,-0.43333912640810013,0.015920736,0.835531584918499,0.3672305643558502,1696,0.00025,0.084228515625,,
208.42,49,426,11.27,872448,17715,0.2,-0.0021184493380133063,0.7454006671905518,-0.40964605659246445,0.0040956708,0.9330368936061859,0.4164960980415344,1700,0.00025,0.0400390625,,
206.7,49,427,11.11,874496,17715,0.2,-0.004110445850528777,0.8223356604576111,-0.4026267547160387,0.010147175,0.7076324410736561,0.2734936773777008,1704,0.00025,0.06103515625,,
205.16,49,428,11.09,876544,17715,0.2,-0.003162747889291495,0.7880576252937317,-0.49922884069383144,0.009159056,0.861814334988594,0.33639371395111084,1708,0.00025,0.05029296875,,
203.76,49,429,11.06,878592,17716,0.2,-6.155052687972784e-06,0.7505081295967102,-0.49044750444591045,0.0061729928,0.7758237905800343,0.3554533123970032,1712,0.00025,0.054443359375,,
202.99,49,430,11.1,880640,17716,0.2,0.003163507266435772,0.7823283672332764,-0.4516273960471153,0.004489214,0.7548408955335617,0.3611149489879608,1716,0.00025,0.048095703125,,
202.78,49,431,11.11,882688,17717,0.2,-0.0009189753618557006,0.8219242691993713,-0.5012526232749224,0.006856405,0.7399958297610283,0.32725435495376587,1720,0.00025,0.0491943359375,,
204.69,49,432,11.17,884736,17717,0.2,-0.002047370304353535,0.8210930228233337,-0.47534597851336,0.007918552,0.6194866932928562,0.26844415068626404,1724,0.00025,0.0667724609375,,
205.9,50,433,11.27,886784,17718,0.2,-0.000566789589356631,0.8404923677444458,-0.47694744542241096,0.009656012,0.6528523340821266,0.253975510597229,1728,0.00025,0.0753173828125,,
204.19,50,434,11.17,888832,17718,0.2,-0.002155313122784719,0.8064674139022827,-0.4198631811887026,0.0040397528,0.6830094866454601,0.29010799527168274,1732,0.00025,0.052001953125,,
205.21,50,435,11.22,890880,17719,0.2,-0.0007923458470031619,0.8048935532569885,-0.43517990596592426,0.0067351223,0.7154355011880398,0.3308941125869751,1736,0.00025,0.0439453125,,
202.88,50,436,11.03,892928,17719,0.2,-0.0009105660719797015,0.8113734722137451,-0.41416907869279385,0.005098787,0.6851369068026543,0.34253543615341187,1740,0.00025,0.0494384765625,,
201.86,50,437,10.96,894976,17720,0.2,0.001598308386746794,0.8190740346908569,-0.40819189324975014,0.013464892,0.735843438655138,0.29607248306274414,1744,0.00025,0.08544921875,,
200.89,50,438,10.87,897024,17720,0.2,-0.002242276692413725,0.8015958070755005,-0.35346342250704765,0.006039272,0.707588542252779,0.3384242355823517,1748,0.00025,0.037109375,,
201.09,50,439,10.8,899072,17720,0.2,-0.00152372001321055,0.77843177318573,-0.28320736065506935,0.0075940127,0.75111523270607,0.30526331067085266,1752,0.00025,0.043212890625,,
,,,,900000,,0.2,-0.004363763961009681,0.8613144755363464,-0.23372406885027885,0.0101775285,0.5767587050795555,0.2533664405345917,1756,0.00025,0.0557861328125,12.7,220.4
200.81,50,440,10.71,901120,17725,,,,,,,,,,,,
201.52,50,441,10.8,903168,17726,0.2,-0.0005617169372271746,0.8047935366630554,-0.25688372552394867,0.006233451,0.7153461501002312,0.31354832649230957,1760,0.00025,0.0487060546875,,
200.83,51,442,10.84,905216,17726,0.2,-0.0007814079872332513,0.8553191423416138,-0.256080562248826,0.0035895735,0.6674455367028713,0.3215942978858948,1764,0.00025,0.028564453125,,
201.76,51,443,11.07,907264,17727,0.2,-0.0021671232825610787,0.7086552381515503,-0.2537556001916528,0.008418005,0.8143464587628841,0.308096706867218,1768,0.00025,0.027099609375,,
203.53,51,444,11.18,909312,17727,0.2,0.002362537255976349,0.8562443852424622,-0.31566099636256695,0.0064834794,0.7178296484053135,0.3058793246746063,1772,0.00025,0.0599365234375,,
