time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/explained_variance,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/clip_range,train/loss,eval/mean_reward,eval/mean_ep_length
837,4218880,2060,5039,8236,0.23974609375,-1.0852729231119156,9.939885714285715e-05,0.4918871521949768,0.16713323746807873,-0.005944628006545827,-5.94,5218.42,0.0015889271,0.039759542857142866,0.05769435316324234,,
837,4220928,2061,5041,8240,0.24658203125,-1.0965425968170166,9.932571428571429e-05,0.6258367300033569,0.1378847083542496,-0.005633910172036849,-6.01,5196.22,0.0017573392,0.03973028571428572,0.03200176730751991,,
837,4222976,2062,5043,8244,0.24951171875,-1.0967580862343311,9.925257142857144e-05,0.5201805830001831,0.16008610790595412,-0.004716649913461879,-5.94,5172.42,0.0013764664,0.03970102857142858,0.04749586433172226,,
837,4225024,2063,5046,8248,0.2353515625,-1.0870736874639988,9.917942857142858e-05,0.5167874097824097,0.1795156472362578,-0.00552039235481061,-5.94,5172.42,0.0014108508,0.03967177142857144,0.0723283439874649,,
837,4227072,2064,5048,8252,0.228515625,-1.100639060139656,9.910628571428571e-05,0.6900768280029297,0.10840748553164303,-0.0062466833187500015,-5.95,5178.13,0.0012267317,0.03964251428571428,0.03571182116866112,,
837,4229120,2065,5050,8256,0.2259521484375,-1.087506141513586,9.903314285714285e-05,0.5658450126647949,0.14267507335171103,-0.005438147840322927,-5.95,5178.13,0.0014737959,0.03961325714285714,0.031668443232774734,,
837,4231168,2066,5052,8260,0.2510986328125,-1.0872586965560913,9.896e-05,0.6052030324935913,0.12693903013132513,-0.006095039352658205,-5.91,5194.92,0.0014239762,0.039584,0.02957773208618164,,
837,4233216,2067,5054,8264,0.28271484375,-1.09621761739254,9.888685714285714e-05,0.5578848719596863,0.1618987931869924,-0.004829853627597913,-6.06,5181.1,0.002256373,0.03955474285714286,0.03848946839570999,,
837,4235264,2068,5057,8268,0.2606201171875,-1.121366422623396,9.881371428571428e-05,0.641710638999939,0.13695200416259468,-0.005102718234411441,-6.11,5172.83,0.0017738675,0.03952548571428571,0.038460783660411835,,
837,4237312,2069,5059,8272,0.2679443359375,-1.0932718105614185,9.874057142857143e-05,0.43617933988571167,0.1511595391202718,-0.00506978138582781,-6.21,5169.21,0.0019005297,0.03949622857142857,0.03820003196597099,,
837,4239360,2070,5061,8276,0.224365234375,-1.1023805998265743,9.866742857142857e-05,0.6451627016067505,0.11614135513082147,-0.006280130008235574,-6.26,5154.45,0.0013860159,0.03946697142857143,0.03210056945681572,,
837,4241408,2071,5063,8280,0.272216796875,-1.105911336839199,9.859428571428572e-05,0.607734739780426,0.14836268592625856,-0.005807805086078588,-6.37,5160.98,0.0014814972,0.03943771428571429,0.04922526329755783,,
837,4243456,2072,5065,8284,0.31005859375,-1.1002599895000458,9.852114285714286e-05,0.5856695175170898,0.21626590425148606,-0.0033359590015606955,-6.35,5180.91,0.002013845,0.03940845714285715,0.08892457187175751,,
837,4245504,2073,5068,8288,0.241455078125,-1.0937795639038086,9.8448e-05,0.656753659248352,0.1590130114927888,-0.006121401442214847,-6.31,5194.76,0.0012576282,0.0393792,0.05964338779449463,,
837,4247552,2074,5070,8292,0.254638671875,-1.0792455431073904,9.837485714285716e-05,0.6480201482772827,0.1583444019779563,-0.005269081797450781,-6.32,5200.31,0.0012666676,0.03934994285714286,0.047716595232486725,,
837,4249600,2075,5072,8296,0.247802734375,-1.0968812368810177,9.83017142857143e-05,0.5683197975158691,0.19636916555464268,-0.005128046817844734,-6.45,5172.37,0.0014164743,0.03932068571428572,0.07477261126041412,,
,4250000,,,8300,0.25390625,-1.0929866954684258,9.822857142857142e-05,0.5560281276702881,0.2002222561277449,-0.004078677040524781,,,0.0018049128,0.03929142857142857,0.05263002961874008,-3.85,5746.1
831,4251648,2076,5114,,,,,,,,-6.45,5172.37,,,,,
831,4253696,2077,5117,8304,0.270751953125,-1.1115894801914692,9.815542857142856e-05,0.6983107328414917,0.14537302497774363,-0.00528421308263205,-6.46,5166.16,0.0020968616,0.03926217142857143,0.033824048936367035,,
831,4255744,2078,5119,8308,0.2364501953125,-1.0884040370583534,9.808228571428571e-05,0.6125596761703491,0.12223655870184302,-0.0062204891291912645,-6.48,5159.31,0.001256485,0.039232914285714286,0.033818043768405914,,
831,4257792,2079,5121,8312,0.2628173828125,-1.089053437113762,9.800914285714285e-05,0.6189584136009216,0.17839948739856482,-0.005136341307661496,-6.3,5180.0,0.0015300359,0.039203657142857146,0.07330256700515747,,
831,4259840,2080,5123,8316,0.2396240234375,-1.1073260195553303,9.793599999999999e-05,0.6040962934494019,0.1391106224618852,-0.00530287939182017,-6.2,5194.76,0.0013439258,0.0391744,0.04291845113039017,,
831,4261888,2081,5125,8320,0.2470703125,-1.0978867784142494,9.786285714285714e-05,0.6389890909194946,0.11593475821428001,-0.005660163500579074,-6.13,5191.65,0.001293333,0.03914514285714286,0.02449989691376686,,
831,4263936,2082,5127,8324,0.24658203125,-1.0913914628326893,9.778971428571428e-05,0.6364867091178894,0.13306549796834588,-0.004112077542231418,-6.13,5191.65,0.0014718949,0.03911588571428572,0.04403148591518402,,
831,4265984,2083,5130,8328,0.2152099609375,-1.103282056748867,9.771657142857144e-05,0.6712186336517334,0.11316925310529768,-0.006212964857695624,-6.02,5208.23,0.0012343153,0.039086628571428576,0.025363970547914505,,
831,4268032,2084,5132,8332,0.2598876953125,-1.098038274794817,9.764342857142858e-05,0.5586823225021362,0.11435464839451015,-0.005995493324007839,-5.8,5223.85,0.001747287,0.039057371428571436,0.02635628916323185,,
831,4270080,2085,5134,8336,0.294677734375,-1.0913637019693851,9.757028571428573e-05,0.5917497277259827,0.15157352993264794,-0.0051693654677364975,-5.8,5223.85,0.001998654,0.03902811428571429,0.040757451206445694,,
831,4272128,2086,5136,8340,0.265625,-1.0924898497760296,9.749714285714287e-05,0.6492723226547241,0.11218134663067758,-0.005798377009341493,-5.8,5223.85,0.0015706036,0.03899885714285715,0.026967812329530716,,
831,4274176,2087,5138,8344,0.2437744140625,-1.098105140030384,9.742400000000001e-05,0.5766671895980835,0.16230114782229066,-0.005707394477212802,-5.56,5287.97,0.0013979888,0.03896960000000001,0.037171561270952225,,
831,4276224,2088,5141,8348,0.2401123046875,-1.0819758772850037,9.735085714285716e-05,0.5141184329986572,0.17714910907670856,-0.00504207971971482,-5.57,5288.04,0.0013293222,0.038940342857142866,0.06364236772060394,,
831,4278272,2089,5143,8352,0.2266845703125,-1.106089573353529,9.727771428571427e-05,0.6368777751922607,0.12614654982462525,-0.0056368965888395905,-5.62,5278.1,0.0015010451,0.03891108571428571,0.028334245085716248,,
831,4280320,2090,5145,8356,0.2210693359375,-1.1033485978841782,9.720457142857143e-05,0.6061245203018188,0.15022778045386076,-0.00507227354682982,-5.59,5313.16,0.0014185433,0.03888182857142857,0.03559169918298721,,
831,4282368,2091,5147,8360,0.2772216796875,-1.1049371883273125,9.713142857142856e-05,0.5691555738449097,0.14769027126021683,-0.004928243695758283,-5.75,5295.29,0.001631949,0.03885257142857143,0.033949170261621475,,
831,4284416,2092,5149,8364,0.3021240234375,-1.0898451656103134,9.70582857142857e-05,0.5461814403533936,0.1565411884803325,-0.004725951934233308,-5.75,5295.29,0.0020895195,0.03882331428571428,0.04390529915690422,,
832,4286464,2093,5151,8368,0.2210693359375,-1.101790938526392,9.698514285714286e-05,0.5794916152954102,0.15697192819789052,-0.005045360201620497,-5.75,5295.29,0.0014567277,0.03879405714285714,0.051864493638277054,,
832,4288512,2094,5154,8372,0.2469482421875,-1.1065705195069313,9.6912e-05,0.612973153591156,0.1503801429644227,-0.0053109616856090724,-5.82,5299.28,0.0015054495,0.0387648,0.03825734928250313,,
832,4290560,2095,5156,8376,0.2529296875,-1.100209679454565,9.683885714285715e-05,0.4637409448623657,0.2034236341714859,-0.005498945189174265,-5.95,5278.62,0.0015037295,0.03873554285714286,0.08163052797317505,,
832,4292608,2096,5158,8380,0.2105712890625,-1.0912842564284801,9.676571428571429e-05,0.5505033135414124,0.18325265916064382,-0.005695990315871313,-5.99,5271.81,0.001312621,0.03870628571428572,0.0620516873896122,,
832,4294656,2097,5160,8384,0.2718505859375,-1.076504249125719,9.669257142857144e-05,0.6191046237945557,0.17791073815897107,-0.002706289989873767,-5.99,5271.81,0.0019197307,0.03867702857142857,0.0457470640540123,,
832,4296704,2098,5162,8388,0.252685546875,-1.0905124954879284,9.661942857142858e-05,0.6101633310317993,0.1471166405826807,-0.004757228147354908,-6.07,5256.82,0.001723167,0.03864777142857143,0.03119407594203949,,
832,4298752,2099,5165,8392,0.24560546875,-1.1156787015497684,9.654628571428572e-05,0.6420408487319946,0.14806869626045227,-0.005583338934229687,-6.0,5260.46,0.0012998513,0.03861851428571429,0.025876324623823166,,
832,4300800,2100,5167,8396,0.2730712890625,-1.1202666759490967,9.647314285714287e-05,0.6175058484077454,0.19346010172739625,-0.005428748670965433,-5.93,5280.65,0.0014581683,0.03858925714285715,0.08588997274637222,,
832,4302848,2101,5169,8400,0.252197265625,-1.0989599265158176,9.640000000000001e-05,0.5511256456375122,0.1796419690363109,-0.005158809362910688,-5.85,5289.97,0.0013563049,0.03856000000000001,0.05667257681488991,,
832,4304896,2102,5171,8404,0.27880859375,-1.1122157238423824,9.632685714285714e-05,0.5511887073516846,0.16164166340604424,-0.005349268612917513,-5.93,5278.09,0.0016264982,0.038530742857142856,0.05162878334522247,,
832,4306944,2103,5173,8408,0.255859375,-1.1183737106621265,9.625371428571428e-05,0.5809935331344604,0.18169090012088418,-0.00476127298315987,-5.78,5304.03,0.0014679509,0.038501485714285716,0.0459909662604332,,
832,4308992,2104,5175,8412,0.254638671875,-1.103289406746626,9.618057142857142e-05,0.5898867845535278,0.17056982358917594,-0.005274742994515691,-5.73,5312.89,0.0014435669,0.03847222857142857,0.05175692215561867,,
832,4311040,2105,5178,8416,0.2392578125,-1.109631784260273,9.610742857142857e-05,0.642752468585968,0.1551915486343205,-0.005338026559911668,-5.9,5287.23,0.001307014,0.03844297142857143,0.05005009472370148,,
832,4313088,2106,5180,8420,0.2530517578125,-1.1230379939079285,9.603428571428571e-05,0.5724260807037354,0.17025546077638865,-0.0053911957365926355,-6.01,5262.26,0.0015200246,0.03841371428571429,0.06410261988639832,,
832,4315136,2107,5182,8424,0.2606201171875,-1.1081063821911812,9.596114285714286e-05,0.5938217639923096,0.13252372154965997,-0.005992475023958832,-6.01,5287.47,0.0016165704,0.03838445714285715,0.0319860503077507,,
832,4317184,2108,5184,8428,0.276123046875,-1.1154779195785522,9.5888e-05,0.6041901111602783,0.18701103422790766,-0.005704735376639292,-6.01,5287.47,0.0014684495,0.038355200000000006,0.03865082561969757,,
832,4319232,2109,5186,8432,0.2283935546875,-1.1141942404210567,9.581485714285715e-05,0.7067731022834778,0.1415895582176745,-0.005665229517035186,-5.98,5293.45,0.0012647627,0.03832594285714286,0.035660967230796814,,
832,4321280,2110,5189,8436,0.234375,-1.106506947427988,9.574171428571429e-05,0.644718587398529,0.14439401985146105,-0.0051076576637569815,-5.88,5320.61,0.001066179,0.03829668571428572,0.06335091590881348,,
832,4323328,2111,5191,8440,0.2298583984375,-1.1146197468042374,9.566857142857143e-05,0.7018275260925293,0.10585327236913145,-0.005339588591596112,-5.96,5319.01,0.0012487522,0.03826742857142858,0.03272470831871033,,
832,4325376,2112,5193,8444,0.2574462890625,-1.12081753090024,9.559542857142859e-05,0.6478108167648315,0.13434560596942902,-0.005718682470615022,-5.99,5333.48,0.0014523285,0.03823817142857144,0.029122456908226013,,
832,4327424,2113,5195,8448,0.2371826171875,-1.1072737947106361,9.552228571428572e-05,0.6298925876617432,0.1607419322244823,-0.005346516190911643,-5.89,5344.2,0.0012203751,0.038208914285714296,0.05114185810089111,,
832,4329472,2114,5197,8452,0.2528076171875,-1.1071825698018074,9.544914285714285e-05,0.5418356657028198,0.159920793492347,-0.004716581213870086,-6.02,5326.92,0.0014726018,0.03817965714285714,0.04492492973804474,,
832,4331520,2115,5199,8456,0.2510986328125,-1.1162291429936886,9.537599999999999e-05,0.6173889636993408,0.11916197184473276,-0.0050589240418048576,-6.04,5313.57,0.0012288592,0.0381504,0.031140610575675964,,
833,4333568,2116,5202,8460,0.2364501953125,-1.119844987988472,9.530285714285714e-05,0.580500066280365,0.12099532061256468,-0.0047846094821579754,-6.04,5313.57,0.0012104311,0.03812114285714285,0.02921542339026928,,
833,4335616,2117,5204,8464,0.2540283203125,-1.1228621751070023,9.522971428571428e-05,0.6208764314651489,0.11688983486965299,-0.005807893117889762,-6.04,5313.57,0.0013707037,0.03809188571428571,0.03482002764940262,,
833,4337664,2118,5206,8468,0.2432861328125,-1.1028519980609417,9.515657142857142e-05,0.6399898529052734,0.1450063141528517,-0.005649285885738209,-6.05,5320.22,0.001575409,0.03806262857142857,0.05323769897222519,,
833,4339712,2119,5208,8472,0.266845703125,-1.1220665015280247,9.508342857142857e-05,0.5771232843399048,0.17836799891665578,-0.005174728692509234,-5.98,5337.62,0.0016703764,0.03803337142857143,0.06224919110536575,,
833,4341760,2120,5210,8476,0.24951171875,-1.1029014252126217,9.501028571428571e-05,0.5688847303390503,0.13812345289625227,-0.0059008480166085064,-5.98,5337.62,0.001495809,0.03800411428571429,0.0363788940012455,,
833,4343808,2121,5212,8480,0.2335205078125,-1.09938845038414,9.493714285714287e-05,0.6238813996315002,0.16146069834940135,-0.00562386613455601,-5.87,5347.0,0.0013274454,0.037974857142857144,0.06326892226934433,,
833,4345856,2122,5215,8484,0.2552490234375,-1.0999251417815685,9.4864e-05,0.5716322660446167,0.1731304875575006,-0.005742108580307104,-5.9,5330.13,0.0012853331,0.0379456,0.06922390311956406,,
833,4347904,2123,5217,8488,0.2647705078125,-1.0989970713853836,9.479085714285714e-05,0.4556151032447815,0.1582330409437418,-0.004417938485858031,-5.8,5329.49,0.0015381402,0.03791634285714286,0.05232468992471695,,
833,4349952,2124,5219,8492,0.2733154296875,-1.0929945334792137,9.47177142857143e-05,0.6279255747795105,0.15592909697443247,-0.0035827929532388225,-5.68,5351.28,0.0014853405,0.03788708571428572,0.06640469282865524,,
833,4352000,2125,5221,8496,0.26171875,-1.0870911106467247,9.464457142857144e-05,0.6146539449691772,0.15958193130791187,-0.00486868285224773,-5.48,5386.23,0.0015455119,0.03785782857142858,0.04730134829878807,,
833,4354048,2126,5223,8500,0.24951171875,-1.0945247672498226,9.457142857142859e-05,0.6287051439285278,0.18829077202826738,-0.0055323043634416535,-5.83,5339.07,0.0012826894,0.037828571428571434,0.049342960119247437,,
833,4356096,2127,5226,8504,0.257568359375,-1.0965688228607178,9.44982857142857e-05,0.5866876840591431,0.18651183880865574,-0.00519850297132507,-5.83,5339.07,0.0015792103,0.037799314285714286,0.07470088452100754,,
833,4358144,2128,5228,8508,0.2618408203125,-1.0992668829858303,9.442514285714285e-05,0.6027907133102417,0.24433975061401725,-0.004832669445022475,-5.82,5326.88,0.0016328674,0.03777005714285714,0.08661093562841415,,
833,4360192,2129,5230,8512,0.272705078125,-1.086902815848589,9.4352e-05,0.5040187835693359,0.1768368761986494,-0.003985156305134296,-5.82,5326.88,0.0014237191,0.0377408,0.060728397220373154,,
833,4362240,2130,5232,8516,0.2398681640625,-1.08578921854496,9.427885714285713e-05,0.7184311151504517,0.12210700893774629,-0.004722967598354444,-5.93,5293.45,0.0011855889,0.03771154285714286,0.033409785479307175,,
833,4364288,2131,5234,8520,0.2880859375,-1.0984338708221912,9.420571428571429e-05,0.5653437376022339,0.16743480670265853,-0.0044797938608098775,-5.93,5293.45,0.0016745979,0.03768228571428572,0.0469173938035965,,
833,4366336,2132,5237,8524,0.2462158203125,-1.0808753408491611,9.413257142857143e-05,0.5610098242759705,0.20622016908600926,-0.004556406318442896,-5.99,5282.84,0.00132749,0.037653028571428576,0.07897225022315979,,
833,4368384,2133,5239,8528,0.2598876953125,-1.0972620770335197,9.405942857142858e-05,0.5875591039657593,0.15028447983786464,-0.005459201958728954,-5.88,5274.89,0.0014508038,0.03762377142857143,0.043646883219480515,,
833,4370432,2134,5241,8532,0.261962890625,-1.092419471591711,9.398628571428572e-05,0.5440164804458618,0.1597813805565238,-0.004788873833604157,-5.88,5256.52,0.001483427,0.03759451428571429,0.0529140904545784,,
833,4372480,2135,5243,8536,0.228271484375,-1.1000056862831116,9.391314285714287e-05,0.6538207530975342,0.13576813996769488,-0.005707213596906513,-5.54,5262.06,0.0012282822,0.03756525714285715,0.03905107080936432,,
833,4374528,2136,5245,8540,0.2528076171875,-1.098665215075016,9.384000000000001e-05,0.7057957649230957,0.095566674368456,-0.0053503699018619955,-5.55,5248.82,0.0013815288,0.03753600000000001,0.016119077801704407,,
833,4376576,2137,5247,8544,0.275634765625,-1.0880912318825722,9.376685714285715e-05,0.5737836360931396,0.13447651593014598,-0.004742526478366926,-5.55,5248.82,0.0015932603,0.037506742857142866,0.030511528253555298,,
834,4378624,2138,5250,8548,0.251708984375,-1.0859388522803783,9.36937142857143e-05,0.5176864862442017,0.1594349117949605,-0.005508989255758934,-5.55,5248.82,0.0013109761,0.03747748571428572,0.04572850465774536,,
834,4380672,2139,5252,8552,0.2481689453125,-1.064614923670888,9.362057142857144e-05,0.5264941453933716,0.13924763654358685,-0.005561879690503702,-5.55,5248.82,0.0013301636,0.03744822857142858,0.04069653898477554,,
834,4382720,2140,5254,8556,0.261962890625,-1.0895499847829342,9.354742857142857e-05,0.5046299695968628,0.1867234690580517,-0.004339600127423182,-5.52,5256.87,0.0012202915,0.037418971428571424,0.06588850170373917,,
834,4384768,2141,5256,8560,0.23193359375,-1.0800904277712107,9.34742857142857e-05,0.6569376587867737,0.14886837801896036,-0.0051694028079509735,-5.54,5263.44,0.001242259,0.03738971428571428,0.043904632329940796,,
834,4386816,2142,5258,8564,0.251953125,-1.0989870838820934,9.340114285714285e-05,0.6182878017425537,0.14637095341458917,-0.006143431994132698,-5.38,5277.13,0.001389398,0.03736045714285714,0.04655222222208977,,
834,4388864,2143,5260,8568,0.2672119140625,-1.079725969582796,9.3328e-05,0.6852916479110718,0.15933032520115376,-0.004516633562161587,-5.78,5231.1,0.0016995539,0.0373312,0.05060820281505585,,
834,4390912,2144,5263,8572,0.2867431640625,-1.0882728472352028,9.325485714285714e-05,0.6355652809143066,0.1593385054729879,-0.0044963996624574065,-5.88,5227.42,0.0018324269,0.037301942857142854,0.05687122792005539,,
834,4392960,2145,5265,8576,0.255615234375,-1.08098029717803,9.318171428571429e-05,0.7348583936691284,0.14398265210911632,-0.005195016230572946,-5.85,5243.91,0.0013361555,0.037272685714285714,0.026542402803897858,,
834,4395008,2146,5267,8580,0.269287109375,-1.0777851566672325,9.310857142857143e-05,0.6391594409942627,0.14944059494882822,-0.005130518693476915,-5.69,5261.81,0.0015301178,0.03724342857142857,0.04696284234523773,,
834,4397056,2147,5269,8584,0.26708984375,-1.0880605578422546,9.303542857142858e-05,0.6078681945800781,0.16102575324475765,-0.004605170353897847,-5.73,5264.44,0.0015673462,0.03721417142857143,0.043901294469833374,,
834,4399104,2148,5271,8588,0.2421875,-1.0673780962824821,9.296228571428572e-05,0.5154515504837036,0.2582488493062556,-0.004509322869125754,-5.96,5211.85,0.0012881109,0.03718491428571429,0.07922028750181198,,
834,4401152,2149,5274,8592,0.235107421875,-1.0658305808901787,9.288914285714286e-05,0.6400976181030273,0.17138976859860122,-0.005649993749102578,-5.96,5211.85,0.0012515514,0.037155657142857144,0.04779478907585144,,
834,4403200,2150,5276,8596,0.2755126953125,-1.0669957119971514,9.281600000000001e-05,0.5289231538772583,0.2462619272992015,-0.0038663814193569124,-5.96,5211.85,0.0013552939,0.037126400000000004,0.09499049931764603,,
834,4405248,2151,5278,8600,0.257080078125,-1.0871968381106853,9.274285714285715e-05,0.5527893900871277,0.16217912873253226,-0.005368294529034756,-6.05,5205.87,0.0013887077,0.03709714285714286,0.06330770999193192,,
834,4407296,2152,5280,8604,0.2694091796875,-1.0817558951675892,9.266971428571428e-05,0.6140079498291016,0.12904867716133595,-0.005521678918739781,-6.09,5204.05,0.0015533504,0.03706788571428571,0.03529544919729233,,
834,4409344,2153,5282,8608,0.2166748046875,-1.080944187939167,9.259657142857142e-05,0.6001343131065369,0.15333952475339174,-0.005568715467234142,-6.11,5205.42,0.0012204249,0.03703862857142857,0.046918027102947235,,
834,4411392,2154,5284,8612,0.2467041015625,-1.074644211679697,9.252342857142856e-05,0.6381409764289856,0.16286336444318295,-0.005407784272392746,-6.12,5172.65,0.0011815177,0.03700937142857143,0.05148332938551903,,
834,4413440,2155,5287,8616,0.2503662109375,-1.0760724134743214,9.245028571428571e-05,0.6539483070373535,0.13901565549895167,-0.005764752218965441,-6.12,5172.65,0.0013210468,0.03698011428571429,0.034799255430698395,,
834,4415488,2156,5289,8620,0.2418212890625,-1.0817824266850948,9.237714285714285e-05,0.6624389886856079,0.14443694846704602,-0.005055068992078304,-6.11,5167.21,0.0013395599,0.03695085714285714,0.0331127755343914,,
834,4417536,2157,5291,8624,0.2293701171875,-1.0634290613234043,9.2304e-05,0.6062282919883728,0.16818394837900996,-0.00503694788494613,-6.01,5189.71,0.001269666,0.0369216,0.05568353086709976,,
834,4419584,2158,5293,8628,0.241943359375,-1.0664616972208023,9.223085714285714e-05,0.5149905681610107,0.1550504695624113,-0.005081797105958685,-5.9,5211.07,0.0015250542,0.03689234285714286,0.04076201841235161,,
834,4421632,2159,5295,8632,0.2894287109375,-1.075650081038475,9.21577142857143e-05,0.4310651421546936,0.23315707594156265,-0.003161823857226409,-5.9,5211.07,0.0016103582,0.03686308571428572,0.07820966839790344,,
834,4423680,2160,5298,8636,0.301025390625,-1.087803665548563,9.208457142857143e-05,0.5051952600479126,0.15954388002865016,-0.0029985556175233796,-5.93,5206.19,0.0019331598,0.03683382857142858,0.05499252676963806,,
834,4425728,2161,5300,8640,0.2435302734375,-1.072967354208231,9.201142857142857e-05,0.6634311676025391,0.10889911581762135,-0.0057835804764181376,-5.99,5203.24,0.001196267,0.03680457142857143,0.029812199994921684,,
835,4427776,2162,5302,8644,0.2205810546875,-1.0829873848706484,9.193828571428573e-05,0.6222221851348877,0.14038703800179064,-0.005694284685887396,-5.97,5181.87,0.0010260732,0.03677531428571429,0.040708281099796295,,
835,4429824,2163,5304,8648,0.22705078125,-1.0880130752921104,9.186514285714287e-05,0.6805206537246704,0.1380540793761611,-0.0051267178932903334,-5.97,5181.87,0.0012695692,0.03674605714285715,0.03159589320421219,,
835,4431872,2164,5306,8652,0.2445068359375,-1.0666477605700493,9.179200000000002e-05,0.5758823156356812,0.15697195730172098,-0.005142997353686951,-5.97,5181.87,0.0012584606,0.03671680000000001,0.05773065239191055,,
835,4433920,2165,5309,8656,0.264404296875,-1.0648326203227043,9.171885714285713e-05,0.620327889919281,0.140018631471321,-0.005883545149117708,-6.23,5125.48,0.001366576,0.03668754285714285,0.03937208652496338,,
835,4435968,2166,5311,8660,0.264892578125,-1.0845025032758713,9.164571428571428e-05,0.7146866321563721,0.12079277378506958,-0.005654665554175153,-6.13,5143.39,0.0014718785,0.03665828571428571,0.02239542454481125,,
835,4438016,2167,5313,8664,0.2816162109375,-1.0838097520172596,9.157257142857142e-05,0.6951008439064026,0.1626669189427048,-0.005348271050024778,-6.06,5152.1,0.0017826622,0.03662902857142857,0.03305170685052872,,
835,4440064,2168,5315,8668,0.273681640625,-1.085846871137619,9.149942857142856e-05,0.5822219848632812,0.18600193690508604,-0.004854253915254958,-6.06,5152.1,0.0013603016,0.036599771428571425,0.05798936262726784,,
835,4442112,2169,5317,8672,0.244384765625,-1.0811646915972233,9.142628571428571e-05,0.6026836633682251,0.180987878004089,-0.005251363494608086,-6.02,5161.95,0.001175522,0.036570514285714284,0.05614970251917839,,
835,4444160,2170,5319,8676,0.2559814453125,-1.0655643492937088,9.135314285714285e-05,0.5937732458114624,0.13084934302605689,-0.004375008516944945,-6.02,5161.95,0.001375943,0.03654125714285714,0.033262867480516434,,
835,4446208,2171,5322,8680,0.2542724609375,-1.0798603259027004,9.128000000000001e-05,0.5543593168258667,0.17201406136155128,-0.003710948323714547,-6.19,5133.04,0.0014253117,0.036512,0.05763549730181694,,
835,4448256,2172,5324,8684,0.262939453125,-1.0772320926189423,9.120685714285715e-05,0.6721489429473877,0.14244832703843713,-0.0047786444920348,-6.18,5116.92,0.0012361676,0.03648274285714286,0.029397709295153618,,
835,4450304,2173,5326,8688,0.24853515625,-1.0927176214754581,9.113371428571429e-05,0.6331571340560913,0.11322189681231976,-0.005176179111003876,-6.18,5116.92,0.0013057702,0.036453485714285715,0.029414072632789612,,
835,4452352,2174,5328,8692,0.2481689453125,-1.0865630432963371,9.106057142857144e-05,0.5531891584396362,0.15142558817751706,-0.005646492776577361,-6.21,5100.4,0.0013928438,0.036424228571428574,0.042949628084897995,,
835,4454400,2175,5330,8696,0.2454833984375,-1.0860663801431656,9.098742857142858e-05,0.5833858847618103,0.12260366044938564,-0.005662658280925825,-6.1,5114.04,0.0011780025,0.03639497142857143,0.029919493943452835,,
835,4456448,2176,5333,8700,0.2716064453125,-1.0938888378441334,9.091428571428573e-05,0.5789146423339844,0.1704966186080128,-0.005520977254491299,-6.1,5114.04,0.0015450543,0.03636571428571429,0.04027391970157623,,
835,4458496,2177,5335,8704,0.2738037109375,-1.070627573877573,9.084114285714287e-05,0.6323308944702148,0.16589155606925488,-0.004629452727385797,-6.01,5122.76,0.0015742026,0.03633645714285715,0.057616859674453735,,
835,4460544,2178,5337,8708,0.2685546875,-1.0826030187308788,9.0768e-05,0.6615631580352783,0.13687729579396546,-0.004959702579071745,-5.8,5167.61,0.0012824395,0.0363072,0.033105865120887756,,
835,4462592,2179,5339,8712,0.2431640625,-1.0723801590502262,9.069485714285713e-05,0.6176743507385254,0.19022175413556397,-0.004998845062800683,-5.88,5142.94,0.0011768347,0.03627794285714286,0.042216673493385315,,
835,4464640,2180,5341,8716,0.265869140625,-1.0723101794719696,9.062171428571427e-05,0.6580878496170044,0.14796893391758204,-0.005192086813622154,-5.88,5142.94,0.0013529977,0.03624868571428571,0.03454601764678955,,
835,4466688,2181,5343,8720,0.260498046875,-1.082080103456974,9.054857142857143e-05,0.6056654453277588,0.18459695717319846,-0.004234956038999371,-5.84,5145.63,0.0014620055,0.03621942857142857,0.06218130514025688,,
835,4468736,2182,5346,8724,0.231689453125,-1.0725866630673409,9.047542857142857e-05,0.6100910305976868,0.14006554428488016,-0.005436800784082152,-5.8,5152.32,0.0013140244,0.03619017142857143,0.050374798476696014,,
835,4470784,2183,5348,8728,0.2623291015625,-1.0982290655374527,9.040228571428572e-05,0.5391553044319153,0.1580897499807179,-0.0050147562578786165,-5.87,5149.16,0.0014820499,0.03616091428571429,0.03854388743638992,,
835,4472832,2184,5350,8732,0.2447509765625,-1.0906722769141197,9.032914285714286e-05,0.6549725532531738,0.12719329469837248,-0.004879518048255704,-5.67,5169.77,0.0012843744,0.03613165714285715,0.03528723865747452,,
835,4474880,2185,5352,8736,0.2738037109375,-1.0748890116810799,9.025600000000001e-05,0.53837651014328,0.20461029931902885,-0.0043213679164182395,-5.85,5165.14,0.0015104716,0.0361024,0.08055023849010468,,
836,4476928,2186,5354,8740,0.260009765625,-1.080936774611473,9.018285714285715e-05,0.6424161195755005,0.135657130042091,-0.004397730197524652,-5.85,5165.14,0.0012387567,0.03607314285714286,0.03604711964726448,,
836,4478976,2187,5357,8744,0.2493896484375,-1.0825558379292488,9.010971428571429e-05,0.5866203308105469,0.16754845809191465,-0.005661804272676818,-6.03,5155.48,0.0011992567,0.03604388571428572,0.04990646243095398,,
