time/episodes,time/total_timesteps,time/fps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
2492,572723,648,0.4330042300000001,883,-20.32,1150.03,,,0.0001,118180,0.007262016646564007
2496,573804,648,0.43193404,884,-20.33,1149.93,,,0.0001,118450,0.00924539752304554
2500,575012,648,0.4307381199999999,886,-20.3,1156.75,,,0.0001,118752,0.007552396506071091
2504,576210,648,0.4295520999999999,888,-20.28,1160.58,,,0.0001,119052,0.008179252035915852
2508,577389,648,0.4283848899999999,890,-20.24,1168.42,,,0.0001,119347,0.008445853367447853
2512,578507,648,0.42727806999999995,892,-20.24,1164.1,,,0.0001,119626,0.005713246297091246
2516,579743,648,0.4260544299999999,894,-20.25,1164.91,,,0.0001,119935,0.005748705938458443
2520,580943,647,0.42486643,896,-20.26,1170.36,,,0.0001,120235,0.007045331411063671
2524,582043,647,0.4237774299999999,898,-20.29,1171.41,,,0.0001,120510,0.009016062133014202
2528,583262,647,0.42257062,900,-20.29,1174.86,,,0.0001,120815,0.002571810269728303
2532,584445,647,0.4213994499999999,902,-20.26,1174.43,,,0.0001,121111,0.0042883665300905704
2536,585644,647,0.4202124399999999,904,-20.25,1174.49,,,0.0001,121410,0.011410810053348541
2540,586985,647,0.4188848500000001,906,-20.25,1184.74,,,0.0001,121746,0.007232761941850185
2544,588301,647,0.41758201000000006,908,-20.23,1193.71,,,0.0001,122075,0.00825722236186266
2548,589424,647,0.4164702400000001,910,-20.22,1197.19,,,0.0001,122355,0.008672215044498444
2552,590607,647,0.4152990700000001,912,-20.21,1198.74,,,0.0001,122651,0.008362282067537308
2556,591829,646,0.41408928999999983,914,-20.18,1201.36,,,0.0001,122957,0.004075582604855299
2560,593026,646,0.4129042599999999,916,-20.19,1205.49,,,0.0001,123256,0.006878269836306572
2564,594092,646,0.4118489200000002,918,-20.2,1203.35,,,0.0001,123522,0.022142549976706505
2568,595158,646,0.4107935799999999,920,-20.22,1202.55,,,0.0001,123789,0.012556686997413635
2572,596405,646,0.40955905000000015,922,-20.22,1205.63,,,0.0001,124101,0.013676812872290611
2576,597630,646,0.40834629999999994,924,-20.2,1210.4,,,0.0001,124407,0.01256481558084488
2580,598915,646,0.40707415000000013,926,-20.15,1218.5,,,0.0001,124728,0.01469243224710226
,600000,,0.40600099,,,,1710.55,-18.5,0.0001,124999,0.0039959377609193325
2584,600246,638,0.4057564600000002,939,-20.13,1223.46,,,0.0001,125061,0.008158563636243343
2588,601350,638,0.40466349999999995,941,-20.16,1217.92,,,0.0001,125337,0.003764841239899397
2592,602524,638,0.4035012400000002,943,-20.2,1214.07,,,0.0001,125630,0.015156978741288185
2596,603654,638,0.40238253999999984,945,-20.21,1215.83,,,0.0001,125913,0.0073286970146000385
2600,604870,638,0.4011787,947,-20.27,1216.28,,,0.0001,126217,0.011018835008144379
2604,606069,638,0.39999169,949,-20.26,1216.55,,,0.0001,126517,0.015280535444617271
2608,607307,638,0.39876607,951,-20.26,1218.42,,,0.0001,126826,0.014881128445267677
2612,608610,638,0.3974760999999999,953,-20.26,1225.74,,,0.0001,127152,0.006232487969100475
2616,609714,638,0.3963831400000002,955,-20.26,1220.3,,,0.0001,127428,0.013261666521430016
2620,610896,638,0.39521296000000017,957,-20.22,1219.77,,,0.0001,127723,0.012863939628005028
2624,612138,637,0.3939833800000001,959,-20.22,1225.79,,,0.0001,128034,0.009698781184852123
2628,613295,637,0.3928379500000001,961,-20.23,1223.6,,,0.0001,128323,0.005115078762173653
2632,614489,637,0.3916558900000001,963,-20.22,1223.99,,,0.0001,128622,0.00833030603826046
2636,615723,637,0.39043423,965,-20.23,1225.21,,,0.0001,128930,0.009976123459637165
2640,616964,637,0.38920564000000013,967,-20.2,1221.56,,,0.0001,129240,0.005592976231127977
2644,618187,637,0.38799487,969,-20.2,1217.88,,,0.0001,129546,0.016177203506231308
2648,619436,637,0.3867583600000001,971,-20.2,1222.62,,,0.0001,129858,0.015542582608759403
2652,620666,637,0.3855406600000001,973,-20.18,1225.03,,,0.0001,130166,0.0031010278034955263
2656,621883,637,0.38433583000000004,975,-20.21,1224.61,,,0.0001,130470,0.016018370166420937
2660,623114,637,0.3831171400000001,977,-20.19,1226.3,,,0.0001,130778,0.00758474413305521
2664,624257,637,0.38198557,979,-20.16,1229.33,,,0.0001,131064,0.007596568204462528
2668,625385,637,0.3808688499999999,981,-20.16,1231.56,,,0.0001,131346,0.006804021541029215
2672,626632,636,0.3796343200000002,983,-20.18,1231.5,,,0.0001,131657,0.005715411156415939
2676,627958,636,0.37832157999999994,986,-20.19,1236.0,,,0.0001,131989,0.01415181439369917
2680,629258,636,0.3770345799999999,988,-20.18,1236.56,,,0.0001,132314,0.011709121987223625
2684,630339,636,0.37596439000000004,989,-20.21,1226.83,,,0.0001,132584,0.011567260138690472
2688,631662,636,0.37465462000000005,992,-20.18,1235.18,,,0.0001,132915,0.014082837849855423
2692,633063,636,0.3732676300000001,994,-20.16,1244.66,,,0.0001,133265,0.009159971959888935
2696,634392,636,0.37195192,996,-20.09,1252.72,,,0.0001,133597,0.018789127469062805
2700,635759,636,0.37059859000000006,999,-20.03,1258.4,,,0.0001,133939,0.00645787687972188
2704,637110,636,0.3692611000000001,1001,-20.05,1264.54,,,0.0001,134277,0.009981421753764153
2708,638520,636,0.3678652,1003,-20.01,1271.53,,,0.0001,134629,0.005222617648541927
2712,639734,636,0.36666334,1005,-20.0,1267.98,,,0.0001,134933,0.006073204800486565
2716,641013,635,0.36539712999999996,1007,-20.0,1274.92,,,0.0001,135253,0.007726563606411219
2720,642261,635,0.36416161,1010,-20.02,1277.19,,,0.0001,135565,0.01132638193666935
2724,643398,635,0.36303598000000004,1011,-20.01,1272.57,,,0.0001,135849,0.01630694419145584
2728,644433,635,0.36201132999999996,1013,-19.99,1267.36,,,0.0001,136108,0.007949413731694221
2732,645652,635,0.36080451999999985,1015,-19.99,1268.6,,,0.0001,136412,0.01442150492221117
2736,646889,635,0.35957989,1017,-19.99,1268.42,,,0.0001,136722,0.013056052848696709
2740,648118,635,0.35836318,1019,-19.99,1267.72,,,0.0001,137029,0.013917708769440651
2744,649357,635,0.3571365700000001,1021,-20.0,1268.18,,,0.0001,137339,0.012340627610683441
2748,650636,635,0.35587036000000005,1024,-19.97,1269.39,,,0.0001,137658,0.015689823776483536
2752,651836,635,0.3546823600000002,1026,-19.98,1267.85,,,0.0001,137958,0.009687244892120361
2756,653111,635,0.35342010999999995,1028,-19.96,1270.27,,,0.0001,138277,0.00356761971488595
2760,654183,635,0.35235883,1030,-19.96,1264.14,,,0.0001,138545,0.01569235511124134
2764,655721,634,0.35083621,1032,-19.95,1279.88,,,0.0001,138930,0.006798817776143551
2768,657040,634,0.34953040000000013,1034,-19.94,1287.55,,,0.0001,139259,0.004784911405295134
2772,658293,634,0.34828992999999997,1036,-19.94,1287.69,,,0.0001,139573,0.008467734791338444
2776,659511,634,0.34708411000000006,1039,-19.98,1283.29,,,0.0001,139877,0.009768059477210045
2780,660870,634,0.34573869999999995,1041,-20.01,1285.8,,,0.0001,140217,0.016751855611801147
2784,662025,634,0.34459525000000013,1043,-20.0,1288.64,,,0.0001,140506,0.02285190485417843
2788,663309,634,0.3433240900000001,1045,-19.99,1287.04,,,0.0001,140827,0.01634760946035385
2792,664724,634,0.34192323999999996,1047,-19.96,1287.59,,,0.0001,141180,0.009365292266011238
2796,666004,634,0.34065603999999994,1049,-19.99,1285.65,,,0.0001,141500,0.009651945903897285
2800,667379,634,0.33929479000000007,1052,-20.02,1285.78,,,0.0001,141844,0.008968980982899666
2804,668549,634,0.3381364899999999,1054,-20.05,1278.27,,,0.0001,142137,0.0058676376938819885
2808,669748,634,0.33694948,1056,-20.08,1270.08,,,0.0001,142436,0.008728742599487305
2812,671166,633,0.3355456600000001,1058,-20.07,1278.23,,,0.0001,142791,0.025719357654452324
2816,672476,633,0.3342487599999999,1060,-20.07,1279.5,,,0.0001,143118,0.011907016858458519
2820,673649,633,0.3330874899999998,1062,-20.1,1276.59,,,0.0001,143412,0.0060613276436924934
2824,674969,633,0.3317806900000001,1065,-20.06,1283.79,,,0.0001,143742,0.011912229470908642
2828,676159,633,0.33060259000000003,1067,-20.08,1290.05,,,0.0001,144039,0.009493378922343254
2832,677520,633,0.3292552000000001,1069,-20.08,1295.56,,,0.0001,144379,0.010301919654011726
2836,678846,633,0.32794245999999994,1071,-20.05,1299.45,,,0.0001,144711,0.006114892661571503
2840,679964,633,0.32683564,1073,-20.07,1294.96,,,0.0001,144990,0.004971960559487343
2844,681396,633,0.3254179600000001,1075,-20.03,1302.6,,,0.0001,145348,0.011890812776982784
2848,682775,633,0.3240527500000001,1078,-20.03,1307.04,,,0.0001,145693,0.010332775302231312
2852,683957,633,0.3228825700000001,1080,-20.01,1306.32,,,0.0001,145989,0.009691070765256882
2856,685260,633,0.3215926,1082,-20.03,1307.23,,,0.0001,146314,0.005151481367647648
2860,686438,632,0.3204263800000001,1084,-20.02,1311.21,,,0.0001,146609,0.0106008006259799
2864,687771,632,0.3191067099999999,1086,-20.0,1302.86,,,0.0001,146942,0.00773364445194602
2868,689012,632,0.31787812000000004,1088,-19.99,1299.95,,,0.0001,147252,0.008486533537507057
2872,690444,632,0.3164604400000002,1091,-19.95,1307.35,,,0.0001,147610,0.0051019806414842606
2876,691655,632,0.3152615500000001,1093,-19.93,1306.7,,,0.0001,147913,0.021208856254816055
2880,693051,632,0.3138795099999999,1095,-19.94,1307.94,,,0.0001,148262,0.011720401234924793
2884,694386,632,0.3125578600000001,1097,-19.94,1315.08,,,0.0001,148596,0.01603393256664276
2888,695540,632,0.3114154,1099,-19.99,1310.05,,,0.0001,148884,0.00891035795211792
2892,696900,632,0.31006900000000015,1102,-20.01,1307.6,,,0.0001,149224,0.005875032860785723
2896,698187,632,0.30879487000000017,1104,-20.01,1307.79,,,0.0001,149546,0.012280410155653954
2900,699441,632,0.30755341,1106,-19.99,1303.78,,,0.0001,149860,0.0036679934710264206
,700000,,0.3070009899999999,,,,1770.25,-18.95,0.0001,149999,0.008983999490737915
2904,700692,625,0.30631491999999994,1119,-19.96,1307.08,,,0.0001,150172,0.012141335755586624
2908,701984,625,0.30503584000000006,1121,-19.97,1310.55,,,0.0001,150495,0.014811467379331589
2912,703184,625,0.30384784,1123,-19.99,1301.74,,,0.0001,150795,0.012089145369827747
2916,704597,625,0.3024489699999998,1126,-19.98,1306.02,,,0.0001,151149,0.03316224738955498
2920,706065,625,0.30099564999999984,1128,-19.93,1317.81,,,0.0001,151516,0.006660548970103264
2924,707461,625,0.2996136100000001,1131,-19.93,1320.84,,,0.0001,151865,0.011252837255597115
2928,708773,625,0.2983147300000001,1133,-19.88,1325.93,,,0.0001,152193,0.009648269973695278
2932,710107,625,0.29699407,1135,-19.89,1325.0,,,0.0001,152526,0.007030612323433161
2936,711347,625,0.29576647,1137,-19.95,1321.38,,,0.0001,152836,0.005873282440006733
2940,712482,625,0.29464281999999997,1139,-19.96,1322.05,,,0.0001,153120,0.0060621630400419235
2944,713882,625,0.2932568200000001,1142,-19.99,1320.76,,,0.0001,153470,0.0062331450171768665
2948,715245,624,0.29190745000000007,1144,-20.0,1319.8,,,0.0001,153811,0.007480807602405548
2952,716644,624,0.29052243999999994,1146,-19.98,1328.45,,,0.0001,154160,0.007137656211853027
2956,717944,624,0.2892354399999999,1149,-19.96,1328.65,,,0.0001,154485,0.007785530760884285
2960,719235,624,0.2879573500000001,1151,-19.93,1333.17,,,0.0001,154808,0.004487111698836088
2964,720462,624,0.28674262000000006,1153,-19.94,1329.04,,,0.0001,155115,0.00578669598326087
2968,721855,624,0.2853635499999999,1155,-19.92,1335.29,,,0.0001,155463,0.008806979283690453
2972,723226,624,0.28400626000000007,1158,-19.97,1332.38,,,0.0001,155806,0.006196057423949242
2976,724742,624,0.28250542,1160,-19.95,1344.97,,,0.0001,156185,0.006517205853015184
2980,726145,624,0.28111644999999996,1163,-19.91,1345.39,,,0.0001,156536,0.01461043581366539
2984,727539,624,0.27973638999999983,1165,-19.9,1348.03,,,0.0001,156884,0.007639738731086254
2988,729011,624,0.27827911000000016,1167,-19.85,1360.76,,,0.0001,157252,0.0075977034866809845
2992,730264,624,0.27703864,1170,-19.85,1356.89,,,0.0001,157565,0.008908834308385849
2996,731547,624,0.27576847000000004,1172,-19.86,1356.82,,,0.0001,157886,0.005647154524922371
3000,733007,623,0.27432307,1174,-19.85,1364.64,,,0.0001,158251,0.01692352630198002
3004,734329,623,0.27301429,1177,-19.85,1367.79,,,0.0001,158582,0.015903577208518982
3008,735808,623,0.27155008,1179,-19.84,1374.92,,,0.0001,158951,0.011113244108855724
3012,737156,623,0.2702155599999999,1181,-19.79,1380.91,,,0.0001,159288,0.012456601485610008
3016,738500,623,0.2688849999999998,1184,-19.77,1378.05,,,0.0001,159624,0.008825805969536304
3020,739704,623,0.2676930399999998,1186,-19.8,1367.32,,,0.0001,159925,0.0038629465270787477
3024,741148,623,0.2662634800000001,1188,-19.81,1369.56,,,0.0001,160286,0.006487337872385979
3028,742594,623,0.26483194,1191,-19.85,1375.14,,,0.0001,160648,0.013622365891933441
3032,743975,623,0.2634647499999999,1193,-19.77,1377.0,,,0.0001,160993,0.005303321871906519
3036,745429,623,0.26202528999999986,1196,-19.69,1385.98,,,0.0001,161357,0.009570417925715446
3040,746742,623,0.26072542,1198,-19.67,1393.31,,,0.0001,161685,0.00677485903725028
3044,748262,623,0.25922062,1200,-19.67,1398.47,,,0.0001,162065,0.014272450469434261
3048,749679,623,0.25781779000000005,1203,-19.66,1400.57,,,0.0001,162419,0.013228770345449448
3052,751097,622,0.2564139699999999,1205,-19.67,1401.31,,,0.0001,162774,0.008581269532442093
3056,752439,622,0.2550853900000002,1207,-19.67,1402.96,,,0.0001,163109,0.0037345923483371735
3060,753833,622,0.25370533000000006,1210,-19.69,1406.8,,,0.0001,163458,0.0046959081664681435
3064,755173,622,0.2523787299999999,1212,-19.68,1411.6,,,0.0001,163793,0.008700607344508171
3068,756695,622,0.25087194999999984,1215,-19.71,1416.32,,,0.0001,164173,0.012907479889690876
3072,758071,622,0.24950970999999988,1217,-19.68,1416.85,,,0.0001,164517,0.011290489695966244
3076,759384,622,0.24820984000000013,1219,-19.67,1408.69,,,0.0001,164845,0.012267811223864555
3080,760913,622,0.24669613,1222,-19.68,1413.99,,,0.0001,165228,0.02131594344973564
3084,762373,622,0.24525073000000008,1225,-19.68,1416.55,,,0.0001,165593,0.009476223029196262
3088,763781,622,0.24385680999999992,1227,-19.7,1414.4,,,0.0001,165945,0.013297921046614647
3092,765107,622,0.24254407,1229,-19.72,1416.91,,,0.0001,166276,0.009181393310427666
3096,766480,622,0.24118479999999998,1232,-19.71,1420.5,,,0.0001,166619,0.012038057669997215
3100,767863,621,0.23981563000000006,1234,-19.7,1417.43,,,0.0001,166965,0.017823200672864914
3104,769153,621,0.23853853000000003,1236,-19.68,1415.96,,,0.0001,167288,0.01748976856470108
3108,770563,621,0.2371426299999999,1239,-19.66,1413.84,,,0.0001,167640,0.008621945045888424
3112,771948,621,0.23577147999999992,1241,-19.67,1415.67,,,0.0001,167986,0.009578716941177845
3116,773191,621,0.23454091,1243,-19.69,1411.75,,,0.0001,168297,0.015516599640250206
3120,774465,621,0.23327965000000006,1245,-19.67,1414.86,,,0.0001,168616,0.01025078259408474
3124,776073,621,0.23168772999999998,1248,-19.65,1421.41,,,0.0001,169018,0.01985297165811062
3128,777762,621,0.23001561999999998,1251,-19.53,1430.91,,,0.0001,169440,0.006808745674788952
3132,778992,621,0.22879791999999988,1253,-19.62,1424.9,,,0.0001,169747,0.004072974901646376
3136,780473,621,0.22733173000000007,1256,-19.65,1425.94,,,0.0001,170118,0.015601773746311665
3140,781789,621,0.22602889000000015,1258,-19.65,1425.89,,,0.0001,170447,0.014686321839690208
3144,783230,621,0.22460229999999992,1260,-19.65,1422.57,,,0.0001,170807,0.021828915923833847
3148,784690,621,0.2231569000000001,1263,-19.63,1424.25,,,0.0001,171172,0.006075290963053703
3152,786182,621,0.22167981999999986,1265,-19.63,1427.5,,,0.0001,171545,0.009269488975405693
3156,787503,620,0.22037202999999994,1268,-19.64,1426.59,,,0.0001,171875,0.010467350482940674
3160,788954,620,0.21893554000000004,1270,-19.63,1429.03,,,0.0001,172238,0.017057348042726517
3164,790381,620,0.21752280999999996,1273,-19.63,1431.98,,,0.0001,172595,0.016186725348234177
3168,791899,620,0.21601999000000005,1275,-19.59,1431.81,,,0.0001,172974,0.00873653031885624
3172,793465,620,0.21446965000000018,1278,-19.52,1439.23,,,0.0001,173366,0.01024547591805458
3176,795018,620,0.21293218000000003,1281,-19.48,1448.83,,,0.0001,173754,0.010034317150712013
3180,796470,620,0.21149470000000004,1283,-19.45,1445.41,,,0.0001,174117,0.013523697853088379
3184,797841,620,0.21013740999999997,1286,-19.45,1441.83,,,0.0001,174460,0.005227117799222469
3188,799429,620,0.20856529000000001,1288,-19.41,1448.57,,,0.0001,174857,0.004370175302028656
,800000,,0.20800098999999983,,,,1718.9,-18.55,0.0001,174999,0.006738633848726749
3192,801043,615,0.20696743000000006,1302,-19.37,1460.37,,,0.0001,175260,0.006788549013435841
3196,802515,614,0.20551014999999995,1305,-19.38,1464.41,,,0.0001,175628,0.013094224035739899
3200,804060,614,0.20398059999999996,1307,-19.39,1471.11,,,0.0001,176014,0.006888417061418295
3204,805585,614,0.20247084999999998,1310,-19.37,1480.73,,,0.0001,176396,0.017748279497027397
3208,807163,614,0.20090862999999992,1313,-19.39,1487.07,,,0.0001,176790,0.012722954154014587
3212,808593,614,0.1994929299999999,1315,-19.45,1488.58,,,0.0001,177148,0.021731387823820114
3216,810088,614,0.19801288000000006,1318,-19.42,1498.4,,,0.0001,177521,0.007209883537143469
3220,811663,614,0.19645362999999993,1320,-19.39,1510.32,,,0.0001,177915,0.007948571816086769
3224,813086,614,0.19504486,1323,-19.43,1502.82,,,0.0001,178271,0.009656962007284164
3228,814666,614,0.19348066000000008,1326,-19.5,1498.47,,,0.0001,178666,0.017414456233382225
3232,816401,614,0.19176301000000007,1329,-19.44,1518.37,,,0.0001,179100,0.006166362203657627
3236,818013,614,0.19016712999999996,1331,-19.44,1523.31,,,0.0001,179503,0.006746676750481129
3240,819579,614,0.18861678999999998,1334,-19.44,1533.29,,,0.0001,179894,0.020810578018426895
3244,821195,613,0.18701695000000007,1337,-19.35,1540.2,,,0.0001,180298,0.01620360091328621
3248,822669,613,0.1855576900000001,1340,-19.35,1540.82,,,0.0001,180667,0.008589664474129677
3252,823977,613,0.18426277000000002,1342,-19.38,1533.24,,,0.0001,180994,0.013779381290078163
3256,825569,613,0.18268669000000004,1345,-19.34,1543.98,,,0.0001,181392,0.010721252299845219
3260,827242,613,0.18103042000000003,1347,-19.32,1552.89,,,0.0001,181810,0.010515538975596428
3264,828718,613,0.17956918000000022,1350,-19.33,1555.06,,,0.0001,182179,0.010757210664451122
3268,830410,613,0.17789409999999994,1353,-19.25,1561.87,,,0.0001,182602,0.008628731593489647
3272,832132,613,0.17618931999999987,1356,-19.29,1568.34,,,0.0001,183032,0.02600983716547489
3276,833780,613,0.1745578000000001,1359,-19.3,1572.15,,,0.0001,183444,0.008282257243990898
3280,835227,613,0.1731252699999999,1361,-19.35,1572.28,,,0.0001,183806,0.008487239480018616
3284,837048,613,0.17132247999999994,1364,-19.31,1589.85,,,0.0001,184261,0.014736761339008808
3288,838936,613,0.1694533600000001,1368,-19.26,1602.23,,,0.0001,184733,0.015236872248351574
3292,840750,613,0.16765750000000013,1371,-19.21,1609.89,,,0.0001,185187,0.004680067300796509
3296,842622,612,0.16580422000000006,1374,-19.16,1625.88,,,0.0001,185655,0.01643374189734459
3300,844417,612,0.16402717,1377,-19.17,1635.61,,,0.0001,186104,0.008655098266899586
3304,846139,612,0.16232239000000004,1380,-19.17,1643.37,,,0.0001,186534,0.01244647428393364
3308,847677,612,0.16079977,1383,-19.15,1642.06,,,0.0001,186919,0.009638349525630474
3312,849287,612,0.15920587000000008,1386,-19.13,1649.42,,,0.0001,187321,0.00698992982506752
3316,850980,612,0.15752980000000016,1389,-19.15,1657.16,,,0.0001,187744,0.007561581674963236
3320,852702,612,0.1558250200000002,1392,-19.18,1663.01,,,0.0001,188175,0.008681612089276314
3324,854295,612,0.15424795000000002,1394,-19.14,1669.72,,,0.0001,188573,0.011693602427840233
3328,856023,612,0.15253723000000008,1397,-19.18,1675.63,,,0.0001,189005,0.0096132792532444
3332,857799,612,0.15077899000000006,1401,-19.14,1677.32,,,0.0001,189449,0.012496438808739185
3336,859567,612,0.14902867000000009,1404,-19.12,1683.75,,,0.0001,189891,0.008003045804798603
3340,860910,612,0.14769909999999997,1406,-19.11,1674.62,,,0.0001,190227,0.011424115858972073
3344,862559,611,0.14606658999999989,1409,-19.17,1675.8,,,0.0001,190639,0.011698031798005104
3348,864421,611,0.14422320999999994,1412,-19.15,1691.38,,,0.0001,191105,0.011803437024354935
3352,866196,611,0.14246596,1415,-19.09,1710.02,,,0.0001,191548,0.013696796260774136
3356,867601,611,0.1410750099999999,1418,-19.13,1702.49,,,0.0001,191900,0.015038765966892242
3360,869211,611,0.13948111000000007,1421,-19.16,1699.98,,,0.0001,192302,0.014480686746537685
3364,871136,611,0.13757536000000015,1424,-19.09,1717.9,,,0.0001,192783,0.008544047363102436
3368,872825,611,0.13590325000000003,1427,-19.14,1718.03,,,0.0001,193206,0.013916786760091782
3372,874555,611,0.13419055000000002,1430,-19.13,1718.17,,,0.0001,193638,0.010662875138223171
3376,876246,611,0.13251645999999995,1433,-19.14,1719.86,,,0.0001,194061,0.018943801522254944
3380,877949,611,0.1308304899999999,1436,-19.1,1729.82,,,0.0001,194487,0.004030360374599695
3384,879722,611,0.12907521999999994,1439,-19.07,1727.97,,,0.0001,194930,0.017795346677303314
3388,881296,611,0.12751696000000012,1442,-19.12,1715.25,,,0.0001,195323,0.02456495724618435
3392,883002,611,0.12582802000000015,1445,-19.17,1710.95,,,0.0001,195750,0.0147816501557827
3396,884593,610,0.12425293000000004,1447,-19.21,1699.77,,,0.0001,196148,0.010582806542515755
3400,886343,610,0.1225204299999999,1450,-19.19,1698.36,,,0.0001,196585,0.02354663982987404
3404,888061,610,0.12081960999999997,1453,-19.2,1698.14,,,0.0001,197015,0.007803610060364008
3408,890088,610,0.11881288000000001,1457,-19.14,1717.32,,,0.0001,197521,0.018346425145864487
3412,891788,610,0.11712988000000002,1460,-19.05,1720.8,,,0.0001,197946,0.0053686099126935005
3416,893296,610,0.11563696000000012,1463,-19.07,1713.94,,,0.0001,198323,0.010377558879554272
3420,895234,610,0.11371834000000014,1466,-19.0,1722.32,,,0.0001,198808,0.01796044409275055
3424,897054,610,0.11191653999999995,1469,-19.0,1731.36,,,0.0001,199263,0.004493983928114176
3428,899159,610,0.10983259000000001,1473,-18.92,1746.17,,,0.0001,199789,0.011018212884664536
,900000,,0.10900098999999996,,,,2500.8,-17.8,0.0001,199999,0.009416855871677399
3432,901229,603,0.1077832900000002,1493,-18.92,1757.93,,,0.0001,200307,0.012227202765643597
3436,903087,603,0.10594387000000005,1496,-18.94,1761.39,,,0.0001,200771,0.0055427225306630135
3440,905139,603,0.10391238999999985,1499,-18.91,1789.97,,,0.0001,201284,0.008877457119524479
3444,907086,603,0.10198485999999995,1503,-18.87,1802.35,,,0.0001,201771,0.01801837608218193
3448,908920,603,0.10016920000000007,1506,-18.89,1801.54,,,0.0001,202229,0.008165767416357994
3452,911122,603,0.09798921999999999,1510,-18.92,1818.12,,,0.0001,202780,0.00851291324943304
3456,912726,603,0.09640125999999982,1513,-18.94,1826.28,,,0.0001,203181,0.017037130892276764
3460,914982,603,0.09416782000000001,1517,-18.86,1852.58,,,0.0001,203745,0.009621437638998032
3464,917078,603,0.09209277999999999,1520,-18.92,1859.42,,,0.0001,204269,0.004509048070758581
3468,919173,602,0.09001872999999994,1524,-18.94,1875.8,,,0.0001,204793,0.009697606787085533
3472,921167,602,0.08804466999999994,1528,-18.94,1886.3,,,0.0001,205291,0.013858815655112267
3476,923409,602,0.08582509000000005,1531,-18.84,1908.71,,,0.0001,205852,0.008296776562929153
3480,925453,602,0.0838015299999999,1535,-18.8,1922.17,,,0.0001,206363,0.018273845314979553
3484,927795,602,0.08148294999999983,1539,-18.72,1945.06,,,0.0001,206948,0.004796092864125967
3488,929527,602,0.07976826999999997,1542,-18.71,1951.38,,,0.0001,207381,0.015453774482011795
3492,931492,602,0.07782292000000002,1545,-18.66,1961.61,,,0.0001,207872,0.01298726536333561
3496,933282,602,0.07605082000000007,1549,-18.68,1969.51,,,0.0001,208320,0.007939430885016918
3500,935134,602,0.07421733999999991,1552,-18.75,1973.1,,,0.0001,208783,0.01200692169368267
3504,936783,602,0.07258482999999982,1555,-18.75,1970.13,,,0.0001,209195,0.010512638837099075
3508,939011,602,0.07037910999999997,1559,-18.73,1978.63,,,0.0001,209752,0.010728809982538223
3512,941347,602,0.0680664700000001,1563,-18.74,2003.97,,,0.0001,210336,0.009876108728349209
3516,943574,602,0.06586174000000011,1567,-18.62,2032.5,,,0.0001,210893,0.01155642606317997
3520,945944,601,0.06351544000000009,1571,-18.6,2050.07,,,0.0001,211485,0.006322083063423634
3524,948416,601,0.06106816000000004,1575,-18.52,2076.2,,,0.0001,212103,0.007885158061981201
3528,950711,601,0.05879610999999996,1579,-18.46,2083.89,,,0.0001,212677,0.010022176429629326
3532,953215,601,0.056317149999999816,1584,-18.38,2101.47,,,0.0001,213303,0.022052008658647537
3536,955282,601,0.05427082000000005,1588,-18.34,2109.82,,,0.0001,213820,0.00511788809671998
3540,957543,601,0.05203243000000002,1592,-18.28,2118.21,,,0.0001,214385,0.010357549414038658
3544,959711,601,0.049886109999999984,1595,-18.26,2126.89,,,0.0001,214927,0.011816910468041897
3548,962047,601,0.047573469999999896,1600,-18.23,2146.59,,,0.0001,215511,0.01412815973162651
3552,963992,601,0.045647920000000064,1603,-18.22,2136.56,,,0.0001,215997,0.01644720509648323
3556,966405,601,0.04325905000000008,1607,-18.05,2168.69,,,0.0001,216601,0.010362341068685055
3560,968880,600,0.04080880000000009,1612,-18.06,2176.9,,,0.0001,217219,0.01391240768134594
3564,971206,600,0.03850606000000001,1616,-17.99,2186.09,,,0.0001,217801,0.008347486145794392
3568,973395,600,0.03633894999999998,1620,-17.99,2189.83,,,0.0001,218348,0.009261474944651127
3572,975923,600,0.033836230000000134,1624,-17.92,2210.98,,,0.0001,218980,0.01864767074584961
3576,978255,600,0.03152755000000018,1628,-17.92,2214.46,,,0.0001,219563,0.009666825644671917
3580,981046,600,0.02876445999999988,1633,-17.9,2244.5,,,0.0001,220261,0.014209186658263206
3584,983416,600,0.02641815999999997,1638,-17.89,2245.51,,,0.0001,220853,0.005598959978669882
3588,985950,600,0.02390950000000014,1642,-17.84,2278.0,,,0.0001,221487,0.01643943041563034
3592,988232,600,0.02165032,1646,-17.84,2291.13,,,0.0001,222057,0.005602667573839426
3596,990781,600,0.019126809999999828,1651,-17.71,2321.39,,,0.0001,222695,0.007524671033024788
3600,993534,599,0.016401340000000042,1655,-17.56,2357.52,,,0.0001,223383,0.008069029077887535
3604,996472,599,0.013492720000000014,1661,-17.38,2409.12,,,0.0001,224117,0.016243446618318558
3608,999385,599,0.010608850000000003,1666,-17.34,2436.05,,,0.0001,224846,0.007963069714605808
,1000000,,0.010000990000000098,,,,1967.5,-18.3,0.0001,224999,0.008167983032763004
3612,1001728,595,0.01,1682,-17.32,2436.3,,,0.0001,225431,0.014980877749621868
3616,1004226,595,0.01,1687,-17.38,2447.52,,,0.0001,226056,0.017252884805202484
