time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
3841,7.87,595968,155,173.75,291,-0.000260569853708148,1160,0.00025,0.013448783,0.2,0.8173639178276062,0.5715150237083435,0.27027270197868347,0.108154296875,-0.30736080557107925,,
3843,7.94,598016,155,174.72,292,-0.0021828791068401188,1164,0.00025,0.0070847054,0.2,0.7702826857566833,0.7225501760840416,0.30778539180755615,0.0728759765625,-0.31601712852716446,,
,,600000,,,,-0.0021440515702124685,1168,0.00025,0.007032105,0.2,0.8395125865936279,0.6110456362366676,0.2982815206050873,0.0631103515625,-0.3324113804847002,194.75,10.5
3766,8.06,600064,159,176.85,293,,,,,,,,,,,,
3767,8.2,602112,159,180.07,294,0.0007758343126624823,1172,0.00025,0.006086699,0.2,0.8178816437721252,0.6173680648207664,0.2915091812610626,0.060302734375,-0.340843228623271,,
3768,8.3,604160,160,182.23,295,-0.002737944741966203,1176,0.00025,0.008464122,0.2,0.77924644947052,0.6555220745503902,0.30006951093673706,0.084228515625,-0.30738710798323154,,
3770,8.44,606208,160,184.53,296,-0.00173386832466349,1180,0.00025,0.0063979197,0.2,0.8490034937858582,0.4865548275411129,0.25110748410224915,0.052978515625,-0.30651368014514446,,
3772,8.51,608256,161,183.83,297,-0.0010581796814221889,1184,0.00025,0.009140449,0.2,0.7970019578933716,0.5722268633544445,0.3035692572593689,0.0625,-0.29276772402226925,,
3773,8.94,610304,161,188.63,298,-0.0010128374706255272,1188,0.00025,0.0063710418,0.2,0.7635221481323242,0.5653502903878689,0.24865776300430298,0.055908203125,-0.3083921279758215,,
3775,8.94,612352,162,188.44,299,-0.0008198048453778028,1192,0.00025,0.0057118544,0.2,0.7819417715072632,0.6874605156481266,0.34687960147857666,0.050537109375,-0.32486749440431595,,
3776,9.02,614400,162,190.08,300,-0.0016178763762582093,1196,0.00025,0.005078681,0.2,0.8340476751327515,0.4765951670706272,0.21663829684257507,0.04248046875,-0.2994162328541279,,
3778,9.06,616448,163,191.38,301,0.00024984587798826396,1200,0.00025,0.010091256,0.2,0.8337238430976868,0.5050554145127535,0.21878884732723236,0.076904296875,-0.30591312795877457,,
3779,9.06,618496,163,191.52,302,-0.0005354600725695491,1204,0.00025,0.0073670708,0.2,0.8216844201087952,0.5677550528198481,0.28376421332359314,0.075439453125,-0.32430840842425823,,
3780,9.23,620544,164,193.05,303,-0.001940198679221794,1208,0.00025,0.0068146107,0.2,0.8377627730369568,0.5764271318912506,0.2893194258213043,0.050537109375,-0.28254607133567333,,
3782,9.26,622592,164,193.66,304,-0.0017991940840147436,1212,0.00025,0.0068174307,0.2,0.7971637845039368,0.6683466620743275,0.30831319093704224,0.046142578125,-0.29540346190333366,,
3783,9.26,624640,165,194.07,305,0.00040080229518935084,1216,0.00025,0.007225616,0.2,0.819408118724823,0.6585692018270493,0.30087780952453613,0.06689453125,-0.2882201746106148,,
3785,9.39,626688,165,196.64,306,-4.505383549258113e-05,1220,0.00025,0.009120648,0.2,0.7934328317642212,0.745436754077673,0.3327009081840515,0.0731201171875,-0.2929791808128357,,
3786,9.5,628736,166,198.45,307,-0.0016291617066599429,1224,0.00025,0.006113489,0.2,0.807267963886261,0.600245513021946,0.2911134660243988,0.061767578125,-0.2871592342853546,,
3787,9.38,630784,166,197.17,308,-0.0022314413217827678,1228,0.00025,0.0096842125,0.2,0.8359834551811218,0.6163593530654907,0.2714545428752899,0.05859375,-0.28321854025125504,,
3789,9.47,632832,167,198.41,309,-0.002375274896621704,1232,0.00025,0.005258547,0.2,0.8099881410598755,0.7810887433588505,0.3580999970436096,0.0484619140625,-0.29796289280056953,,
3790,9.42,634880,167,196.97,310,-0.001265582541236654,1236,0.00025,0.005597678,0.2,0.7880917191505432,0.7906077206134796,0.3580271303653717,0.0458984375,-0.2993208020925522,,
3792,9.42,636928,167,197.08,311,-0.0022395356791093946,1240,0.00025,0.006790727,0.2,0.8429960012435913,0.6204591356217861,0.2741345763206482,0.0728759765625,-0.3225639872252941,,
3793,9.38,638976,168,196.09,312,-0.0016716229147277772,1244,0.00025,0.008183723,0.2,0.8064833879470825,0.6892474479973316,0.2762375473976135,0.05517578125,-0.3150413390249014,,
3794,9.32,641024,168,194.05,313,-0.0009493210818618536,1248,0.00025,0.006038667,0.2,0.8117028474807739,0.74665192887187,0.3488333225250244,0.0621337890625,-0.3171592503786087,,
3795,9.25,643072,169,192.75,314,-0.003252690818044357,1252,0.00025,0.008287547,0.2,0.7980002164840698,0.721017450094223,0.32205677032470703,0.06494140625,-0.3202026169747114,,
3796,9.08,645120,169,190.08,315,-0.0019530407444108278,1256,0.00025,0.006640761,0.2,0.8280587196350098,0.6258018389344215,0.25613391399383545,0.0599365234375,-0.33737171068787575,,
3798,8.76,647168,170,185.52,316,-0.002880998217733577,1260,0.00025,0.007927905,0.2,0.8666896224021912,0.446181645616889,0.2105853110551834,0.0687255859375,-0.3412465453147888,,
3799,8.67,649216,170,183.68,317,-0.0016218008822761476,1264,0.00025,0.009463922,0.2,0.8457237482070923,0.517449390143156,0.22722503542900085,0.082763671875,-0.3601487558335066,,
3800,8.67,651264,171,183.08,318,0.0003007408231496811,1268,0.00025,0.010485001,0.2,0.814287543296814,0.5769256539642811,0.27232104539871216,0.0980224609375,-0.3502313829958439,,
3801,8.66,653312,171,182.08,319,-0.000990777596598491,1272,0.00025,0.011928878,0.2,0.8522393107414246,0.4928906336426735,0.214983269572258,0.0693359375,-0.3180930074304342,,
3802,8.56,655360,172,180.48,320,-7.949885912239552e-06,1276,0.00025,0.008743515,0.2,0.8097937107086182,0.6506223902106285,0.31829819083213806,0.09765625,-0.330542728304863,,
3803,8.51,657408,172,180.65,321,-0.0047364747151732445,1280,0.00025,0.0066986885,0.2,0.8066194653511047,0.5432075504213572,0.2533186376094818,0.0670166015625,-0.32984350249171257,,
3804,8.5,659456,173,182.16,322,-0.003334569337312132,1284,0.00025,0.006715397,0.2,0.8220125436782837,0.476366575807333,0.2558150291442871,0.0621337890625,-0.332889249548316,,
3806,8.56,661504,173,183.14,323,-0.0006088209629524499,1288,0.00025,0.007373281,0.2,0.792716383934021,0.607357420027256,0.28460192680358887,0.064697265625,-0.331699026748538,,
3807,8.63,663552,174,184.04,324,-0.0008426555141340941,1292,0.00025,0.00703878,0.2,0.8432153463363647,0.4976038169115782,0.20341235399246216,0.0709228515625,-0.31954516656696796,,
3808,8.85,665600,174,187.03,325,-0.001135410217102617,1296,0.00025,0.00867582,0.2,0.8347060680389404,0.6117292866110802,0.27493253350257874,0.0592041015625,-0.3242886457592249,,
3809,8.9,667648,175,187.96,326,-0.001244984392542392,1300,0.00025,0.0064999373,0.2,0.7622885704040527,0.7858723998069763,0.33817121386528015,0.051513671875,-0.3297005407512188,,
3810,8.85,669696,175,187.48,327,0.00024142005713656545,1304,0.00025,0.008674742,0.2,0.8186530470848083,0.5761236194521189,0.26265013217926025,0.0777587890625,-0.32252548076212406,,
3811,8.92,671744,176,188.34,328,-0.002494178886990994,1308,0.00025,0.008822883,0.2,0.7794805765151978,0.6671657972037792,0.3499184846878052,0.0660400390625,-0.3440698850899935,,
3813,8.97,673792,176,188.9,329,0.0027374200290068984,1312,0.00025,0.0149162,0.2,0.8387255072593689,0.559808699414134,0.23675891757011414,0.0982666015625,-0.33748873695731163,,
3814,8.98,675840,177,189.92,330,-0.002162135991966352,1316,0.00025,0.0073983828,0.2,0.7890983819961548,0.8024651370942593,0.39945608377456665,0.05810546875,-0.31538943387567997,,
3815,9.02,677888,177,189.36,331,-0.002194249798776582,1320,0.00025,0.0071492223,0.2,0.8125565648078918,0.6933207623660564,0.35501694679260254,0.06298828125,-0.35043489933013916,,
3816,9.04,679936,178,188.68,332,-0.001096608117222786,1324,0.00025,0.006989373,0.2,0.8264707326889038,0.6603517644107342,0.2857978343963623,0.071533203125,-0.3382257129997015,,
3818,8.98,681984,178,187.63,333,0.002884667075704783,1328,0.00025,0.009400071,0.2,0.8612883687019348,0.5868127215653658,0.24869564175605774,0.083740234375,-0.34855886921286583,,
3819,8.73,684032,179,184.02,334,-0.0011677069414872676,1332,0.00025,0.012304556,0.2,0.8631981611251831,0.6319935619831085,0.3046386241912842,0.0955810546875,-0.347860598936677,,
3820,8.58,686080,179,181.56,335,-0.0006106056680437177,1336,0.00025,0.00650489,0.2,0.8207918405532837,0.6694739833474159,0.304709792137146,0.0692138671875,-0.3833885882049799,,
3821,8.46,688128,180,181.75,336,-0.0003976476291427389,1340,0.00025,0.018522745,0.2,0.8248088955879211,0.6273632012307644,0.2632881700992584,0.0970458984375,-0.36478010192513466,,
3823,8.36,690176,180,180.14,337,-0.0013647556479554623,1344,0.00025,0.011372127,0.2,0.756377637386322,0.7676788792014122,0.3256326913833618,0.076416015625,-0.3160556722432375,,
3824,8.33,692224,181,178.38,338,-0.0002465388970449567,1348,0.00025,0.0074473834,0.2,0.8310015201568604,0.6069511733949184,0.25909626483917236,0.067626953125,-0.3164976164698601,,
3825,8.27,694272,181,177.47,339,0.0016743619926273823,1352,0.00025,0.005472839,0.2,0.8343499898910522,0.6056749317795038,0.23860563337802887,0.063232421875,-0.3371028508991003,,
3826,8.2,696320,181,175.85,340,0.0015366818697657436,1356,0.00025,0.00742291,0.2,0.8246283531188965,0.673095591366291,0.30105552077293396,0.0802001953125,-0.32478807866573334,,
3827,8.2,698368,182,174.71,341,0.0013008948881179094,1360,0.00025,0.0071136146,0.2,0.827468991279602,0.666578147560358,0.3440006673336029,0.0745849609375,-0.3132799919694662,,
,,700000,,,,-0.0031905160285532475,1364,0.00025,0.014163339,0.2,0.8437398672103882,0.5652913860976696,0.2601716220378876,0.097900390625,-0.33014686964452267,185.1,9.05
3766,8.29,700416,185,176.43,342,,,,,,,,,,,,
3766,8.36,702464,186,178.21,343,-0.00023781057097949088,1368,0.00025,0.0097500635,0.2,0.8337670564651489,0.6949636936187744,0.35419902205467224,0.0560302734375,-0.3257951755076647,,
3768,8.36,704512,186,177.65,344,-0.0016388711228501052,1372,0.00025,0.007178439,0.2,0.863772451877594,0.5392478499561548,0.26590225100517273,0.0699462890625,-0.3186716139316559,,
3769,8.43,706560,187,178.63,345,-0.001558679505251348,1376,0.00025,0.01080627,0.2,0.8198362588882446,0.6307287104427814,0.288821816444397,0.0689697265625,-0.31080473959445953,,
3770,8.38,708608,187,177.28,346,-0.0026183369336649776,1380,0.00025,0.0107341595,0.2,0.8356479406356812,0.5605405457317829,0.2440967559814453,0.0645751953125,-0.3220299892127514,,
3771,8.44,710656,188,178.08,347,-0.00015150581020861864,1384,0.00025,0.0077639217,0.2,0.834288477897644,0.5607223752886057,0.25861096382141113,0.0748291015625,-0.3164827823638916,,
3772,8.57,712704,188,179.12,348,-0.0013552583404816687,1388,0.00025,0.006270671,0.2,0.7765743732452393,0.6258743330836296,0.2988015413284302,0.049072265625,-0.32304984889924526,,
3774,8.54,714752,189,178.62,349,-0.0032261325686704367,1392,0.00025,0.0060950196,0.2,0.8451508283615112,0.5564121454954147,0.20970048010349274,0.065673828125,-0.3273169696331024,,
3775,8.54,716800,189,178.72,350,-0.0031470655230805278,1396,0.00025,0.0062238867,0.2,0.8164687156677246,0.6152530089020729,0.2823638319969177,0.0562744140625,-0.3403493370860815,,
3776,8.56,718848,190,178.11,351,-0.004776642803335562,1400,0.00025,0.00954554,0.2,0.8588752746582031,0.5123958177864552,0.24023784697055817,0.0909423828125,-0.3393888995051384,,
3777,8.55,720896,190,178.47,352,-0.0012884792813565582,1404,0.00025,0.0035726586,0.2,0.8355186581611633,0.5575198978185654,0.26109829545021057,0.0482177734375,-0.35396976210176945,,
3779,8.73,722944,191,180.63,353,0.0006859904387965798,1408,0.00025,0.008254098,0.2,0.7737053036689758,0.6019244380295277,0.2929973602294922,0.079345703125,-0.3682654779404402,,
3780,8.71,724992,191,179.34,354,-0.002313559874892235,1412,0.00025,0.014539948,0.2,0.8502728343009949,0.556735198944807,0.24267993867397308,0.0791015625,-0.31648269668221474,,
3781,8.61,727040,192,178.19,355,-9.358098031952977e-05,1416,0.00025,0.004768707,0.2,0.850574254989624,0.5969089865684509,0.2407413125038147,0.05810546875,-0.33402007445693016,,
3783,8.45,729088,192,175.4,356,-0.0007769411895424128,1420,0.00025,0.01204287,0.2,0.8317255973815918,0.5540699623525143,0.21992219984531403,0.08935546875,-0.34252978675067425,,
3784,8.39,731136,193,174.07,357,-0.002409588691079989,1424,0.00025,0.011752946,0.2,0.8105427026748657,0.6044584475457668,0.24722647666931152,0.08056640625,-0.35269553773105145,,
3785,8.28,733184,193,173.64,358,0.0007852653798181564,1428,0.00025,0.015876617,0.2,0.823743462562561,0.5261157806962729,0.24313639104366302,0.1236572265625,-0.37873134575784206,,
3786,8.11,735232,194,171.08,359,-0.0020120935441809706,1432,0.00025,0.013821464,0.2,0.8955795764923096,0.3840237222611904,0.15977464616298676,0.0958251953125,-0.40184311382472515,,
3787,7.96,737280,194,167.48,360,-0.004135877679800615,1436,0.00025,0.010476034,0.2,0.83071368932724,0.66273308172822,0.3115842342376709,0.0985107421875,-0.398191399872303,,
3789,7.79,739328,195,165.09,361,-0.004578658117679879,1440,0.00025,0.009820146,0.2,0.8508962988853455,0.5394082013517618,0.2252662479877472,0.083251953125,-0.35591339878737926,,
3790,7.78,741376,195,164.76,362,-0.0022335898247547448,1444,0.00025,0.0154642975,0.2,0.8181349039077759,0.5826440155506134,0.23765221238136292,0.0936279296875,-0.3688632268458605,,
3791,7.68,743424,196,164.43,363,-0.002801111084409058,1448,0.00025,0.012635496,0.2,0.845130205154419,0.5014941021800041,0.2165881097316742,0.0950927734375,-0.38921303302049637,,
3792,7.54,745472,196,162.72,364,0.00035542139085009694,1452,0.00025,0.013004042,0.2,0.8466528058052063,0.5008850619196892,0.24075113236904144,0.097900390625,-0.4035792928189039,,
3793,7.4,747520,197,163.05,365,-0.000742900709155947,1456,0.00025,0.0067508062,0.2,0.8439050912857056,0.520086070522666,0.22975040972232819,0.065185546875,-0.3965153880417347,,
3794,7.36,749568,197,162.46,366,-0.0008060654945438728,1460,0.00025,0.015245622,0.2,0.8460338115692139,0.5641817171126604,0.27371543645858765,0.0955810546875,-0.4253703784197569,,
3795,7.38,751616,198,162.44,367,-0.00149952745414339,1464,0.00025,0.006243326,0.2,0.8591890335083008,0.5346255730837584,0.22187940776348114,0.0614013671875,-0.41166412830352783,,
3796,7.4,753664,198,162.62,368,-0.004200146999210119,1468,0.00025,0.0062478306,0.2,0.8588247895240784,0.5129660684615374,0.221989706158638,0.0732421875,-0.4120034519582987,,
3797,7.54,755712,198,163.96,369,-0.0040697115182410926,1472,0.00025,0.010294309,0.2,0.7961176037788391,0.6040827035903931,0.26329994201660156,0.09765625,-0.4034379627555609,,
3798,7.57,757760,199,164.86,370,-0.004009908792795613,1476,0.00025,0.0061142854,0.2,0.8483508229255676,0.4933409709483385,0.2171802669763565,0.066650390625,-0.40457431226968765,,
3799,7.74,759808,199,167.64,371,-0.005089409853098914,1480,0.00025,0.0101103075,0.2,0.8279998302459717,0.5229373537003994,0.23362942039966583,0.080810546875,-0.42918697744607925,,
3801,7.85,761856,200,170.01,372,-0.002140833414159715,1484,0.00025,0.009170307,0.2,0.8596090078353882,0.4492573868483305,0.19684214890003204,0.064453125,-0.4131759200245142,,
3802,8.04,763904,200,172.77,373,-0.0016019540489651263,1488,0.00025,0.009906575,0.2,0.7894868850708008,0.5785051360726357,0.22074972093105316,0.094482421875,-0.38800707645714283,,
3803,8.17,765952,201,174.75,374,-0.002429939719149843,1492,0.00025,0.010181746,0.2,0.8472155332565308,0.47672074660658836,0.20750504732131958,0.0770263671875,-0.3879600837826729,,
3804,8.18,768000,201,175.09,375,-0.0013120884250383824,1496,0.00025,0.008910319,0.2,0.8701689839363098,0.533358596265316,0.24427294731140137,0.0592041015625,-0.37040245719254017,,
3805,8.37,770048,202,177.78,376,-0.0012468628701753914,1500,0.00025,0.004761387,0.2,0.8230745792388916,0.6733789369463921,0.3039950728416443,0.052001953125,-0.3400953933596611,,
3806,8.55,772096,202,179.9,377,-0.00219362870848272,1504,0.00025,0.008006915,0.2,0.8054466247558594,0.6554099582135677,0.27266085147857666,0.0556640625,-0.3089346904307604,,
3807,8.6,774144,203,181.75,378,-0.0013831243413733318,1508,0.00025,0.010517977,0.2,0.8638162612915039,0.48841818794608116,0.23691341280937195,0.0950927734375,-0.3353046327829361,,
3808,8.62,776192,203,182.21,379,-0.0032679460127837956,1512,0.00025,0.0116445655,0.2,0.8458495736122131,0.5312710404396057,0.23541569709777832,0.072998046875,-0.33804818615317345,,
3809,8.64,778240,204,181.93,380,-0.00169047960662283,1516,0.00025,0.006183555,0.2,0.803832471370697,0.5933726318180561,0.24253566563129425,0.067138671875,-0.3540077395737171,,
3810,8.66,780288,204,181.51,381,-0.001157542399596423,1520,0.00025,0.0078000193,0.2,0.8683856129646301,0.4847219493240118,0.21075952053070068,0.0638427734375,-0.3673590812832117,,
3811,8.67,782336,205,180.67,382,-0.0024676738248672336,1524,0.00025,0.007885791,0.2,0.8682160973548889,0.5061299968510866,0.2150898277759552,0.0887451171875,-0.3640023563057184,,
3812,8.71,784384,205,179.67,383,-0.0026918727962765843,1528,0.00025,0.011057628,0.2,0.7932093143463135,0.7636869847774506,0.39450645446777344,0.0743408203125,-0.3628846164792776,,
3813,8.66,786432,206,177.56,384,-0.0043221509258728474,1532,0.00025,0.010577145,0.2,0.8769763708114624,0.48635218292474747,0.2216903120279312,0.07666015625,-0.3782739154994488,,
3814,8.54,788480,206,175.98,385,-0.0034463912597857416,1536,0.00025,0.010155679,0.2,0.8807665109634399,0.5439061634242535,0.24829085171222687,0.074462890625,-0.34478078968822956,,
3815,8.46,790528,207,174.32,386,-0.0038679189747199416,1540,0.00025,0.009463344,0.2,0.855827271938324,0.6614508628845215,0.2907564640045166,0.0672607421875,-0.3462756332010031,,
3816,8.4,792576,207,173.45,387,0.0019312689546495676,1544,0.00025,0.010709952,0.2,0.8566721081733704,0.6361702978610992,0.29380151629447937,0.0838623046875,-0.34378504753112793,,
3817,8.35,794624,208,173.2,388,0.0047659045667387545,1548,0.00025,0.014990293,0.2,0.8910000920295715,0.4746627900749445,0.21423232555389404,0.1077880859375,-0.34495881758630276,,
3818,8.19,796672,208,171.33,389,-0.001475132565246895,1552,0.00025,0.008633051,0.2,0.8579439520835876,0.5624128505587578,0.2417079210281372,0.084716796875,-0.3443885613232851,,
3818,8.17,798720,209,171.48,390,-0.002055379271041602,1556,0.00025,0.009441325,0.2,0.874338686466217,0.4285548608750105,0.1752513200044632,0.068359375,-0.3563895709812641,,
,,800000,,,,-0.0034777324181050062,1560,0.00025,0.014621987,0.2,0.8710929751396179,0.49596185609698296,0.20974460244178772,0.093017578125,-0.3378392681479454,194.9,10.15
3762,8.1,800768,212,170.41,391,,,,,,,,,,,,
3764,8.14,802816,213,172.46,392,-0.0014989685732871294,1564,0.00025,0.010835681,0.2,0.8872909545898438,0.3855202719569206,0.153642937541008,0.0921630859375,-0.38179135136306286,,
3764,8.27,804864,213,174.47,393,-0.0031767230830155313,1568,0.00025,0.008838074,0.2,0.8144777417182922,0.6091346498578787,0.3172421157360077,0.0555419921875,-0.36602883040905,,
3765,8.31,806912,214,175.55,394,-0.004922603606246412,1572,0.00025,0.007474645,0.2,0.8677226901054382,0.47510290890932083,0.21169020235538483,0.0594482421875,-0.3237240072339773,,
3766,8.36,808960,214,177.53,395,-0.0023560010886285454,1576,0.00025,0.0074124914,0.2,0.8688429594039917,0.4452758617699146,0.18701286613941193,0.0535888671875,-0.3226266987621784,,
3767,8.39,811008,215,177.1,396,-0.0004245280579198152,1580,0.00025,0.010578607,0.2,0.840171217918396,0.6015313528478146,0.30444398522377014,0.0767822265625,-0.3587415125221014,,
3768,8.41,813056,215,176.43,397,-0.0015719412185717374,1584,0.00025,0.00758222,0.2,0.8707677125930786,0.49633778631687164,0.21167679131031036,0.0885009765625,-0.3431541696190834,,
3769,8.4,815104,216,176.05,398,-0.0046533281420124695,1588,0.00025,0.009402458,0.2,0.8217540979385376,0.5904787369072437,0.22570936381816864,0.0693359375,-0.3434569053351879,,
3770,8.48,817152,216,176.43,399,-0.0029943889821879566,1592,0.00025,0.011846093,0.2,0.8598440289497375,0.49518926441669464,0.24706026911735535,0.0882568359375,-0.33852752298116684,,
3770,8.46,819200,217,175.0,400,-0.002530309313442558,1596,0.00025,0.005132712,0.2,0.8272836208343506,0.5864006951451302,0.2525929808616638,0.0416259765625,-0.36025100015103817,,
3771,8.42,821248,217,174.83,401,-0.0007128795550670475,1600,0.00025,0.014948414,0.2,0.8637510538101196,0.5170476026833057,0.2405278980731964,0.0855712890625,-0.32672693580389023,,
3773,8.41,823296,218,174.76,402,-0.0025958833866752684,1604,0.00025,0.009804826,0.2,0.8797879219055176,0.42549312487244606,0.20103545486927032,0.066650390625,-0.3290081452578306,,
3774,8.4,825344,218,174.92,403,-0.001208170928293839,1608,0.00025,0.0086309295,0.2,0.836739182472229,0.5791253820061684,0.3095235228538513,0.072021484375,-0.2935824077576399,,
3775,8.38,827392,219,173.96,404,-0.002202038449468091,1612,0.00025,0.009235276,0.2,0.8775249123573303,0.4214566368609667,0.2051043063402176,0.05615234375,-0.2848980240523815,,
3776,8.45,829440,219,174.83,405,-0.0006820751586928964,1616,0.00025,0.008647293,0.2,0.8745682239532471,0.41309622302651405,0.17263177037239075,0.0960693359375,-0.29411156475543976,,
3776,8.5,831488,220,176.78,406,-0.0022079042973928154,1620,0.00025,0.008042503,0.2,0.8425042033195496,0.5528558176010847,0.2599312663078308,0.069091796875,-0.31478125788271427,,
3777,8.6,833536,220,178.04,407,-0.0038867712137289345,1624,0.00025,0.005283565,0.2,0.8655447959899902,0.4638769365847111,0.21842077374458313,0.058349609375,-0.33838052675127983,,
3778,8.67,835584,221,179.25,408,0.002045376633759588,1628,0.00025,0.007898874,0.2,0.8307676315307617,0.5641711838543415,0.2472745180130005,0.09716796875,-0.3273092955350876,,
3779,8.68,837632,221,180.89,409,-0.001477432670071721,1632,0.00025,0.0073912796,0.2,0.841091513633728,0.5313601493835449,0.2434779554605484,0.0552978515625,-0.3120630979537964,,
3780,8.75,839680,222,181.0,410,-0.00011741335038095713,1636,0.00025,0.007317904,0.2,0.8429508209228516,0.549295786768198,0.2532762885093689,0.0587158203125,-0.3028837013989687,,
3781,8.8,841728,222,181.04,411,-0.003972580889239907,1640,0.00025,0.004825234,0.2,0.8463437557220459,0.5070909131318331,0.20763808488845825,0.03271484375,-0.30883195623755455,,
3782,8.87,843776,223,180.94,412,-0.003036712354514748,1644,0.00025,0.007456519,0.2,0.8540888428688049,0.4521310590207577,0.1840355396270752,0.0577392578125,-0.315100722014904,,
3783,9.02,845824,223,183.23,413,-0.0027421497070463374,1648,0.00025,0.0038904836,0.2,0.8172449469566345,0.5390640590339899,0.23462574183940887,0.0357666015625,-0.32333000376820564,,
3784,9.05,847872,224,185.28,414,-0.004329709627199918,1652,0.00025,0.0067800605,0.2,0.8209319710731506,0.5028650276362896,0.2317981719970703,0.04345703125,-0.3264727909117937,,
3785,8.98,849920,224,183.94,415,-0.002528662735130638,1656,0.00025,0.006996827,0.2,0.8662288188934326,0.45008041337132454,0.24883496761322021,0.05712890625,-0.34369353018701077,,
3786,8.95,851968,225,184.61,416,-0.0035225769970566034,1660,0.00025,0.007051559,0.2,0.844290018081665,0.466213833540678,0.2018326073884964,0.06884765625,-0.31969607062637806,,
3787,8.89,854016,225,183.59,417,-0.001601326875970699,1664,0.00025,0.008053717,0.2,0.8912053108215332,0.3398688342422247,0.13195489346981049,0.07568359375,-0.3633772600442171,,
3788,8.93,856064,225,182.97,418,0.0011780144413933158,1668,0.00025,0.0100665465,0.2,0.839580774307251,0.5879461392760277,0.25620198249816895,0.0740966796875,-0.35834095999598503,,
3788,8.9,858112,226,183.39,419,-0.000780216563725844,1672,0.00025,0.006729559,0.2,0.805025041103363,0.6444179154932499,0.28883910179138184,0.071044921875,-0.3127641621977091,,
3789,8.79,860160,226,182.19,420,-0.004102774051716551,1676,0.00025,0.0058054756,0.2,0.8549120426177979,0.534201804548502,0.25589287281036377,0.0604248046875,-0.34595008194446564,,
3790,8.74,862208,227,181.93,421,-0.004358024103567004,1680,0.00025,0.0074745887,0.2,0.8521386384963989,0.47193110175430775,0.1818312555551529,0.047607421875,-0.34983942843973637,,
3791,8.66,864256,227,180.1,422,-0.0031591678271070123,1684,0.00025,0.0045436206,0.2,0.8512148261070251,0.5178634393960238,0.20233792066574097,0.05712890625,-0.36280945502221584,,
3792,8.67,866304,228,178.54,423,-0.0023870524601079524,1688,0.00025,0.008092619,0.2,0.8673062324523926,0.47407567128539085,0.1930427998304367,0.0660400390625,-0.39079117588698864,,
3793,8.67,868352,228,177.66,424,-0.004778180504217744,1692,0.00025,0.011749912,0.2,0.8515264987945557,0.4755305238068104,0.22177955508232117,0.0753173828125,-0.3861875142902136,,
3793,8.59,870400,229,174.71,425,-0.0015222669171635062,1696,0.00025,0.008436732,0.2,0.8647904992103577,0.48844706267118454,0.2292659729719162,0.0565185546875,-0.3795285038650036,,
3794,8.54,872448,229,173.4,426,-0.0006282181420829147,1700,0.00025,0.0112661775,0.2,0.8399339914321899,0.5268786437809467,0.23938941955566406,0.0899658203125,-0.3787261936813593,,
3795,8.56,874496,230,174.52,427,-0.0012192796275485307,1704,0.00025,0.006178548,0.2,0.823072612285614,0.6271676383912563,0.29670244455337524,0.0535888671875,-0.3597389739006758,,
3796,8.56,876544,230,173.83,428,-0.0012714547337964177,1708,0.00025,0.011674506,0.2,0.8644357919692993,0.46131808310747147,0.21204183995723724,0.06298828125,-0.3731944262981415,,
3797,8.5,878592,231,172.64,429,-0.005318480340065435,1712,0.00025,0.0060406695,0.2,0.8730878829956055,0.4460618458688259,0.1877371072769165,0.0587158203125,-0.36049389839172363,,
3798,8.42,880640,231,172.39,430,-0.0015158160240389407,1716,0.00025,0.0074293436,0.2,0.8682424426078796,0.4576302580535412,0.18413443863391876,0.06005859375,-0.35841045156121254,,
3799,8.38,882688,232,172.6,431,-0.0024885339371394366,1720,0.00025,0.0068348926,0.2,0.8302559852600098,0.6101795770227909,0.2601807415485382,0.0572509765625,-0.3145836293697357,,
3800,8.45,884736,232,174.38,432,-0.003153912432026118,1724,0.00025,0.006007389,0.2,0.8615052700042725,0.4940745048224926,0.25559699535369873,0.0458984375,-0.32990726828575134,,
3800,8.47,886784,233,176.57,433,-0.0006412462680600584,1728,0.00025,0.0083486615,0.2,0.874991774559021,0.513417188078165,0.25893205404281616,0.0718994140625,-0.3241721000522375,,
3801,8.49,888832,233,178.0,434,-0.001804334024200216,1732,0.00025,0.0064228224,0.2,0.8109442591667175,0.5722119584679604,0.27161842584609985,0.0556640625,-0.371723173186183,,
3802,8.6,890880,234,179.63,435,-0.002931029855972156,1736,0.00025,0.0061368532,0.2,0.8063657879829407,0.508186487480998,0.1749838888645172,0.064208984375,-0.3208904005587101,,
3803,8.66,892928,234,180.59,436,7.585692219436169e-05,1740,0.00025,0.008075564,0.2,0.9145840406417847,0.3287269975990057,0.14380007982254028,0.0650634765625,-0.3732735849916935,,
3804,8.71,894976,235,182.15,437,-0.0022893419372849166,1744,0.00025,0.0106954165,0.2,0.8484615087509155,0.5006202254444361,0.24673695862293243,0.088623046875,-0.35479406267404556,,
3805,8.81,897024,235,183.45,438,-0.000817786727566272,1748,0.00025,0.003762668,0.2,0.8665379285812378,0.42727748677134514,0.18611358106136322,0.046630859375,-0.3467261977493763,,
