time/fps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/n_updates,train/loss
646,1225.49,2500,0.40841956,924,597556,-19.96,,,0.0001,124388,0.011902873404324055
646,1233.09,2504,0.4070098,926,598980,-19.91,,,0.0001,124744,0.0125334607437253
,,,0.40600099,,600000,,-19.4,1602.9,0.0001,124999,0.009385261684656143
639,1231.32,2508,0.40581387999999985,938,600188,-19.86,,,0.0001,125046,0.015705201774835587
639,1229.05,2512,0.40463875000000005,940,601375,-19.86,,,0.0001,125343,0.01096850261092186
639,1232.51,2516,0.4034428299999999,942,602583,-19.9,,,0.0001,125645,0.007630602456629276
639,1228.26,2520,0.4023290799999999,944,603708,-19.9,,,0.0001,125926,0.018938114866614342
639,1242.62,2524,0.40088764,947,605164,-19.86,,,0.0001,126290,0.006522330921143293
638,1240.4,2528,0.3997877499999999,948,606275,-19.9,,,0.0001,126568,0.01193304918706417
638,1240.04,2532,0.3986512299999999,950,607423,-19.91,,,0.0001,126855,0.004595672711730003
638,1246.18,2536,0.3974315500000001,952,608655,-19.89,,,0.0001,127163,0.010432841256260872
638,1237.93,2540,0.3962623599999999,954,609836,-19.91,,,0.0001,127458,0.011138305068016052
638,1232.64,2544,0.39504664,956,611064,-19.96,,,0.0001,127765,0.004782897420227528
638,1236.12,2548,0.39382993,958,612293,-20.01,,,0.0001,128073,0.021974721923470497
638,1236.03,2552,0.3926033200000001,961,613532,-20.12,,,0.0001,128382,0.012396072037518024
638,1237.36,2556,0.39129751,963,614851,-20.15,,,0.0001,128712,0.008504136465489864
638,1238.59,2560,0.39011940999999994,965,616041,-20.15,,,0.0001,129010,0.013082155026495457
638,1240.28,2564,0.38895022,967,617222,-20.15,,,0.0001,129305,0.010394838638603687
638,1242.73,2568,0.38768599000000015,969,618499,-20.07,,,0.0001,129624,0.0039539155550301075
638,1254.78,2572,0.38633068000000015,971,619868,-20.01,,,0.0001,129966,0.011021856218576431
637,1256.81,2576,0.3849625000000001,973,621250,-20.02,,,0.0001,130312,0.011056624352931976
637,1265.57,2580,0.38358342999999995,976,622643,-19.99,,,0.0001,130660,0.01138761080801487
637,1270.99,2584,0.38234296,978,623896,-20.0,,,0.0001,130973,0.007019583135843277
637,1267.53,2588,0.3811410999999999,980,625110,-20.01,,,0.0001,131277,0.00925202015787363
637,1275.58,2592,0.3797263900000001,982,626539,-19.97,,,0.0001,131634,0.009035449475049973
637,1280.27,2596,0.3783661300000001,985,627913,-19.96,,,0.0001,131978,0.006247120909392834
637,1297.35,2600,0.3768256900000002,987,629469,-19.9,,,0.0001,132367,0.005370455328375101
637,1291.12,2604,0.37557136,989,630736,-19.92,,,0.0001,132683,0.006987626198679209
637,1296.32,2608,0.3742477299999999,991,632073,-19.94,,,0.0001,133018,0.006876264698803425
637,1307.66,2612,0.37280035,994,633535,-19.89,,,0.0001,133383,0.012963172048330307
637,1314.57,2616,0.37143019,996,634919,-19.83,,,0.0001,133729,0.010223900899291039
636,1324.62,2620,0.3700798299999999,998,636283,-19.82,,,0.0001,134070,0.012064063921570778
636,1321.53,2624,0.36871560999999997,1001,637661,-19.84,,,0.0001,134415,0.00494216987863183
636,1330.05,2628,0.36740188000000007,1003,638988,-19.79,,,0.0001,134746,0.009396018460392952
636,1339.78,2632,0.3660307300000002,1005,640373,-19.81,,,0.0001,135093,0.007196202874183655
636,1349.05,2636,0.36457344999999997,1008,641845,-19.75,,,0.0001,135461,0.016182541847229004
636,1354.28,2640,0.36328546000000006,1010,643146,-19.74,,,0.0001,135786,0.015052692033350468
636,1357.48,2644,0.36198361,1012,644461,-19.73,,,0.0001,136115,0.0077721113339066505
636,1360.75,2648,0.36067582,1014,645782,-19.67,,,0.0001,136445,0.008217236027121544
636,1360.14,2652,0.35945910999999997,1016,647011,-19.66,,,0.0001,136752,0.010402591899037361
636,1355.21,2656,0.35827902999999994,1018,648203,-19.65,,,0.0001,137050,0.02675311267375946
636,1363.88,2660,0.35688213999999985,1021,649614,-19.63,,,0.0001,137403,0.020608659833669662
635,1367.66,2664,0.35563276,1023,650876,-19.64,,,0.0001,137718,0.0037878474686294794
635,1372.78,2668,0.3542428000000001,1025,652280,-19.71,,,0.0001,138069,0.011698316782712936
635,1371.29,2672,0.3529251099999998,1028,653611,-19.78,,,0.0001,138402,0.007425314746797085
635,1370.45,2676,0.35157673,1030,654973,-19.77,,,0.0001,138743,0.004662942141294479
635,1370.84,2680,0.35019270999999996,1032,656371,-19.78,,,0.0001,139092,0.013937296345829964
635,1373.99,2684,0.3488730400000002,1035,657704,-19.8,,,0.0001,139425,0.007557477802038193
635,1379.04,2688,0.34754644,1037,659044,-19.79,,,0.0001,139760,0.004418635740876198
635,1368.99,2692,0.3463723000000001,1039,660230,-19.86,,,0.0001,140057,0.00691888015717268
635,1371.14,2696,0.34496848,1041,661648,-19.88,,,0.0001,140411,0.007851727306842804
635,1369.87,2700,0.34345179999999986,1044,663180,-19.86,,,0.0001,140794,0.010639680549502373
635,1377.78,2704,0.3420034300000001,1046,664643,-19.83,,,0.0001,141160,0.007333666086196899
634,1378.92,2708,0.34065109000000016,1048,666009,-19.84,,,0.0001,141502,0.00987280998378992
634,1374.54,2712,0.33930073000000005,1051,667373,-19.86,,,0.0001,141843,0.010836868546903133
634,1377.57,2716,0.33785434000000003,1053,668834,-19.86,,,0.0001,142208,0.01408100500702858
634,1380.0,2720,0.33644161000000006,1056,670261,-19.83,,,0.0001,142565,0.026284456253051758
634,1375.05,2724,0.33519420999999994,1058,671521,-19.86,,,0.0001,142880,0.015898803249001503
634,1373.76,2728,0.3339121599999999,1060,672816,-19.88,,,0.0001,143203,0.00922294519841671
634,1373.59,2732,0.33254299,1062,674199,-19.86,,,0.0001,143549,0.011537494137883186
634,1372.83,2736,0.33111243999999984,1065,675644,-19.86,,,0.0001,143910,0.007354109548032284
634,1377.48,2740,0.32970564999999996,1067,677065,-19.85,,,0.0001,144266,0.008536187931895256
634,1379.33,2744,0.3283572699999999,1069,678427,-19.84,,,0.0001,144606,0.014341341331601143
634,1382.03,2748,0.32699106999999994,1072,679807,-19.85,,,0.0001,144951,0.005441033747047186
634,1388.98,2752,0.32560902999999997,1074,681203,-19.82,,,0.0001,145300,0.0037962005008012056
633,1398.49,2756,0.32418838000000016,1076,682638,-19.81,,,0.0001,145659,0.008394027128815651
633,1397.16,2760,0.3228152499999999,1079,684025,-19.85,,,0.0001,146006,0.0134000638499856
633,1411.1,2764,0.32121738999999994,1081,685639,-19.77,,,0.0001,146409,0.005877638701349497
633,1405.11,2768,0.31998385000000007,1084,686885,-19.76,,,0.0001,146721,0.024243846535682678
633,1408.99,2772,0.31857310000000005,1086,688310,-19.69,,,0.0001,147077,0.007611425593495369
633,1408.81,2776,0.3172247200000001,1088,689672,-19.66,,,0.0001,147417,0.010952307842671871
633,1409.36,2780,0.3158228799999998,1091,691088,-19.63,,,0.0001,147771,0.008699299767613411
633,1408.06,2784,0.31454083,1093,692383,-19.62,,,0.0001,148095,0.011906521394848824
633,1408.09,2788,0.3132112600000002,1095,693726,-19.64,,,0.0001,148431,0.009061876684427261
633,1414.78,2792,0.3118757499999999,1097,695075,-19.63,,,0.0001,148768,0.015799205750226974
633,1411.58,2796,0.31054024,1100,696424,-19.64,,,0.0001,149105,0.013660158030688763
632,1410.74,2800,0.3090433600000001,1102,697936,-19.69,,,0.0001,149483,0.01795799843966961
632,1408.79,2804,0.30764844999999985,1105,699345,-19.72,,,0.0001,149836,0.012231575325131416
,,,0.3070009899999999,,700000,,-17.85,2150.35,0.0001,149999,0.006230228114873171
625,1411.36,2808,0.30623077,1121,700777,-19.68,,,0.0001,150194,0.00754368444904685
624,1416.25,2812,0.3047635900000001,1123,702259,-19.69,,,0.0001,150564,0.02612340822815895
624,1421.21,2816,0.30319047999999993,1126,703848,-19.71,,,0.0001,150961,0.010258526541292667
624,1425.68,2820,0.3016569699999999,1128,705397,-19.72,,,0.0001,151349,0.0064620692282915115
624,1436.77,2824,0.30013632999999995,1131,706933,-19.65,,,0.0001,151733,0.007573082111775875
624,1435.0,2828,0.29889783999999986,1133,708184,-19.61,,,0.0001,152045,0.01610177755355835
624,1432.11,2832,0.29760588999999993,1135,709489,-19.62,,,0.0001,152372,0.012380201369524002
624,1430.71,2836,0.2962129600000001,1138,710896,-19.7,,,0.0001,152723,0.0088542141020298
624,1430.15,2840,0.29482993000000013,1140,712293,-19.69,,,0.0001,153073,0.007227696478366852
624,1443.73,2844,0.2931518799999999,1143,713988,-19.65,,,0.0001,153496,0.006507007405161858
624,1447.64,2848,0.2916856899999999,1146,715469,-19.65,,,0.0001,153867,0.014281204901635647
624,1454.47,2852,0.2901353499999999,1148,717035,-19.64,,,0.0001,154258,0.007008049637079239
624,1453.65,2856,0.28874935,1151,718435,-19.64,,,0.0001,154608,0.01168682798743248
624,1458.99,2860,0.28725148,1153,719948,-19.59,,,0.0001,154986,0.008208376355469227
623,1445.56,2864,0.2859783400000001,1155,721234,-19.66,,,0.0001,155308,0.012477309443056583
623,1451.16,2868,0.28459530999999993,1158,722631,-19.66,,,0.0001,155657,0.006728522479534149
623,1458.42,2872,0.2830014099999999,1160,724241,-19.66,,,0.0001,156060,0.011930868029594421
623,1466.18,2876,0.2814589900000002,1163,725799,-19.7,,,0.0001,156449,0.016417236998677254
623,1463.9,2880,0.28011456999999995,1165,727157,-19.71,,,0.0001,156789,0.007209322415292263
623,1478.08,2884,0.27848008000000013,1168,728808,-19.66,,,0.0001,157201,0.007217496633529663
623,1478.75,2888,0.27713368000000005,1170,730168,-19.69,,,0.0001,157541,0.0047282990999519825
623,1491.28,2892,0.27549325,1173,731825,-19.63,,,0.0001,157956,0.010019076988101006
623,1501.05,2896,0.2739240999999999,1176,733410,-19.61,,,0.0001,158352,0.008004019036889076
623,1500.18,2900,0.27245295999999997,1179,734896,-19.59,,,0.0001,158723,0.011677172034978867
623,1498.26,2904,0.27109863999999995,1181,736264,-19.6,,,0.0001,159065,0.009235679171979427
623,1499.18,2908,0.26966314,1183,737714,-19.61,,,0.0001,159428,0.008226310834288597
623,1498.38,2912,0.2682216999999999,1186,739170,-19.58,,,0.0001,159792,0.014943545684218407
623,1493.72,2916,0.26676540999999987,1188,740641,-19.58,,,0.0001,160160,0.008374650962650776
622,1491.11,2920,0.2653012000000001,1191,742120,-19.61,,,0.0001,160529,0.016489287838339806
622,1498.8,2924,0.26359642000000016,1194,743842,-19.61,,,0.0001,160960,0.0077484361827373505
622,1513.59,2928,0.26199559000000017,1197,745459,-19.62,,,0.0001,161364,0.01311611570417881
622,1525.94,2932,0.26040169,1199,747069,-19.57,,,0.0001,161767,0.009172807447612286
622,1527.45,2936,0.2589661900000001,1202,748519,-19.47,,,0.0001,162129,0.015377559699118137
622,1532.36,2940,0.2574534700000001,1204,750047,-19.47,,,0.0001,162511,0.012650031596422195
622,1521.74,2944,0.25602985,1207,751485,-19.54,,,0.0001,162871,0.00423781480640173
622,1521.3,2948,0.25457653,1209,752953,-19.57,,,0.0001,163238,0.011467712931334972
622,1512.52,2952,0.25324003000000006,1212,754303,-19.59,,,0.0001,163575,0.009231249801814556
622,1515.52,2956,0.2517748299999999,1214,755783,-19.58,,,0.0001,163945,0.008348044008016586
622,1520.68,2960,0.25014925,1217,757425,-19.55,,,0.0001,164356,0.013204537332057953
622,1534.64,2964,0.24854347,1220,759047,-19.5,,,0.0001,164761,0.009854581207036972
621,1552.85,2968,0.24670800999999998,1223,760901,-19.46,,,0.0001,165225,0.037434592843055725
621,1552.83,2972,0.24512005000000003,1226,762505,-19.51,,,0.0001,165626,0.008133884519338608
621,1555.54,2976,0.24352119999999988,1228,764120,-19.43,,,0.0001,166029,0.012515031732618809
621,1567.05,2980,0.24189364000000013,1231,765764,-19.38,,,0.0001,166440,0.004054619465023279
621,1561.32,2984,0.24039774999999985,1234,767275,-19.39,,,0.0001,166818,0.0104744341224432
621,1567.67,2988,0.23889492999999995,1236,768793,-19.32,,,0.0001,167198,0.008458394557237625
621,1569.12,2992,0.23721588999999998,1239,770489,-19.32,,,0.0001,167622,0.007789384573698044
621,1571.68,2996,0.23557545999999996,1242,772146,-19.32,,,0.0001,168036,0.019824204966425896
621,1576.77,3000,0.23397463000000007,1245,773763,-19.28,,,0.0001,168440,0.005623423494398594
621,1589.31,3004,0.23231044,1248,775444,-19.26,,,0.0001,168860,0.010308421216905117
621,1599.99,3008,0.23060961999999985,1251,777162,-19.24,,,0.0001,169290,0.012309854850172997
621,1599.18,3012,0.22918105,1253,778605,-19.24,,,0.0001,169651,0.021197456866502762
620,1603.04,3016,0.22763466999999993,1256,780167,-19.22,,,0.0001,170041,0.011136302724480629
620,1608.23,3020,0.2260407700000001,1259,781777,-19.17,,,0.0001,170444,0.010807443410158157
620,1598.81,3024,0.22457061999999983,1261,783262,-19.2,,,0.0001,170815,0.010948068462312222
620,1597.41,3028,0.22300246000000012,1264,784846,-19.18,,,0.0001,171211,0.011445961892604828
620,1597.81,3032,0.22139866000000008,1267,786466,-19.2,,,0.0001,171616,0.010274122469127178
620,1604.83,3036,0.2197909,1270,788090,-19.24,,,0.0001,172022,0.010266159661114216
620,1612.05,3040,0.21810196000000004,1272,789796,-19.18,,,0.0001,172448,0.014767839573323727
620,1623.49,3044,0.21640212999999986,1275,791513,-19.07,,,0.0001,172878,0.009365285746753216
620,1630.92,3048,0.21476070999999997,1278,793171,-18.99,,,0.0001,173292,0.007634625304490328
620,1644.86,3052,0.21309256,1281,794856,-18.94,,,0.0001,173713,0.009038020856678486
620,1670.84,3056,0.21097692999999995,1285,796993,-18.82,,,0.0001,174248,0.010314619168639183
619,1667.1,3060,0.20943549999999989,1288,798550,-18.84,,,0.0001,174637,0.020307693630456924
,,,0.20800098999999983,,800000,,-17.7,2279.8,0.0001,174999,0.008327526971697807
613,1679.37,3064,0.20752183000000013,1305,800483,-18.76,,,0.0001,175120,0.008379030972719193
612,1669.07,3068,0.20594773,1308,802073,-18.75,,,0.0001,175518,0.0070562418550252914
612,1676.49,3072,0.20417167000000014,1311,803867,-18.73,,,0.0001,175966,0.011679534800350666
612,1687.22,3076,0.20230155999999988,1314,805756,-18.73,,,0.0001,176438,0.024037184193730354
612,1695.73,3080,0.20045818000000004,1318,807618,-18.7,,,0.0001,176904,0.00885987002402544
612,1700.07,3084,0.19885339000000002,1320,809239,-18.71,,,0.0001,177309,0.005373814143240452
612,1706.26,3088,0.19720207,1323,810907,-18.72,,,0.0001,177726,0.008643445558845997
612,1705.51,3092,0.19554976000000002,1326,812576,-18.74,,,0.0001,178143,0.014125656336545944
612,1708.3,3096,0.19384992999999984,1329,814293,-18.73,,,0.0001,178573,0.022770732641220093
612,1712.64,3100,0.19214812000000003,1332,816012,-18.76,,,0.0001,179002,0.008281685411930084
612,1711.71,3104,0.19051462000000008,1335,817662,-18.76,,,0.0001,179415,0.010055912658572197
612,1711.76,3108,0.1888048899999999,1338,819389,-18.78,,,0.0001,179847,0.007592875976115465
612,1732.12,3112,0.18687438999999995,1341,821339,-18.73,,,0.0001,180334,0.015138348564505577
612,1743.6,3116,0.18503794000000007,1345,823194,-18.74,,,0.0001,180798,0.00686650862917304
611,1756.21,3120,0.18313516000000007,1348,825116,-18.7,,,0.0001,181278,0.023601770401000977
611,1761.89,3124,0.18152343999999987,1351,826744,-18.68,,,0.0001,181685,0.006705057807266712
611,1781.2,3128,0.1794820599999999,1354,828806,-18.68,,,0.0001,182201,0.005163578316569328
611,1788.03,3132,0.1776970900000001,1357,830609,-18.6,,,0.0001,182652,0.020908590406179428
611,1797.81,3136,0.17584876000000005,1361,832476,-18.53,,,0.0001,183118,0.006859970279037952
611,1807.45,3140,0.17392518999999995,1364,834419,-18.6,,,0.0001,183604,0.005748353898525238
611,1818.86,3144,0.17194222000000003,1367,836422,-18.56,,,0.0001,184105,0.0056647611781954765
611,1829.01,3148,0.17005329999999996,1371,838330,-18.56,,,0.0001,184582,0.01580212451517582
611,1838.75,3152,0.16812675999999993,1374,840276,-18.59,,,0.0001,185068,0.012765117920935154
611,1816.08,3156,0.16657642000000006,1377,841842,-18.72,,,0.0001,185460,0.0068336352705955505
611,1823.85,3160,0.16484491,1380,843591,-18.68,,,0.0001,185897,0.008327711373567581
611,1816.32,3164,0.1631124100000001,1383,845341,-18.72,,,0.0001,186335,0.007397763431072235
611,1832.39,3168,0.16113736000000012,1386,847336,-18.68,,,0.0001,186833,0.01025998406112194
610,1831.33,3172,0.15938703999999992,1389,849104,-18.66,,,0.0001,187275,0.0073173148557543755
610,1834.37,3176,0.15743673999999985,1393,851074,-18.67,,,0.0001,187768,0.014047161675989628
610,1838.11,3180,0.15550920999999995,1396,853021,-18.59,,,0.0001,188255,0.01162363775074482
610,1854.04,3184,0.15351435999999985,1400,855036,-18.5,,,0.0001,188758,0.010061472654342651
610,1857.95,3188,0.15176503000000008,1403,856803,-18.49,,,0.0001,189200,0.009998457506299019
610,1873.03,3192,0.14972166999999992,1406,858867,-18.41,,,0.0001,189716,0.008980685845017433
610,1880.14,3196,0.14783869000000016,1410,860769,-18.39,,,0.0001,190192,0.010396422818303108
610,1893.86,3200,0.14579533,1413,862833,-18.34,,,0.0001,190708,0.009760521352291107
610,1903.46,3204,0.14392125999999994,1416,864726,-18.29,,,0.0001,191181,0.0030846809968352318
610,1917.05,3208,0.14187987999999985,1420,866788,-18.2,,,0.0001,191696,0.00925428792834282
610,1924.87,3212,0.13975731999999996,1424,868932,-18.19,,,0.0001,192232,0.004304458387196064
610,1936.73,3216,0.13763179000000003,1427,871079,-18.11,,,0.0001,192769,0.011399004608392715
609,1943.26,3220,0.13556367999999985,1431,873168,-18.04,,,0.0001,193291,0.019436364993453026
609,1946.72,3224,0.13385592999999985,1434,874893,-18.04,,,0.0001,193723,0.007853792980313301
609,1945.53,3228,0.13183534000000008,1438,876934,-17.99,,,0.0001,194233,0.012460211291909218
609,1961.34,3232,0.12966228999999996,1441,879129,-17.98,,,0.0001,194782,0.008464904502034187
609,1974.24,3236,0.12748726,1445,881326,-17.93,,,0.0001,195331,0.010997487232089043
609,1980.34,3240,0.12541122999999998,1449,883423,-17.85,,,0.0001,195855,0.011498755775392056
609,1976.69,3244,0.12351835,1452,885335,-17.91,,,0.0001,196333,0.016428211703896523
609,1987.56,3248,0.12135124000000008,1456,887524,-17.85,,,0.0001,196880,0.019915543496608734
609,1991.65,3252,0.11932867000000003,1460,889567,-17.73,,,0.0001,197391,0.003986535593867302
609,2005.38,3256,0.11744173000000002,1463,891473,-17.67,,,0.0001,197868,0.011241840198636055
609,2018.46,3260,0.1153864899999999,1467,893549,-17.69,,,0.0001,198387,0.0054918513633310795
608,2031.4,3264,0.11333817999999996,1470,895618,-17.65,,,0.0001,198904,0.03622571751475334
608,2045.34,3268,0.11101663000000017,1474,897963,-17.6,,,0.0001,199490,0.022300658747553825
,,,0.10900098999999996,,900000,,-17.4,2383.95,0.0001,199999,0.007712125312536955
602,2056.66,3272,0.10898812000000002,1493,900012,-17.55,,,0.0001,200002,0.00908699817955494
602,2065.0,3276,0.10684377999999983,1497,902178,-17.46,,,0.0001,200544,0.013661851175129414
602,2061.1,3280,0.10500732999999995,1500,904033,-17.57,,,0.0001,201008,0.0080029321834445
602,2069.46,3284,0.10280754999999997,1504,906255,-17.56,,,0.0001,201563,0.018940739333629608
602,2078.15,3288,0.10083348999999997,1507,908249,-17.49,,,0.0001,202062,0.021609939634799957
602,2079.18,3292,0.09877429000000004,1511,910329,-17.43,,,0.0001,202582,0.009085197001695633
602,2093.55,3296,0.09654778000000008,1515,912578,-17.35,,,0.0001,203144,0.006669867318123579
602,2106.83,3300,0.09417079000000006,1519,914979,-17.27,,,0.0001,203744,0.007734309881925583
602,2114.97,3304,0.09208980999999994,1523,917081,-17.24,,,0.0001,204270,0.011303925886750221
601,2121.28,3308,0.08989003000000007,1527,919303,-17.14,,,0.0001,204825,0.008199874311685562
601,2116.13,3312,0.0878931999999999,1530,921320,-17.08,,,0.0001,205329,0.013995874673128128
601,2119.58,3316,0.08568252999999992,1534,923553,-17.01,,,0.0001,205888,0.00708020431920886
601,2117.24,3320,0.08367480999999999,1538,925581,-17.05,,,0.0001,206395,0.008396721445024014
601,2143.45,3324,0.08132949999999994,1542,927950,-17.02,,,0.0001,206987,0.007812465075403452
601,2157.69,3328,0.07896538000000008,1546,930338,-16.94,,,0.0001,207584,0.01226748712360859
601,2156.19,3332,0.07682499999999992,1550,932500,-16.94,,,0.0001,208124,0.010424328036606312
601,2161.99,3336,0.07451334999999992,1554,934835,-16.97,,,0.0001,208708,0.008263478055596352
601,2166.29,3340,0.07232842000000006,1558,937042,-16.94,,,0.0001,209260,0.008233515545725822
601,2178.72,3344,0.07012369000000007,1562,939269,-16.92,,,0.0001,209817,0.013254252262413502
601,2187.64,3348,0.06773977000000009,1566,941677,-16.9,,,0.0001,210419,0.005988588090986013
601,2200.82,3352,0.06539644000000011,1570,944044,-16.82,,,0.0001,211010,0.011700812727212906
601,2206.95,3356,0.06336297999999996,1574,946098,-16.8,,,0.0001,211524,0.008136123418807983
600,2216.21,3360,0.061078060000000156,1578,948406,-16.75,,,0.0001,212101,0.00810634158551693
600,2233.3,3364,0.05860207000000006,1582,950907,-16.69,,,0.0001,212726,0.011740369722247124
600,2238.14,3368,0.056165679999999996,1587,953368,-16.64,,,0.0001,213341,0.010872161947190762
600,2244.07,3372,0.05398965999999983,1590,955566,-16.68,,,0.0001,213891,0.006326793227344751
600,2250.59,3376,0.05167206999999996,1595,957907,-16.72,,,0.0001,214476,0.01084083504974842
600,2270.45,3380,0.04934062000000006,1599,960262,-16.61,,,0.0001,215065,0.004892102442681789
600,2282.06,3384,0.04685473000000018,1603,962773,-16.45,,,0.0001,215693,0.010035226121544838
600,2300.51,3388,0.04443220000000003,1607,965220,-16.42,,,0.0001,216304,0.021943166851997375
600,2314.9,3392,0.04201462,1612,967662,-16.41,,,0.0001,216915,0.006923994980752468
600,2307.18,3396,0.03997225000000004,1615,969725,-16.42,,,0.0001,217431,0.007604404352605343
600,2328.09,3400,0.03707353000000002,1621,972653,-16.36,,,0.0001,218163,0.008857551962137222
599,2343.91,3404,0.03460248999999993,1625,975149,-16.29,,,0.0001,218787,0.013993440195918083
599,2349.62,3408,0.032266090000000025,1629,977509,-16.37,,,0.0001,219377,0.008118316531181335
599,2364.91,3412,0.029895040000000095,1633,979904,-16.37,,,0.0001,219975,0.01388549618422985
599,2373.32,3416,0.02748043,1638,982343,-16.42,,,0.0001,220585,0.007137950975447893
599,2393.08,3420,0.024984640000000002,1642,984864,-16.4,,,0.0001,221215,0.007438785396516323
599,2397.78,3424,0.022519540000000116,1647,987354,-16.24,,,0.0001,221838,0.009302106685936451
599,2399.28,3428,0.020116809999999985,1651,989781,-16.28,,,0.0001,222445,0.01711812987923622
599,2420.7,3432,0.017453709999999956,1656,992471,-16.18,,,0.0001,223117,0.005110781639814377
599,2415.95,3436,0.015256900000000129,1660,994690,-16.21,,,0.0001,223672,0.018923141062259674
599,2427.93,3440,0.012778929999999966,1664,997193,-16.17,,,0.0001,224298,0.006044917739927769
,,,0.010000990000000098,,1000000,,-15.7,2537.85,0.0001,224999,0.0103181516751647
593,2453.58,3444,0.01,1685,1000053,-15.99,,,0.0001,225013,0.013006831519305706
593,2463.04,3448,0.01,1690,1002693,-16.01,,,0.0001,225673,0.01961294561624527
593,2470.68,3452,0.01,1695,1005243,-16.07,,,0.0001,226310,0.018097927793860435
592,2481.13,3456,0.01,1699,1007563,-16.04,,,0.0001,226890,0.007060065865516663
592,2504.3,3460,0.01,1704,1010449,-15.89,,,0.0001,227612,0.006763492710888386
592,2504.97,3464,0.01,1708,1012955,-15.88,,,0.0001,228238,0.007665386889129877
592,2510.19,3468,0.01,1713,1015541,-15.89,,,0.0001,228885,0.012672891840338707
592,2534.01,3472,0.01,1718,1018335,-15.75,,,0.0001,229583,0.006655924022197723
592,2561.18,3476,0.01,1723,1021352,-15.56,,,0.0001,230337,0.010406026616692543
592,2575.87,3480,0.01,1728,1024067,-15.56,,,0.0001,231016,0.014873471111059189
592,2567.8,3484,0.01,1732,1026380,-15.74,,,0.0001,231594,0.01832052320241928
592,2581.84,3488,0.01,1737,1029182,-15.68,,,0.0001,232295,0.018142718821763992
592,2591.71,3492,0.01,1742,1031874,-15.65,,,0.0001,232968,0.02024887688457966
592,2605.06,3496,0.01,1746,1034271,-15.6,,,0.0001,233567,0.010045845061540604
592,2598.4,3500,0.01,1751,1037039,-15.59,,,0.0001,234259,0.010254910215735435
592,2606.63,3504,0.01,1756,1039738,-15.53,,,0.0001,234934,0.01622500829398632
591,2615.43,3508,0.01,1760,1042322,-15.55,,,0.0001,235580,0.020784635096788406
591,2633.26,3512,0.01,1765,1045161,-15.5,,,0.0001,236290,0.013784049078822136
591,2633.66,3516,0.01,1770,1047611,-15.45,,,0.0001,236902,0.004095357842743397
591,2640.64,3520,0.01,1775,1050313,-15.34,,,0.0001,237578,0.017040669918060303
591,2661.37,3524,0.01,1780,1053320,-15.33,,,0.0001,238329,0.007238731253892183
591,2672.31,3528,0.01,1785,1056024,-15.3,,,0.0001,239005,0.0031023037154227495
591,2679.22,3532,0.01,1790,1058884,-15.35,,,0.0001,239720,0.011595688760280609
591,2707.03,3536,0.01,1795,1061801,-15.19,,,0.0001,240450,0.018009139224886894
591,2711.61,3540,0.01,1800,1064426,-15.14,,,0.0001,241106,0.0105038583278656
591,2706.79,3544,0.01,1805,1067169,-15.18,,,0.0001,241792,0.00900872703641653
591,2710.24,3548,0.01,1809,1069897,-15.12,,,0.0001,242474,0.02123410999774933
591,2706.33,3552,0.01,1814,1072362,-15.19,,,0.0001,243090,0.014449960552155972
590,2720.32,3556,0.01,1819,1075038,-15.15,,,0.0001,243759,0.007429124787449837
590,2708.48,3560,0.01,1823,1077623,-15.24,,,0.0001,244405,0.016827819868922234
590,2710.2,3564,0.01,1828,1080181,-15.3,,,0.0001,245045,0.008093588054180145
590,2711.53,3568,0.01,1832,1082804,-15.24,,,0.0001,245700,0.019911371171474457
590,2715.02,3572,0.01,1837,1085682,-15.27,,,0.0001,246420,0.005914068315178156
590,2717.64,3576,0.01,1843,1088762,-15.27,,,0.0001,247190,0.004916774574667215
590,2712.7,3580,0.01,1847,1091361,-15.25,,,0.0001,247840,0.011521248146891594
590,2721.55,3584,0.01,1852,1093900,-15.21,,,0.0001,248474,0.018376562744379044
590,2720.3,3588,0.01,1857,1096669,-15.16,,,0.0001,249167,0.019467007368803024
590,2723.44,3592,0.01,1862,1099447,-15.13,,,0.0001,249861,0.011969420127570629
,,,0.01,,1100000,,-15.05,2563.1,0.0001,249999,0.004114863928407431
585,2743.32,3596,0.01,1883,1102342,-14.99,,,0.0001,250585,0.019331037998199463
585,2723.13,3600,0.01,1887,1104591,-15.09,,,0.0001,251147,0.015238196589052677
585,2726.2,3604,0.01,1892,1107363,-15.09,,,0.0001,251840,0.012256914749741554
585,2737.82,3608,0.01,1897,1110233,-14.97,,,0.0001,252558,0.013034780509769917
585,2737.36,3612,0.01,1902,1113054,-14.94,,,0.0001,253263,0.006744864396750927
584,2748.65,3616,0.01,1907,1115791,-14.88,,,0.0001,253947,0.0034959185868501663
584,2760.49,3620,0.01,1912,1118785,-14.74,,,0.0001,254696,0.015877731144428253
584,2744.88,3624,0.01,1917,1121404,-14.77,,,0.0001,255350,0.00804905965924263
584,2745.0,3628,0.01,1922,1124111,-14.72,,,0.0001,256027,0.018361538648605347
584,2736.81,3632,0.01,1927,1126771,-14.57,,,0.0001,256692,0.00936861615628004
584,2728.31,3636,0.01,1931,1129469,-14.66,,,0.0001,257367,0.006867323536425829
