time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,rollout/exploration_rate,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
1488741,4274,9804,9.07,348,0.05,168.69,0.07943122088909149,0.0001,359685,,
1489369,4276,9808,9.03,348,0.05,167.6,0.06440461426973343,0.0001,359842,,
1490182,4278,9812,9.29,348,0.05,169.71,0.03028138354420662,0.0001,360045,,
1490825,4280,9816,9.31,348,0.05,169.17,0.2009793519973755,0.0001,360206,,
1491527,4282,9820,9.33,348,0.05,169.54,0.02778497338294983,0.0001,360381,,
1492257,4285,9824,9.4,348,0.05,170.81,0.18084383010864258,0.0001,360564,,
1493041,4287,9828,9.45,348,0.05,171.49,0.03877509757876396,0.0001,360760,,
1493658,4289,9832,9.51,348,0.05,171.76,0.029924796894192696,0.0001,360914,,
1494466,4292,9836,9.67,348,0.05,173.42,0.043170005083084106,0.0001,361116,,
1495145,4294,9840,9.74,348,0.05,173.83,0.026920970529317856,0.0001,361286,,
1495902,4296,9844,9.9,348,0.05,175.39,0.08856364339590073,0.0001,361475,,
1496657,4298,9848,10.0,348,0.05,176.09,0.03020276315510273,0.0001,361664,,
1497648,4301,9852,10.23,348,0.05,179.35,0.04100654274225235,0.0001,361911,,
1498439,4304,9856,10.21,348,0.05,180.04,0.02956753596663475,0.0001,362109,,
1499267,4306,9860,10.31,348,0.05,180.83,0.22288525104522705,0.0001,362316,,
1499948,4309,9864,10.4,348,0.05,181.74,0.05455348268151283,0.0001,362486,,
1500000,,,,,0.05,,0.029897071421146393,0.0001,362499,178.4,10.3
1500536,4317,9868,10.27,347,0.05,180.56,0.11017416417598724,0.0001,362633,,
1501076,4318,9872,10.17,347,0.05,179.81,0.024488486349582672,0.0001,362768,,
1501676,4320,9876,10.15,347,0.05,180.23,0.024844037368893623,0.0001,362918,,
1502410,4323,9880,10.13,347,0.05,180.59,0.019835565239191055,0.0001,363102,,
1503192,4325,9884,10.17,347,0.05,180.58,0.020291319116950035,0.0001,363297,,
1503869,4327,9888,10.05,347,0.05,178.85,0.07629450410604477,0.0001,363467,,
1504607,4330,9892,10.08,347,0.05,179.33,0.01968364231288433,0.0001,363651,,
1505278,4332,9896,10.04,347,0.05,178.7,0.027050718665122986,0.0001,363819,,
1506089,4334,9900,10.09,347,0.05,179.66,0.020645223557949066,0.0001,364022,,
1506805,4336,9904,10.14,347,0.05,180.64,0.03528698906302452,0.0001,364201,,
1507469,4338,9908,10.13,347,0.05,181.0,0.1782626509666443,0.0001,364367,,
1508148,4340,9912,9.86,347,0.05,179.66,0.056330516934394836,0.0001,364536,,
1508769,4342,9916,9.8,347,0.05,179.44,0.0675344243645668,0.0001,364692,,
1509486,4345,9920,9.75,347,0.05,179.59,0.1980108916759491,0.0001,364871,,
1510230,4347,9924,9.71,347,0.05,179.73,0.05490676313638687,0.0001,365057,,
1510884,4349,9928,9.6,347,0.05,178.43,0.028198502957820892,0.0001,365220,,
1511520,4351,9932,9.55,347,0.05,178.62,0.05943664163351059,0.0001,365379,,
1512139,4353,9936,9.35,347,0.05,176.73,0.03992097079753876,0.0001,365534,,
1512871,4355,9940,9.41,347,0.05,177.26,0.03793427348136902,0.0001,365717,,
1513594,4357,9944,9.43,347,0.05,176.92,0.02307700738310814,0.0001,365898,,
1514207,4359,9948,9.33,347,0.05,175.5,0.014815734699368477,0.0001,366051,,
1514843,4361,9952,9.14,347,0.05,171.95,0.08337338268756866,0.0001,366210,,
1515715,4364,9956,9.18,347,0.05,172.76,0.024009082466363907,0.0001,366428,,
1516388,4366,9960,9.06,347,0.05,171.21,0.021542878821492195,0.0001,366596,,
1517117,4368,9964,9.07,347,0.05,171.69,0.05019519478082657,0.0001,366779,,
1517746,4370,9968,9.16,347,0.05,172.1,0.0767996534705162,0.0001,366936,,
1518439,4372,9972,9.4,347,0.05,173.63,0.1766958087682724,0.0001,367109,,
1519142,4374,9976,9.47,347,0.05,174.66,0.018390044569969177,0.0001,367285,,
1519910,4376,9980,9.45,347,0.05,175.0,0.047812651842832565,0.0001,367477,,
1520570,4378,9984,9.37,347,0.05,173.78,0.13667362928390503,0.0001,367642,,
1521322,4381,9988,9.4,347,0.05,174.53,0.02506602741777897,0.0001,367830,,
1522145,4383,9992,9.51,347,0.05,175.38,0.033718980848789215,0.0001,368036,,
1522974,4386,9996,9.71,347,0.05,176.96,0.17073263227939606,0.0001,368243,,
1523714,4388,10000,9.68,347,0.05,176.25,0.009992459788918495,0.0001,368428,,
1524437,4391,10004,9.62,347,0.05,176.32,0.02478215843439102,0.0001,368609,,
1525180,4393,10008,9.66,347,0.05,177.11,0.027570337057113647,0.0001,368794,,
1525914,4395,10012,9.85,347,0.05,177.66,0.11064377427101135,0.0001,368978,,
1526501,4397,10016,9.85,347,0.05,177.32,0.02716205269098282,0.0001,369125,,
1527258,4400,10020,9.9,347,0.05,177.72,0.20570379495620728,0.0001,369314,,
1527962,4402,10024,9.86,347,0.05,177.32,0.05273374915122986,0.0001,369490,,
1528656,4404,10028,9.96,347,0.05,177.72,0.04485760256648064,0.0001,369663,,
1529320,4406,10032,9.98,347,0.05,178.0,0.06556366384029388,0.0001,369829,,
1529989,4408,10036,9.99,347,0.05,178.5,0.22874049842357635,0.0001,369997,,
1530590,4410,10040,9.81,347,0.05,177.19,0.01535185519605875,0.0001,370147,,
1531171,4412,10044,9.71,346,0.05,175.77,0.02219751849770546,0.0001,370292,,
1531694,4413,10048,9.71,347,0.05,174.87,0.12670236825942993,0.0001,370423,,
1532512,4416,10052,9.81,347,0.05,176.69,0.05233269929885864,0.0001,370627,,
1533242,4418,10056,9.78,346,0.05,175.27,0.032113175839185715,0.0001,370810,,
1533837,4420,10060,9.7,346,0.05,174.49,0.048806603997945786,0.0001,370959,,
1534501,4422,10064,9.73,346,0.05,173.84,0.03313009440898895,0.0001,371125,,
1535264,4425,10068,9.82,346,0.05,175.18,0.10560130327939987,0.0001,371315,,
1535932,4427,10072,9.76,346,0.05,174.93,0.03591751307249069,0.0001,371482,,
1536769,4429,10076,9.85,346,0.05,176.27,0.026899682357907295,0.0001,371692,,
1537432,4431,10080,9.81,346,0.05,175.22,0.030545104295015335,0.0001,371857,,
1538167,4434,10084,9.84,346,0.05,175.97,0.05015110969543457,0.0001,372041,,
1538936,4436,10088,9.93,346,0.05,176.14,0.05347327142953873,0.0001,372233,,
1539493,4438,10092,9.75,346,0.05,173.48,0.02225777693092823,0.0001,372373,,
1540192,4440,10096,9.58,346,0.05,172.18,0.04009304195642471,0.0001,372547,,
1540810,4442,10100,9.49,346,0.05,170.96,0.1456858366727829,0.0001,372702,,
1541601,4445,10104,9.61,346,0.05,171.64,0.054562509059906006,0.0001,372900,,
1542207,4447,10108,9.57,346,0.05,170.27,0.025086577981710434,0.0001,373051,,
1542840,4448,10112,9.42,346,0.05,169.26,0.04623263701796532,0.0001,373209,,
1543607,4451,10116,9.58,346,0.05,171.06,0.10192398726940155,0.0001,373401,,
1544372,4453,10120,9.63,346,0.05,171.14,0.015178271569311619,0.0001,373592,,
1545172,4456,10124,9.7,346,0.05,172.1,0.06483102589845657,0.0001,373792,,
1545833,4458,10128,9.65,346,0.05,171.77,0.028286034241318703,0.0001,373958,,
1546495,4460,10132,9.68,346,0.05,171.75,0.03271825239062309,0.0001,374123,,
1547167,4462,10136,9.75,346,0.05,171.78,0.11867834627628326,0.0001,374291,,
1547858,4464,10140,9.87,346,0.05,172.68,0.05774872004985809,0.0001,374464,,
1548552,4466,10144,9.87,346,0.05,173.81,0.037394072860479355,0.0001,374637,,
1549157,4468,10148,9.87,346,0.05,174.63,0.050236087292432785,0.0001,374789,,
1549875,4470,10152,9.83,346,0.05,173.63,0.03519582748413086,0.0001,374968,,
1550657,4473,10156,9.89,346,0.05,174.15,0.012695607729256153,0.0001,375164,,
1551306,4475,10160,9.93,346,0.05,174.69,0.028254900127649307,0.0001,375326,,
1552117,4477,10164,10.0,346,0.05,176.16,0.05386105179786682,0.0001,375529,,
1552879,4479,10168,9.92,346,0.05,176.15,0.019088096916675568,0.0001,375719,,
1553675,4482,10172,10.0,346,0.05,177.43,0.07335023581981659,0.0001,375918,,
1554398,4484,10176,9.97,346,0.05,176.29,0.14331507682800293,0.0001,376099,,
1555056,4486,10180,10.06,346,0.05,176.24,0.04533177614212036,0.0001,376263,,
1555702,4488,10184,10.01,346,0.05,175.35,0.042386867105960846,0.0001,376425,,
1556381,4489,10188,9.89,346,0.05,174.45,0.012070268392562866,0.0001,376595,,
1557131,4491,10192,9.95,346,0.05,176.38,0.04450923949480057,0.0001,376782,,
1557820,4493,10196,10.0,346,0.05,176.28,0.021168610081076622,0.0001,376954,,
1558532,4495,10200,10.09,346,0.05,177.22,0.06721721589565277,0.0001,377132,,
1559423,4498,10204,10.19,346,0.05,178.22,0.0425458624958992,0.0001,377355,,
1560179,4500,10208,10.32,346,0.05,179.72,0.11797414720058441,0.0001,377544,,
1560824,4502,10212,10.37,346,0.05,179.84,0.06208556890487671,0.0001,377705,,
1561476,4504,10216,10.24,346,0.05,178.69,0.016671359539031982,0.0001,377868,,
1562317,4506,10220,10.28,346,0.05,179.45,0.13268865644931793,0.0001,378079,,
1563133,4509,10224,10.35,346,0.05,179.61,0.0619828961789608,0.0001,378283,,
1563803,4511,10228,10.28,346,0.05,179.7,0.06280380487442017,0.0001,378450,,
1564578,4513,10232,10.3,346,0.05,180.83,0.1504058986902237,0.0001,378644,,
1565206,4514,10236,10.25,346,0.05,180.39,0.028445499017834663,0.0001,378801,,
1565923,4517,10240,10.27,346,0.05,180.65,0.020532842725515366,0.0001,378980,,
1566591,4519,10244,10.28,346,0.05,180.39,0.03321216627955437,0.0001,379147,,
1567359,4521,10248,10.37,346,0.05,182.02,0.06474918872117996,0.0001,379339,,
1567981,4523,10252,10.26,346,0.05,181.06,0.04414553567767143,0.0001,379495,,
1568776,4525,10256,10.22,346,0.05,181.19,0.08328887820243835,0.0001,379693,,
1569554,4528,10260,10.28,346,0.05,182.48,0.0317411944270134,0.0001,379888,,
1570187,4530,10264,10.18,346,0.05,180.7,0.01981990784406662,0.0001,380046,,
1570902,4532,10268,10.25,346,0.05,180.23,0.034650422632694244,0.0001,380225,,
1571646,4534,10272,10.24,346,0.05,179.71,0.020404290407896042,0.0001,380411,,
1572261,4536,10276,10.19,346,0.05,178.63,0.05240898206830025,0.0001,380565,,
1573073,4538,10280,10.23,346,0.05,180.17,0.04283559322357178,0.0001,380768,,
1573805,4541,10284,10.31,346,0.05,181.03,0.027827128767967224,0.0001,380951,,
1574613,4543,10288,10.44,346,0.05,182.32,0.05868009477853775,0.0001,381153,,
1575438,4546,10292,10.54,346,0.05,183.07,0.05544384941458702,0.0001,381359,,
1576269,4549,10296,10.63,346,0.05,184.49,0.20230522751808167,0.0001,381567,,
1577118,4552,10300,10.69,346,0.05,185.86,0.1863499879837036,0.0001,381779,,
1577732,4553,10304,10.51,346,0.05,183.09,0.02679850533604622,0.0001,381932,,
1578485,4556,10308,10.44,346,0.05,183.06,0.029914461076259613,0.0001,382121,,
1579196,4558,10312,10.47,346,0.05,183.72,0.031497154384851456,0.0001,382298,,
1579981,4560,10316,10.56,346,0.05,185.05,0.10016272962093353,0.0001,382495,,
1580628,4562,10320,10.42,346,0.05,183.11,0.051598478108644485,0.0001,382656,,
1581354,4564,10324,10.29,346,0.05,182.21,0.01642877608537674,0.0001,382838,,
1582129,4567,10328,10.49,346,0.05,183.26,0.015065034851431847,0.0001,383032,,
1582914,4569,10332,10.54,346,0.05,183.36,0.06387121975421906,0.0001,383228,,
1583701,4572,10336,10.67,346,0.05,184.95,0.021608993411064148,0.0001,383425,,
1584399,4574,10340,10.7,346,0.05,184.76,0.037920333445072174,0.0001,383599,,
1585302,4577,10344,10.89,346,0.05,187.11,0.08089495450258255,0.0001,383825,,
1585881,4579,10348,10.75,346,0.05,185.22,0.16983899474143982,0.0001,383970,,
1586570,4581,10352,10.86,346,0.05,185.89,0.06598122417926788,0.0001,384142,,
1587190,4583,10356,10.81,346,0.05,184.14,0.06006201356649399,0.0001,384297,,
1587933,4585,10360,10.83,346,0.05,183.79,0.0737292543053627,0.0001,384483,,
1588730,4587,10364,10.92,346,0.05,185.43,0.02530726231634617,0.0001,384682,,
1589290,4589,10368,10.85,346,0.05,183.88,0.21772345900535583,0.0001,384822,,
1589965,4591,10372,10.74,346,0.05,183.19,0.22967679798603058,0.0001,384991,,
1590655,4594,10376,10.74,346,0.05,183.94,0.016487613320350647,0.0001,385163,,
1591412,4596,10380,10.7,346,0.05,183.39,0.08908724784851074,0.0001,385352,,
1592178,4598,10384,10.69,346,0.05,183.73,0.029622241854667664,0.0001,385544,,
1592954,4601,10388,10.6,346,0.05,183.41,0.17245742678642273,0.0001,385738,,
1593656,4603,10392,10.47,346,0.05,182.18,0.035515375435352325,0.0001,385913,,
1594292,4605,10396,10.32,346,0.05,180.23,0.33331096172332764,0.0001,386072,,
1595051,4607,10400,10.21,346,0.05,179.33,0.06187453866004944,0.0001,386262,,
1595757,4609,10404,10.28,346,0.05,180.25,0.02571740373969078,0.0001,386439,,
1596427,4612,10408,10.3,346,0.05,179.42,0.04507780820131302,0.0001,386606,,
1597121,4614,10412,10.27,346,0.05,179.25,0.34196028113365173,0.0001,386780,,
1597798,4616,10416,10.24,346,0.05,178.17,0.023479413241147995,0.0001,386949,,
1598561,4618,10420,10.36,346,0.05,179.33,0.021817130967974663,0.0001,387140,,
1599361,4621,10424,10.45,346,0.05,180.07,0.1290035992860794,0.0001,387340,,
1599987,4623,10428,10.21,346,0.05,178.58,0.2030380368232727,0.0001,387496,,
1600000,,,,,0.05,,0.10008059442043304,0.0001,387499,177.55,10.7
1600679,4631,10432,10.14,345,0.05,177.65,0.028271077200770378,0.0001,387669,,
1601493,4634,10436,10.16,345,0.05,177.92,0.02334452047944069,0.0001,387873,,
1602245,4636,10440,10.15,345,0.05,178.46,0.0991380512714386,0.0001,388061,,
1603008,4639,10444,10.06,345,0.05,177.06,0.06229744106531143,0.0001,388251,,
1603578,4640,10448,10.12,345,0.05,176.97,0.030325260013341904,0.0001,388394,,
1604191,4642,10452,10.03,345,0.05,176.21,0.178394615650177,0.0001,388547,,
1604935,4644,10456,10.12,345,0.05,177.45,0.04198884963989258,0.0001,388733,,
1605672,4647,10460,10.07,345,0.05,177.39,0.01873641274869442,0.0001,388917,,
1606375,4649,10464,10.0,345,0.05,176.45,0.0653223842382431,0.0001,389093,,
1607163,4651,10468,10.1,345,0.05,178.73,0.2508071959018707,0.0001,389290,,
1607805,4653,10472,10.11,345,0.05,178.4,0.04687254875898361,0.0001,389451,,
1608582,4656,10476,10.15,345,0.05,179.27,0.047541674226522446,0.0001,389645,,
1609220,4658,10480,10.04,345,0.05,178.08,0.03509337455034256,0.0001,389804,,
1609942,4660,10484,10.05,345,0.05,177.64,0.03378475829958916,0.0001,389985,,
1610675,4662,10488,10.08,345,0.05,177.21,0.06513106822967529,0.0001,390168,,
1611410,4665,10492,10.1,345,0.05,177.54,0.06176186352968216,0.0001,390352,,
1612226,4667,10496,10.21,345,0.05,179.34,0.03655557334423065,0.0001,390556,,
1612984,4669,10500,10.25,345,0.05,179.33,0.20034445822238922,0.0001,390745,,
1613785,4672,10504,10.38,345,0.05,180.28,0.2750272750854492,0.0001,390946,,
1614511,4674,10508,10.43,345,0.05,180.84,0.04522326588630676,0.0001,391127,,
1615113,4676,10512,10.4,345,0.05,179.92,0.015925373882055283,0.0001,391278,,
1615957,4679,10516,10.48,345,0.05,181.59,0.03143932670354843,0.0001,391489,,
1616720,4681,10520,10.44,345,0.05,181.59,0.13371269404888153,0.0001,391679,,
1617458,4683,10524,10.43,345,0.05,180.97,0.022790296003222466,0.0001,391864,,
1618224,4686,10528,10.6,345,0.05,182.37,0.015521206893026829,0.0001,392055,,
1618913,4688,10532,10.6,345,0.05,182.34,0.04612807184457779,0.0001,392228,,
1619649,4690,10536,10.53,345,0.05,181.56,0.08955293893814087,0.0001,392412,,
1620396,4693,10540,10.52,345,0.05,181.51,0.01789538562297821,0.0001,392598,,
1621210,4695,10544,10.52,345,0.05,182.02,0.03880196064710617,0.0001,392802,,
1621837,4697,10548,10.52,345,0.05,182.59,0.02425418794155121,0.0001,392959,,
1622447,4699,10552,10.53,345,0.05,182.56,0.010908912867307663,0.0001,393111,,
1623195,4701,10556,10.44,345,0.05,182.6,0.02987305447459221,0.0001,393298,,
1623897,4704,10560,10.48,345,0.05,182.25,0.07216519862413406,0.0001,393474,,
1624632,4706,10564,10.52,345,0.05,182.57,0.13218696415424347,0.0001,393657,,
1625304,4708,10568,10.45,345,0.05,181.41,0.22468116879463196,0.0001,393825,,
1625983,4710,10572,10.49,345,0.05,181.78,0.03585439175367355,0.0001,393995,,
1626630,4712,10576,10.4,345,0.05,180.48,0.01904881000518799,0.0001,394157,,
1627351,4715,10580,10.51,345,0.05,181.31,0.2025674432516098,0.0001,394337,,
1628188,4717,10584,10.58,345,0.05,182.46,0.23414160311222076,0.0001,394546,,
1628861,4719,10588,10.55,345,0.05,181.86,0.07451921701431274,0.0001,394715,,
1629659,4722,10592,10.56,345,0.05,182.49,0.030010893940925598,0.0001,394914,,
1630400,4724,10596,10.49,345,0.05,181.74,0.06461084634065628,0.0001,395099,,
1631298,4727,10600,10.59,345,0.05,183.14,0.06872600317001343,0.0001,395324,,
1632050,4729,10604,10.46,345,0.05,182.65,0.051895707845687866,0.0001,395512,,
1632802,4731,10608,10.45,345,0.05,182.91,0.058610592037439346,0.0001,395700,,
1633508,4733,10612,10.51,345,0.05,183.95,0.08109864592552185,0.0001,395876,,
1634395,4736,10616,10.61,345,0.05,184.38,0.0238786730915308,0.0001,396098,,
1635060,4738,10620,10.6,345,0.05,183.4,0.027342069894075394,0.0001,396264,,
1635776,4740,10624,10.59,345,0.05,183.18,0.015746362507343292,0.0001,396443,,
1636558,4742,10628,10.64,345,0.05,183.34,0.1971942037343979,0.0001,396639,,
1637200,4744,10632,10.58,345,0.05,182.87,0.009056341834366322,0.0001,396799,,
1637909,4746,10636,10.58,345,0.05,182.6,0.07430340349674225,0.0001,396977,,
1638622,4748,10640,10.52,345,0.05,182.26,0.039662495255470276,0.0001,397155,,
1639130,4749,10644,10.3,345,0.05,179.2,0.02819514460861683,0.0001,397282,,
1639841,4751,10648,10.4,345,0.05,180.04,0.04386918991804123,0.0001,397460,,
1640722,4754,10652,10.61,345,0.05,182.75,0.07366612553596497,0.0001,397680,,
1641461,4756,10656,10.62,345,0.05,182.66,0.0639563575387001,0.0001,397865,,
1642128,4757,10660,10.58,345,0.05,182.31,0.156812846660614,0.0001,398031,,
1642628,4759,10664,10.37,345,0.05,179.96,0.031335167586803436,0.0001,398156,,
1643273,4761,10668,10.37,345,0.05,179.69,0.06580538302659988,0.0001,398318,,
1644055,4763,10672,10.42,345,0.05,180.72,0.04598701000213623,0.0001,398513,,
1644758,4765,10676,10.52,345,0.05,181.28,0.03372716158628464,0.0001,398689,,
1645586,4768,10680,10.57,345,0.05,182.35,0.01776689663529396,0.0001,398896,,
1646359,4770,10684,10.57,345,0.05,181.71,0.044128142297267914,0.0001,399089,,
1647093,4773,10688,10.57,345,0.05,182.32,0.042080048471689224,0.0001,399273,,
1647914,4775,10692,10.62,345,0.05,182.55,0.14403051137924194,0.0001,399478,,
1648570,4777,10696,10.58,345,0.05,181.7,0.016908153891563416,0.0001,399642,,
1649228,4779,10700,10.44,345,0.05,179.3,0.020982636138796806,0.0001,399806,,
1649985,4782,10704,10.46,345,0.05,179.35,0.025438379496335983,0.0001,399996,,
1650750,4784,10708,10.41,345,0.05,179.48,0.02288411557674408,0.0001,400187,,
1651495,4786,10712,10.47,344,0.05,179.87,0.022035062313079834,0.0001,400373,,
1652286,4789,10716,10.4,344,0.05,178.91,0.03156913071870804,0.0001,400571,,
1652960,4791,10720,10.37,344,0.05,179.0,0.03147576004266739,0.0001,400739,,
1653757,4793,10724,10.42,344,0.05,179.81,0.2567225396633148,0.0001,400939,,
1654360,4795,10728,10.24,344,0.05,178.02,0.2366463541984558,0.0001,401089,,
1655281,4798,10732,10.48,344,0.05,180.81,0.030925501137971878,0.0001,401320,,
1656098,4800,10736,10.53,344,0.05,181.89,0.028811655938625336,0.0001,401524,,
1656904,4803,10740,10.64,344,0.05,182.82,0.021668659523129463,0.0001,401725,,
1657533,4805,10744,10.73,344,0.05,184.03,0.030254146084189415,0.0001,401883,,
1658204,4807,10748,10.71,344,0.05,183.63,0.04613213241100311,0.0001,402050,,
1658872,4809,10752,10.57,344,0.05,181.5,0.02914394810795784,0.0001,402217,,
1659711,4811,10756,10.65,344,0.05,182.5,0.02562200278043747,0.0001,402427,,
1660316,4813,10760,10.57,344,0.05,181.88,0.025157615542411804,0.0001,402578,,
1661093,4816,10764,10.79,344,0.05,184.65,0.03616410493850708,0.0001,402773,,
1661852,4818,10768,10.88,344,0.05,185.79,0.052290741354227066,0.0001,402962,,
1662602,4820,10772,10.97,344,0.05,185.47,0.03169688582420349,0.0001,403150,,
1663361,4823,10776,10.99,344,0.05,186.03,0.03470075502991676,0.0001,403340,,
1664074,4825,10780,10.87,344,0.05,184.88,0.06411368399858475,0.0001,403518,,
1664768,4827,10784,10.75,344,0.05,184.09,0.04825322702527046,0.0001,403691,,
1665512,4829,10788,10.79,344,0.05,184.19,0.017815474420785904,0.0001,403877,,
1666278,4831,10792,10.74,344,0.05,183.64,0.1271674931049347,0.0001,404069,,
1667082,4834,10796,10.85,344,0.05,185.12,0.04356466978788376,0.0001,404270,,
1667652,4836,10800,10.77,344,0.05,184.24,0.10719998180866241,0.0001,404412,,
1668278,4837,10804,10.63,344,0.05,182.93,0.07155679911375046,0.0001,404569,,
1669053,4840,10808,10.65,344,0.05,183.03,0.02645304426550865,0.0001,404763,,
1669668,4842,10812,10.51,344,0.05,181.73,0.045046500861644745,0.0001,404916,,
1670399,4844,10816,10.38,344,0.05,181.13,0.17561255395412445,0.0001,405099,,
1671082,4846,10820,10.38,344,0.05,181.22,0.1283137947320938,0.0001,405270,,
1671771,4848,10824,10.32,344,0.05,180.14,0.08409738540649414,0.0001,405442,,
1672474,4850,10828,10.37,344,0.05,181.14,0.02685639075934887,0.0001,405618,,
1673259,4853,10832,10.24,344,0.05,179.78,0.024134891107678413,0.0001,405814,,
1673966,4855,10836,10.17,344,0.05,178.68,0.032580189406871796,0.0001,405991,,
1674569,4857,10840,10.03,344,0.05,176.65,0.02608240768313408,0.0001,406142,,
1675357,4859,10844,10.12,344,0.05,178.24,0.04873010516166687,0.0001,406339,,
1675961,4861,10848,10.1,344,0.05,177.57,0.08026891201734543,0.0001,406490,,
1676722,4864,10852,10.17,344,0.05,178.5,0.020073819905519485,0.0001,406680,,
1677511,4866,10856,10.09,344,0.05,178.0,0.025094743818044662,0.0001,406877,,
1678320,4868,10860,10.28,344,0.05,180.04,0.05371149629354477,0.0001,407079,,
1679076,4871,10864,10.28,344,0.05,179.83,0.054496921598911285,0.0001,407268,,
1679789,4873,10868,10.22,344,0.05,179.37,0.044248975813388824,0.0001,407447,,
1680471,4875,10872,10.13,344,0.05,178.69,0.01804228685796261,0.0001,407617,,
1681060,4877,10876,10.01,344,0.05,176.99,0.01995048299431801,0.0001,407764,,
1681847,4879,10880,10.11,344,0.05,177.73,0.02225656434893608,0.0001,407961,,
1682529,4881,10884,10.13,344,0.05,177.61,0.04743054509162903,0.0001,408132,,
1683298,4883,10888,10.18,344,0.05,177.86,0.048033908009529114,0.0001,408324,,
1684052,4886,10892,10.16,344,0.05,177.74,0.10159068554639816,0.0001,408512,,
1684801,4888,10896,10.08,344,0.05,177.19,0.07355782389640808,0.0001,408700,,
1685546,4890,10900,10.21,344,0.05,178.94,0.17621685564517975,0.0001,408886,,
1686325,4892,10904,10.39,344,0.05,180.47,0.018917031586170197,0.0001,409081,,
1686981,4894,10908,10.39,344,0.05,179.28,0.01898934133350849,0.0001,409245,,
1687682,4896,10912,10.44,344,0.05,180.14,0.02888251096010208,0.0001,409420,,
1688384,4899,10916,10.46,344,0.05,179.85,0.0772370994091034,0.0001,409595,,
1689173,4901,10920,10.57,344,0.05,180.91,0.02820199728012085,0.0001,409793,,
1689936,4903,10924,10.58,344,0.05,181.65,0.03921891748905182,0.0001,409983,,
1690638,4906,10928,10.58,344,0.05,181.64,0.030544660985469818,0.0001,410159,,
1691234,4907,10932,10.48,344,0.05,179.75,0.07395219057798386,0.0001,410308,,
1691885,4910,10936,10.41,344,0.05,179.19,0.03369716554880142,0.0001,410471,,
1692612,4912,10940,10.5,344,0.05,180.43,0.03313946723937988,0.0001,410652,,
1693374,4914,10944,10.46,344,0.05,180.17,0.11109275370836258,0.0001,410843,,
1694139,4917,10948,10.54,344,0.05,181.78,0.02188788913190365,0.0001,411034,,
1694784,4918,10952,10.44,344,0.05,180.62,0.09428782761096954,0.0001,411195,,
1695532,4921,10956,10.48,344,0.05,180.21,0.03200795128941536,0.0001,411382,,
1696286,4923,10960,10.42,344,0.05,179.66,0.012238096445798874,0.0001,411571,,
1696975,4926,10964,10.35,344,0.05,178.99,0.1662934124469757,0.0001,411743,,
1697638,4928,10968,10.21,344,0.05,178.49,0.08550336956977844,0.0001,411909,,
1698292,4930,10972,10.13,344,0.05,178.21,0.027140822261571884,0.0001,412072,,
1699126,4932,10976,10.33,344,0.05,180.66,0.05822048336267471,0.0001,412281,,
1699900,4935,10980,10.28,344,0.05,180.53,0.08660109341144562,0.0001,412474,,
1700000,,,,,0.05,,0.08413933217525482,0.0001,412499,216.1,14.0
1700685,4945,10984,10.39,343,0.05,181.56,0.03426153212785721,0.0001,412671,,
1701293,4947,10988,10.28,343,0.05,179.95,0.016349194571375847,0.0001,412823,,
1702117,4950,10992,10.33,343,0.05,180.65,0.3518921732902527,0.0001,413029,,
1702892,4952,10996,10.39,343,0.05,180.91,0.0971553698182106,0.0001,413222,,
1703731,4955,11000,10.42,343,0.05,181.85,0.035853639245033264,0.0001,413432,,
1704555,4957,11004,10.41,343,0.05,182.3,0.019443025812506676,0.0001,413638,,
1705433,4960,11008,10.5,343,0.05,184.52,0.08954020589590073,0.0001,413858,,
1706089,4962,11012,10.48,343,0.05,184.07,0.05682186782360077,0.0001,414022,,
1706732,4964,11016,10.47,343,0.05,183.48,0.1009117141366005,0.0001,414182,,
1707464,4966,11020,10.46,343,0.05,182.91,0.0479813851416111,0.0001,414365,,
1708343,4969,11024,10.55,343,0.05,184.07,0.01337297074496746,0.0001,414585,,
1709126,4971,11028,10.63,343,0.05,184.88,0.01540353149175644,0.0001,414781,,
1709917,4974,11032,10.74,343,0.05,186.83,0.03145468980073929,0.0001,414979,,
1710716,4976,11036,10.84,343,0.05,188.31,0.031446900218725204,0.0001,415178,,
1711571,4979,11040,10.86,343,0.05,189.59,0.05221198871731758,0.0001,415392,,
1712184,4981,11044,10.85,343,0.05,188.1,0.22164209187030792,0.0001,415545,,
1712918,4983,11048,10.81,343,0.05,187.79,0.053622618317604065,0.0001,415729,,
1713616,4985,11052,10.86,343,0.05,188.32,0.08599624782800674,0.0001,415903,,
1714317,4987,11056,10.86,343,0.05,187.85,0.09311862289905548,0.0001,416079,,
1714961,4990,11060,10.82,343,0.05,186.75,0.10839421302080154,0.0001,416240,,
1715650,4992,11064,10.85,343,0.05,186.75,0.029940683394670486,0.0001,416412,,
1716404,4994,11068,10.95,343,0.05,187.66,0.12047461420297623,0.0001,416600,,
1717179,4996,11072,11.14,343,0.05,188.87,0.05808355659246445,0.0001,416794,,
1717946,4999,11076,11.05,343,0.05,188.2,0.032349858433008194,0.0001,416986,,
1718700,5001,11080,11.07,343,0.05,188.0,0.10281383991241455,0.0001,417174,,
