time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
295,3358.81,0.01,6500,1918776,4656,-10.29,,,0.0001,454693,0.02257770672440529
295,3362.8,0.01,6515,1922800,4660,-10.06,,,0.0001,455699,0.007696256972849369
295,3343.79,0.01,6525,1925385,4664,-10.24,,,0.0001,456346,0.016581157222390175
295,3375.79,0.01,6539,1929350,4668,-10.06,,,0.0001,457337,0.008288100361824036
294,3402.69,0.01,6553,1933140,4672,-10.0,,,0.0001,458284,0.005419612862169743
294,3402.62,0.01,6564,1936094,4676,-10.03,,,0.0001,459023,0.007120037451386452
294,3406.42,0.01,6577,1939496,4680,-9.98,,,0.0001,459873,0.01615641638636589
294,3428.31,0.01,6591,1943203,4684,-9.76,,,0.0001,460800,0.008661571890115738
294,3440.77,0.01,6603,1946425,4688,-9.71,,,0.0001,461606,0.027114326134324074
294,3446.85,0.01,6617,1949962,4692,-9.77,,,0.0001,462490,0.006780657917261124
294,3448.73,0.01,6630,1953174,4696,-9.49,,,0.0001,463293,0.00752564612776041
294,3435.38,0.01,6643,1956607,4700,-9.35,,,0.0001,464151,0.010740883648395538
294,3446.1,0.01,6658,1960259,4704,-9.4,,,0.0001,465064,0.017147071659564972
294,3444.8,0.01,6672,1963911,4708,-9.4,,,0.0001,465977,0.009183522313833237
294,3446.72,0.01,6684,1967169,4712,-9.58,,,0.0001,466792,0.010870320722460747
294,3455.88,0.01,6698,1970910,4716,-9.58,,,0.0001,467727,0.017433051019906998
294,3467.7,0.01,6712,1974336,4720,-9.35,,,0.0001,468583,0.009913990274071693
294,3470.84,0.01,6724,1977728,4724,-9.39,,,0.0001,469431,0.006182928569614887
294,3442.11,0.01,6735,1980609,4728,-9.56,,,0.0001,470152,0.005148702766746283
294,3446.14,0.01,6747,1983773,4732,-9.55,,,0.0001,470943,0.043109163641929626
293,3423.71,0.01,6759,1986762,4736,-9.57,,,0.0001,471690,0.00302669289521873
293,3419.04,0.01,6772,1990090,4740,-9.45,,,0.0001,472522,0.014299729838967323
293,3438.94,0.01,6785,1993778,4744,-9.31,,,0.0001,473444,0.014134599827229977
293,3440.99,0.01,6798,1997669,4748,-9.24,,,0.0001,474417,0.010265511460602283
,,0.01,,2000000,,,3448.5,-10.15,0.0001,474999,0.002977291587740183
292,3428.57,0.01,6840,2000934,4752,-9.32,,,0.0001,475233,0.00809010211378336
292,3440.48,0.01,6853,2004245,4756,-9.25,,,0.0001,476061,0.007011988200247288
292,3412.49,0.01,6865,2007573,4760,-9.54,,,0.0001,476893,0.005773678421974182
292,3444.91,0.01,6877,2010965,4764,-9.39,,,0.0001,477741,0.007340868003666401
292,3421.25,0.01,6889,2014331,4768,-9.48,,,0.0001,478582,0.008216467685997486
292,3374.42,0.01,6900,2016961,4772,-9.76,,,0.0001,479240,0.007224235218018293
292,3393.17,0.01,6913,2020379,4776,-9.55,,,0.0001,480094,0.009192613884806633
292,3395.21,0.01,6924,2023822,4780,-9.64,,,0.0001,480955,0.008406458422541618
292,3383.25,0.01,6936,2027233,4784,-9.77,,,0.0001,481808,0.005191488191485405
292,3399.17,0.01,6949,2030855,4788,-9.7,,,0.0001,482713,0.004560202360153198
292,3401.48,0.01,6963,2034453,4792,-9.7,,,0.0001,483613,0.005002108868211508
292,3416.51,0.01,6975,2038042,4796,-9.84,,,0.0001,484510,0.014361763373017311
292,3425.43,0.01,6988,2041695,4800,-9.77,,,0.0001,485423,0.042353637516498566
292,3412.46,0.01,7000,2045031,4804,-9.72,,,0.0001,486257,0.032060347497463226
292,3381.13,0.01,7010,2047901,4808,-9.99,,,0.0001,486975,0.02787577547132969
292,3367.14,0.01,7020,2050806,4812,-10.0,,,0.0001,487701,0.03927265480160713
292,3350.57,0.01,7031,2054147,4816,-10.16,,,0.0001,488536,0.008691806346178055
292,3332.62,0.01,7041,2057131,4820,-10.32,,,0.0001,489282,0.012626993469893932
292,3326.54,0.01,7052,2060370,4824,-10.49,,,0.0001,490092,0.014059602282941341
292,3347.5,0.01,7064,2063773,4828,-10.36,,,0.0001,490943,0.003236977383494377
292,3374.01,0.01,7078,2067604,4832,-10.01,,,0.0001,491900,0.003780957078561187
292,3387.13,0.01,7090,2070915,4836,-9.97,,,0.0001,492728,0.009416526183485985
292,3407.23,0.01,7103,2074743,4840,-9.87,,,0.0001,493685,0.012775829993188381
292,3401.67,0.01,7116,2078290,4844,-9.83,,,0.0001,494572,0.007044014520943165
291,3379.05,0.01,7128,2081614,4848,-9.92,,,0.0001,495403,0.0022426629438996315
291,3400.59,0.01,7143,2085412,4852,-9.73,,,0.0001,496352,0.006212643347680569
291,3411.76,0.01,7155,2089003,4856,-9.71,,,0.0001,497250,0.009511075913906097
291,3426.1,0.01,7169,2092691,4860,-9.72,,,0.0001,498172,0.011448037810623646
291,3437.07,0.01,7182,2096357,4864,-9.63,,,0.0001,499089,0.014242732897400856
291,3424.52,0.01,7193,2099415,4868,-9.78,,,0.0001,499853,0.006670799106359482
,,0.01,,2100000,,,3863.9,-7.2,0.0001,499999,0.01432008482515812
290,3463.23,0.01,7242,2103012,4872,-9.54,,,0.0001,500752,0.0093489158898592
290,3455.84,0.01,7255,2106250,4876,-9.58,,,0.0001,501562,0.012315324507653713
290,3466.85,0.01,7268,2109972,4880,-9.56,,,0.0001,502492,0.0031410101801156998
290,3489.85,0.01,7281,2113960,4884,-9.4,,,0.0001,503489,0.008488038554787636
290,3503.62,0.01,7296,2117925,4888,-9.31,,,0.0001,504481,0.003342790063470602
290,3496.0,0.01,7308,2121331,4892,-9.11,,,0.0001,505332,0.02112611010670662
290,3483.84,0.01,7321,2124613,4896,-9.26,,,0.0001,506153,0.006489753723144531
290,3478.99,0.01,7334,2128150,4900,-9.43,,,0.0001,507037,0.0234175156801939
290,3491.28,0.01,7349,2131789,4904,-9.38,,,0.0001,507947,0.02018231712281704
290,3526.96,0.01,7363,2135557,4908,-9.08,,,0.0001,508889,0.00397778395563364
289,3545.03,0.01,7375,2138910,4912,-8.99,,,0.0001,509727,0.007815571501851082
289,3559.71,0.01,7388,2142605,4916,-8.94,,,0.0001,510651,0.015508417971432209
289,3570.04,0.01,7400,2145839,4920,-8.84,,,0.0001,511459,0.016109460964798927
289,3571.28,0.01,7412,2149114,4924,-8.7,,,0.0001,512278,0.010270919650793076
289,3588.5,0.01,7425,2152944,4928,-8.66,,,0.0001,513235,0.03957536816596985
289,3590.44,0.01,7438,2156817,4932,-8.86,,,0.0001,514204,0.013367831707000732
289,3603.53,0.01,7451,2160453,4936,-8.83,,,0.0001,515113,0.018416408449411392
289,3590.41,0.01,7464,2163953,4940,-8.72,,,0.0001,515988,0.008124623447656631
289,3593.44,0.01,7477,2167573,4944,-8.67,,,0.0001,516893,0.011671734973788261
289,3596.58,0.01,7490,2170970,4948,-8.59,,,0.0001,517742,0.0068845245987176895
289,3575.91,0.01,7503,2174243,4952,-8.69,,,0.0001,518560,0.007820406928658485
289,3578.64,0.01,7517,2177895,4956,-8.64,,,0.0001,519473,0.009162615053355694
289,3577.93,0.01,7530,2181566,4960,-8.49,,,0.0001,520391,0.015763118863105774
289,3582.85,0.01,7542,2185366,4964,-8.44,,,0.0001,521341,0.00863908976316452
289,3596.94,0.01,7555,2188772,4968,-8.23,,,0.0001,522192,0.022936737164855003
289,3606.38,0.01,7570,2192612,4972,-8.33,,,0.0001,523152,0.010009123012423515
289,3628.8,0.01,7585,2196417,4976,-8.27,,,0.0001,524104,0.043471429497003555
,,0.01,,2200000,,,4017.8,-6.1,0.0001,524999,0.012711907736957073
288,3630.47,0.01,7634,2200178,4980,-8.2,,,0.0001,525044,0.011511992663145065
288,3638.07,0.01,7650,2204350,4984,-8.12,,,0.0001,526087,0.014574307948350906
288,3620.51,0.01,7663,2207883,4988,-8.18,,,0.0001,526970,0.01988566294312477
288,3614.08,0.01,7674,2211131,4992,-8.45,,,0.0001,527782,0.033649273216724396
288,3599.88,0.01,7685,2214059,4996,-8.62,,,0.0001,528514,0.015221183188259602
288,3615.13,0.01,7700,2217979,5000,-8.46,,,0.0001,529494,0.0437486506998539
288,3601.91,0.01,7712,2221288,5004,-8.6,,,0.0001,530321,0.02196081355214119
287,3578.51,0.01,7724,2224467,5008,-8.83,,,0.0001,531116,0.010271450504660606
288,3572.38,0.01,7733,2227677,5012,-8.77,,,0.0001,531919,0.01484987698495388
288,3551.49,0.01,7744,2230847,5016,-8.77,,,0.0001,532711,0.011951910331845284
287,3571.2,0.01,7759,2234570,5020,-8.73,,,0.0001,533642,0.0043631079606711864
287,3586.45,0.01,7772,2238222,5024,-8.65,,,0.0001,534555,0.031710464507341385
287,3580.17,0.01,7785,2241895,5028,-8.53,,,0.0001,535473,0.005770466290414333
287,3555.83,0.01,7798,2245165,5032,-8.6,,,0.0001,536291,0.025475671514868736
287,3527.82,0.01,7809,2248115,5036,-8.68,,,0.0001,537028,0.008251730352640152
287,3526.92,0.01,7822,2251597,5040,-8.75,,,0.0001,537899,0.011158894747495651
287,3535.24,0.01,7837,2255426,5044,-8.95,,,0.0001,538856,0.0036575125996023417
287,3563.63,0.01,7854,2259537,5048,-8.8,,,0.0001,539884,0.008818482048809528
287,3579.4,0.01,7867,2263216,5052,-8.67,,,0.0001,540803,0.00735935103148222
287,3616.67,0.01,7884,2267800,5056,-8.44,,,0.0001,541949,0.010994651354849339
287,3616.33,0.01,7897,2271459,5060,-8.31,,,0.0001,542864,0.011370504274964333
287,3591.59,0.01,7908,2274641,5064,-8.25,,,0.0001,543660,0.012188291177153587
287,3610.98,0.01,7921,2278531,5068,-8.35,,,0.0001,544632,0.021270260214805603
287,3600.97,0.01,7935,2282114,5072,-8.27,,,0.0001,545528,0.004507499281316996
287,3590.63,0.01,7949,2285653,5076,-8.29,,,0.0001,546413,0.004067583475261927
287,3600.19,0.01,7963,2289659,5080,-7.97,,,0.0001,547414,0.004178892821073532
287,3571.22,0.01,7976,2293105,5084,-8.23,,,0.0001,548276,0.02322199009358883
287,3562.48,0.01,7988,2296414,5088,-8.31,,,0.0001,549103,0.009730775840580463
,,0.01,,2300000,,,3835.45,-6.65,0.0001,549999,0.0062304167076945305
285,3597.87,0.01,8047,2300543,5092,-8.01,,,0.0001,550135,0.0362873300909996
285,3626.12,0.01,8060,2304181,5096,-7.68,,,0.0001,551045,0.005510966759175062
285,3638.8,0.01,8076,2308410,5100,-7.56,,,0.0001,552102,0.009592749178409576
285,3649.1,0.01,8090,2311972,5104,-7.16,,,0.0001,552992,0.016392968595027924
285,3668.88,0.01,8103,2315650,5108,-7.01,,,0.0001,553912,0.018155187368392944
285,3674.35,0.01,8115,2318992,5112,-7.11,,,0.0001,554747,0.006658489350229502
285,3691.88,0.01,8128,2322600,5116,-7.11,,,0.0001,555649,0.009966189041733742
285,3708.16,0.01,8142,2326734,5120,-7.02,,,0.0001,556683,0.007740706671029329
285,3686.99,0.01,8155,2329861,5124,-6.9,,,0.0001,557465,0.0038140970282256603
285,3709.27,0.01,8170,2334085,5128,-6.9,,,0.0001,558521,0.01609751582145691
285,3718.47,0.01,8184,2337577,5132,-6.87,,,0.0001,559394,0.013582862913608551
285,3730.73,0.01,8195,2340821,5136,-6.78,,,0.0001,560205,0.012146078050136566
285,3729.78,0.01,8208,2344282,5140,-6.48,,,0.0001,561070,0.011183010414242744
285,3708.3,0.01,8218,2347571,5144,-6.34,,,0.0001,561892,0.014168567024171352
285,3686.97,0.01,8233,2351156,5148,-6.52,,,0.0001,562788,0.00543699786067009
285,3700.57,0.01,8248,2355174,5152,-6.45,,,0.0001,563793,0.007646577898412943
285,3680.73,0.01,8265,2359267,5156,-6.7,,,0.0001,564816,0.0158773772418499
285,3676.1,0.01,8278,2362811,5160,-7.04,,,0.0001,565702,0.005379028152674437
285,3706.76,0.01,8292,2366761,5164,-7.16,,,0.0001,566690,0.004330936819314957
285,3706.61,0.01,8306,2370646,5168,-6.92,,,0.0001,567661,0.007130984682589769
285,3698.54,0.01,8319,2374021,5172,-6.93,,,0.0001,568505,0.018515728414058685
285,3711.59,0.01,8333,2377883,5176,-6.81,,,0.0001,569470,0.028208276256918907
285,3700.86,0.01,8346,2381617,5180,-7.14,,,0.0001,570404,0.011196894571185112
285,3714.54,0.01,8359,2385406,5184,-7.03,,,0.0001,571351,0.009990786202251911
285,3721.82,0.01,8371,2388890,5188,-6.83,,,0.0001,572222,0.002596040489152074
285,3712.58,0.01,8385,2392788,5192,-6.7,,,0.0001,573196,0.034252699464559555
285,3721.1,0.01,8400,2396626,5196,-6.79,,,0.0001,574156,0.011480416171252728
,,0.01,,2400000,,,3781.35,-6.35,0.0001,574999,0.010308042168617249
284,3716.68,0.01,8452,2400764,5200,-6.92,,,0.0001,575190,0.005221233237534761
283,3730.92,0.01,8467,2404686,5204,-6.97,,,0.0001,576171,0.005881977267563343
283,3711.45,0.01,8479,2407865,5208,-7.15,,,0.0001,576966,0.019076688215136528
283,3728.71,0.01,8493,2411641,5212,-6.85,,,0.0001,577910,0.031165944412350655
283,3733.4,0.01,8507,2415370,5216,-6.77,,,0.0001,578842,0.004798016510903835
283,3734.96,0.01,8521,2419541,5220,-6.86,,,0.0001,579885,0.01151352096349001
283,3770.32,0.01,8536,2423546,5224,-6.91,,,0.0001,580886,0.0149613656103611
283,3756.9,0.01,8552,2427433,5228,-7.03,,,0.0001,581858,0.008731456473469734
283,3751.22,0.01,8564,2430789,5232,-7.07,,,0.0001,582697,0.006924360059201717
283,3773.51,0.01,8577,2434596,5236,-7.1,,,0.0001,583648,0.0036898301914334297
283,3811.01,0.01,8593,2438991,5240,-7.35,,,0.0001,584747,0.014989195391535759
283,3829.29,0.01,8607,2442733,5244,-7.25,,,0.0001,585683,0.004086427390575409
283,3820.99,0.01,8621,2446111,5248,-7.1,,,0.0001,586527,0.014298249036073685
283,3820.86,0.01,8634,2450122,5252,-7.18,,,0.0001,587530,0.009813722223043442
283,3820.9,0.01,8649,2454218,5256,-7.09,,,0.0001,588554,0.011154023930430412
283,3830.77,0.01,8662,2458012,5260,-6.84,,,0.0001,589502,0.014512034133076668
283,3839.04,0.01,8677,2462170,5264,-6.75,,,0.0001,590542,0.009720036759972572
283,3817.59,0.01,8689,2465526,5268,-6.92,,,0.0001,591381,0.0060041481629014015
283,3854.99,0.01,8705,2469852,5272,-6.78,,,0.0001,592462,0.008064927533268929
283,3865.71,0.01,8720,2473983,5276,-6.82,,,0.0001,593495,0.019688894972205162
283,3860.13,0.01,8733,2477582,5280,-6.81,,,0.0001,594395,0.003944804891943932
283,3833.6,0.01,8743,2480710,5284,-6.95,,,0.0001,595177,0.003616815898567438
283,3831.89,0.01,8756,2484157,5288,-6.9,,,0.0001,596039,0.012883500196039677
283,3825.66,0.01,8770,2487899,5292,-7.13,,,0.0001,596974,0.020881041884422302
283,3825.09,0.01,8785,2491735,5296,-7.04,,,0.0001,597933,0.005529484711587429
283,3796.62,0.01,8797,2495158,5300,-7.1,,,0.0001,598789,0.007569870911538601
283,3812.3,0.01,8813,2499474,5304,-7.11,,,0.0001,599868,0.006130817346274853
,,0.01,,2500000,,,3743.8,-5.65,0.0001,599999,0.010487006977200508
282,3838.31,0.01,8862,2503315,5308,-6.93,,,0.0001,600828,0.0066961972042918205
282,3840.84,0.01,8875,2507161,5312,-6.98,,,0.0001,601790,0.010920312255620956
282,3838.43,0.01,8887,2510828,5316,-6.97,,,0.0001,602706,0.015126129612326622
282,3814.34,0.01,8901,2514394,5320,-6.85,,,0.0001,603598,0.013487379997968674
282,3787.09,0.01,8914,2517726,5324,-6.88,,,0.0001,604431,0.01950720325112343
282,3755.43,0.01,8923,2520823,5328,-6.7,,,0.0001,605205,0.028151895850896835
282,3791.09,0.01,8939,2525073,5332,-6.43,,,0.0001,606268,0.012264574877917767
282,3778.33,0.01,8951,2528559,5336,-6.62,,,0.0001,607139,0.013530389405786991
282,3755.88,0.01,8965,2532393,5340,-6.59,,,0.0001,608098,0.04411746934056282
282,3758.42,0.01,8979,2536206,5344,-6.69,,,0.0001,609051,0.024227602407336235
282,3767.8,0.01,8993,2539801,5348,-6.66,,,0.0001,609950,0.0045064473524689674
282,3751.79,0.01,9007,2543414,5352,-6.39,,,0.0001,610853,0.004489551298320293
282,3748.52,0.01,9020,2547422,5356,-6.44,,,0.0001,611855,0.007348799612373114
282,3752.48,0.01,9033,2551305,5360,-6.38,,,0.0001,612826,0.017875611782073975
282,3736.33,0.01,9047,2555055,5364,-6.39,,,0.0001,613763,0.03055441938340664
282,3753.52,0.01,9061,2558838,5368,-6.37,,,0.0001,614709,0.011055848561227322
282,3740.71,0.01,9075,2562841,5372,-6.33,,,0.0001,615710,0.018138065934181213
282,3721.28,0.01,9089,2566486,5376,-6.2,,,0.0001,616621,0.009074678644537926
282,3736.13,0.01,9105,2570445,5380,-6.08,,,0.0001,617611,0.03459380939602852
282,3784.82,0.01,9121,2574791,5384,-5.69,,,0.0001,618697,0.012232689186930656
282,3821.58,0.01,9138,2579151,5388,-5.58,,,0.0001,619787,0.003716489300131798
282,3827.5,0.01,9153,2583041,5392,-5.4,,,0.0001,620760,0.011279848404228687
282,3822.63,0.01,9166,2586750,5396,-5.25,,,0.0001,621687,0.009234625846147537
282,3849.99,0.01,9182,2590840,5400,-5.11,,,0.0001,622709,0.027253132313489914
282,3845.37,0.01,9197,2595043,5404,-5.09,,,0.0001,623760,0.02165885828435421
282,3826.89,0.01,9209,2598416,5408,-5.23,,,0.0001,624603,0.017824579030275345
,,0.01,,2600000,,,3897.55,-5.0,0.0001,624999,0.015523838810622692
281,3845.57,0.01,9260,2602725,5412,-5.23,,,0.0001,625681,0.006747841835021973
281,3864.35,0.01,9276,2606865,5416,-4.93,,,0.0001,626716,0.003969661891460419
280,3876.71,0.01,9291,2610744,5420,-4.93,,,0.0001,627685,0.01598023995757103
280,3891.38,0.01,9304,2614438,5424,-5.12,,,0.0001,628609,0.016113940626382828
280,3929.22,0.01,9319,2618489,5428,-5.1,,,0.0001,629622,0.006179112941026688
280,3921.29,0.01,9334,2622537,5432,-5.1,,,0.0001,630634,0.006175004877150059
280,3932.87,0.01,9348,2626308,5436,-4.89,,,0.0001,631576,0.0052281091921031475
280,3907.63,0.01,9360,2629514,5440,-4.71,,,0.0001,632378,0.004768070299178362
280,3897.0,0.01,9371,2633050,5444,-4.77,,,0.0001,633262,0.0039011184126138687
280,3911.21,0.01,9386,2637007,5448,-4.69,,,0.0001,634251,0.037321291863918304
280,3929.32,0.01,9401,2641076,5452,-5.0,,,0.0001,635268,0.00964093767106533
280,3903.3,0.01,9412,2644442,5456,-4.82,,,0.0001,636110,0.00692884624004364
280,3923.8,0.01,9429,2648844,5460,-4.74,,,0.0001,637210,0.022011857479810715
280,3927.42,0.01,9443,2652676,5464,-4.76,,,0.0001,638168,0.009387506172060966
280,3933.98,0.01,9458,2656625,5468,-4.58,,,0.0001,639156,0.010835581459105015
280,3931.93,0.01,9473,2660568,5472,-4.54,,,0.0001,640141,0.008416222408413887
280,3922.52,0.01,9487,2663980,5476,-4.79,,,0.0001,640994,0.004959974437952042
280,3912.66,0.01,9500,2667700,5480,-4.95,,,0.0001,641924,0.012198383919894695
280,3907.12,0.01,9516,2671900,5484,-5.17,,,0.0001,642974,0.011334207840263844
280,3893.93,0.01,9532,2675937,5488,-5.26,,,0.0001,643984,0.027455545961856842
280,3886.68,0.01,9545,2679646,5492,-5.3,,,0.0001,644911,0.018946632742881775
280,3917.29,0.01,9562,2684126,5496,-5.47,,,0.0001,646031,0.007867898792028427
280,3906.28,0.01,9576,2687937,5500,-5.32,,,0.0001,646984,0.006110307760536671
280,3876.95,0.01,9589,2691400,5504,-5.31,,,0.0001,647849,0.013749887235462666
280,3916.48,0.01,9605,2695769,5508,-5.11,,,0.0001,648942,0.01009854394942522
,,0.01,,2700000,,,3881.7,-5.65,0.0001,649999,0.015895908698439598
279,3919.04,0.01,9659,2700139,5512,-4.99,,,0.0001,650034,0.005297991447150707
279,3912.45,0.01,9674,2704112,5516,-5.13,,,0.0001,651027,0.02765551581978798
279,3913.79,0.01,9688,2708018,5520,-5.05,,,0.0001,652004,0.004958959296345711
279,3925.82,0.01,9702,2712015,5524,-4.62,,,0.0001,653003,0.0036494475789368153
279,3914.69,0.01,9717,2715783,5528,-4.75,,,0.0001,653945,0.008960288017988205
279,3916.47,0.01,9733,2719876,5532,-4.89,,,0.0001,654968,0.022857487201690674
279,3930.16,0.01,9744,2723989,5536,-4.88,,,0.0001,655997,0.009614259004592896
279,3959.94,0.01,9760,2727945,5540,-5.01,,,0.0001,656986,0.02420196868479252
279,3958.54,0.01,9773,2731455,5544,-4.71,,,0.0001,657863,0.010826921090483665
279,3958.39,0.01,9789,2735412,5548,-4.75,,,0.0001,658852,0.006200064439326525
279,3967.78,0.01,9807,2739709,5552,-4.51,,,0.0001,659927,0.023090500384569168
279,3954.68,0.01,9817,2742740,5556,-4.43,,,0.0001,660684,0.016039326786994934
279,3946.85,0.01,9834,2746947,5560,-4.52,,,0.0001,661736,0.004226233810186386
279,3938.82,0.01,9848,2750579,5564,-4.59,,,0.0001,662644,0.008670290000736713
279,3935.0,0.01,9863,2754434,5568,-4.64,,,0.0001,663608,0.0075957560911774635
279,3939.54,0.01,9878,2758496,5572,-4.72,,,0.0001,664623,0.0184622872620821
279,3958.45,0.01,9892,2762384,5576,-4.47,,,0.0001,665595,0.011336693540215492
279,3973.67,0.01,9907,2766481,5580,-4.11,,,0.0001,666620,0.00482264393940568
279,3977.72,0.01,9923,2770784,5584,-4.01,,,0.0001,667695,0.013790039345622063
279,3965.76,0.01,9938,2774526,5588,-4.07,,,0.0001,668631,0.05449061840772629
279,3951.4,0.01,9950,2777877,5592,-4.24,,,0.0001,669469,0.006955035962164402
279,3920.61,0.01,9964,2781586,5596,-4.05,,,0.0001,670396,0.015638595446944237
279,3911.54,0.01,9977,2785177,5600,-4.38,,,0.0001,671294,0.010765588842332363
279,3920.37,0.01,9991,2788856,5604,-4.24,,,0.0001,672213,0.013372030109167099
279,3912.63,0.01,10007,2793025,5608,-4.31,,,0.0001,673256,0.009538810700178146
279,3920.44,0.01,10022,2797597,5612,-4.3,,,0.0001,674399,0.007909361273050308
,,0.01,,2800000,,,3967.85,-3.55,0.0001,674999,0.018265850841999054
277,3920.29,0.01,10080,2801572,5616,-4.18,,,0.0001,675392,0.0073908790946006775
277,3931.77,0.01,10096,2805770,5620,-4.1,,,0.0001,676442,0.009588826447725296
277,3939.33,0.01,10110,2809951,5624,-4.19,,,0.0001,677487,0.007697517983615398
277,3967.51,0.01,10126,2814426,5628,-4.08,,,0.0001,678606,0.020879244431853294
277,3967.54,0.01,10141,2818512,5632,-4.07,,,0.0001,679627,0.015655238181352615
277,3971.44,0.01,10158,2822731,5636,-3.81,,,0.0001,680682,0.010960068553686142
277,3965.2,0.01,10173,2826524,5640,-3.64,,,0.0001,681630,0.007114588748663664
277,3996.46,0.01,10190,2830811,5644,-3.69,,,0.0001,682702,0.0034502753987908363
277,4004.55,0.01,10206,2834962,5648,-3.61,,,0.0001,683740,0.007942847907543182
277,3973.54,0.01,10219,2838493,5652,-3.94,,,0.0001,684623,0.029433762654662132
277,4002.16,0.01,10234,2842239,5656,-4.11,,,0.0001,685559,0.009881587699055672
277,3973.22,0.01,10248,2845722,5660,-4.1,,,0.0001,686430,0.003948516212403774
277,3985.72,0.01,10263,2849672,5664,-3.61,,,0.0001,687417,0.008218858391046524
277,3996.42,0.01,10278,2853789,5668,-3.42,,,0.0001,688447,0.011660861782729626
277,4008.17,0.01,10294,2858145,5672,-3.16,,,0.0001,689536,0.01676807552576065
277,4034.25,0.01,10312,2862684,5676,-3.15,,,0.0001,690670,0.004287559073418379
277,4045.63,0.01,10328,2867064,5680,-3.1,,,0.0001,691765,0.008016710169613361
277,4020.14,0.01,10341,2870731,5684,-3.07,,,0.0001,692682,0.005245345178991556
277,4045.48,0.01,10358,2875102,5688,-3.11,,,0.0001,693775,0.008694378659129143
277,4072.76,0.01,10373,2879135,5692,-2.79,,,0.0001,694783,0.025381892919540405
277,4093.97,0.01,10389,2883364,5696,-2.67,,,0.0001,695840,0.006636647041887045
277,4097.15,0.01,10403,2887038,5700,-2.36,,,0.0001,696759,0.0423661544919014
277,4123.38,0.01,10420,2891372,5704,-2.51,,,0.0001,697842,0.006781681440770626
277,4134.03,0.01,10437,2895807,5708,-2.27,,,0.0001,698951,0.029029391705989838
277,4114.17,0.01,10453,2899877,5712,-2.2,,,0.0001,699969,0.032000672072172165
,,0.01,,2900000,,,4114.9,-0.2,0.0001,699999,0.013636695221066475
276,4105.49,0.01,10513,2903628,5716,-2.26,,,0.0001,700906,0.009604469873011112
276,4112.36,0.01,10528,2907996,5720,-2.32,,,0.0001,701998,0.00424380786716938
276,4113.56,0.01,10545,2912210,5724,-2.57,,,0.0001,703052,0.0063382769003510475
276,4107.34,0.01,10561,2916530,5728,-2.45,,,0.0001,704132,0.002992230001837015
276,4098.52,0.01,10575,2920401,5732,-2.55,,,0.0001,705100,0.04697534441947937
276,4111.65,0.01,10590,2924952,5736,-2.82,,,0.0001,706237,0.003972749225795269
276,4119.75,0.01,10604,2928945,5740,-3.1,,,0.0001,707236,0.007815015502274036
276,4119.64,0.01,10620,2933241,5744,-3.08,,,0.0001,708310,0.032066911458969116
276,4124.32,0.01,10636,2937521,5748,-3.09,,,0.0001,709380,0.00329976761713624
276,4150.7,0.01,10651,2941708,5752,-2.92,,,0.0001,710426,0.004170892760157585
276,4147.0,0.01,10665,2945358,5756,-3.04,,,0.0001,711339,0.014406239613890648
276,4177.11,0.01,10681,2949590,5760,-3.14,,,0.0001,712397,0.004214306827634573
276,4181.07,0.01,10697,2953629,5764,-3.29,,,0.0001,713407,0.00681696180254221
276,4192.69,0.01,10714,2958040,5768,-3.35,,,0.0001,714509,0.00643736869096756
276,4187.6,0.01,10730,2962261,5772,-3.49,,,0.0001,715565,0.03144899755716324
276,4160.8,0.01,10744,2966121,5776,-3.66,,,0.0001,716530,0.010084659792482853
276,4134.51,0.01,10757,2969847,5780,-3.81,,,0.0001,717461,0.004588468000292778
276,4147.55,0.01,10773,2973847,5784,-3.74,,,0.0001,718461,0.0035264743492007256
276,4129.41,0.01,10787,2977765,5788,-3.7,,,0.0001,719441,0.04261372983455658
275,4165.88,0.01,10806,2982713,5792,-3.81,,,0.0001,720678,0.0036820450332015753
275,4151.41,0.01,10821,2986583,5796,-4.1,,,0.0001,721645,0.004142317920923233
275,4165.26,0.01,10835,2990599,5800,-4.28,,,0.0001,722649,0.004658812656998634
276,4163.5,0.01,10850,2994898,5804,-4.3,,,0.0001,723724,0.029699111357331276
275,4164.49,0.01,10868,2999358,5808,-4.23,,,0.0001,724839,0.011961720883846283
,,0.01,,3000000,,,4057.45,-0.6,0.0001,724999,0.0199287012219429
274,4155.51,0.01,10927,3003209,5812,-4.25,,,0.0001,725802,0.004350490868091583
274,4177.69,0.01,10943,3007519,5816,-4.27,,,0.0001,726879,0.013389913365244865
274,4171.14,0.01,10958,3011729,5820,-4.41,,,0.0001,727932,0.005395345389842987
274,4159.76,0.01,10973,3015658,5824,-4.27,,,0.0001,728914,0.020732903853058815
274,4153.35,0.01,10987,3019811,5828,-4.29,,,0.0001,729952,0.007223888766020536
274,4163.18,0.01,11001,3023924,5832,-3.84,,,0.0001,730980,0.011007956229150295
274,4155.55,0.01,11018,3028270,5836,-3.68,,,0.0001,732067,0.027554620057344437
274,4164.21,0.01,11032,3032479,5840,-3.69,,,0.0001,733119,0.00461445702239871
274,4171.89,0.01,11048,3036961,5844,-3.81,,,0.0001,734240,0.00967557542026043
