rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,rollout/exploration_rate,time/time_elapsed,train/loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
9.06,176.27,942203,6516,361,0.05,2605,0.095879927277565,223050,0.0001,,
8.93,175.2,942879,6520,361,0.05,2607,0.0671859085559845,223219,0.0001,,
8.96,176.37,943637,6524,361,0.05,2609,0.04483509063720703,223409,0.0001,,
8.92,176.24,944307,6528,361,0.05,2611,0.12949404120445251,223576,0.0001,,
9.01,177.12,945024,6532,361,0.05,2613,0.15519973635673523,223755,0.0001,,
8.83,175.22,945707,6536,361,0.05,2615,0.07086677104234695,223926,0.0001,,
8.97,176.92,946542,6540,361,0.05,2617,0.048961881548166275,224135,0.0001,,
9.06,177.09,947208,6544,361,0.05,2619,0.06521245837211609,224301,0.0001,,
9.07,177.24,947877,6548,361,0.05,2622,0.21373625099658966,224469,0.0001,,
9.03,177.17,948615,6552,361,0.05,2624,0.06672701239585876,224653,0.0001,,
9.02,177.64,949271,6556,361,0.05,2626,0.3634073734283447,224817,0.0001,,
9.03,177.64,949958,6560,361,0.05,2628,0.038932688534259796,224989,0.0001,,
9.09,177.67,950615,6564,361,0.05,2630,0.07976435124874115,225153,0.0001,,
9.05,177.59,951361,6568,361,0.05,2633,0.030605409294366837,225340,0.0001,,
9.08,177.44,952049,6572,361,0.05,2635,0.01127011701464653,225512,0.0001,,
9.21,178.43,952869,6576,361,0.05,2637,0.05672338604927063,225717,0.0001,,
9.31,178.45,953613,6580,361,0.05,2640,0.02833465114235878,225903,0.0001,,
9.55,181.13,954442,6584,361,0.05,2642,0.05536805838346481,226110,0.0001,,
9.65,183.01,955243,6588,361,0.05,2645,0.1088636964559555,226310,0.0001,,
9.59,182.06,955912,6592,361,0.05,2647,0.07626676559448242,226477,0.0001,,
9.56,180.74,956596,6596,361,0.05,2649,0.035608191043138504,226648,0.0001,,
9.47,178.9,957249,6600,361,0.05,2651,0.21937295794487,226812,0.0001,,
9.43,178.51,957911,6604,361,0.05,2653,0.05352617800235748,226977,0.0001,,
9.39,177.45,958597,6608,361,0.05,2655,0.05505076050758362,227149,0.0001,,
9.46,177.94,959343,6612,361,0.05,2657,0.045178405940532684,227335,0.0001,,
9.55,177.91,959994,6616,360,0.05,2659,0.04531656205654144,227498,0.0001,,
9.71,178.85,960764,6620,360,0.05,2661,0.04626297205686569,227690,0.0001,,
9.78,179.03,961540,6624,360,0.05,2664,0.044223055243492126,227884,0.0001,,
9.82,178.51,962158,6628,360,0.05,2666,0.054710596799850464,228039,0.0001,,
9.8,177.64,962788,6632,360,0.05,2668,0.0450177937746048,228196,0.0001,,
9.77,178.04,963511,6636,360,0.05,2670,0.14334999024868011,228377,0.0001,,
9.69,176.32,964174,6640,360,0.05,2672,0.05268640071153641,228543,0.0001,,
9.72,177.48,964956,6644,360,0.05,2674,0.03247278183698654,228738,0.0001,,
9.72,176.85,965562,6648,360,0.05,2676,0.04645289108157158,228890,0.0001,,
9.72,175.91,966206,6652,360,0.05,2678,0.11367345601320267,229051,0.0001,,
9.78,176.66,966937,6656,360,0.05,2681,0.05662049353122711,229234,0.0001,,
9.63,174.94,967452,6660,360,0.05,2682,0.09879784286022186,229362,0.0001,,
9.65,175.36,968151,6664,360,0.05,2684,0.033331479877233505,229537,0.0001,,
9.6,174.24,968785,6668,360,0.05,2686,0.07759474962949753,229696,0.0001,,
9.56,174.41,969490,6672,360,0.05,2688,0.043463028967380524,229872,0.0001,,
9.5,173.22,970191,6676,360,0.05,2690,0.07903775572776794,230047,0.0001,,
9.43,172.33,970846,6680,360,0.05,2692,0.16556710004806519,230211,0.0001,,
9.34,171.38,971580,6684,360,0.05,2695,0.11258600652217865,230394,0.0001,,
9.3,170.82,972325,6688,360,0.05,2697,0.07886309176683426,230581,0.0001,,
9.31,171.46,973058,6692,360,0.05,2699,0.036467112600803375,230764,0.0001,,
9.34,172.11,973807,6696,360,0.05,2702,0.09189914911985397,230951,0.0001,,
9.32,172.62,974511,6700,360,0.05,2704,0.09232326596975327,231127,0.0001,,
9.32,172.73,975184,6704,360,0.05,2706,0.050159599632024765,231295,0.0001,,
9.2,172.19,975816,6708,360,0.05,2708,0.055771470069885254,231453,0.0001,,
9.11,171.88,976531,6712,360,0.05,2710,0.03287329524755478,231632,0.0001,,
9.07,172.76,977270,6716,360,0.05,2713,0.11633029580116272,231817,0.0001,,
9.06,172.77,978041,6720,360,0.05,2715,0.050765667110681534,232010,0.0001,,
9.1,173.69,978909,6724,360,0.05,2718,0.1291740983724594,232227,0.0001,,
9.04,173.32,979490,6728,360,0.05,2719,0.020968224853277206,232372,0.0001,,
9.1,174.54,980242,6732,360,0.05,2722,0.038869306445121765,232560,0.0001,,
9.17,175.11,981022,6736,360,0.05,2724,0.03153833746910095,232755,0.0001,,
9.28,176.89,981863,6740,360,0.05,2727,0.0661497712135315,232965,0.0001,,
9.35,177.18,982674,6744,360,0.05,2729,0.030608799308538437,233168,0.0001,,
9.35,177.25,983287,6748,360,0.05,2731,0.06507855653762817,233321,0.0001,,
9.39,178.48,984054,6752,359,0.05,2733,0.1322202831506729,233513,0.0001,,
9.33,176.72,984609,6756,359,0.05,2735,0.06151557341217995,233652,0.0001,,
9.49,178.95,985347,6760,359,0.05,2737,0.10171309113502502,233836,0.0001,,
9.43,178.4,985991,6764,359,0.05,2739,0.03523026406764984,233997,0.0001,,
9.55,179.31,986716,6768,359,0.05,2741,0.08820445835590363,234178,0.0001,,
9.63,179.27,987417,6772,359,0.05,2743,0.08969267457723618,234354,0.0001,,
9.57,178.96,988087,6776,359,0.05,2745,0.16403929889202118,234521,0.0001,,
9.56,179.28,988774,6780,359,0.05,2747,0.1241946592926979,234693,0.0001,,
9.52,179.72,989552,6784,359,0.05,2749,0.039872907102108,234887,0.0001,,
9.55,179.86,990311,6788,359,0.05,2752,0.023259833455085754,235077,0.0001,,
9.59,179.67,991025,6792,359,0.05,2754,0.04094579815864563,235256,0.0001,,
9.6,179.19,991726,6796,359,0.05,2756,0.13220205903053284,235431,0.0001,,
9.68,179.1,992421,6800,359,0.05,2758,0.06991229206323624,235605,0.0001,,
9.82,180.87,993271,6804,359,0.05,2761,0.0319833904504776,235817,0.0001,,
9.99,182.45,994061,6808,359,0.05,2763,0.08650357276201248,236015,0.0001,,
10.03,181.97,994728,6812,359,0.05,2765,0.03226705640554428,236181,0.0001,,
10.05,182.49,995519,6816,359,0.05,2767,0.03283996507525444,236379,0.0001,,
9.92,181.38,996179,6820,359,0.05,2770,0.04048854112625122,236544,0.0001,,
9.83,179.95,996904,6824,359,0.05,2772,0.01591762900352478,236725,0.0001,,
9.87,180.53,997543,6828,359,0.05,2774,0.08352384716272354,236885,0.0001,,
9.86,179.97,998239,6832,359,0.05,2776,0.035027503967285156,237059,0.0001,,
9.79,179.69,998991,6836,359,0.05,2779,0.07310165464878082,237247,0.0001,,
9.57,177.67,999630,6840,359,0.05,2781,0.1178305372595787,237407,0.0001,,
,,1000000,,,0.05,,0.07198493927717209,237499,0.0001,157.4,7.6
9.38,175.75,1000249,6844,358,0.05,2788,0.04529304802417755,237562,0.0001,,
9.41,176.12,1000899,6848,358,0.05,2790,0.04381021112203598,237724,0.0001,,
9.38,175.18,1001572,6852,358,0.05,2792,0.019280647858977318,237892,0.0001,,
9.41,176.21,1002230,6856,358,0.05,2794,0.02693833038210869,238057,0.0001,,
9.43,177.1,1003057,6860,358,0.05,2796,0.08209559321403503,238264,0.0001,,
9.5,177.43,1003734,6864,358,0.05,2798,0.06761864572763443,238433,0.0001,,
9.57,179.06,1004622,6868,358,0.05,2801,0.06148162856698036,238655,0.0001,,
9.52,179.5,1005367,6872,358,0.05,2803,0.04392799735069275,238841,0.0001,,
9.57,179.92,1006079,6876,358,0.05,2805,0.054591722786426544,239019,0.0001,,
9.54,178.96,1006670,6880,358,0.05,2806,0.025941045954823494,239167,0.0001,,
9.62,178.59,1007411,6884,358,0.05,2809,0.015229441225528717,239352,0.0001,,
9.63,177.58,1008069,6888,358,0.05,2811,0.17122235894203186,239517,0.0001,,
9.78,178.06,1008831,6892,358,0.05,2813,0.024807777255773544,239707,0.0001,,
9.76,178.33,1009559,6896,358,0.05,2815,0.03708146512508392,239889,0.0001,,
9.81,178.81,1010302,6900,358,0.05,2817,0.16779424250125885,240075,0.0001,,
9.68,176.75,1010946,6904,358,0.05,2819,0.023640505969524384,240236,0.0001,,
9.59,175.38,1011599,6908,358,0.05,2821,0.04167359322309494,240399,0.0001,,
9.45,173.8,1012108,6912,358,0.05,2823,0.06310705095529556,240526,0.0001,,
9.36,172.04,1012723,6916,358,0.05,2825,0.03004707209765911,240680,0.0001,,
9.36,172.23,1013402,6920,358,0.05,2827,0.05566835030913353,240850,0.0001,,
9.28,171.27,1014031,6924,358,0.05,2829,0.05679976940155029,241007,0.0001,,
9.38,172.23,1014766,6928,358,0.05,2831,0.034599676728248596,241191,0.0001,,
9.25,171.23,1015362,6932,358,0.05,2833,0.026421435177326202,241340,0.0001,,
9.23,169.94,1015985,6936,358,0.05,2835,0.023512819781899452,241496,0.0001,,
9.19,169.75,1016605,6940,358,0.05,2837,0.022089319303631783,241651,0.0001,,
9.38,170.86,1017335,6944,358,0.05,2840,0.10566405206918716,241833,0.0001,,
9.5,172.71,1018170,6948,358,0.05,2842,0.2530447840690613,242042,0.0001,,
9.57,173.14,1018886,6952,358,0.05,2844,0.19688910245895386,242221,0.0001,,
9.71,174.56,1019686,6956,358,0.05,2847,0.12910418212413788,242421,0.0001,,
9.69,173.86,1020443,6960,358,0.05,2849,0.06712580472230911,242610,0.0001,,
9.68,174.86,1021220,6964,358,0.05,2851,0.050412047654390335,242804,0.0001,,
9.56,173.45,1021967,6968,358,0.05,2854,0.048352837562561035,242991,0.0001,,
9.55,172.94,1022661,6972,358,0.05,2856,0.028797056525945663,243165,0.0001,,
9.62,173.8,1023459,6976,357,0.05,2858,0.25270339846611023,243364,0.0001,,
9.64,174.78,1024148,6980,357,0.05,2860,0.12579379975795746,243536,0.0001,,
9.67,176.11,1025022,6984,357,0.05,2863,0.036578595638275146,243755,0.0001,,
9.5,175.84,1025653,6988,357,0.05,2865,0.0744275152683258,243913,0.0001,,
9.32,174.97,1026328,6992,357,0.05,2867,0.12322669476270676,244081,0.0001,,
9.25,174.14,1026973,6996,357,0.05,2869,0.036856770515441895,244243,0.0001,,
9.13,173.41,1027643,7000,357,0.05,2871,0.13738015294075012,244410,0.0001,,
9.11,173.79,1028325,7004,357,0.05,2873,0.30329430103302,244581,0.0001,,
9.16,173.7,1028969,7008,357,0.05,2875,0.024694647639989853,244742,0.0001,,
9.32,175.67,1029675,7012,357,0.05,2877,0.11124679446220398,244918,0.0001,,
9.38,176.55,1030378,7016,357,0.05,2879,0.09934395551681519,245094,0.0001,,
9.39,176.29,1031031,7020,357,0.05,2881,0.13517017662525177,245257,0.0001,,
9.4,176.56,1031687,7024,357,0.05,2882,0.03487358242273331,245421,0.0001,,
9.23,175.29,1032295,7028,357,0.05,2884,0.019644347950816154,245573,0.0001,,
9.23,175.26,1032888,7032,357,0.05,2886,0.09717567265033722,245721,0.0001,,
9.18,175.19,1033504,7036,357,0.05,2888,0.10542339086532593,245875,0.0001,,
9.34,176.63,1034268,7040,357,0.05,2891,0.07049975544214249,246066,0.0001,,
9.26,176.89,1035024,7044,357,0.05,2893,0.04546476900577545,246255,0.0001,,
9.07,174.15,1035585,7048,357,0.05,2895,0.07615948468446732,246396,0.0001,,
8.97,173.6,1036246,7052,357,0.05,2897,0.06612098217010498,246561,0.0001,,
8.88,172.74,1036960,7056,357,0.05,2899,0.045443013310432434,246739,0.0001,,
8.88,171.93,1037636,7060,357,0.05,2901,0.13277044892311096,246908,0.0001,,
8.86,170.72,1038292,7064,357,0.05,2903,0.02833397313952446,247072,0.0001,,
8.82,170.37,1039004,7068,357,0.05,2905,0.016881810501217842,247250,0.0001,,
8.85,170.63,1039724,7072,357,0.05,2908,0.04505682364106178,247430,0.0001,,
8.87,171.44,1040603,7076,357,0.05,2910,0.041329339146614075,247650,0.0001,,
8.94,171.95,1041343,7080,357,0.05,2912,0.09828431904315948,247835,0.0001,,
8.86,170.24,1042046,7084,357,0.05,2915,0.026900168508291245,248011,0.0001,,
9.06,171.77,1042830,7088,357,0.05,2917,0.08837437629699707,248207,0.0001,,
9.06,171.66,1043494,7092,357,0.05,2919,0.04109315201640129,248373,0.0001,,
9.07,171.5,1044123,7096,357,0.05,2921,0.011342371813952923,248530,0.0001,,
9.12,172.27,1044870,7100,357,0.05,2924,0.05519041419029236,248717,0.0001,,
9.13,172.02,1045527,7104,357,0.05,2926,0.03287815302610397,248881,0.0001,,
9.09,172.47,1046216,7108,357,0.05,2928,0.022037114948034286,249053,0.0001,,
9.0,171.91,1046866,7112,357,0.05,2930,0.0489652119576931,249216,0.0001,,
9.01,172.02,1047580,7116,357,0.05,2932,0.12411269545555115,249394,0.0001,,
9.0,171.99,1048230,7120,357,0.05,2934,0.07951505482196808,249557,0.0001,,
9.08,171.86,1048873,7124,357,0.05,2936,0.03636759892106056,249718,0.0001,,
9.16,172.29,1049524,7128,357,0.05,2938,0.050152555108070374,249880,0.0001,,
9.25,173.42,1050230,7132,357,0.05,2940,0.03730921074748039,250057,0.0001,,
9.33,174.31,1050935,7136,357,0.05,2942,0.028432240709662437,250233,0.0001,,
9.31,173.28,1051596,7140,357,0.05,2944,0.0412464514374733,250398,0.0001,,
9.26,172.07,1052231,7144,357,0.05,2946,0.10541701316833496,250557,0.0001,,
9.36,173.9,1052975,7148,357,0.05,2948,0.06818094849586487,250743,0.0001,,
9.43,174.73,1053719,7152,357,0.05,2950,0.041063420474529266,250929,0.0001,,
9.41,175.22,1054482,7156,357,0.05,2953,0.03853336721658707,251120,0.0001,,
9.42,176.25,1055261,7160,357,0.05,2955,0.052701376378536224,251315,0.0001,,
9.45,177.21,1056013,7164,357,0.05,2957,0.03925449401140213,251503,0.0001,,
9.44,177.3,1056734,7168,357,0.05,2959,0.048906467854976654,251683,0.0001,,
9.42,177.71,1057495,7172,357,0.05,2961,0.046307388693094254,251873,0.0001,,
9.25,175.55,1058158,7176,356,0.05,2964,0.1594923734664917,252039,0.0001,,
9.21,174.77,1058820,7180,356,0.05,2966,0.026351045817136765,252204,0.0001,,
9.14,174.62,1059508,7184,356,0.05,2968,0.1396896243095398,252376,0.0001,,
9.05,173.72,1060202,7188,356,0.05,2970,0.1402999609708786,252550,0.0001,,
9.09,174.07,1060901,7192,356,0.05,2973,0.09263400733470917,252725,0.0001,,
9.15,175.24,1061647,7196,356,0.05,2975,0.05663064867258072,252911,0.0001,,
9.24,175.66,1062436,7200,356,0.05,2977,0.030863776803016663,253108,0.0001,,
9.35,176.77,1063204,7204,356,0.05,2980,0.21538695693016052,253300,0.0001,,
9.33,176.63,1063879,7208,356,0.05,2982,0.01657254993915558,253469,0.0001,,
9.4,177.52,1064618,7212,356,0.05,2984,0.021908283233642578,253654,0.0001,,
9.44,177.39,1065319,7216,356,0.05,2986,0.06767489016056061,253829,0.0001,,
9.57,178.1,1066040,7220,356,0.05,2989,0.169752299785614,254009,0.0001,,
9.47,177.97,1066670,7224,356,0.05,2990,0.17762206494808197,254167,0.0001,,
9.55,178.92,1067416,7228,356,0.05,2993,0.09709738940000534,254353,0.0001,,
9.57,179.39,1068169,7232,356,0.05,2995,0.05299316719174385,254542,0.0001,,
9.6,179.73,1068908,7236,356,0.05,2997,0.03066655993461609,254726,0.0001,,
9.6,179.98,1069594,7240,356,0.05,2999,0.04867108538746834,254898,0.0001,,
9.71,181.28,1070359,7244,356,0.05,3001,0.040949828922748566,255089,0.0001,,
9.67,180.69,1071044,7248,356,0.05,3004,0.037562355399131775,255260,0.0001,,
9.63,180.68,1071787,7252,356,0.05,3006,0.024991262704133987,255446,0.0001,,
9.71,181.29,1072611,7256,356,0.05,3009,0.11863198131322861,255652,0.0001,,
9.76,181.54,1073415,7260,356,0.05,3011,0.035979025065898895,255853,0.0001,,
9.77,181.18,1074131,7264,356,0.05,3013,0.033722877502441406,256032,0.0001,,
9.91,181.89,1074923,7268,356,0.05,3016,0.05039610341191292,256230,0.0001,,
9.89,181.69,1075664,7272,356,0.05,3018,0.10381108522415161,256415,0.0001,,
10.04,182.97,1076455,7276,356,0.05,3021,0.01892605423927307,256613,0.0001,,
10.06,183.4,1077160,7280,356,0.05,3023,0.056260984390974045,256789,0.0001,,
10.23,185.21,1078029,7284,356,0.05,3026,0.021179091185331345,257007,0.0001,,
10.16,184.02,1078604,7288,356,0.05,3028,0.04230785369873047,257150,0.0001,,
10.14,183.96,1079297,7292,356,0.05,3030,0.027229614555835724,257324,0.0001,,
10.11,184.08,1080055,7296,356,0.05,3032,0.06612486392259598,257513,0.0001,,
10.03,183.6,1080796,7300,356,0.05,3035,0.06896407157182693,257698,0.0001,,
9.98,183.16,1081520,7304,356,0.05,3037,0.15254606306552887,257879,0.0001,,
9.99,183.25,1082204,7308,356,0.05,3039,0.05883375182747841,258050,0.0001,,
9.99,182.51,1082869,7312,356,0.05,3041,0.04006343334913254,258217,0.0001,,
9.91,181.95,1083514,7316,356,0.05,3043,0.1088477373123169,258378,0.0001,,
9.83,182.06,1084246,7320,355,0.05,3045,0.027908917516469955,258561,0.0001,,
9.9,183.33,1085003,7324,355,0.05,3048,0.03209596872329712,258750,0.0001,,
9.86,183.47,1085763,7328,355,0.05,3050,0.07139131426811218,258940,0.0001,,
9.89,183.4,1086509,7332,355,0.05,3052,0.05696966499090195,259127,0.0001,,
10.01,184.54,1087362,7336,355,0.05,3055,0.03378605097532272,259340,0.0001,,
10.04,185.07,1088101,7340,355,0.05,3057,0.250583291053772,259525,0.0001,,
9.93,184.09,1088768,7344,355,0.05,3059,0.022175077348947525,259691,0.0001,,
9.98,184.42,1089486,7348,355,0.05,3062,0.05239899829030037,259871,0.0001,,
9.98,183.58,1090145,7352,355,0.05,3064,0.21698227524757385,260036,0.0001,,
10.0,182.66,1090877,7356,355,0.05,3066,0.035564810037612915,260219,0.0001,,
9.91,181.82,1091597,7360,355,0.05,3068,0.08254721760749817,260399,0.0001,,
9.89,181.85,1092316,7364,355,0.05,3070,0.06224067136645317,260578,0.0001,,
9.77,180.88,1093011,7368,355,0.05,3073,0.07623577117919922,260752,0.0001,,
9.8,180.82,1093746,7372,355,0.05,3075,0.02611427754163742,260936,0.0001,,
9.72,180.07,1094462,7376,355,0.05,3077,0.04129914939403534,261115,0.0001,,
9.74,180.8,1095240,7380,355,0.05,3079,0.07016228139400482,261309,0.0001,,
9.49,178.24,1095853,7384,355,0.05,3081,0.03488858416676521,261463,0.0001,,
9.55,179.68,1096572,7388,355,0.05,3084,0.04517969489097595,261642,0.0001,,
9.49,178.87,1097184,7392,355,0.05,3085,0.08726872503757477,261795,0.0001,,
9.44,177.48,1097803,7396,355,0.05,3087,0.17131371796131134,261950,0.0001,,
9.35,176.55,1098451,7400,355,0.05,3089,0.02746671251952648,262112,0.0001,,
9.21,174.78,1098998,7404,355,0.05,3091,0.10245032608509064,262249,0.0001,,
9.22,174.68,1099672,7408,355,0.05,3093,0.07633985579013824,262417,0.0001,,
,,1100000,,,0.05,,0.09138223528862,262499,0.0001,139.4,6.2
9.14,174.7,1100339,7412,354,0.05,3100,0.20700609683990479,262584,0.0001,,
9.13,174.4,1100954,7416,354,0.05,3102,0.02530496194958687,262738,0.0001,,
9.16,174.82,1101728,7420,354,0.05,3105,0.07517093420028687,262931,0.0001,,
9.14,173.44,1102347,7424,354,0.05,3107,0.08707951009273529,263086,0.0001,,
9.13,172.68,1103031,7428,354,0.05,3109,0.03263181447982788,263257,0.0001,,
9.11,172.0,1103709,7432,354,0.05,3111,0.17256280779838562,263427,0.0001,,
9.01,170.67,1104429,7436,354,0.05,3113,0.03199984133243561,263607,0.0001,,
8.96,170.76,1105177,7440,354,0.05,3115,0.03826300427317619,263794,0.0001,,
9.02,171.37,1105905,7444,354,0.05,3117,0.024853844195604324,263976,0.0001,,
9.01,171.11,1106597,7448,354,0.05,3119,0.15600982308387756,264149,0.0001,,
9.05,172.39,1107384,7452,354,0.05,3122,0.10951787233352661,264345,0.0001,,
8.99,172.5,1108127,7456,354,0.05,3124,0.020288191735744476,264531,0.0001,,
9.05,173.6,1108957,7460,354,0.05,3127,0.1585647463798523,264739,0.0001,,
9.07,173.55,1109671,7464,354,0.05,3129,0.10248920321464539,264917,0.0001,,
9.07,174.1,1110421,7468,354,0.05,3131,0.06683316826820374,265105,0.0001,,
9.01,173.05,1111051,7472,354,0.05,3133,0.0690268948674202,265262,0.0001,,
9.02,172.89,1111751,7476,354,0.05,3135,0.02404627576470375,265437,0.0001,,
8.93,171.19,1112359,7480,354,0.05,3137,0.07461826503276825,265589,0.0001,,
9.02,171.85,1113038,7484,354,0.05,3139,0.06478278338909149,265759,0.0001,,
9.08,172.1,1113782,7488,354,0.05,3142,0.10201267898082733,265945,0.0001,,
9.13,172.31,1114415,7492,354,0.05,3144,0.10451459884643555,266103,0.0001,,
9.13,172.85,1115088,7496,354,0.05,3146,0.13870827853679657,266271,0.0001,,
9.16,172.75,1115726,7500,354,0.05,3148,0.10896836221218109,266431,0.0001,,
9.24,174.44,1116442,7504,354,0.05,3150,0.05843838304281235,266610,0.0001,,
9.25,174.81,1117153,7508,354,0.05,3152,0.03781970217823982,266788,0.0001,,
9.31,175.56,1117895,7512,354,0.05,3154,0.07667625695466995,266973,0.0001,,
9.41,176.91,1118645,7516,354,0.05,3157,0.07954762130975723,267161,0.0001,,
9.34,175.79,1119307,7520,354,0.05,3159,0.07163798809051514,267326,0.0001,,
9.33,176.34,1119981,7524,354,0.05,3161,0.03681141883134842,267495,0.0001,,
9.3,176.51,1120682,7528,354,0.05,3163,0.15205781161785126,267670,0.0001,,
9.24,177.19,1121428,7532,354,0.05,3165,0.04556244984269142,267856,0.0001,,
9.18,177.73,1122202,7536,354,0.05,3168,0.06009038910269737,268050,0.0001,,
9.22,177.74,1122951,7540,354,0.05,3170,0.04517519474029541,268237,0.0001,,
9.14,176.47,1123552,7544,354,0.05,3172,0.029522709548473358,268387,0.0001,,
9.08,176.89,1124286,7548,354,0.05,3175,0.03176283836364746,268571,0.0001,,
9.06,175.89,1124973,7552,354,0.05,3177,0.09156961739063263,268743,0.0001,,
9.02,175.08,1125635,7556,354,0.05,3179,0.1397007405757904,268908,0.0001,,
9.0,174.09,1126366,7560,353,0.05,3181,0.09219159185886383,269091,0.0001,,
8.97,174.15,1127086,7564,353,0.05,3184,0.037283070385456085,269271,0.0001,,
9.1,174.68,1127889,7568,353,0.05,3186,0.35166135430336,269472,0.0001,,
9.13,175.37,1128588,7572,353,0.05,3188,0.057027243077754974,269646,0.0001,,
9.12,175.4,1129291,7576,353,0.05,3191,0.056420277804136276,269822,0.0001,,
9.21,177.5,1130109,7580,353,0.05,3193,0.05292259156703949,270027,0.0001,,
9.17,176.64,1130702,7584,353,0.05,3194,0.04746953025460243,270175,0.0001,,
9.08,175.8,1131362,7588,353,0.05,3196,0.03886713087558746,270340,0.0001,,
9.09,177.22,1132137,7592,353,0.05,3198,0.053888920694589615,270534,0.0001,,
9.07,176.79,1132767,7596,353,0.05,3200,0.20177263021469116,270691,0.0001,,
9.1,177.18,1133444,7600,353,0.05,3202,0.07900945097208023,270860,0.0001,,
9.15,176.94,1134136,7604,353,0.05,3203,0.08345361799001694,271033,0.0001,,
9.19,176.99,1134852,7608,353,0.05,3205,0.034319937229156494,271212,0.0001,,
9.16,175.67,1135462,7612,354,0.05,3207,0.12681886553764343,271365,0.0001,,
9.11,175.53,1136198,7616,354,0.05,3209,0.03741324320435524,271549,0.0001,,
9.1,175.59,1136866,7620,354,0.05,3211,0.02489561215043068,271716,0.0001,,
9.15,175.73,1137554,7624,354,0.05,3212,0.050794582813978195,271888,0.0001,,
9.27,177.48,1138430,7628,354,0.05,3215,0.040724657475948334,272107,0.0001,,
9.2,176.12,1139040,7632,354,0.05,3216,0.03129676356911659,272259,0.0001,,
9.22,175.24,1139726,7636,354,0.05,3218,0.08882450312376022,272431,0.0001,,
9.3,175.91,1140542,7640,354,0.05,3220,0.08261486887931824,272635,0.0001,,
9.41,176.82,1141234,7644,354,0.05,3222,0.03557153418660164,272808,0.0001,,
9.53,177.46,1142032,7648,354,0.05,3224,0.02451540343463421,273007,0.0001,,
9.53,177.87,1142760,7652,354,0.05,3226,0.03227192163467407,273189,0.0001,,
9.4,177.15,1143350,7656,354,0.05,3228,0.07019361108541489,273337,0.0001,,
9.24,175.2,1143886,7660,354,0.05,3230,0.1987770050764084,273471,0.0001,,
9.14,174.07,1144493,7664,354,0.05,3231,0.05662154778838158,273623,0.0001,,
9.09,173.5,1145239,7668,354,0.05,3233,0.2425592541694641,273809,0.0001,,
9.04,172.68,1145856,7672,354,0.05,3235,0.09377780556678772,273963,0.0001,,
9.11,173.45,1146636,7676,354,0.05,3237,0.015572620555758476,274158,0.0001,,
9.03,172.27,1147336,7680,354,0.05,3239,0.16235703229904175,274333,0.0001,,
9.16,173.91,1148093,7684,354,0.05,3241,0.03321600705385208,274523,0.0001,,
9.3,175.6,1148922,7688,354,0.05,3243,0.13740971684455872,274730,0.0001,,
9.36,175.09,1149646,7692,354,0.05,3245,0.18190786242485046,274911,0.0001,,
9.31,174.13,1150180,7696,354,0.05,3246,0.020299114286899567,275044,0.0001,,
9.37,174.5,1150894,7700,354,0.05,3248,0.021221470087766647,275223,0.0001,,
9.22,173.19,1151455,7704,354,0.05,3250,0.01649888977408409,275363,0.0001,,
9.2,172.85,1152137,7708,354,0.05,3251,0.07400490343570709,275534,0.0001,,
9.23,173.72,1152834,7712,354,0.05,3253,0.06285810470581055,275708,0.0001,,
9.23,174.13,1153611,7716,354,0.05,3256,0.10367506742477417,275902,0.0001,,
9.27,175.19,1154385,7720,354,0.05,3258,0.17827841639518738,276096,0.0001,,
9.17,174.64,1155018,7724,354,0.05,3260,0.018146611750125885,276254,0.0001,,
9.11,173.73,1155803,7728,354,0.05,3262,0.19714897871017456,276450,0.0001,,
9.27,175.17,1156557,7732,354,0.05,3264,0.02259136736392975,276639,0.0001,,
9.28,175.2,1157246,7736,354,0.05,3266,0.08709732443094254,276811,0.0001,,
9.15,174.02,1157944,7740,354,0.05,3268,0.1881021410226822,276985,0.0001,,
9.17,175.01,1158735,7744,354,0.05,3270,0.1267755627632141,277183,0.0001,,
9.12,174.55,1159487,7748,354,0.05,3272,0.06285455822944641,277371,0.0001,,
9.07,174.31,1160191,7752,354,0.05,3274,0.04135974124073982,277547,0.0001,,
9.22,174.94,1160844,7756,354,0.05,3275,0.06350935995578766,277710,0.0001,,
9.33,176.66,1161552,7760,354,0.05,3277,0.06833365559577942,277887,0.0001,,
9.51,178.94,1162387,7764,354,0.05,3279,0.17948032915592194,278096,0.0001,,
9.39,178.28,1163067,7768,354,0.05,3281,0.03805931657552719,278266,0.0001,,
9.38,178.23,1163679,7772,354,0.05,3283,0.25854671001434326,278419,0.0001,,
9.26,176.97,1164333,7776,354,0.05,3285,0.02855176106095314,278583,0.0001,,
9.23,175.85,1164921,7780,354,0.05,3287,0.03324662894010544,278730,0.0001,,
9.12,175.15,1165608,7784,354,0.05,3289,0.08990336209535599,278901,0.0001,,
8.96,173.24,1166246,7788,354,0.05,3291,0.02017892710864544,279061,0.0001,,
8.85,172.7,1166916,7792,354,0.05,3293,0.07677845656871796,279228,0.0001,,
8.95,174.25,1167605,7796,354,0.05,3295,0.05784251168370247,279401,0.0001,,
8.89,174.29,1168323,7800,354,0.05,3298,0.12766630947589874,279580,0.0001,,
8.91,174.55,1168910,7804,354,0.05,3300,0.09362641721963882,279727,0.0001,,
