rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,rollout/exploration_rate,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/loss
1846.08,1038,2428,616,0.09437911428571433,640338,-19.33,,,135084,0.0001,0.006585073657333851
1867.91,1042,2432,616,0.09148972857142834,642381,-19.34,,,135595,0.0001,0.011531120166182518
1874.73,1045,2436,616,0.08884359999999991,644252,-19.39,,,136062,0.0001,0.008418705314397812
1883.73,1048,2440,615,0.08621444285714286,646111,-19.45,,,136527,0.0001,0.007550591602921486
1897.83,1052,2444,615,0.08344668571428626,648068,-19.37,,,137016,0.0001,0.006566534284502268
1928.11,1056,2448,615,0.08022494285714332,650346,-19.24,,,137586,0.0001,0.0073176599107682705
1923.95,1059,2452,615,0.07751092857142872,652265,-19.24,,,138066,0.0001,0.008715015836060047
1937.89,1063,2456,615,0.07445182857142862,654428,-19.26,,,138606,0.0001,0.014188104309141636
1952.56,1067,2460,615,0.07121169999999966,656719,-19.25,,,139179,0.0001,0.005571712274104357
1969.62,1071,2464,615,0.06806915714285666,658941,-19.22,,,139735,0.0001,0.009003041312098503
1986.22,1075,2468,614,0.06503551428571475,661086,-19.15,,,140271,0.0001,0.007019487675279379
1994.64,1078,2472,614,0.06224937142857101,663056,-19.09,,,140763,0.0001,0.013328000903129578
2012.3,1082,2476,614,0.05901631428571419,665342,-19.01,,,141335,0.0001,0.0074234153144061565
2024.32,1086,2480,614,0.05591054285714314,667538,-19.03,,,141884,0.0001,0.006738904397934675
2033.07,1090,2484,614,0.05309469999999972,669529,-19.0,,,142382,0.0001,0.007897492498159409
2061.47,1094,2488,613,0.049532114285714135,672048,-18.88,,,143011,0.0001,0.006632530130445957
2080.36,1098,2492,613,0.04648291428571427,674204,-18.84,,,143550,0.0001,0.007259596139192581
2110.47,1102,2496,613,0.0429175000000005,676725,-18.81,,,144181,0.0001,0.015121234580874443
2116.61,1106,2500,613,0.0395840285714284,679082,-18.78,,,144770,0.0001,0.007908197119832039
2134.96,1110,2504,613,0.03643017142857152,681312,-18.74,,,145327,0.0001,0.016811072826385498
2156.13,1115,2508,613,0.03282657142857137,683860,-18.72,,,145964,0.0001,0.01188663486391306
2176.28,1119,2512,612,0.029312071428571285,686345,-18.65,,,146586,0.0001,0.004025815054774284
2205.22,1124,2516,612,0.025721200000000666,688884,-18.55,,,147220,0.0001,0.004047914408147335
2208.43,1128,2520,612,0.022663514285714115,691046,-18.56,,,147761,0.0001,0.00904131680727005
2232.95,1133,2524,612,0.018805342857143414,693774,-18.53,,,148443,0.0001,0.007749647367745638
2262.91,1137,2528,612,0.015115471428570837,696383,-18.49,,,149095,0.0001,0.006131110712885857
2281.62,1142,2532,611,0.01155854285714264,698898,-18.39,,,149724,0.0001,0.0069254012778401375
,,,,0.010001414285714882,700000,,-17.65,2789.0,149999,0.0001,0.006167825311422348
2313.62,1164,2536,602,0.01,701567,-18.27,,,150391,0.0001,0.0056317038834095
2351.28,1169,2540,602,0.01,704378,-18.11,,,151094,0.0001,0.008235171437263489
2370.16,1174,2544,602,0.01,706804,-18.14,,,151700,0.0001,0.007975263521075249
2397.28,1179,2548,601,0.01,709749,-18.1,,,152437,0.0001,0.008206700906157494
2417.79,1183,2552,601,0.01,712191,-18.15,,,153047,0.0001,0.00711088115349412
2434.82,1188,2556,601,0.01,714784,-18.05,,,153695,0.0001,0.013279663398861885
2433.88,1192,2560,601,0.01,717043,-18.07,,,154260,0.0001,0.008529282175004482
2445.97,1196,2564,601,0.01,719582,-18.05,,,154895,0.0001,0.009041371755301952
2481.34,1202,2568,601,0.01,722620,-18.03,,,155654,0.0001,0.01637415587902069
2519.23,1207,2572,600,0.01,725544,-17.85,,,156385,0.0001,0.017227955162525177
2533.32,1212,2576,600,0.01,728179,-17.82,,,157044,0.0001,0.013632646761834621
2549.45,1216,2580,600,0.01,730772,-17.77,,,157692,0.0001,0.008972140029072762
2583.07,1221,2584,600,0.01,733605,-17.64,,,158401,0.0001,0.008599410764873028
2588.37,1226,2588,600,0.01,736253,-17.68,,,159063,0.0001,0.008982200175523758
2614.8,1231,2592,600,0.01,739063,-17.65,,,159765,0.0001,0.012964168563485146
2622.14,1236,2596,600,0.01,741772,-17.63,,,160442,0.0001,0.014264466241002083
2634.31,1240,2600,599,0.01,744422,-17.61,,,161105,0.0001,0.018919281661510468
2655.6,1245,2604,599,0.01,747184,-17.57,,,161795,0.0001,0.006389426067471504
2648.19,1249,2608,599,0.01,749547,-17.55,,,162386,0.0001,0.010709564201533794
2660.85,1254,2612,599,0.01,752338,-17.49,,,163084,0.0001,0.006623648572713137
2663.6,1259,2616,599,0.01,754950,-17.56,,,163737,0.0001,0.008577121421694756
2704.18,1265,2620,599,0.01,758113,-17.44,,,164528,0.0001,0.009582322090864182
2715.49,1270,2624,599,0.01,761122,-17.37,,,165280,0.0001,0.006201827898621559
2724.31,1275,2628,598,0.01,763955,-17.3,,,165988,0.0001,0.006352665368467569
2749.36,1281,2632,598,0.01,767091,-17.23,,,166772,0.0001,0.009109275415539742
2749.34,1285,2636,598,0.01,769768,-17.28,,,167441,0.0001,0.006237534806132317
2736.63,1290,2640,598,0.01,772250,-17.32,,,168062,0.0001,0.01701999455690384
2739.17,1294,2644,598,0.01,774744,-17.3,,,168685,0.0001,0.008496010676026344
2744.08,1300,2648,598,0.01,777822,-17.29,,,169455,0.0001,0.00907079502940178
2766.84,1305,2652,598,0.01,780836,-17.2,,,170208,0.0001,0.011409925296902657
2762.28,1309,2656,598,0.01,783312,-17.27,,,170827,0.0001,0.019764499738812447
2776.69,1314,2660,597,0.01,785935,-17.16,,,171483,0.0001,0.007659758906811476
2799.01,1320,2664,597,0.01,789019,-17.06,,,172254,0.0001,0.014931948855519295
2802.58,1325,2668,597,0.01,792147,-17.05,,,173036,0.0001,0.007249821908771992
2809.62,1330,2672,597,0.01,795247,-17.18,,,173811,0.0001,0.00773354759439826
2816.6,1335,2676,597,0.01,798055,-17.13,,,174513,0.0001,0.012012668885290623
,,,,0.01,800000,,-17.15,2856.9,174999,0.0001,0.009263700805604458
2819.84,1358,2680,589,0.01,800725,-17.11,,,175181,0.0001,0.006949953734874725
2811.85,1363,2684,589,0.01,803360,-17.15,,,175839,0.0001,0.016477473080158234
2804.22,1367,2688,589,0.01,805817,-17.09,,,176454,0.0001,0.006664352957159281
2794.62,1372,2692,589,0.01,808397,-17.13,,,177099,0.0001,0.0067961979657411575
2802.93,1377,2696,588,0.01,811304,-17.08,,,177825,0.0001,0.007391910534352064
2825.92,1383,2700,588,0.01,814536,-17.05,,,178633,0.0001,0.0047618914395570755
2826.94,1388,2704,588,0.01,817320,-17.08,,,179329,0.0001,0.0034823534078896046
2841.53,1393,2708,588,0.01,820047,-17.06,,,180011,0.0001,0.004409042187035084
2832.14,1397,2712,588,0.01,822616,-17.17,,,180653,0.0001,0.0069126226007938385
2838.2,1402,2716,588,0.01,825379,-17.15,,,181344,0.0001,0.013144204393029213
2825.25,1407,2720,588,0.01,828223,-17.24,,,182055,0.0001,0.009029502980411053
2822.4,1412,2724,588,0.01,831167,-17.2,,,182791,0.0001,0.011041328310966492
2836.31,1418,2728,588,0.01,834348,-17.13,,,183586,0.0001,0.008481781929731369
2834.21,1423,2732,588,0.01,837434,-17.11,,,184358,0.0001,0.013785195536911488
2851.56,1429,2736,588,0.01,840539,-16.98,,,185134,0.0001,0.01696925237774849
2868.01,1434,2740,587,0.01,843435,-16.97,,,185858,0.0001,0.03692605346441269
2874.7,1439,2744,587,0.01,846099,-16.96,,,186524,0.0001,0.01600976474583149
2849.86,1443,2748,587,0.01,848548,-17.03,,,187136,0.0001,0.007962635718286037
2856.98,1449,2752,587,0.01,851735,-16.95,,,187933,0.0001,0.007248008158057928
2890.51,1455,2756,587,0.01,855056,-16.74,,,188763,0.0001,0.008219772018492222
2895.9,1460,2760,587,0.01,857821,-16.71,,,189455,0.0001,0.0063368636183440685
2896.71,1465,2764,587,0.01,860927,-16.78,,,190231,0.0001,0.007580292411148548
2906.61,1471,2768,587,0.01,864294,-16.77,,,191073,0.0001,0.011704959906637669
2927.68,1478,2772,587,0.01,867918,-16.69,,,191979,0.0001,0.009751521982252598
2916.34,1482,2776,587,0.01,870448,-16.78,,,192611,0.0001,0.014951499179005623
2930.57,1487,2780,587,0.01,873476,-16.77,,,193368,0.0001,0.006666112691164017
2952.68,1493,2784,586,0.01,876659,-16.73,,,194164,0.0001,0.010567648336291313
2982.3,1499,2788,586,0.01,879860,-16.75,,,194964,0.0001,0.006846230011433363
2979.78,1503,2792,586,0.01,882371,-16.75,,,195592,0.0001,0.007855575531721115
2996.41,1509,2796,586,0.01,885707,-16.75,,,196426,0.0001,0.017454801127314568
3006.2,1515,2800,586,0.01,889186,-16.62,,,197296,0.0001,0.014020759612321854
3029.67,1521,2804,586,0.01,892552,-16.54,,,198137,0.0001,0.016346346586942673
3035.76,1526,2808,586,0.01,895432,-16.5,,,198857,0.0001,0.013002962805330753
3051.22,1531,2812,586,0.01,898383,-16.41,,,199595,0.0001,0.004877939820289612
,,,,0.01,900000,,-16.95,2834.8,199999,0.0001,0.010190256871283054
3063.82,1555,2816,579,0.01,901465,-16.34,,,200366,0.0001,0.007055495399981737
3088.93,1561,2820,579,0.01,904947,-16.2,,,201236,0.0001,0.008618559688329697
3098.77,1567,2824,579,0.01,908135,-16.2,,,202033,0.0001,0.007062925957143307
3115.88,1573,2828,579,0.01,911743,-16.11,,,202935,0.0001,0.010926751419901848
3099.47,1578,2832,579,0.01,914412,-16.24,,,203602,0.0001,0.018523601815104485
3106.24,1584,2836,579,0.01,917683,-16.15,,,204420,0.0001,0.014056911692023277
3120.06,1590,2840,579,0.01,920916,-16.11,,,205228,0.0001,0.013737911358475685
3139.62,1595,2844,579,0.01,924062,-15.99,,,206015,0.0001,0.00877440720796585
3155.41,1600,2848,579,0.01,926909,-15.96,,,206727,0.0001,0.009187690913677216
3149.44,1606,2852,578,0.01,929945,-16.01,,,207486,0.0001,0.007647151127457619
3138.84,1611,2856,578,0.01,932985,-16.08,,,208246,0.0001,0.008859881199896336
3150.72,1616,2860,578,0.01,936042,-16.1,,,209010,0.0001,0.0192536860704422
3146.68,1622,2864,578,0.01,939055,-16.02,,,209763,0.0001,0.012961125001311302
3140.98,1628,2868,578,0.01,942290,-15.94,,,210572,0.0001,0.012222914025187492
3109.31,1633,2872,578,0.01,945126,-15.95,,,211281,0.0001,0.00459902873262763
3128.4,1638,2876,578,0.01,948135,-15.91,,,212033,0.0001,0.012632452882826328
3123.7,1643,2880,578,0.01,951046,-15.89,,,212761,0.0001,0.02422153763473034
3135.82,1649,2884,578,0.01,954532,-15.88,,,213632,0.0001,0.0054663727059960365
3124.25,1655,2888,578,0.01,957442,-15.84,,,214360,0.0001,0.005496193189173937
3126.11,1659,2892,578,0.01,959996,-15.84,,,214998,0.0001,0.00757044879719615
3121.89,1665,2896,578,0.01,963216,-15.86,,,215803,0.0001,0.008803250268101692
3119.96,1671,2900,578,0.01,966643,-15.94,,,216660,0.0001,0.010152562521398067
3127.07,1677,2904,578,0.01,970194,-15.85,,,217548,0.0001,0.010881324298679829
3143.39,1683,2908,578,0.01,973478,-15.82,,,218369,0.0001,0.006216147914528847
3171.86,1690,2912,578,0.01,977134,-15.69,,,219283,0.0001,0.011109383776783943
3181.77,1696,2916,578,0.01,980463,-15.7,,,220115,0.0001,0.011360196396708488
3157.76,1701,2920,578,0.01,983339,-15.74,,,220834,0.0001,0.006672898307442665
3162.43,1707,2924,577,0.01,986638,-15.74,,,221659,0.0001,0.008369043469429016
3146.31,1712,2928,577,0.01,989841,-15.83,,,222460,0.0001,0.006994785275310278
3151.88,1717,2932,577,0.01,992645,-15.8,,,223161,0.0001,0.010074745863676071
3159.3,1723,2936,577,0.01,996108,-15.93,,,224026,0.0001,0.017578188329935074
3155.23,1729,2940,577,0.01,999248,-15.92,,,224811,0.0001,0.019663624465465546
,,,,0.01,1000000,,-13.6,3710.35,224999,0.0001,0.012682982720434666
3154.76,1758,2944,569,0.01,1002389,-15.95,,,225597,0.0001,0.006633593235164881
3174.22,1764,2948,569,0.01,1005721,-15.89,,,226430,0.0001,0.012996485456824303
3192.85,1770,2952,569,0.01,1009226,-15.82,,,227306,0.0001,0.004762822296470404
3215.31,1777,2956,569,0.01,1012833,-15.82,,,228208,0.0001,0.011552953161299229
3227.66,1783,2960,569,0.01,1016198,-15.81,,,229049,0.0001,0.005473056808114052
3223.46,1788,2964,569,0.01,1019094,-15.81,,,229773,0.0001,0.0149213382974267
3205.88,1793,2968,569,0.01,1021892,-15.88,,,230472,0.0001,0.017829691991209984
3225.85,1799,2972,569,0.01,1025222,-15.82,,,231305,0.0001,0.0160187017172575
3214.65,1804,2976,569,0.01,1027941,-15.84,,,231985,0.0001,0.005238835699856281
3262.77,1811,2980,569,0.01,1032053,-15.65,,,233013,0.0001,0.004917486570775509
3259.39,1817,2984,569,0.01,1035457,-15.66,,,233864,0.0001,0.004837297834455967
3305.59,1824,2988,569,0.01,1039522,-15.55,,,234880,0.0001,0.0028274988289922476
3317.83,1829,2992,569,0.01,1042384,-15.51,,,235595,0.0001,0.010234758257865906
3331.39,1836,2996,569,0.01,1045952,-15.43,,,236487,0.0001,0.011169174686074257
3322.95,1841,3000,569,0.01,1049170,-15.5,,,237292,0.0001,0.034348733723163605
3316.23,1848,3004,569,0.01,1052551,-15.61,,,238137,0.0001,0.003931479062885046
3331.5,1854,3008,569,0.01,1056217,-15.57,,,239054,0.0001,0.003924263175576925
3313.6,1860,3012,569,0.01,1059434,-15.68,,,239858,0.0001,0.006069624796509743
3333.94,1867,3016,569,0.01,1063266,-15.54,,,240816,0.0001,0.034988582134246826
3367.67,1873,3020,569,0.01,1066985,-15.37,,,241746,0.0001,0.0069007654674351215
3367.05,1879,3024,569,0.01,1070267,-15.4,,,242566,0.0001,0.00435247365385294
3363.91,1885,3028,569,0.01,1073393,-15.44,,,243348,0.0001,0.009487684816122055
3382.24,1890,3032,569,0.01,1076656,-15.36,,,244163,0.0001,0.004955773241817951
3386.13,1897,3036,569,0.01,1080212,-15.32,,,245052,0.0001,0.006440355442464352
3389.69,1902,3040,569,0.01,1083438,-15.31,,,245859,0.0001,0.00707115838304162
3394.96,1908,3044,569,0.01,1086705,-15.26,,,246676,0.0001,0.008131145499646664
3412.09,1915,3048,569,0.01,1090468,-15.19,,,247616,0.0001,0.012334948405623436
3399.19,1921,3052,569,0.01,1093637,-15.23,,,248409,0.0001,0.01222211867570877
3369.71,1926,3056,569,0.01,1096514,-15.31,,,249128,0.0001,0.011211026459932327
,,,,0.01,1100000,,-16.15,3011.35,249999,0.0001,0.01877215877175331
3383.46,1951,3060,563,0.01,1100233,-15.2,,,250058,0.0001,0.005245468579232693
3405.91,1957,3064,563,0.01,1103694,-15.13,,,250923,0.0001,0.02574961632490158
3428.35,1963,3068,563,0.01,1107047,-15.15,,,251761,0.0001,0.016956593841314316
3403.84,1968,3072,563,0.01,1109768,-15.2,,,252441,0.0001,0.011246586218476295
3413.09,1973,3076,563,0.01,1112724,-15.15,,,253180,0.0001,0.0037786492612212896
3364.63,1979,3080,563,0.01,1115629,-15.29,,,253907,0.0001,0.01917092129588127
3347.06,1984,3084,563,0.01,1118596,-15.35,,,254648,0.0001,0.012534642592072487
3300.51,1989,3088,563,0.01,1121492,-15.5,,,255372,0.0001,0.008733653463423252
3301.49,1994,3092,563,0.01,1124369,-15.5,,,256092,0.0001,0.01034284196794033
3286.62,2000,3096,563,0.01,1127555,-15.58,,,256888,0.0001,0.013430900871753693
3287.44,2006,3100,563,0.01,1130786,-15.56,,,257696,0.0001,0.012694662436842918
3296.73,2012,3104,563,0.01,1134393,-15.44,,,258598,0.0001,0.011131411418318748
3281.14,2018,3108,563,0.01,1137678,-15.48,,,259419,0.0001,0.013444988988339901
3282.86,2024,3112,563,0.01,1140935,-15.49,,,260233,0.0001,0.008281774818897247
3265.35,2030,3116,563,0.01,1144336,-15.6,,,261083,0.0001,0.012323053553700447
3254.58,2036,3120,563,0.01,1147785,-15.73,,,261946,0.0001,0.006519719958305359
3277.41,2043,3124,563,0.01,1151640,-15.62,,,262909,0.0001,0.006856017280369997
3290.24,2049,3128,563,0.01,1155082,-15.51,,,263770,0.0001,0.007650634273886681
3290.21,2055,3132,563,0.01,1158356,-15.5,,,264588,0.0001,0.005276111885905266
3290.52,2061,3136,563,0.01,1161919,-15.52,,,265479,0.0001,0.013241039589047432
3291.41,2067,3140,563,0.01,1165163,-15.5,,,266290,0.0001,0.011758175678551197
3302.99,2073,3144,563,0.01,1168720,-15.52,,,267179,0.0001,0.01949000544846058
3292.96,2079,3148,563,0.01,1172229,-15.53,,,268057,0.0001,0.0070268698036670685
3323.48,2086,3152,563,0.01,1176179,-15.47,,,269044,0.0001,0.013209973461925983
3368.13,2093,3156,563,0.01,1180168,-15.29,,,270041,0.0001,0.0073404028080403805
3375.13,2100,3160,563,0.01,1184058,-15.26,,,271014,0.0001,0.011120490729808807
3378.6,2107,3164,563,0.01,1187611,-15.25,,,271902,0.0001,0.0071285502053797245
3381.99,2113,3168,563,0.01,1191051,-15.19,,,272762,0.0001,0.004949933849275112
3414.5,2119,3172,563,0.01,1194585,-15.16,,,273646,0.0001,0.008391407318413258
3442.01,2125,3176,563,0.01,1198232,-15.01,,,274557,0.0001,0.017024032771587372
,,,,0.01,1200000,,-14.4,3672.7,274999,0.0001,0.008034746162593365
3467.42,2155,3180,557,0.01,1201765,-15.0,,,275441,0.0001,0.01667122170329094
3494.55,2161,3184,557,0.01,1205407,-14.85,,,276351,0.0001,0.005268604960292578
3538.78,2169,3188,557,0.01,1209410,-14.7,,,277352,0.0001,0.011405864730477333
3595.24,2176,3192,557,0.01,1213717,-14.43,,,278429,0.0001,0.01137208379805088
3617.97,2183,3196,557,0.01,1217478,-14.3,,,279369,0.0001,0.017452705651521683
3620.48,2189,3200,557,0.01,1220774,-14.26,,,280193,0.0001,0.00872549507766962
3620.11,2195,3204,557,0.01,1224375,-14.34,,,281093,0.0001,0.010274060070514679
3654.98,2203,3208,557,0.01,1228527,-14.11,,,282131,0.0001,0.02253580093383789
3673.86,2209,3212,557,0.01,1232256,-13.92,,,283063,0.0001,0.02383819967508316
3699.12,2216,3216,557,0.01,1236283,-13.85,,,284070,0.0001,0.006138909142464399
3715.85,2223,3220,557,0.01,1240153,-13.81,,,285038,0.0001,0.01215307042002678
3731.1,2231,3224,557,0.01,1244398,-13.68,,,286099,0.0001,0.008693240582942963
3743.03,2238,3228,557,0.01,1248146,-13.68,,,287036,0.0001,0.008275790140032768
3754.27,2244,3232,557,0.01,1251698,-13.68,,,287924,0.0001,0.012067449279129505
3731.87,2249,3236,557,0.01,1254708,-13.79,,,288676,0.0001,0.00417944323271513
3764.48,2257,3240,557,0.01,1258768,-13.72,,,289691,0.0001,0.01633274555206299
3749.83,2262,3244,557,0.01,1261958,-13.71,,,290489,0.0001,0.0057904100976884365
3743.61,2268,3248,557,0.01,1265320,-13.78,,,291329,0.0001,0.008617090061306953
3751.96,2276,3252,557,0.01,1269474,-13.7,,,292368,0.0001,0.004896900616586208
3743.15,2282,3256,557,0.01,1273238,-13.75,,,293309,0.0001,0.007823905907571316
3754.8,2290,3260,557,0.01,1277419,-13.79,,,294354,0.0001,0.003286707680672407
3774.41,2297,3264,557,0.01,1281459,-13.8,,,295364,0.0001,0.02496175467967987
3761.99,2302,3268,557,0.01,1284590,-13.85,,,296147,0.0001,0.005128050222992897
3798.13,2310,3272,557,0.01,1289028,-13.73,,,297256,0.0001,0.025246841832995415
3807.97,2317,3276,557,0.01,1292910,-13.71,,,298227,0.0001,0.007141110487282276
3835.05,2325,3280,557,0.01,1297127,-13.67,,,299281,0.0001,0.012973174452781677
,,,,0.01,1300000,,-12.8,4376.55,299999,0.0001,0.005119857843965292
3878.01,2361,3284,551,0.01,1301840,-13.59,,,300459,0.0001,0.009711158461868763
3876.19,2368,3288,551,0.01,1305807,-13.62,,,301451,0.0001,0.00862124003469944
3847.63,2374,3292,551,0.01,1309391,-13.8,,,302347,0.0001,0.0044164033606648445
3867.35,2382,3296,551,0.01,1313632,-13.76,,,303407,0.0001,0.016614872962236404
3915.13,2390,3300,551,0.01,1318127,-13.61,,,304531,0.0001,0.00792792346328497
3925.9,2397,3304,551,0.01,1322002,-13.52,,,305500,0.0001,0.003972153179347515
3925.12,2404,3308,551,0.01,1326136,-13.58,,,306533,0.0001,0.004791279323399067
3948.44,2412,3312,551,0.01,1330450,-13.61,,,307612,0.0001,0.018033307045698166
3952.19,2419,3316,551,0.01,1334571,-13.53,,,308642,0.0001,0.004361816681921482
3965.43,2426,3320,551,0.01,1338768,-13.45,,,309691,0.0001,0.05055876448750496
3940.5,2433,3324,551,0.01,1342380,-13.66,,,310594,0.0001,0.004227908328175545
3954.99,2440,3328,551,0.01,1346481,-13.69,,,311620,0.0001,0.023529527708888054
3956.97,2447,3332,551,0.01,1350087,-13.71,,,312521,0.0001,0.004001973196864128
3994.5,2454,3336,551,0.01,1354029,-13.55,,,313507,0.0001,0.016583938151597977
3981.66,2460,3340,551,0.01,1357771,-13.6,,,314442,0.0001,0.004688057117164135
4059.58,2469,3344,551,0.01,1362915,-13.36,,,315728,0.0001,0.0028312623035162687
4085.84,2477,3348,551,0.01,1366930,-13.25,,,316732,0.0001,0.010302523151040077
4054.68,2482,3352,551,0.01,1370300,-13.39,,,317574,0.0001,0.008900121785700321
4065.18,2490,3356,551,0.01,1374322,-13.4,,,318580,0.0001,0.0056319460272789
4082.38,2498,3360,551,0.01,1378935,-13.18,,,319733,0.0001,0.01021228451281786
4090.72,2505,3364,552,0.01,1383188,-13.08,,,320796,0.0001,0.005475301761180162
4110.27,2512,3368,552,0.01,1386803,-12.99,,,321700,0.0001,0.01586512103676796
4066.45,2518,3372,552,0.01,1390144,-13.15,,,322535,0.0001,0.007164514623582363
4089.77,2526,3376,552,0.01,1394621,-13.17,,,323655,0.0001,0.0048481738194823265
4084.52,2533,3380,552,0.01,1398708,-13.18,,,324676,0.0001,0.009527566842734814
,,,,0.01,1400000,,-15.1,3670.2,324999,0.0001,0.01651991903781891
4061.9,2563,3384,547,0.01,1402854,-13.2,,,325713,0.0001,0.010332305915653706
4081.63,2571,3388,547,0.01,1407307,-13.17,,,326826,0.0001,0.010732237249612808
4097.39,2578,3392,547,0.01,1411288,-13.14,,,327821,0.0001,0.005126273259520531
4057.03,2584,3396,547,0.01,1414529,-13.28,,,328632,0.0001,0.013264646753668785
4049.72,2592,3400,547,0.01,1418847,-13.31,,,329711,0.0001,0.013037195429205894
4060.02,2599,3404,547,0.01,1422977,-13.31,,,330744,0.0001,0.008816232904791832
4083.86,2607,3408,547,0.01,1427703,-13.3,,,331925,0.0001,0.003725132206454873
4091.17,2615,3412,547,0.01,1432193,-13.28,,,333048,0.0001,0.024285614490509033
4074.3,2622,3416,547,0.01,1435887,-13.35,,,333971,0.0001,0.005287129431962967
4072.54,2629,3420,547,0.01,1440040,-13.33,,,335009,0.0001,0.009295573458075523
4073.73,2636,3424,547,0.01,1443683,-13.31,,,335920,0.0001,0.004295147489756346
4104.59,2644,3428,547,0.01,1448560,-13.22,,,337139,0.0001,0.004006285220384598
4140.59,2652,3432,547,0.01,1453059,-13.11,,,338264,0.0001,0.00409092428162694
4175.5,2661,3436,547,0.01,1457876,-12.9,,,339468,0.0001,0.01071664597839117
4180.7,2668,3440,547,0.01,1461744,-12.91,,,340435,0.0001,0.002569248666986823
4144.3,2675,3444,547,0.01,1465970,-13.04,,,341492,0.0001,0.010085363872349262
4160.45,2683,3448,547,0.01,1470385,-13.08,,,342596,0.0001,0.006799296010285616
4221.23,2692,3452,547,0.01,1475265,-12.84,,,343816,0.0001,0.006415011361241341
4240.24,2700,3456,548,0.01,1479767,-12.74,,,344941,0.0001,0.010026233270764351
4229.75,2708,3460,548,0.01,1484116,-12.91,,,346028,0.0001,0.006880810018628836
4200.4,2714,3464,548,0.01,1487623,-13.08,,,346905,0.0001,0.012558180838823318
4241.96,2722,3468,548,0.01,1492271,-13.04,,,348067,0.0001,0.005089368671178818
4281.86,2730,3472,548,0.01,1496610,-12.98,,,349152,0.0001,0.006701639853417873
,,,,0.01,1500000,,-11.2,4622.15,349999,0.0001,0.006565462797880173
4274.18,2767,3476,542,0.01,1500892,-12.99,,,350222,0.0001,0.01300208829343319
4275.82,2774,3480,542,0.01,1505014,-12.87,,,351253,0.0001,0.020860418677330017
4272.72,2781,3484,542,0.01,1509087,-12.88,,,352271,0.0001,0.012390325777232647
4276.6,2790,3488,542,0.01,1513639,-12.78,,,353409,0.0001,0.01163012720644474
4286.64,2797,3492,542,0.01,1517872,-12.72,,,354467,0.0001,0.017359711229801178
4337.36,2805,3496,542,0.01,1522380,-12.67,,,355594,0.0001,0.005350676365196705
4357.5,2813,3500,542,0.01,1527208,-12.56,,,356801,0.0001,0.008043689653277397
4373.82,2822,3504,542,0.01,1531746,-12.47,,,357936,0.0001,0.006516681984066963
4369.4,2830,3508,542,0.01,1536366,-12.54,,,359091,0.0001,0.014441223815083504
4356.32,2837,3512,542,0.01,1540528,-12.64,,,360131,0.0001,0.004540998488664627
4369.72,2844,3516,542,0.01,1544558,-12.54,,,361139,0.0001,0.013077493757009506
4368.31,2852,3520,542,0.01,1548682,-12.57,,,362170,0.0001,0.006087224930524826
4413.18,2860,3524,543,0.01,1553446,-12.28,,,363361,0.0001,0.009661715477705002
4391.46,2868,3528,543,0.01,1557779,-12.27,,,364444,0.0001,0.0038490549195557833
4387.27,2876,3532,543,0.01,1562170,-12.16,,,365542,0.0001,0.00647827098146081
4377.6,2884,3536,543,0.01,1566749,-12.2,,,366687,0.0001,0.019196832552552223
4415.78,2892,3540,543,0.01,1571580,-12.04,,,367894,0.0001,0.005456628277897835
4396.64,2899,3544,543,0.01,1575331,-12.07,,,368832,0.0001,0.01990455389022827
4434.6,2908,3548,543,0.01,1580697,-11.87,,,370174,0.0001,0.008153986185789108
4415.0,2916,3552,543,0.01,1585101,-11.93,,,371275,0.0001,0.02188156358897686
4393.16,2923,3556,543,0.01,1589063,-11.9,,,372265,0.0001,0.012619558721780777
4376.3,2930,3560,543,0.01,1592986,-11.95,,,373246,0.0001,0.007118397857993841
4417.0,2938,3564,543,0.01,1597519,-11.69,,,374379,0.0001,0.007825211621820927
,,,,0.01,1600000,,-10.6,4784.6,374999,0.0001,0.0027367686852812767
4389.65,2975,3568,538,0.01,1601488,-11.69,,,375371,0.0001,0.008371463976800442
4384.42,2983,3572,538,0.01,1605693,-11.63,,,376423,0.0001,0.010969381779432297
4404.92,2991,3576,538,0.01,1610484,-11.46,,,377620,0.0001,0.0025988309644162655
4399.82,2999,3580,538,0.01,1614485,-11.52,,,378621,0.0001,0.009775040671229362
4392.98,3006,3584,538,0.01,1618391,-11.58,,,379597,0.0001,0.005130333825945854
4400.72,3014,3588,538,0.01,1623136,-11.49,,,380783,0.0001,0.005092593841254711
4378.02,3020,3592,538,0.01,1626809,-11.6,,,381702,0.0001,0.00407525384798646
4345.62,3027,3596,538,0.01,1630508,-11.6,,,382626,0.0001,0.01502214279025793
4322.9,3034,3600,538,0.01,1634752,-11.74,,,383687,0.0001,0.01797568053007126
4337.25,3043,3604,538,0.01,1639643,-11.67,,,384910,0.0001,0.01897105947136879
4343.02,3052,3608,538,0.01,1644401,-11.56,,,386100,0.0001,0.027331646531820297
4346.75,3059,3612,538,0.01,1648650,-11.5,,,387162,0.0001,0.011283458210527897
4365.87,3067,3616,538,0.01,1653163,-11.5,,,388290,0.0001,0.01312572043389082
4375.88,3075,3620,538,0.01,1657534,-11.53,,,389383,0.0001,0.006333285942673683
