time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/n_updates,train/explained_variance,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/loss,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
148,76,120.85,303104,3.83,3949,588,0.8279297351837158,0.00293382,-0.7045154348015785,0.00025,0.02978515625,0.2,0.0869281142950058,-0.0009967549704015255,0.25111427158117294,,
149,77,121.5,305152,3.91,3951,592,0.8511029481887817,0.0038096746,-0.7163397595286369,0.00025,0.01904296875,0.2,0.08309444040060043,-0.000466864526970312,0.2028169883415103,,
150,77,121.45,307200,3.91,3953,596,0.8386764526367188,0.003145087,-0.7428146488964558,0.00025,0.0374755859375,0.2,0.09166622161865234,-0.00021300988737493753,0.2232581228017807,,
151,78,122.4,309248,3.9,3954,600,0.8474186658859253,0.0012740751,-0.7746222391724586,0.00025,0.0057373046875,0.2,0.08716946095228195,-0.0012688309070654213,0.22103542275726795,,
152,78,122.86,311296,3.97,3956,604,0.858502209186554,0.0012700929,-0.7352969720959663,0.00025,0.0106201171875,0.2,0.0853339284658432,-0.0006221263902261853,0.21853409335017204,,
153,79,122.59,313344,3.86,3958,608,0.825857400894165,0.0044404,-0.787002507597208,0.00025,0.0379638671875,0.2,0.09592997282743454,-0.0018582853372208774,0.23453192692250013,,
154,79,122.11,315392,3.86,3959,612,0.863268256187439,0.0016162816,-0.762712687253952,0.00025,0.0054931640625,0.2,0.07357791811227798,-0.0013813675323035568,0.18110990058630705,,
155,80,121.16,317440,3.77,3961,616,0.857709527015686,0.0019430998,-0.78173403814435,0.00025,0.017333984375,0.2,0.08548910915851593,0.00023899698862805963,0.2048569843173027,,
156,80,121.03,319488,3.73,3963,620,0.8466125726699829,0.0015178844,-0.6324894465506077,0.00025,0.0137939453125,0.2,0.09730959683656693,-0.0018401786510366946,0.21140218991786242,,
157,81,120.65,321536,3.79,3964,624,0.8489007353782654,0.0011032568,-0.6026542223989964,0.00025,0.0140380859375,0.2,0.10094927996397018,-0.0003720246022567153,0.2310405606403947,,
158,81,120.26,323584,3.71,3966,628,0.8278958797454834,0.0022750052,-0.6382211036980152,0.00025,0.00732421875,0.2,0.12217549234628677,-0.0008159548742696643,0.2758257072418928,,
159,82,121.06,325632,3.77,3968,632,0.8711392879486084,0.0013517344,-0.6405450627207756,0.00025,0.010986328125,0.2,0.0705772191286087,2.3042462999001145e-05,0.18947240244597197,,
160,82,120.94,327680,3.76,3970,636,0.8426761031150818,0.0020359745,-0.6937734484672546,0.00025,0.0072021484375,0.2,0.08997884392738342,-0.001509624533355236,0.21646954119205475,,
161,82,121.1,329728,3.8,3972,640,0.8556484580039978,0.001527105,-0.6346388682723045,0.00025,0.0186767578125,0.2,0.0804465040564537,-0.0013924840313848108,0.19893868081271648,,
162,83,120.92,331776,3.77,3975,644,0.8406423330307007,0.004074905,-0.682096429169178,0.00025,0.032470703125,0.2,0.1225341260433197,-0.001077315246220678,0.22130602039396763,,
163,83,121.14,333824,3.79,3978,648,0.8118124008178711,0.0010221165,-0.7234524264931679,0.00025,0.0234375,0.2,0.11555583029985428,-0.0010981389496009797,0.26330852415412664,,
164,84,121.19,335872,3.78,3980,652,0.8485366106033325,0.003824274,-0.7666374929249287,0.00025,0.0186767578125,0.2,0.08018286526203156,-0.0014238734729588032,0.1968469750136137,,
165,84,120.87,337920,3.73,3982,656,0.7958486676216125,0.0013111654,-0.7502183690667152,0.00025,0.0074462890625,0.2,0.10990037024021149,-0.0016513314039912075,0.24437625333666801,,
166,85,120.39,339968,3.7,3983,660,0.8550738096237183,0.0027042176,-0.7395903095602989,0.00025,0.01806640625,0.2,0.08475833386182785,-0.0019871612603310496,0.20081160590052605,,
167,85,120.93,342016,3.73,3985,664,0.8299278020858765,0.0014347291,-0.7313368953764439,0.00025,0.009033203125,0.2,0.09321758896112442,-0.00030100782169029117,0.23489354271441698,,
168,86,121.41,344064,3.7,3987,668,0.8540303707122803,0.0059708846,-0.764344796538353,0.00025,0.041259765625,0.2,0.08835215121507645,-0.0015650566783733666,0.20326287392526865,,
169,86,120.43,346112,3.69,3989,672,0.8670406937599182,0.0019585132,-0.7829430438578129,0.00025,0.0174560546875,0.2,0.125140979886055,-0.0011767097748816013,0.20406213402748108,,
170,87,119.88,348160,3.67,3991,676,0.8546276092529297,0.0020513565,-0.7031548134982586,0.00025,0.01171875,0.2,0.10653693974018097,6.810371996834874e-05,0.2416352853178978,,
171,87,120.13,350208,3.74,3994,680,0.8615319728851318,0.0037180518,-0.6819866932928562,0.00025,0.0169677734375,0.2,0.09439513832330704,-0.0004493261512834579,0.22908248472958803,,
172,88,121.6,352256,3.8,3995,684,0.8411874175071716,0.004633317,-0.7529425285756588,0.00025,0.0399169921875,0.2,0.09511236101388931,0.00013312968076206744,0.2319727409631014,,
173,88,121.44,354304,3.75,3997,688,0.8488529920578003,0.0056224884,-0.7041000723838806,0.00025,0.04248046875,0.2,0.09737951308488846,-0.0011335829040035605,0.2265288969501853,,
174,89,122.01,356352,3.82,3999,692,0.8560767769813538,0.0030989454,-0.7293672375380993,0.00025,0.016845703125,0.2,0.08175849914550781,-0.0020383526862133294,0.20288886222988367,,
175,89,122.51,358400,3.72,4002,696,0.8799886107444763,0.0018812439,-0.7722064033150673,0.00025,0.0164794921875,0.2,0.06870746612548828,-0.001376538086333312,0.1766583053395152,,
176,89,123.35,360448,3.86,4005,700,0.8698564171791077,0.001712653,-0.6874916851520538,0.00025,0.017822265625,0.2,0.09259974956512451,-0.0015259671199601144,0.20916165690869093,,
177,90,123.05,362496,3.88,4007,704,0.840900182723999,0.004600392,-0.8411967419087887,0.00025,0.038330078125,0.2,0.07986284792423248,-0.0031257446971721947,0.22576740570366383,,
178,90,120.96,364544,3.82,4010,708,0.8326334953308105,0.005115018,-0.8068323209881783,0.00025,0.0765380859375,0.2,0.10529913753271103,-0.0018596529262140393,0.25216315407305956,,
179,91,120.13,366592,3.88,4011,712,0.8291788101196289,0.0052774,-0.7942852564156055,0.00025,0.0526123046875,0.2,0.1173454225063324,-0.0018070796504616737,0.2717360882088542,,
180,91,118.36,368640,3.84,4014,716,0.8315597772598267,0.0027563537,-0.9475647136569023,0.00025,0.0443115234375,0.2,0.09771528840065002,-0.001471697905799374,0.21697656624019146,,
181,92,119.49,370688,3.9,4016,720,0.8672448992729187,0.0018970794,-0.922053150832653,0.00025,0.0364990234375,0.2,0.08428525179624557,-0.0008806819096207619,0.19442381896078587,,
182,92,119.13,372736,3.85,4017,724,0.8056566715240479,0.0027026748,-0.9363447241485119,0.00025,0.0206298828125,0.2,0.11103668063879013,-0.002139401185559109,0.2590756742283702,,
183,93,120.22,374784,3.93,4019,728,0.8245673179626465,0.0031265018,-1.0593570843338966,0.00025,0.04052734375,0.2,0.08189040422439575,-0.0020121372072026134,0.19683222938328981,,
184,93,121.56,376832,3.96,4021,732,0.825801432132721,0.0021212318,-0.9817866049706936,0.00025,0.0133056640625,0.2,0.09381373226642609,-0.001403234971803613,0.2101776348426938,,
185,94,121.86,378880,3.94,4021,736,0.8353108167648315,0.0031257384,-1.0049458108842373,0.00025,0.0469970703125,0.2,0.08635696768760681,-0.002430274849757552,0.2087637409567833,,
186,94,122.04,380928,3.91,4023,740,0.8646491169929504,0.0048805084,-0.9888609535992146,0.00025,0.02783203125,0.2,0.07809218019247055,-0.0018613838183227926,0.18927965220063925,,
187,95,121.87,382976,3.88,4024,744,0.8218458890914917,0.0027287535,-0.9021967276930809,0.00025,0.061279296875,0.2,0.10151619464159012,-0.0034987345279660076,0.24197889398783445,,
188,95,121.79,385024,3.88,4026,748,0.8888301253318787,0.0012795402,-0.919255219399929,0.00025,0.02685546875,0.2,0.07978306710720062,-0.0019472999847494066,0.17542323376983404,,
189,96,121.74,387072,3.87,4027,752,0.8819037675857544,0.002576952,-0.8347642719745636,0.00025,0.0186767578125,0.2,0.06877414137125015,-0.0013788269425276667,0.18093682173639536,,
190,96,121.35,389120,3.87,4030,756,0.8489423394203186,0.0024004313,-0.8526131696999073,0.00025,0.0535888671875,0.2,0.081400066614151,-0.002593229670310393,0.20625530183315277,,
191,97,121.65,391168,3.89,4031,760,0.8709760308265686,0.0026129414,-0.757845614105463,0.00025,0.0350341796875,0.2,0.08352135866880417,-0.0028772256046067923,0.17752689961344004,,
192,97,123.42,393216,3.98,4033,764,0.8607982397079468,0.005821366,-0.8366407677531242,0.00025,0.0419921875,0.2,0.08021219819784164,-0.0023945527791511267,0.17387749534100294,,
193,97,123.22,395264,3.94,4035,768,0.8697080612182617,0.001936755,-0.9053649678826332,0.00025,0.0247802734375,0.2,0.08115674555301666,-0.0031600699585396796,0.1904829628765583,,
194,98,122.64,397312,3.83,4037,772,0.8801814317703247,0.0061320863,-0.9714918062090874,0.00025,0.03857421875,0.2,0.06488709896802902,-0.004303590510971844,0.14784716442227364,,
195,98,121.42,399360,3.74,4038,776,0.8613169193267822,0.0032725385,-0.8732094690203667,0.00025,0.0352783203125,0.2,0.060362864285707474,-0.0027819873939733952,0.1618933230638504,,
,,,400000,,,780,0.8075992465019226,0.005246063,-0.8975502923130989,0.00025,0.0357666015625,0.2,0.08224930614233017,-0.004202538897516206,0.23004159983247519,3.85,128.2
196,101,122.18,401408,3.83,3960,,,,,,,,,,,,
197,101,120.65,403456,3.81,3961,784,0.8451047539710999,0.0034052585,-0.9668230302631855,0.00025,0.0367431640625,0.2,0.09318467974662781,-0.0014383604284375906,0.20047974586486816,,
198,102,119.6,405504,3.8,3963,788,0.8164010047912598,0.0031361373,-0.8701787069439888,0.00025,0.0159912109375,0.2,0.09553639590740204,-0.003471906704362482,0.23619230557233095,,
199,102,119.11,407552,3.79,3964,792,0.8856666088104248,0.005370651,-0.8932862840592861,0.00025,0.046142578125,0.2,0.07387585937976837,-0.004281830682884902,0.17013630364090204,,
200,103,119.57,409600,3.86,3965,796,0.8528105020523071,0.0042550815,-0.7540878802537918,0.00025,0.0360107421875,0.2,0.09838374704122543,-0.0014293865242507309,0.23144940845668316,,
201,103,119.57,411648,3.83,3967,800,0.881206214427948,0.0033252737,-0.7980780936777592,0.00025,0.03857421875,0.2,0.057656124234199524,-0.0017942119447980076,0.16543748322874308,,
202,104,120.9,413696,3.82,3969,804,0.8706024289131165,0.0011271568,-0.6022352948784828,0.00025,0.02001953125,0.2,0.084835484623909,-0.00152453692862764,0.2001934451982379,,
203,104,122.18,415744,3.87,3970,808,0.9078842401504517,0.00076169544,-0.6886178702116013,0.00025,0.0155029296875,0.2,0.058367908000946045,-0.00170243124011904,0.16211707890033722,,
204,105,122.69,417792,3.87,3972,812,0.9010072350502014,0.0023693973,-0.6710138358175755,0.00025,0.0108642578125,0.2,0.061758045107126236,-0.0016459564794786274,0.17178673297166824,,
205,105,122.31,419840,3.81,3974,816,0.9051468372344971,0.0041418765,-0.7353162467479706,0.00025,0.034423828125,0.2,0.0681028962135315,-0.0018535645212978125,0.13954289304092526,,
206,106,121.57,421888,3.82,3975,820,0.8939407467842102,0.002532676,-0.6623184122145176,0.00025,0.026123046875,0.2,0.04846753180027008,-0.0021637314930558205,0.13563201669603586,,
207,106,121.83,423936,3.88,3977,824,0.885505735874176,0.0026908736,-0.6393279246985912,0.00025,0.02099609375,0.2,0.05736899375915527,-0.001058515190379694,0.14735786151140928,,
208,107,122.19,425984,3.88,3979,828,0.8672053813934326,0.0022698252,-0.694575309753418,0.00025,0.02587890625,0.2,0.1055336520075798,-0.0016324469761457294,0.20988959167152643,,
209,107,121.47,428032,3.89,3980,832,0.8891542553901672,0.0032080032,-0.7440580911934376,0.00025,0.02587890625,0.2,0.05714673921465874,-0.0007941388175822794,0.16434510052204132,,
210,107,120.63,430080,3.83,3982,836,0.8503050208091736,0.004232989,-0.6416038535535336,0.00025,0.0257568359375,0.2,0.06968580931425095,-0.0008650932286400348,0.19001417513936758,,
211,108,122.59,432128,3.93,3983,840,0.8268784284591675,0.0016294606,-0.6366608217358589,0.00025,0.0145263671875,0.2,0.09570401906967163,-0.0008234063279815018,0.21579101216048002,,
212,108,122.33,434176,3.91,3985,844,0.8795701861381531,0.004737321,-0.7453564554452896,0.00025,0.0443115234375,0.2,0.061551716178655624,-0.0025169270811602473,0.18231342174112797,,
213,109,122.52,436224,3.9,3986,848,0.8927744626998901,0.0010083702,-0.6304196529090405,0.00025,0.0262451171875,0.2,0.08148233592510223,-0.00024040068092290312,0.17015994992107153,,
214,109,121.12,438272,3.84,3988,852,0.9027727842330933,0.002421785,-0.6697233878076077,0.00025,0.0201416015625,0.2,0.07129223644733429,-0.0012929922377225012,0.16336300037801266,,
215,110,121.3,440320,3.79,3990,856,0.8811360001564026,0.0039714323,-0.6729511506855488,0.00025,0.01953125,0.2,0.07299307733774185,-0.0013956381881143898,0.17702575866132975,,
216,110,121.65,442368,3.8,3991,860,0.8840014934539795,0.0031808345,-0.7855313122272491,0.00025,0.0250244140625,0.2,0.06318247318267822,-0.0026404019445180893,0.16209573950618505,,
217,111,120.03,444416,3.68,3993,864,0.8547670841217041,0.0015735035,-0.7938572876155376,0.00025,0.0166015625,0.2,0.08623749762773514,-0.00223477585677756,0.19106877781450748,,
218,111,120.98,446464,3.69,3994,868,0.8568338751792908,0.001572594,-0.743223287165165,0.00025,0.0390625,0.2,0.06986647844314575,-0.0014435980992857367,0.1732758702710271,,
219,112,120.93,448512,3.76,3995,872,0.8702065348625183,0.0008082467,-0.7765330597758293,0.00025,0.00341796875,0.2,0.07599329948425293,-0.0016774800315033644,0.18300257809460163,,
220,112,122.82,450560,3.87,3996,876,0.880525529384613,0.001963171,-0.7663746997714043,0.00025,0.0235595703125,0.2,0.06920994073152542,-0.0030579549493268132,0.17545687966048717,,
221,113,122.45,452608,3.81,3998,880,0.8753988742828369,0.0040764785,-0.8739830106496811,0.00025,0.0274658203125,0.2,0.08055701106786728,-0.0018626445962581784,0.1866818480193615,,
222,113,122.82,454656,3.82,3999,884,0.9023826718330383,0.003505013,-0.6451568976044655,0.00025,0.0206298828125,0.2,0.06481621414422989,-0.0020152241340838373,0.158730024471879,,
223,114,123.67,456704,3.87,4000,888,0.9125392436981201,0.0019742541,-0.7581188268959522,0.00025,0.016845703125,0.2,0.059647656977176666,-0.000449164304882288,0.15579851809889078,,
224,114,124.37,458752,3.93,4001,892,0.8722973465919495,0.003325536,-0.7593495212495327,0.00025,0.0296630859375,0.2,0.07720699906349182,-0.001238768978510052,0.18876417353749275,,
225,115,124.0,460800,3.87,4002,896,0.8957651257514954,0.002220369,-0.8331093117594719,0.00025,0.040771484375,0.2,0.06410238891839981,-0.0020970167533960193,0.16227699536830187,,
226,115,122.57,462848,3.83,4004,900,0.898806095123291,0.0022543888,-0.8413615077733994,0.00025,0.013427734375,0.2,0.0659845769405365,-0.0019203268166165799,0.15414854791015387,,
227,116,123.44,464896,3.94,4005,904,0.8716369271278381,0.002497992,-0.7700856328010559,0.00025,0.0234375,0.2,0.09502936154603958,-0.0027024606824852526,0.20841018296778202,,
228,116,123.46,466944,4.05,4007,908,0.887300431728363,0.0014090529,-0.7896037884056568,0.00025,0.0106201171875,0.2,0.06739084422588348,-0.0009170687408186495,0.19053746107965708,,
229,116,123.88,468992,4.03,4009,912,0.8801384568214417,0.005330284,-0.7901372313499451,0.00025,0.0233154296875,0.2,0.08070296049118042,-0.0010750486108008772,0.17749494686722755,,
230,117,123.1,471040,3.98,4010,916,0.898737907409668,0.0032564183,-0.7463189661502838,0.00025,0.0166015625,0.2,0.06151512265205383,-0.0027230460837017745,0.16656367853283882,,
231,117,123.32,473088,4.0,4012,920,0.8882206082344055,0.00066110305,-0.7347113601863384,0.00025,0.0205078125,0.2,0.09026188403367996,-0.0010377188737038523,0.18858433328568935,,
232,118,123.87,475136,4.03,4014,924,0.9052823781967163,0.003147562,-0.7508315481245518,0.00025,0.0244140625,0.2,0.07479347288608551,-0.0018285391270183027,0.17124204896390438,,
233,118,122.78,477184,4.0,4015,928,0.9087693691253662,0.0032751097,-0.8093651607632637,0.00025,0.020263671875,0.2,0.06758472323417664,-0.0032813776342663914,0.1593167632818222,,
234,119,122.88,479232,3.95,4017,932,0.9147484302520752,0.0043460843,-0.7150113135576248,0.00025,0.0323486328125,0.2,0.08135054260492325,-0.0026281536847818643,0.16658169031143188,,
235,119,123.0,481280,3.99,4018,936,0.8788731098175049,0.0011264348,-0.7598615624010563,0.00025,0.013427734375,0.2,0.09380218386650085,-0.0013306762848515064,0.21762916166335344,,
236,120,123.36,483328,4.01,4019,940,0.893589437007904,0.0038120986,-0.7216702997684479,0.00025,0.027587890625,0.2,0.07272651046514511,-0.0004109523433726281,0.1805524304509163,,
237,120,123.62,485376,4.01,4021,944,0.8878198862075806,0.0016602669,-0.7112006321549416,0.00025,0.012451171875,0.2,0.058163177222013474,-0.0011401178780943155,0.1476540556177497,,
238,121,123.63,487424,4.0,4023,948,0.9047019481658936,0.0016661694,-0.770513042807579,0.00025,0.0208740234375,0.2,0.053258586674928665,-0.0013466966338455677,0.14364126604050398,,
239,121,123.73,489472,4.01,4025,952,0.8731908798217773,0.00498039,-0.7978243641555309,0.00025,0.0400390625,0.2,0.07824357599020004,-0.003269411521614529,0.18677589297294617,,
240,122,123.43,491520,3.98,4026,956,0.8982053399085999,0.0015345168,-0.7852869741618633,0.00025,0.0181884765625,0.2,0.062839075922966,-0.0018749274895526469,0.157074018381536,,
241,122,123.78,493568,4.01,4028,960,0.9150432348251343,0.0018937903,-0.7499188669025898,0.00025,0.00732421875,0.2,0.05208823084831238,-0.002133045840309933,0.1283129146322608,,
242,122,123.75,495616,3.97,4029,964,0.9117171168327332,0.002899602,-0.8150672875344753,0.00025,0.0135498046875,0.2,0.06466812640428543,-0.001593353197677061,0.14947953633964062,,
243,123,122.3,497664,3.94,4031,968,0.9011691212654114,0.0019234593,-0.743542306125164,0.00025,0.0186767578125,0.2,0.07081589102745056,-0.0008132809598464519,0.16440169978886843,,
244,123,122.38,499712,3.95,4032,972,0.8997248411178589,0.002735773,-0.7728965356945992,0.00025,0.0123291015625,0.2,0.07264785468578339,-0.0017062503175111488,0.17704552877694368,,
,,,500000,,,976,0.9242667555809021,0.0040349895,-0.7642049267888069,0.00025,0.0286865234375,0.2,0.06813856959342957,-0.002672733971849084,0.13745066104456782,3.45,118.65
245,126,122.67,501760,3.93,3974,,,,,,,,,,,,
246,126,122.26,503808,3.94,3975,980,0.8961153030395508,0.0036373932,-0.7930458225309849,0.00025,0.0220947265625,0.2,0.07951810956001282,-0.0007299739227164537,0.17678556125611067,,
247,127,122.22,505856,3.93,3975,984,0.8964923024177551,0.002100158,-0.806714054197073,0.00025,0.0416259765625,0.2,0.07200608402490616,-0.0013571516901720315,0.16867295280098915,,
248,127,122.29,507904,3.99,3976,988,0.8805882930755615,0.0016860773,-0.8112517111003399,0.00025,0.005615234375,0.2,0.08208528906106949,-0.0009279907972086221,0.1869052443653345,,
249,128,123.4,509952,4.06,3977,992,0.884870707988739,0.0032668812,-0.7962249219417572,0.00025,0.02734375,0.2,0.0702427476644516,-0.002705276303458959,0.17558768391609192,,
250,128,122.45,512000,3.99,3978,996,0.8888216018676758,0.0026175366,-0.8459912873804569,0.00025,0.0184326171875,0.2,0.060377031564712524,-0.0012760078243445605,0.1634571636095643,,
251,129,122.93,514048,4.05,3978,1000,0.894658625125885,0.0038955477,-0.7364996820688248,0.00025,0.0218505859375,0.2,0.05533555895090103,-0.0007759627478662878,0.15655563212931156,,
252,129,122.49,516096,3.96,3980,1004,0.9059871435165405,0.0032368093,-0.801024291664362,0.00025,0.01953125,0.2,0.06052868440747261,-0.0028714874933939427,0.1416252851486206,,
253,130,122.58,518144,3.91,3981,1008,0.8898690938949585,0.003274118,-0.7317591495811939,0.00025,0.0213623046875,0.2,0.06636302173137665,-0.003651368955615908,0.17414939403533936,,
254,130,122.55,520192,3.94,3982,1012,0.9053332209587097,0.0017352101,-0.7644036784768105,0.00025,0.0386962890625,0.2,0.06262090802192688,-0.001967264775885269,0.14448765199631453,,
255,131,122.26,522240,3.86,3983,1016,0.8932250142097473,0.0015280794,-0.8017332255840302,0.00025,0.0140380859375,0.2,0.05742482841014862,-0.0006522425974253565,0.1528949523344636,,
256,131,123.14,524288,3.88,3984,1020,0.899747908115387,0.005197341,-0.8615821190178394,0.00025,0.0299072265625,0.2,0.0686190277338028,-0.0032263514294754714,0.13929549232125282,,
257,132,122.83,526336,3.87,3985,1024,0.8311629891395569,0.0048229066,-0.8048679828643799,0.00025,0.03857421875,0.2,0.08422617614269257,-0.0038689897628501058,0.21453594602644444,,
258,132,124.07,528384,3.94,3986,1028,0.8726876378059387,0.0055128243,-0.8373121842741966,0.00025,0.03173828125,0.2,0.07221134752035141,-0.0019870948453899473,0.16667985077947378,,
259,133,123.2,530432,3.85,3987,1032,0.8808744549751282,0.0038266014,-0.8216643445193768,0.00025,0.033935546875,0.2,0.06538968533277512,-0.0018377896922174841,0.15527193807065487,,
260,133,122.44,532480,3.77,3988,1036,0.8983168601989746,0.0035681254,-0.8129365555942059,0.00025,0.044677734375,0.2,0.05818239599466324,-0.004034425335703418,0.14609366282820702,,
261,133,121.7,534528,3.77,3989,1040,0.8752061128616333,0.0052412655,-0.7469813115894794,0.00025,0.0352783203125,0.2,0.06736332923173904,-0.0011622034362517297,0.18181712832301855,,
262,134,121.77,536576,3.74,3990,1044,0.9001584649085999,0.004653803,-0.7251831032335758,0.00025,0.0260009765625,0.2,0.05028752610087395,-0.002770802966551855,0.1473017232492566,,
263,134,120.42,538624,3.65,3991,1048,0.8820762038230896,0.005084702,-0.7472910210490227,0.00025,0.0361328125,0.2,0.06792819499969482,-0.002033527794992551,0.16977234557271004,,
264,135,119.91,540672,3.69,3992,1052,0.9154842495918274,0.0045914757,-0.6578185334801674,0.00025,0.034912109375,0.2,0.04991082847118378,-0.002022138185566291,0.11463954672217369,,
265,135,120.9,542720,3.73,3993,1056,0.860904335975647,0.005544734,-0.7985179647803307,0.00025,0.0279541015625,0.2,0.06880222260951996,-0.0021012642100686207,0.20167386066168547,,
266,136,121.99,544768,3.81,3994,1060,0.8955425024032593,0.002335871,-0.7432667687535286,0.00025,0.022705078125,0.2,0.06054222583770752,-0.002130177366780117,0.15951225813478231,,
267,136,123.36,546816,3.88,3995,1064,0.8962206840515137,0.0024530508,-0.6767877042293549,0.00025,0.02685546875,0.2,0.06060972809791565,-0.0012743304832838476,0.16346459928900003,,
268,137,123.57,548864,3.92,3995,1068,0.9130967855453491,0.0037633153,-0.7403169572353363,0.00025,0.0172119140625,0.2,0.07003715634346008,-0.001632120955036953,0.1615233002230525,,
269,137,124.19,550912,4.01,3996,1072,0.9077827334403992,0.0033990336,-0.685657512396574,0.00025,0.0467529296875,0.2,0.061073340475559235,-0.0030051275971345603,0.15962691884487867,,
270,138,123.46,552960,4.01,3997,1076,0.8857110142707825,0.0012003445,-0.7334874272346497,0.00025,0.017333984375,0.2,0.07471166551113129,-0.00041544827399775386,0.1691449722275138,,
271,138,122.36,555008,4.02,3998,1080,0.8794361352920532,0.005060877,-0.8014756329357624,0.00025,0.046630859375,0.2,0.059629619121551514,-0.0028880855825264007,0.16196469124406576,,
272,139,120.93,557056,4.0,3999,1084,0.8704723715782166,0.0025772033,-0.7877043075859547,0.00025,0.0208740234375,0.2,0.09012990444898605,-0.001511124224634841,0.19418304320424795,,
273,139,120.52,559104,3.96,4000,1088,0.9015986919403076,0.0011806553,-0.6518423520028591,0.00025,0.0352783203125,0.2,0.06868910044431686,-0.001137685525463894,0.15523346047848463,,
274,140,120.69,561152,3.96,4001,1092,0.8856878280639648,0.0029940226,-0.7633732110261917,0.00025,0.015625,0.2,0.07772369682788849,-0.0033856912050396204,0.16652519721537828,,
275,140,120.44,563200,3.98,4002,1096,0.8618951439857483,0.0033530197,-0.7650443837046623,0.00025,0.025390625,0.2,0.07810699939727783,-0.0015400261618196964,0.20884615555405617,,
276,141,120.93,565248,3.96,4003,1100,0.8786290287971497,0.0050229025,-0.7334613613784313,0.00025,0.037353515625,0.2,0.063898466527462,-0.003600732365157455,0.18472599517554045,,
277,141,122.44,567296,3.99,4004,1104,0.8823152780532837,0.0025355956,-0.7493194751441479,0.00025,0.021484375,0.2,0.053265925496816635,-0.0026260254671797156,0.1578451320528984,,
278,142,122.9,569344,3.95,4005,1108,0.9153194427490234,0.0030307723,-0.753654733300209,0.00025,0.040771484375,0.2,0.04080779850482941,-0.0028652283654082566,0.13664886821061373,,
279,142,124.2,571392,4.05,4006,1112,0.8979972004890442,0.0014043495,-0.7132599540054798,0.00025,0.0186767578125,0.2,0.07420859485864639,-0.0026531442417763174,0.16654433403164148,,
280,143,123.99,573440,4.0,4007,1116,0.9072730541229248,0.0010298972,-0.767899826169014,0.00025,0.010009765625,0.2,0.05662541836500168,-0.0009953900007531047,0.15097351744771004,,
281,143,124.04,575488,3.96,4009,1120,0.8773463368415833,0.0057690777,-0.8118660822510719,0.00025,0.05322265625,0.2,0.0709872841835022,-0.004393689130665734,0.18360958248376846,,
282,144,122.73,577536,3.86,4010,1124,0.8536109328269958,0.004791979,-0.8450718075037003,0.00025,0.0394287109375,0.2,0.0828612670302391,-0.0027239570626989007,0.18931358214467764,,
283,144,122.26,579584,3.89,4011,1128,0.8663986325263977,0.005254068,-0.7114414498209953,0.00025,0.068603515625,0.2,0.08087742328643799,-0.00456161837792024,0.195255265571177,,
284,144,122.82,581632,3.91,4012,1132,0.9037340879440308,0.0026122914,-0.7874152585864067,0.00025,0.02197265625,0.2,0.06204879283905029,-0.0028128126286901534,0.15890226513147354,,
285,145,122.88,583680,3.87,4013,1136,0.9070789217948914,0.0019660457,-0.8067865297198296,0.00025,0.020751953125,0.2,0.05948814004659653,-0.0011538131511770189,0.14900541305541992,,
286,145,122.96,585728,3.96,4014,1140,0.891668975353241,0.0019515774,-0.8159456662833691,0.00025,0.0107421875,0.2,0.06598705798387527,-0.0025201106327585876,0.16240936052054167,,
287,146,123.51,587776,3.98,4016,1144,0.8356336355209351,0.0033721933,-0.8590912744402885,0.00025,0.0506591796875,0.2,0.08304361999034882,-0.0032260708103422076,0.21186881233006716,,
288,146,124.78,589824,4.15,4018,1148,0.901190459728241,0.0047994503,-0.8423301726579666,0.00025,0.0284423828125,0.2,0.05920195206999779,-0.004503849078901112,0.1514587104320526,,
289,147,124.29,591872,4.09,4019,1152,0.8864034414291382,0.004937972,-0.8606749996542931,0.00025,0.0360107421875,0.2,0.06210953742265701,-0.0028819905128329992,0.1650515841320157,,
290,147,124.13,593920,4.09,4020,1156,0.8842629790306091,0.0057609165,-0.8383286260068417,0.00025,0.0526123046875,0.2,0.08733224868774414,-0.0022662794799543917,0.1776917688548565,,
291,148,123.74,595968,4.13,4021,1160,0.8848175406455994,0.0047814925,-0.8579766377806664,0.00025,0.0400390625,0.2,0.07672616839408875,-0.004221672163112089,0.1834731651470065,,
292,148,124.89,598016,4.19,4022,1164,0.8849649429321289,0.0028732168,-0.852368988096714,0.00025,0.0224609375,0.2,0.08357740938663483,-0.0034001255698967725,0.18454752769321203,,
,,,600000,,,1168,0.8887690901756287,0.00755602,-0.9741523824632168,0.00025,0.04638671875,0.2,0.07825339585542679,-0.004327085189288482,0.18746755737811327,3.7,122.25
293,151,123.5,600064,4.1,3972,,,,,,,,,,,,
294,151,124.49,602112,4.14,3973,1172,0.902929961681366,0.00490963,-0.8214564360678196,0.00025,0.03662109375,0.2,0.06695786118507385,-0.0033802815596573055,0.16856859251856804,,
295,152,124.99,604160,4.22,3974,1176,0.8990119695663452,0.004606827,-0.885174673050642,0.00025,0.0447998046875,0.2,0.05993235856294632,-0.0020394763560034335,0.1617197236046195,,
