time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/value_loss,train/learning_rate,train/entropy_loss,train/explained_variance,eval/mean_reward,eval/mean_ep_length
295,12.09,1632,221.46,370,604160,5.7301309425383806e-05,0.0377197265625,0.0038899307,0.3881573975086212,1176,0.2,0.8699080385267735,0.00025,-0.3702404201030731,0.8058896660804749,,
296,12.13,1632,222.17,371,606208,-0.0017388590786140412,0.04296875,0.0044886493,0.3226097524166107,1180,0.2,0.7723961435258389,0.00025,-0.3587887827306986,0.76799476146698,,
297,12.1,1633,220.29,372,608256,-0.0013639341632369906,0.0428466796875,0.0052129845,0.3950294852256775,1184,0.2,0.8585702963173389,0.00025,-0.37445409409701824,0.7654198408126831,,
298,12.14,1633,221.27,373,610304,-0.0003151899145450443,0.047607421875,0.007608129,0.32040783762931824,1188,0.2,0.678140290081501,0.00025,-0.4381407145410776,0.8040280938148499,,
299,11.87,1634,217.51,374,612352,-0.0008613513491582125,0.050048828125,0.00467379,0.4451808035373688,1192,0.2,0.966644424945116,0.00025,-0.4464481398463249,0.7331857085227966,,
300,11.72,1634,215.11,375,614400,0.0012057472777087241,0.093017578125,0.015117042,0.34523409605026245,1196,0.2,0.6686109639704227,0.00025,-0.4400429017841816,0.8156626224517822,,
301,11.47,1635,211.82,377,616448,-0.0022205316927284002,0.0838623046875,0.008267002,0.29865002632141113,1200,0.2,0.6515508368611336,0.00025,-0.46146465837955475,0.8683622479438782,,
302,11.37,1635,209.86,378,618496,0.0007370835810434073,0.0791015625,0.01086442,0.3441429138183594,1204,0.2,0.7623722925782204,0.00025,-0.4686740655452013,0.809066116809845,,
303,11.29,1636,209.51,379,620544,-0.0036106325569562614,0.0667724609375,0.007403418,0.24098926782608032,1208,0.2,0.6234665364027023,0.00025,-0.4773657098412514,0.8680146336555481,,
304,11.21,1636,208.33,380,622592,-0.0016553680470678955,0.036376953125,0.004712958,0.38033029437065125,1212,0.2,0.8350717946887016,0.00025,-0.47753385826945305,0.8211345672607422,,
305,10.94,1636,204.35,381,624640,-0.0018524390179663897,0.0596923828125,0.0061754584,0.30973362922668457,1216,0.2,0.8567182160913944,0.00025,-0.47962337359786034,0.8192794322967529,,
306,10.53,1637,198.96,382,626688,0.000837813422549516,0.0682373046875,0.009529846,0.4033104181289673,1220,0.2,0.7489017844200134,0.00025,-0.47594689950346947,0.8536247611045837,,
307,10.3,1637,196.22,383,628736,0.0032284879707731307,0.1129150390625,0.017919589,0.4301758110523224,1224,0.2,1.0236757509410381,0.00025,-0.5311483554542065,0.7731949687004089,,
308,10.04,1638,192.27,385,630784,0.0006324667483568192,0.088134765625,0.009727509,0.32087939977645874,1228,0.2,0.6989094875752926,0.00025,-0.49433536268770695,0.8508768677711487,,
309,9.73,1638,189.85,386,632832,0.0003431200166232884,0.064697265625,0.006138004,0.3247353136539459,1232,0.2,0.7862598858773708,0.00025,-0.49748154170811176,0.7965859770774841,,
310,9.41,1639,186.29,387,634880,-0.001129899057559669,0.107666015625,0.013306384,0.3744472861289978,1236,0.2,0.8389751799404621,0.00025,-0.44680447690188885,0.7904872894287109,,
311,9.19,1639,183.69,388,636928,0.0013701842399314046,0.0782470703125,0.0042821416,0.413017600774765,1240,0.2,0.9523429945111275,0.00025,-0.49264700897037983,0.7149405479431152,,
312,9.03,1640,183.13,389,638976,-0.002430855354759842,0.06640625,0.0046152268,0.31070512533187866,1244,0.2,0.8013411499559879,0.00025,-0.5103505570441484,0.7275051474571228,,
313,8.76,1640,181.04,390,641024,-0.00033473235089331865,0.091796875,0.008703485,0.32041463255882263,1248,0.2,0.7067611701786518,0.00025,-0.5292333662509918,0.782630443572998,,
314,8.65,1640,179.16,391,643072,-0.00017881131498143077,0.05517578125,0.0037524183,0.29395854473114014,1252,0.2,0.6737500056624413,0.00025,-0.5045370236039162,0.8047491908073425,,
315,8.63,1641,180.18,393,645120,-0.0020110322220716625,0.0535888671875,0.004271333,0.3831435441970825,1256,0.2,0.8747149668633938,0.00025,-0.48194993659853935,0.7494313716888428,,
316,8.46,1641,178.52,394,647168,-0.0034391764493193477,0.071533203125,0.0076034293,0.33096256852149963,1260,0.2,0.7181054763495922,0.00025,-0.42562889494001865,0.7836647033691406,,
317,8.61,1642,180.03,395,649216,0.0013425417564576492,0.040283203125,0.003131941,0.31874704360961914,1264,0.2,0.6748024225234985,0.00025,-0.4444814119488001,0.8096906542778015,,
318,8.7,1642,180.21,396,651264,-0.0017712587141431868,0.070068359375,0.010563901,0.37451815605163574,1268,0.2,0.7510337345302105,0.00025,-0.40997226536273956,0.8169732093811035,,
319,8.88,1642,183.53,397,653312,-0.0009958107257261872,0.0439453125,0.0056953644,0.3587002754211426,1272,0.2,0.7563436813652515,0.00025,-0.4156322330236435,0.7930216193199158,,
320,9.16,1643,186.75,398,655360,0.0005743548681493849,0.1004638671875,0.024875646,0.3552984893321991,1276,0.2,0.7921819947659969,0.00025,-0.38123117946088314,0.7770628929138184,,
321,9.22,1643,187.02,399,657408,-0.0011291556584183127,0.02490234375,0.0022495277,0.3428100347518921,1280,0.2,0.7595549747347832,0.00025,-0.4653875418007374,0.7658171653747559,,
322,9.41,1644,187.48,401,659456,-0.001957581873284653,0.0439453125,0.003362523,0.3153041899204254,1284,0.2,0.7115047872066498,0.00025,-0.4375982079654932,0.7998005747795105,,
323,9.52,1644,188.11,402,661504,-0.0019408338994253427,0.07080078125,0.003529007,0.33272814750671387,1288,0.2,0.7255990765988827,0.00025,-0.40475595742464066,0.7902822494506836,,
324,9.69,1645,189.04,403,663552,-0.001653237733989954,0.049560546875,0.0046215486,0.23084184527397156,1292,0.2,0.5424371547996998,0.00025,-0.39211357943713665,0.8524230122566223,,
325,9.92,1645,190.66,404,665600,0.0009424023301107809,0.0595703125,0.007984892,0.31681013107299805,1296,0.2,0.8069330118596554,0.00025,-0.3973971661180258,0.7297161817550659,,
326,10.01,1645,191.43,405,667648,-0.0024371183826588094,0.05322265625,0.005278212,0.30132827162742615,1300,0.2,0.704407699406147,0.00025,-0.3921434208750725,0.83467698097229,,
327,9.99,1646,191.33,406,669696,-0.001034733169944957,0.05810546875,0.0049501746,0.3392623960971832,1304,0.2,0.8012577667832375,0.00025,-0.36084298230707645,0.7855420112609863,,
328,10.27,1646,194.11,407,671744,-0.0009291906026192009,0.0238037109375,0.0026291094,0.3334146738052368,1308,0.2,0.7544855363667011,0.00025,-0.3772673234343529,0.822302520275116,,
329,10.35,1647,194.79,409,673792,-0.0011634760885499418,0.0426025390625,0.008065194,0.3681403696537018,1312,0.2,0.8037692084908485,0.00025,-0.40389936976134777,0.8112401962280273,,
330,10.46,1647,196.49,410,675840,0.002590566291473806,0.074462890625,0.012584011,0.3235156536102295,1316,0.2,0.6970089077949524,0.00025,-0.3530388493090868,0.790197491645813,,
331,10.61,1647,198.63,411,677888,0.00016764685278758407,0.0626220703125,0.0067966087,0.35667815804481506,1320,0.2,0.825299546122551,0.00025,-0.3635775316506624,0.821529746055603,,
332,10.84,1648,202.02,412,679936,0.0009472092788200825,0.0428466796875,0.004375209,0.47482573986053467,1324,0.2,0.9085711874067783,0.00025,-0.36105959862470627,0.685627281665802,,
333,10.91,1648,202.99,413,681984,-0.0006116823351476341,0.04296875,0.005053142,0.2563004493713379,1328,0.2,0.6508556716144085,0.00025,-0.3114214148372412,0.8254183530807495,,
334,10.98,1649,204.07,414,684032,-0.000649906083708629,0.0423583984375,0.0044068983,0.3194172978401184,1332,0.2,0.6643794775009155,0.00025,-0.4037867747247219,0.8448278903961182,,
335,11.09,1649,206.37,415,686080,-0.0006869161152280867,0.034423828125,0.005175461,0.3399502635002136,1336,0.2,0.7328590750694275,0.00025,-0.29445520229637623,0.7361143827438354,,
336,11.13,1650,206.65,417,688128,-0.0015970148306223564,0.0389404296875,0.004783113,0.29978978633880615,1340,0.2,0.6436467636376619,0.00025,-0.3673674277961254,0.8427047729492188,,
337,11.3,1650,208.84,418,690176,0.0012396298407111317,0.0643310546875,0.013931069,0.3343677222728729,1344,0.2,0.7802993059158325,0.00025,-0.32974583469331264,0.7805823087692261,,
338,11.43,1650,210.07,419,692224,-0.0016082646907307208,0.04052734375,0.006925301,0.30448320508003235,1348,0.2,0.7244752980768681,0.00025,-0.29579455964267254,0.7784464359283447,,
339,11.41,1651,209.89,420,694272,-0.0015215939783956856,0.0343017578125,0.0040244963,0.37008658051490784,1352,0.2,0.7973166592419147,0.00025,-0.2827603006735444,0.804370105266571,,
340,11.44,1651,210.05,421,696320,-8.608540520071983e-05,0.047119140625,0.0048745223,0.44731593132019043,1356,0.2,1.0005210749804974,0.00025,-0.2975112199783325,0.8013913035392761,,
341,11.47,1652,210.43,422,698368,-0.002751224994426593,0.05908203125,0.010919602,0.36744898557662964,1360,0.2,0.8171303384006023,0.00025,-0.2831861451268196,0.8297199606895447,,
,,,,,700000,-0.0012032886152155697,0.037353515625,0.008336389,0.47556984424591064,1364,0.2,0.9707332625985146,0.00025,-0.2651562821120024,0.7676532864570618,13.35,239.3
342,11.37,1656,209.7,422,700416,,,,,,,,,,,,
343,11.29,1657,209.19,423,702464,-0.0005828946887049824,0.046875,0.0055936207,0.3357903063297272,1368,0.2,0.6980510428547859,0.00025,-0.2854355536401272,0.8417115211486816,,
344,11.52,1657,212.72,425,704512,-0.002824901370331645,0.0474853515625,0.0074019968,0.3903924226760864,1372,0.2,0.8113377876579762,0.00025,-0.26976867858320475,0.7841423153877258,,
345,11.61,1657,214.22,426,706560,-0.0006652020383626223,0.024169921875,0.003771483,0.33540216088294983,1376,0.2,0.6714299693703651,0.00025,-0.21702814754098654,0.7881606817245483,,
346,11.8,1658,216.36,427,708608,-6.299253436736763e-05,0.041259765625,0.0068070586,0.27408722043037415,1380,0.2,0.7068713568150997,0.00025,-0.2568692611530423,0.7824402451515198,,
347,11.79,1658,217.7,428,710656,-0.0020923409319948405,0.05126953125,0.004432081,0.3221644163131714,1384,0.2,0.7362970486283302,0.00025,-0.31108436919748783,0.794546365737915,,
348,11.88,1659,219.53,429,712704,-0.0013802440953440964,0.0335693359375,0.0067285844,0.3530641198158264,1388,0.2,0.7101809196174145,0.00025,-0.3068906217813492,0.8201557397842407,,
349,11.99,1659,219.6,430,714752,-0.0004531925224000588,0.0372314453125,0.0057561994,0.26887235045433044,1392,0.2,0.7449787594377995,0.00025,-0.29270385950803757,0.8082605004310608,,
350,12.05,1660,220.61,431,716800,-0.0027778340154327452,0.036865234375,0.0057386896,0.2984153628349304,1396,0.2,0.7182395160198212,0.00025,-0.3120640739798546,0.8370559215545654,,
351,12.16,1660,222.67,432,718848,-0.0023223343305289745,0.0333251953125,0.0052799177,0.36748817563056946,1400,0.2,0.87720737606287,0.00025,-0.3407680634409189,0.7675123810768127,,
352,12.1,1660,222.18,434,720896,0.0009259676153305918,0.061767578125,0.009271967,0.4062913656234741,1404,0.2,0.7445365078747272,0.00025,-0.29062875360250473,0.81389981508255,,
353,12.2,1661,222.06,435,722944,-0.0018142651242669672,0.032958984375,0.004976828,0.33457067608833313,1408,0.2,0.8428453728556633,0.00025,-0.31555468402802944,0.7770394682884216,,
354,12.24,1661,221.78,436,724992,-0.003474928787909448,0.04150390625,0.0064263334,0.3627910912036896,1412,0.2,0.8846959099173546,0.00025,-0.3397214226424694,0.753587543964386,,
355,12.14,1662,221.78,437,727040,-0.0013030585541855544,0.0531005859375,0.0035774047,0.31514185667037964,1416,0.2,0.7053600624203682,0.00025,-0.2960423491895199,0.807465672492981,,
356,12.09,1662,220.71,438,729088,-0.0031966528622433543,0.04638671875,0.006379145,0.46304237842559814,1420,0.2,0.8822153359651566,0.00025,-0.32222294993698597,0.7937352061271667,,
357,11.9,1662,217.38,439,731136,-0.00029653660021722317,0.0423583984375,0.0044297976,0.35179823637008667,1424,0.2,0.7752711251378059,0.00025,-0.3616353143006563,0.8120702505111694,,
358,11.74,1663,214.78,440,733184,0.0008946128946263343,0.055908203125,0.004687611,0.32334378361701965,1428,0.2,0.6985460110008717,0.00025,-0.38946451991796494,0.844668447971344,,
359,11.65,1663,214.99,441,735232,-0.0014231132226996124,0.03173828125,0.0034175764,0.4232763350009918,1432,0.2,0.8247548900544643,0.00025,-0.3326428886502981,0.7863056659698486,,
360,11.54,1664,213.44,443,737280,0.0006776500958949327,0.0487060546875,0.009571713,0.3946155905723572,1436,0.2,0.8324492499232292,0.00025,-0.3210415653884411,0.7582469582557678,,
361,11.32,1664,209.92,444,739328,0.003963668495998718,0.0469970703125,0.0056150258,0.30574536323547363,1440,0.2,0.6543573550879955,0.00025,-0.36553535982966423,0.7743500471115112,,
362,11.25,1664,208.9,445,741376,-0.0030149563390295953,0.0711669921875,0.006212224,0.33719611167907715,1444,0.2,0.787043858319521,0.00025,-0.41504210978746414,0.8186913728713989,,
363,11.18,1665,208.96,446,743424,-0.0030511600198224187,0.057861328125,0.0052921236,0.3844144642353058,1448,0.2,0.8513270728290081,0.00025,-0.36405951902270317,0.7522396445274353,,
364,11.15,1665,208.74,447,745472,-0.00037040849565528333,0.06689453125,0.008534952,0.37176981568336487,1452,0.2,0.7818234860897064,0.00025,-0.4041112642735243,0.8073455095291138,,
365,11.15,1666,207.59,448,747520,0.0006320856628008187,0.053466796875,0.0054454794,0.2542060315608978,1456,0.2,0.6101318039000034,0.00025,-0.37225506640970707,0.8627327680587769,,
366,11.1,1666,207.47,449,749568,0.0015410942141897976,0.0455322265625,0.0032528103,0.3297715485095978,1460,0.2,0.815188754349947,0.00025,-0.34038458205759525,0.7684339284896851,,
367,10.94,1666,206.83,450,751616,-0.002586095972219482,0.0389404296875,0.0034975326,0.36507338285446167,1464,0.2,0.7371529974043369,0.00025,-0.3999559320509434,0.8479297757148743,,
368,11.1,1667,208.86,452,753664,-0.0003822917933575809,0.0484619140625,0.0061170915,0.34966564178466797,1468,0.2,0.7875930890440941,0.00025,-0.33561824820935726,0.7893548607826233,,
369,11.03,1667,208.72,453,755712,-0.0011137606343254447,0.045166015625,0.0049586217,0.29158976674079895,1472,0.2,0.6806200295686722,0.00025,-0.31334772147238255,0.790456235408783,,
370,11.0,1668,208.46,454,757760,-0.002662548387888819,0.041748046875,0.0060822065,0.27254176139831543,1476,0.2,0.7096043713390827,0.00025,-0.35188043862581253,0.7826693058013916,,
371,11.13,1668,209.77,455,759808,-0.0005792493466287851,0.050537109375,0.0073754317,0.34501639008522034,1480,0.2,0.7038390971720219,0.00025,-0.3632522467523813,0.7579768896102905,,
372,11.18,1668,210.69,456,761856,6.498140282928944e-05,0.0413818359375,0.0046867416,0.3029418885707855,1484,0.2,0.7943049632012844,0.00025,-0.382193511351943,0.7732060551643372,,
373,11.31,1669,209.82,457,763904,0.00021085748448967934,0.0694580078125,0.006666016,0.36677807569503784,1488,0.2,0.8908803090453148,0.00025,-0.32621208392083645,0.7619120478630066,,
374,11.3,1669,210.5,458,765952,0.004380686674267054,0.0943603515625,0.015478643,0.4053204357624054,1492,0.2,0.8863997459411621,0.00025,-0.35690925642848015,0.7764666080474854,,
375,11.3,1670,210.38,459,768000,-0.0004003963549621403,0.0445556640625,0.0022905022,0.4157736599445343,1496,0.2,0.9245508126914501,0.00025,-0.32562134973704815,0.7210348844528198,,
376,11.42,1670,211.72,460,770048,-0.0014627038617618382,0.04736328125,0.0045517627,0.3930438458919525,1500,0.2,0.8104652352631092,0.00025,-0.3196207117289305,0.7907047271728516,,
377,11.64,1670,213.46,462,772096,-0.00035351482802070677,0.03759765625,0.008463729,0.2932955324649811,1504,0.2,0.7122739516198635,0.00025,-0.33414666168391705,0.7648277282714844,,
378,11.63,1671,213.78,463,774144,0.00021230042329989374,0.0430908203125,0.0042775404,0.361907422542572,1508,0.2,0.8909849524497986,0.00025,-0.3437238708138466,0.7799176573753357,,
379,11.68,1671,214.04,464,776192,-0.0020543892751447856,0.0426025390625,0.0044398163,0.3120462894439697,1512,0.2,0.7789003774523735,0.00025,-0.29578048549592495,0.8106603026390076,,
380,11.69,1672,213.83,465,778240,0.0002383040264248848,0.0423583984375,0.005046592,0.32246530055999756,1516,0.2,0.7553160898387432,0.00025,-0.3086424618959427,0.8497174978256226,,
381,11.82,1672,214.01,466,780288,-0.0008240456372732297,0.0401611328125,0.0075723925,0.3843499422073364,1520,0.2,0.8866291642189026,0.00025,-0.2641573576256633,0.7966922521591187,,
382,11.82,1673,214.34,467,782336,-0.00012850717757828534,0.0540771484375,0.003588976,0.37455055117607117,1524,0.2,0.7737076058983803,0.00025,-0.26636419352144003,0.8444198369979858,,
383,11.83,1673,215.68,468,784384,0.00016166394925676286,0.04638671875,0.0067766495,0.4781991243362427,1528,0.2,1.0936683900654316,0.00025,-0.3006499446928501,0.7943724393844604,,
384,11.67,1673,214.54,469,786432,-0.0025995572505053133,0.0360107421875,0.0038155252,0.37800315022468567,1532,0.2,0.8473084978759289,0.00025,-0.30274368822574615,0.8190890550613403,,
385,11.73,1674,214.72,470,788480,0.0012948513613082469,0.0595703125,0.0043070763,0.3085688650608063,1536,0.2,0.652360063046217,0.00025,-0.3123769946396351,0.8674454689025879,,
386,11.78,1674,216.09,472,790528,-0.0006472516106441617,0.0418701171875,0.003775607,0.36192163825035095,1540,0.2,0.8237396776676178,0.00025,-0.24201123975217342,0.7826743721961975,,
387,11.67,1675,215.56,473,792576,0.0014071217156015337,0.0576171875,0.014562685,0.3473736345767975,1544,0.2,0.7227517068386078,0.00025,-0.27712685614824295,0.8296157121658325,,
388,11.74,1675,216.67,474,794624,-0.00014109705807641149,0.041748046875,0.0020214359,0.3384677767753601,1548,0.2,0.8437413163483143,0.00025,-0.2825542502105236,0.8424813151359558,,
389,11.55,1676,213.39,475,796672,0.001827972213504836,0.0833740234375,0.008716128,0.31079429388046265,1552,0.2,0.735479399561882,0.00025,-0.25575015414506197,0.8106213212013245,,
390,11.62,1676,214.41,476,798720,0.003069919301196933,0.0662841796875,0.0045092697,0.31045499444007874,1556,0.2,0.6967757791280746,0.00025,-0.2628250438719988,0.8645008206367493,,
,,,,,800000,0.0008975555538199842,0.0458984375,0.007323571,0.43381941318511963,1560,0.2,0.9204403944313526,0.00025,-0.2500380799174309,0.7705596685409546,11.5,219.7
391,11.69,1680,215.47,476,800768,,,,,,,,,,,,
392,11.53,1681,214.39,477,802816,-0.0014735162258148193,0.0360107421875,0.005671066,0.26759353280067444,1564,0.2,0.6344141438603401,0.00025,-0.2508355462923646,0.8649231195449829,,
393,11.47,1681,213.97,478,804864,-0.00010194859351031482,0.041748046875,0.0072925696,0.3437650501728058,1568,0.2,0.7995889484882355,0.00025,-0.2568179480731487,0.8005381226539612,,
394,11.55,1682,215.15,479,806912,-0.0030837733356747776,0.0517578125,0.008810096,0.25302234292030334,1572,0.2,0.5801509935408831,0.00025,-0.2528682677075267,0.8493706583976746,,
395,11.7,1682,216.61,480,808960,-0.0013191528851166368,0.0338134765625,0.0046493853,0.28737932443618774,1576,0.2,0.7532891221344471,0.00025,-0.2481750538572669,0.7226474285125732,,
396,11.64,1683,216.31,481,811008,-0.002287184091983363,0.0426025390625,0.006989204,0.371492862701416,1580,0.2,0.7605951502919197,0.00025,-0.2816302441060543,0.8280403017997742,,
397,11.67,1683,216.62,482,813056,-0.001051190629368648,0.029052734375,0.0037109186,0.4525836706161499,1584,0.2,0.9097760207951069,0.00025,-0.2550428593531251,0.8054839968681335,,
398,11.67,1683,215.25,484,815104,0.0010810937092173845,0.05908203125,0.009661104,0.36744824051856995,1588,0.2,0.8243216946721077,0.00025,-0.2921656873077154,0.8460572361946106,,
399,11.74,1684,214.34,485,817152,0.001102978378185071,0.044189453125,0.0047960156,0.5051705837249756,1592,0.2,1.0253582634031773,0.00025,-0.23300645500421524,0.7993059158325195,,
400,11.87,1684,216.64,486,819200,0.002140701442840509,0.04541015625,0.006846335,0.3703795075416565,1596,0.2,0.8730486370623112,0.00025,-0.2842344045639038,0.8360311985015869,,
401,11.91,1685,217.15,487,821248,-0.0012541163014248013,0.065673828125,0.008303279,0.36600175499916077,1600,0.2,0.9209813922643661,0.00025,-0.2748155798763037,0.8035222291946411,,
402,11.82,1685,214.96,488,823296,-0.0002262360940221697,0.0587158203125,0.0077528516,0.4333689510822296,1604,0.2,0.9909600950777531,0.00025,-0.31718278117477894,0.797278642654419,,
403,11.99,1686,215.36,489,825344,-0.0011329266417305917,0.029052734375,0.0035931198,0.40657278895378113,1608,0.2,1.0053449086844921,0.00025,-0.27722558099776506,0.7629138827323914,,
404,12.01,1686,214.19,490,827392,-0.0005857017240487039,0.0350341796875,0.0056728357,0.2826586067676544,1612,0.2,0.6167028322815895,0.00025,-0.3200890626758337,0.8621971607208252,,
405,11.9,1687,213.74,491,829440,0.0005118195549584925,0.03955078125,0.0046076216,0.36219921708106995,1616,0.2,0.8984837532043457,0.00025,-0.30709592811763287,0.7834322452545166,,
406,11.79,1687,211.58,492,831488,-0.00225291503011249,0.0638427734375,0.002983191,0.31051263213157654,1620,0.2,0.7549493983387947,0.00025,-0.31810587272047997,0.8298320174217224,,
407,11.77,1687,211.45,493,833536,8.194328984245658e-06,0.045654296875,0.0046401145,0.3772527277469635,1624,0.2,0.9093963280320168,0.00025,-0.2766758482903242,0.7519810199737549,,
408,11.76,1688,211.44,494,835584,-0.002404376456979662,0.052001953125,0.0084441025,0.30707645416259766,1628,0.2,0.7314468398690224,0.00025,-0.273408186621964,0.8241754770278931,,
409,11.71,1688,211.8,495,837632,-0.001640176255023107,0.0323486328125,0.0043634665,0.3957129716873169,1632,0.2,0.8716854490339756,0.00025,-0.31676769629120827,0.7974941730499268,,
410,11.7,1689,213.43,497,839680,-0.0016112311568576843,0.038818359375,0.006337182,0.3163391947746277,1636,0.2,0.7831074520945549,0.00025,-0.2739799078553915,0.7777667045593262,,
411,11.61,1689,211.17,498,841728,0.004790801351191476,0.072265625,0.012266446,0.3558134436607361,1640,0.2,0.8415738120675087,0.00025,-0.3377558905631304,0.8126684427261353,,
412,11.68,1690,212.6,499,843776,-0.0024532380048185587,0.0556640625,0.010642687,0.4875714182853699,1644,0.2,1.0882516540586948,0.00025,-0.29568945057690144,0.739642858505249,,
413,11.51,1690,212.45,500,845824,0.0022544896346516907,0.0533447265625,0.0137746725,0.3338383138179779,1648,0.2,0.6930798087269068,0.00025,-0.2660007029771805,0.8352217078208923,,
414,11.58,1691,211.98,501,847872,-0.003365518379723653,0.052490234375,0.0057101427,0.31271880865097046,1652,0.2,0.7766014486551285,0.00025,-0.2723053880035877,0.857891321182251,,
415,11.7,1691,212.22,502,849920,-0.003019725263584405,0.0299072265625,0.0043301624,0.3392419219017029,1656,0.2,0.7910688892006874,0.00025,-0.24089236184954643,0.8077890872955322,,
416,11.68,1691,213.64,503,851968,-0.0018281176162417978,0.028564453125,0.0043359115,0.36689499020576477,1660,0.2,0.9286369159817696,0.00025,-0.26059894636273384,0.831371545791626,,
417,11.59,1692,212.66,504,854016,-0.0008129662019200623,0.023681640625,0.003167133,0.34021031856536865,1664,0.2,0.7418246082961559,0.00025,-0.28274935111403465,0.8575901389122009,,
418,11.47,1692,209.99,505,856064,-0.0018849229963961989,0.032958984375,0.0053464514,0.2881694734096527,1668,0.2,0.6698011942207813,0.00025,-0.2409068550914526,0.8087529540061951,,
419,11.44,1693,208.95,506,858112,0.0005284773942548782,0.05712890625,0.0051291427,0.4038006663322449,1672,0.2,0.8651474602520466,0.00025,-0.2895942311733961,0.8285385966300964,,
420,11.56,1693,209.15,507,860160,-0.0030118493596091866,0.0423583984375,0.005038496,0.31350597739219666,1676,0.2,0.7431209459900856,0.00025,-0.2676217518746853,0.7928643226623535,,
421,11.35,1694,208.55,508,862208,-0.00024354318156838417,0.03857421875,0.0052623684,0.31161680817604065,1680,0.2,0.6739853173494339,0.00025,-0.30896279588341713,0.8571089506149292,,
422,11.34,1694,207.46,509,864256,-0.0012794312788173556,0.058837890625,0.006346014,0.30509859323501587,1684,0.2,0.8097445666790009,0.00025,-0.3133602160960436,0.7966421842575073,,
423,11.48,1695,209.09,511,866304,0.00033411337062716484,0.05419921875,0.006492095,0.3812073767185211,1688,0.2,0.8120498359203339,0.00025,-0.315593546256423,0.7477933168411255,,
424,11.4,1695,209.88,512,868352,-0.00022922881180420518,0.0478515625,0.0056543867,0.3229218125343323,1692,0.2,0.7233374826610088,0.00025,-0.37701108306646347,0.8246262073516846,,
425,11.34,1695,210.91,513,870400,-0.00232555135153234,0.052490234375,0.0056163976,0.3790847063064575,1696,0.2,0.8453185074031353,0.00025,-0.3151546251028776,0.7221652269363403,,
426,11.22,1696,208.95,514,872448,-0.00042329994903411716,0.060302734375,0.0072092386,0.33722788095474243,1700,0.2,0.7487990595400333,0.00025,-0.32296220771968365,0.7892495393753052,,
427,11.28,1696,207.93,515,874496,-0.0006603098590858281,0.0440673828125,0.007962392,0.3798215389251709,1704,0.2,0.8144806884229183,0.00025,-0.33113691583275795,0.8299474120140076,,
428,11.1,1697,207.4,516,876544,-0.001095749787054956,0.0465087890625,0.0064785257,0.31943872570991516,1708,0.2,0.7241123020648956,0.00025,-0.34927016496658325,0.8517618179321289,,
429,10.95,1697,204.95,517,878592,-0.0020015912014059722,0.0372314453125,0.005478699,0.2873973250389099,1712,0.2,0.7283263690769672,0.00025,-0.3659845441579819,0.8442221283912659,,
430,10.75,1698,202.01,518,880640,0.00038804940413683653,0.0501708984375,0.0030272005,0.3810461461544037,1716,0.2,0.8666663765907288,0.00025,-0.42194318771362305,0.8332573771476746,,
431,10.78,1698,203.32,519,882688,0.0011907556327059865,0.0498046875,0.0064356187,0.36277279257774353,1720,0.2,0.86699228733778,0.00025,-0.4284314773976803,0.7519438862800598,,
432,10.67,1698,201.22,520,884736,-0.0017016064084600657,0.059326171875,0.012744062,0.2695102393627167,1724,0.2,0.5971293300390244,0.00025,-0.40281790867447853,0.8399208188056946,,
433,10.65,1699,199.7,521,886784,-0.0017102079291362315,0.0550537109375,0.0073884814,0.258137583732605,1728,0.2,0.6726957596838474,0.00025,-0.39868483878672123,0.8472602963447571,,
434,10.55,1699,197.7,522,888832,-0.0007792590622557327,0.0390625,0.002028815,0.2958488166332245,1732,0.2,0.7354844212532043,0.00025,-0.38480943627655506,0.8038846850395203,,
435,10.56,1700,196.09,523,890880,0.0014939553220756352,0.05517578125,0.009051243,0.29748833179473877,1736,0.2,0.7272715419530869,0.00025,-0.3627249766141176,0.8493542671203613,,
436,10.46,1700,195.04,525,892928,-0.0006378280813805759,0.0478515625,0.007198315,0.3514946699142456,1740,0.2,0.8278137519955635,0.00025,-0.390367167070508,0.8626617193222046,,
437,10.41,1701,194.98,526,894976,0.002758409274974838,0.0362548828125,0.0069480217,0.4508841037750244,1744,0.2,0.9986522532999516,0.00025,-0.325063519179821,0.7722933888435364,,
438,10.44,1701,196.11,527,897024,-0.002486177021637559,0.041015625,0.007904883,0.2782183587551117,1748,0.2,0.6017204597592354,0.00025,-0.3919244296848774,0.871777355670929,,
439,10.37,1701,197.15,528,899072,-0.0030131354578770697,0.05029296875,0.006582251,0.21856531500816345,1752,0.2,0.5924548432230949,0.00025,-0.37416164577007294,0.8511185646057129,,
,,,,,900000,-0.0024497839040122926,0.0517578125,0.005902787,0.2299448400735855,1756,0.2,0.5328895803540945,0.00025,-0.33899075724184513,0.8393982648849487,11.1,204.55
440,10.39,1706,197.51,528,901120,,,,,,,,,,,,
441,10.34,1706,196.19,529,903168,8.548289770260453e-05,0.055908203125,0.009128983,0.22331133484840393,1760,0.2,0.5844440162181854,0.00025,-0.32061348110437393,0.8520664572715759,,
